"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.1931027454152,-9.49535932700848,3.28047752852584,-0.76892883376751,3.83110802337761,3.07519701845838,4.58701902829684,3.81918634283059,3.03179746557046,4.60657522009073
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-9.98469760796167,-12.2872827009557,3.22105825962403,-1.67688267393337,2.70890563577016,1.93124494341117,3.48656632812916,2.68477638046707,1.84427408629212,3.52527867464202
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.32037718847183,-10.6209274256651,3.83739375220028,-0.65563963789172,3.37795126755343,2.61496766627661,4.14093486883026,3.36110004396317,2.55370222781907,4.16849786010727
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-5.10273808308219,-7.40532251818993,4.80370016784794,-0.174803375279016,4.67142057965611,3.92225078471618,5.42059037459604,4.66864001167713,3.91261063048101,5.42466939287325
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-4.70351216706077,-7.00609714972082,5.01434956763412,0.953145772105413,4.83190671686921,4.08306627370962,5.58074716002879,4.83087195387066,4.0799203125884,5.58182359515292
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-5.61547191696741,-7.91805728460445,4.97818920065822,0.87431295469437,4.46530502173155,3.71525932865334,5.21535071480975,4.46028228147639,3.69729017629245,5.22327438666033
"Bird Island","BI10","BI10.2",45,44,45,44.5,-4.74881494675564,-7.05140050153936,5.11122645283105,0.959546236605112,4.81369530366562,4.06483303655354,5.5625575707777,4.8124624327406,4.06094994506835,5.56397492041286
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-5.0107779042646,-7.31336239717326,4.70858561298687,0.727265684166521,4.70838795397624,3.95932141962863,5.45745448832385,4.70600952556721,3.95117672873724,5.46084232239718
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-5.76481578622492,-8.06740183586031,5.03673035693971,0.667493795763234,4.40526978921846,3.65487341707399,5.15566616136293,4.39959397194529,3.63448226475839,5.16470567913219
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-4.22913196615583,-6.53171692183467,4.58307553783376,0.164149271467765,5.02260437190201,4.27375325010266,5.77145549370136,5.02364406169855,4.27832567722178,5.76896244617531
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-4.56188983969226,-6.86447454962922,5.12420449095423,0.670393547395899,4.88883794139743,4.14004003815113,5.63763584464373,4.88842248930667,4.13919854047324,5.6376464381401
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-4.62860105740874,-6.93118666225668,4.74493052053587,0.424757633429026,4.86202047987891,4.11320738709601,5.61083357266181,4.86131330129579,4.11128036211448,5.6113462404771
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-4.64607760082322,-6.94866269381727,5.34661758690507,0.966617242496849,4.85499502679115,4.10617652713925,5.60381352644305,4.85421142371926,4.10396512471203,5.60445772272649
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-4.66365591561615,-6.96624069054129,4.87490594640391,-0.340358866591808,4.8479286622927,4.09910412640251,5.5967531981829,4.84706818968835,4.09660669209823,5.59752968727847
"Bird Island","BI10","BI10.3",95,93,94,93.5,-4.06326330784868,-6.36584851717035,4.78638501391686,0.72780538107135,5.08928245863976,4.34032456796188,5.83824034931763,5.09104748794496,4.34759447546698,5.83450050042293
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-3.96387303371062,-6.26645839000915,4.7221214785087,-0.0696101644730695,5.12923668138143,4.38018924618313,5.87828411657972,5.13143634187822,4.38907488832234,5.87379779543411
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-4.37393545671752,-6.67652054971157,4.84528705056754,-1.11894466459632,4.96439434113343,4.21559278683119,5.71319589543568,4.96480080887484,4.21780953686813,5.71179208088154
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.26172298379858,-7.56430826960607,4.54763367627891,0.390914586845132,4.60750971724153,3.85812274960679,5.35689668487626,4.60403391225426,3.84589813782821,5.36216968668031
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.73035152665836,-8.03293538734298,4.51904296521713,-0.901140281741689,4.41912419011725,3.66881256419031,5.16943581604419,4.41359908419218,3.64898014476996,5.17821802361439
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-4.99552276578682,-7.29810815428124,4.61311637523697,0.0252757264488745,4.71452041719744,3.96546942739515,5.46357140699972,4.71220869912875,3.95757284989385,5.46684454836364
"Bird Island","BI10","BI10.4",145,141,142,141.5,-4.71030517152419,-7.01289026451824,4.51362383871107,-0.357031769021802,4.82917597469377,4.080332512892,5.57801943649554,4.82811150605602,4.07707601989831,5.57914699221373
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.28466774789124,-7.5872520517311,4.79591699049481,0.039170546510341,4.59828607616333,3.84886372401488,5.34770842831178,4.59470993429456,3.83626624030725,5.35315362828188
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-4.75065028088052,-7.05323548953405,4.44731158954328,0.457205785071871,4.81295751167272,4.06409427648565,5.56182074685979,4.81171661487732,4.0601813224941,5.56325190726054
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-4.91814039165079,-7.22072507440068,4.79753296389401,0.348786965272573,4.74562761193377,3.99664852308555,5.494606700782,4.7436542850585,3.99001063754528,5.49729793257172
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-4.8341239589969,-7.13670942917619,4.5572450961939,0.250544180160415,4.77940165364283,4.03048748133291,5.52831582595276,4.77779572853353,4.02521639824701,5.53037505882005
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-4.50104371144589,-6.80362862421769,4.78042419724919,1.08433708201752,4.91329767633635,4.16450609600749,5.66208925666522,4.91314830284788,4.1646546792003,5.66164192649546
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.16106465662167,-7.46364974961571,4.80019144329258,0.864790502392804,4.64797368878912,3.89872990634034,5.39721747123791,4.64493806015779,3.88814144037365,5.40173467994193
"Bird Island","BI10","BI10.5",197,194,195,194.5,-4.92932829367003,-7.23191324837749,4.77825533569965,0.0968592974835245,4.74113015045512,3.99214138422527,5.49011891668496,4.73910789916316,3.98532150560052,5.49289429272581
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-4.65094515542932,-6.95353014373949,4.45197816032173,0.280656910686872,4.85303830252788,4.10421819143076,5.601858413625,4.85223341376102,4.10192758465592,5.60253924286611
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-4.64044737307161,-6.94303225888432,4.71158837101642,0.314048937333415,4.85725834053714,4.10844164747232,5.60607503360195,4.85649935831088,4.10632185968313,5.60667685693862
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-4.64550396637093,-6.94808885113335,4.91382516980409,0.884159888396573,4.85522562398869,4.10640731121489,5.60404393676249,4.85444452940596,4.10420524291669,5.60468381589524
