"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.1931027454152,-9.49535932700848,3.28047752852584,-0.76892883376751,4.25745996376471,3.40292440093558,5.11199552659385,4.16853153385896,3.22412619089129,5.11293687682662
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-9.98469760796167,-12.2872827009557,3.22105825962403,-1.67688267393337,3.53204399361999,2.66687491185836,4.39721307538162,3.34162742432736,2.27302738888557,4.41022745976914
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.32037718847183,-10.6209274256651,3.83739375220028,-0.65563963789172,3.96452960531602,3.10663125350368,4.82242795712835,3.83461923088131,2.84071743523798,4.82852102652463
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-5.10273808308219,-7.40532251818993,4.80370016784794,-0.174803375279016,4.80065623118417,3.94896326257247,5.65234919979587,4.78772279004506,3.93216726544972,5.6432783146404
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-4.70351216706077,-7.00609714972082,5.01434956763412,0.953145772105413,4.90439795211334,4.05274317150477,5.7560527327219,4.90597832741501,4.06687837976824,5.74507827506178
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-5.61547191696741,-7.91805728460445,4.97818920065822,0.87431295469437,4.66741866275184,3.81543883032411,5.51939849517957,4.63584483668444,3.75889535306726,5.51279432030161
"Bird Island","BI10","BI10.2",45,44,45,44.5,-4.74881494675564,-7.05140050153936,5.11122645283105,0.959546236605112,4.89262569951196,4.04097474219307,5.74427665683084,4.8925590969939,4.05160111317643,5.73351708081138
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-5.0107779042646,-7.31336239717326,4.70858561298687,0.727265684166521,4.82455274397213,3.97288294607153,5.67622254187272,4.81496250552016,3.9632136180173,5.66671139302302
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-5.76481578622492,-8.06740183586031,5.03673035693971,0.667493795763234,4.62861058595814,3.77649694074078,5.4807242311755,4.5916073791367,3.70837430794383,5.47484045032957
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-4.22913196615583,-6.53171692183467,4.58307553783376,0.164149271467765,5.02766905361658,4.17584883847136,5.8794892687618,5.04649547152915,4.2267026159935,5.86628832706479
