"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER3","CAT2.3D",121,136.5,137.6,137.1,137.1,0.55,6053,7165,6395,6492,556,0.01479,0.00133,23250.5833333333,55415.25,1.30833333333333,17.0833333333333,298.75,101.416666666667,40.9166666666667,1611.25,49.5833333333333,208.25,90.75,1,44.1666666666667,158.166666666667,924.416666666667,43329.5,6352.58333333333,6.82584831341667,1.92037184838709,0.146602392416667,-1.92037184885111,49682.0833333333,163.319796903517,506.82364244918,0.101518769722946,6.44498865692398,32.6527877133721,28.098716675106,19.3271280532799,312.603764590837,22.0307980020257,42.5229884351341,44.7277115647356,3.46410161513775,39.757979949904,52.5129132747942,100.636572362982,253.709748262924,190.422238165291,0.188348846781552,0.0273456042499207,0.00397330080738038,0.0273456037229875,393.734441732065,86.65,13.35,0.67,87.27,4.36,50.45,4.36,4.9738,6.257,1.1324,0.1512,0.1977,0.0022,0.0031,139.8,1219.233792,0.567183649,1905.039024,342.9070243,10983.42711,1427.845524,1277.650304,178.8710426,48.95495609,5.874594731,1412.625853,254.2726535,0.742090782,0.051946355,5.483297024,2.960980393,3.491107712,0.48875508,9.172328677,0.825509581,1.904383881,0.008374726,3.948114024,0.631698244,143.0455433,2.860910866,31.70817962,1.585408981,0.701803176,0.01503254,0.727741038,0.024195729
"Kerguelen","KER3","CAT2.3D",124,140.5,141.6,141,141,0.55,6202,7698,6646,6775,748,0.01199,0.00137,22309.8333333333,53542.5,1.28833333333333,9.91666666666667,253.416666666667,63.5,32.5833333333333,1618.41666666667,76.1666666666667,216.75,99.5,0.181818181818182,14.25,249.333333333333,951.666666666667,41712.3333333333,6153.25,6.78154000525,1.91401133181173,0.14751623075,-1.91401133226574,47865.5833333333,243.90342102537,485.339712329041,0.0883004512840659,12.2582686997451,43.8021550597546,16.8280069580987,14.8902551008939,369.958095497642,46.2047485425339,28.364911101891,58.025856305616,0.603022689155527,28.2846730098251,80.8234139493268,94.6249374524432,505.322279402567,148.100779569491,0.138622137248797,0.0205512307148187,0.00304776983911739,0.0205512316746434,594.793540701819,87.12,12.88,0.64,94.44,4.72,54.59,4.72,4.8707,6.271,1.1127,0.1433,0.1916,0.0017,0.0025,145.2,866.5763325,23.6166159,1172.723456,211.0902221,10474.5502,1361.691526,551.7275601,77.24185841,34.43938134,4.132725761,1493.608743,268.8495737,0.586260213,0.041038215,5.475324783,2.956675383,2.881552952,0.403417413,8.062815032,0.725653353,1.925793289,0.031825084,1.526329795,0.244212767,123.0309909,2.460619818,21.99268344,1.099634172,0.433184163,0.009594177,0.545386709,0.016009576
"Kerguelen","KER3","CAT2.3D",130,148.3,149.4,148.9,148.9,0.55,6577,7997,7507,7444,710,0.0129,0.00128,22427.9166666667,53799.0833333333,1.34083333333333,26.0833333333333,270.75,140.333333333333,59.1666666666667,1086.58333333333,38.6666666666667,219.916666666667,79.5833333333333,0.181818181818182,34.4166666666667,304,979.25,41857.0833333333,6174.25,6.78200174141667,1.91406434966454,0.147510019833333,-1.91406434914797,48031.3333333333,276.642026102436,1007.02364857429,0.0947204819295684,11.5558590674981,35.23460334284,34.6707456807696,17.6111190772056,251.735235491337,24.8791016109846,31.7331439388288,41.6925071387552,0.603022689155527,45.5919816182494,93.5822438480525,103.820759003197,642.140661216745,156.305135726711,0.145431429224074,0.021229386260429,0.00310003986207934,0.0212293875367145,741.923339991567,83.47,16.53,0.83,91.09,4.55,52.65,4.56,4.3715,5.8796,1.2352,0.2042,0.2849,0.0026,0.0039,149.4,1222.908775,19.94135392,1668.833707,300.3900673,10175.81245,1322.855619,1250.404357,175.05661,58.05521047,6.966625256,1219.508653,219.5115575,0.698079854,0.04886559,6.019128737,3.250329518,4.230290494,0.592240669,9.555585218,0.86000267,2.41632612,0.015705592,4.097635166,0.655621627,124.2977188,2.485954376,62.50131563,3.125065782,1.15354469,0.027824257,1.832005149,0.060620882
"Kerguelen","KER3","CAT2.3D",133,152.3,153.4,152.8,152.8,0.55,7007,8108,7744,7693,551,0.01762,0.00132,23022.9166666667,55877.75,1.29666666666667,39.1666666666667,317,183.833333333333,61.5,1700.66666666667,51.6666666666667,223.583333333333,90.8333333333333,0.181818181818182,74.0833333333333,469.333333333333,1106.33333333333,42330.4166666667,6283,6.7407513395,1.90795237156978,0.148416220333333,-1.90795237197669,48613.4166666667,182.803649423156,627.702321602728,0.0971721371712295,11.3604844113535,22.8672055771817,30.8245278171705,17.7635991439082,167.047806621247,36.661432133246,30.2187730132155,31.05957130575,0.603022689155527,65.4445752086636,55.6079349035947,79.0492750048214,346.117809248221,166.264302187265,0.147804633442259,0.0218276853480208,0.00322533520745793,0.0218276846872594,476.302703279663,79.14,20.86,1.04,89.21,4.46,51.57,4.46,4.6678,6.4252,1.2418,0.259,0.3695,0.0046,0.0069,150.2,1280.920557,17.13674656,2102.277758,378.4099964,10563.03941,1373.195123,1550.668939,217.0936515,68.57980204,8.229576245,1754.957543,315.8923577,0.730675186,0.051147263,7.25278997,3.916506584,5.949248492,0.832894789,12.17608051,1.095847246,2.480050488,0.013278382,5.543690999,0.88699056,132.9506239,2.659012478,86.08478295,4.304239148,1.636861203,0.019801071,2.706906863,0.066522486
"Kerguelen","KER3","CAT2.3D",134,153.6,154.8,154.2,154.2,0.6,7213,8118,7809,7771,453,0.01827,0.00114,23100,55776.5384615385,1.30307692307692,45.6153846153846,324.692307692308,197.538461538462,69.4615384615385,2018.53846153846,51.2307692307692,225.307692307692,109.846153846154,2.07692307692308,58.3846153846154,455.153846153846,1080.07692307692,42036.6923076923,6231.61538461538,6.75218963223077,1.90938389093605,0.148242751153846,-1.90938389091701,48268.3076923077,116.354343852446,547.38036978939,0.0875961010723475,17.0271276768302,42.0681681230687,24.7911791591801,21.2038337123871,392.185248614439,42.393304986664,27.7710419183503,47.9476209938966,7.4884526490406,49.8071923546832,83.5960985471672,92.7446867646709,230.435596431116,202.834718618197,0.219178382248411,0.0322948251692594,0.00476426850131171,0.0322948244875146,329.416500450768,78.73,21.27,1.06,89.27,4.46,51.6,4.46,5.3135,7.3724,1.0024,0.2133,0.3066,0.0039,0.0058,150,2072.082392,16.90890785,3216.421278,578.95583,14186.97308,1844.3065,2482.480732,347.5473025,99.68880033,11.96265604,2776.371193,499.7468147,1.156587985,0.080961159,12.74073522,6.879997019,10.45175639,1.463245895,20.20440283,1.818396255,4.08125205,0.030846893,9.271372537,1.483419606,206.9438485,4.13887697,142.986496,7.1493248,2.544187882,0.056814887,4.259263486,0.162287113
"Kerguelen","KER3","CAT2.3D",136,156.4,157.6,157,157,0.575,7616,8141,7944,7926,262,0.01794,0.00066,23238.0769230769,56094.0769230769,1.31230769230769,37.3076923076923,313.461538461538,202.923076923077,58.6153846153846,1843.84615384615,43.4615384615385,210.769230769231,112.769230769231,0.181818181818182,55.6153846153846,436.384615384615,1082,42602.2307692308,6322.38461538462,6.74017480015385,1.90789273565862,0.148421200230769,-1.90789273484027,48924.6153846154,224.435017149902,735.194924440503,0.0873836222406547,9.01281139438573,32.3022583952871,25.2700796017132,23.914913274421,216.3977226289,21.2234751498405,31.040709415631,42.3716765582739,0.603022689155527,80.5621276423135,57.1395053962062,85.0078427754365,559.870097112737,118.317044743871,0.138405825005185,0.0204165282438292,0.00301258052210435,0.0204165279590865,596.586196407183,79.12,20.88,1.04,90.48,4.52,52.3,4.52,3.7018,5.1844,1.302,0.2719,0.3944,0.0049,0.0073,148.7,1857.566878,16.7042122,2409.761443,433.7570597,12437.46462,1616.870401,2058.571835,288.2000569,78.14911625,9.37789395,2063.954537,371.5118167,1.014040906,0.070982863,11.91900007,6.436260038,10.26088375,1.436523725,15.78135257,1.420321731,3.558893908,0.008369033,6.530373442,1.044859751,171.8039896,3.436079792,108.6647317,5.433236585,2.021403149,0.05342299,3.214978196,0.077694123
"Kerguelen","KER3","CAT2.3D",139,160.4,161.5,160.9,160.9,0.55,8097,8386,8257,8255,145,0.00563,0.00012,23838.6666666667,57027.3333333333,1.34416666666667,18,320.5,126.25,44.1666666666667,1139,30,248,110.5,0.181818181818182,29.3333333333333,297.583333333333,1028.08333333333,44809.9166666667,6644.41666666667,6.7464788355,1.90882208015195,0.148284218083333,-1.90882207908122,51454.3333333333,123.146869692865,384.108254942733,0.0841490380578448,8.29019135649309,30.0227186704275,31.5396575758203,19.4086828429177,118.373830031657,38.680509538808,23.924122478445,50.8786434924946,0.603022689155527,51.3018400048067,93.3609401811868,83.0273321189347,330.0714683859,136.839294152822,0.140798186678036,0.0207919017839138,0.00307110328363074,0.0207919012743067,376.565178067932,82.81,17.19,0.86,92.67,4.63,53.57,4.63,5.3969,7.7715,1.1208,0.1927,0.2871,0.0011,0.0016,151.1,899.7562889,15.79376191,1087.584239,195.765163,10755.33611,1398.193694,823.5410759,115.2957506,40.47458511,4.856950213,922.1577841,165.9884011,0.762922668,0.053404587,11.06659272,5.975960069,7.674057487,1.074368048,7.801664241,0.702149782,3.06917887,0.034508892,1.196850042,0.191496007,133.8686841,2.677373682,51.6087618,2.58043809,0.811815763,0.015647129,1.482233279,0.036660823
"Kerguelen","KER3","CAT2.3D",141,163,164.1,163.5,163.5,0.55,8269,9006,8765,8724,369,0.00533,0.00024,23441.1666666667,55894.1666666667,1.30416666666667,17.5,295.75,106.666666666667,47.75,971.5,57.1666666666667,247.5,135.166666666667,0.181818181818182,26.4166666666667,359,997,43939.5833333333,6614.83333333333,6.6445684295,1.8936668883779,0.150538667083333,-1.89366688811123,50554.4166666667,183.521528751129,562.074701171445,0.053335700705034,5.71282448849635,30.337870123599,19.5324128441714,19.3020253294358,74.6902695378479,41.9628262618093,23.907016847475,26.6247777057159,0.603022689155527,62.5044846875855,116.529356426142,76.965163311958,323.452246955568,134.085341435516,0.113672514095193,0.0169847133833378,0.00253849927553242,0.0169847136061008,419.257451461582,85.08,14.92,0.75,93.91,4.7,54.28,4.7,4.9738,7.2517,1.0741,0.1603,0.2417,9e-04,0.0013,155.4,759.0109447,12.82440637,962.7736169,173.299251,10528.61814,1368.720358,464.8436599,65.07811239,35.49509925,4.25941191,892.1897853,160.5941614,0.735314311,0.051472002,10.95410735,5.915217969,7.281443283,1.01940206,7.362706322,0.662643569,2.801323288,0.009841581,0.766206838,0.122593094,132.8334633,2.656669266,32.68616841,1.634308421,0.506222049,0.008301907,0.804243801,0.01318131
"Kerguelen","KER3","CAT2.3D",142,164.3,165.5,164.9,164.9,0.575,8355,9352,9035,8976,499,0.00561,0.00033,23958.3846153846,56345.5384615385,1.32,10.3076923076923,295.230769230769,79.2307692307692,41.8461538461538,942.923076923077,52,235.923076923077,125.461538461538,0.181818181818182,24.5384615384615,260.153846153846,977.923076923077,44709.3076923077,6701.15384615385,6.67342058376923,1.89799607656636,0.149889080230769,-1.89799607745315,51410.4615384615,209.796146477773,640.305085536655,0.0730296743340222,8.00400540755081,41.0916736216188,20.0131367113114,18.8451857417492,89.712003598981,36.2927908360141,24.5949233869564,58.5514238150468,0.603022689155527,36.0731095245368,98.8111381659022,114.702122574418,480.750521687251,119.285264634717,0.114815758981307,0.0171923614962131,0.00257517368237041,0.017192361449491,535.631343273931,85.4,14.6,0.73,93.45,4.67,54.02,4.67,5.6422,8.294,0.9777,0.1427,0.2169,8e-04,0.0013,157.9,869.8816217,7.796006076,1130.73032,203.5314576,11573.18648,1504.514242,465.2383663,65.13337128,39.76382213,4.771658656,1079.067648,194.2321766,0.851045118,0.059573158,12.37150296,6.680611598,7.973932809,1.116350593,8.349818929,0.751483704,3.268484233,0.009807805,1.004100827,0.160656132,158.8010154,3.176020308,35.9483757,1.797418785,0.569226288,0.014235084,0.8157504,0.031803637
"Kerguelen","KER3","CAT2.3E",150,166.5,167.5,167,167,0.5,8486,9878,9440,9355,696,0.00551,0.00043,22916.6363636364,53492.8181818182,1.28454545454545,8.72727272727273,209.909090909091,59.3636363636364,33.4545454545455,611.272727272727,48.3636363636364,222.181818181818,98.1818181818182,0.181818181818182,25.5454545454545,248.727272727273,992,42635.6363636364,6326,6.745320396,1.90846287377442,0.148365123181818,-1.90846287434964,48961.6363636364,264.790586210036,891.94594210432,0.0739410084274804,9.5717387040277,29.5785548851006,24.0718621102429,15.0556543289466,55.0056195476261,40.3665027647249,30.009392469086,35.2840422339,0.603022689155527,24.94539491114,53.6266555158737,137.208600313537,580.873871460453,215.621891281938,0.197175931717892,0.0291038102895358,0.00429931441671118,0.0291038093160766,720.464471397067,83.09,16.91,0.85,96.03,4.8,55.51,4.8,2.985,4.5939,1.322,0.2235,0.3552,0.0012,0.0021,166.6,1134.926545,14.93946308,1320.408365,237.6735057,12213.0194,1587.692522,824.966145,115.4952603,49.16188154,5.899425785,962.6720227,173.2809641,0.779826419,0.054587849,13.51243096,7.296712718,9.490423637,1.328659309,8.318544287,0.748668986,3.601412105,0.017615573,1.1035724,0.176571584,162.2061418,3.244122836,52.72711269,2.636355635,0.658373453,0.010693771,1.34661725,0.035306393
"Kerguelen","KER3","CAT2.3E",152,169.1,170.2,169.6,169.6,0.55,8640,10529,9944,9823,945,0.00867,0.00086,23838.75,55856.5833333333,1.305,11.75,231,64.8333333333333,34,851.25,58.5833333333333,250.916666666667,120.75,0.181818181818182,9.08333333333333,252.916666666667,1029.33333333333,44265.1666666667,6654.75,6.65389322958333,1.89502634624105,0.150340892583333,-1.89502634610911,50919.9166666667,272.699676634138,783.881769648892,0.0693476092528857,8.56127645538062,32.246211898736,13.6637099536315,16.6132477258361,161.752406192585,33.5517465561734,37.1837167034011,56.4029738094141,0.603022689155527,19.1902358379242,129.410171254977,127.517794361367,431.521374870002,139.812943216675,0.130085326258993,0.0196012615074719,0.0029546358752135,0.0196012613638062,500.843553568892,83.72,16.28,0.81,91.84,4.59,53.08,4.59,4.7687,7.4725,1.0131,0.1649,0.2667,0.0014,0.0025,171.6,1627.756741,46.45102256,1998.212264,359.6782075,16966.12573,2205.596345,1131.044645,158.3462503,76.21539977,9.145847972,2348.961834,422.8131301,1.362159166,0.095351142,20.45200621,11.04408335,13.75191128,1.925267579,14.86451,1.3378059,4.496497572,0.085680679,2.065153229,0.330424517,252.3308725,5.04661745,73.90718256,3.695359128,1.016888381,0.017053924,1.798011448,0.025656192
"Kerguelen","KER3","CAT2.3E",156,174.6,175.7,175.1,175.1,0.55,9715,10684,10370,10317,485,0.01159,0.00058,24150.4166666667,56959.25,1.31416666666667,8.33333333333333,215.083333333333,57.0833333333333,44.5,1387.91666666667,98.5,237.666666666667,125.75,0.181818181818182,40.5833333333333,273.5,1056.41666666667,44410.25,6639.16666666667,6.69103438991667,1.9006337968743,0.1494940935,-1.90063379777629,51049.4166666667,212.217494923287,776.741225774828,0.034498572653829,8.89671372763647,30.3148878315989,22.1213937310934,14.4001262620727,560.484442786828,41.6358674047444,39.0624984848485,49.8563846554189,0.603022689155527,55.8788597744887,107.739163133594,151.896171675579,528.828228685407,144.254720000506,0.114393603722355,0.0171651785422642,0.00257635042815955,0.0171651789333618,627.094955595509,84.94,15.06,0.75,98.59,4.93,56.99,4.93,4.5679,7.3361,1.1037,0.1663,0.2753,0.0019,0.0033,170.6,978.4730299,22.82359474,1283.586316,231.0455369,11679.15184,1518.289739,493.835685,69.1369959,42.00968918,5.041162702,1655.247904,297.9446227,0.727182174,0.050902752,10.59774057,5.722779908,5.900840785,0.82611771,7.409196191,0.666827657,2.59338275,0.003616691,1.239803204,0.198368513,146.3233767,2.926467534,37.80938757,1.890469379,0.311914245,0.00407492,0.838262554,0.031831583
"Kerguelen","KER3","CAT2.3E",158,177.2,178.3,177.8,177.8,0.55,10207,10729,10559,10540,261,0.01202,0.00033,24389.75,65545.75,1.44333333333333,6.41666666666667,219.166666666667,42.5833333333333,38.3333333333333,12235.6666666667,207.75,239.25,121.166666666667,3.25,22.6666666666667,252.583333333333,1046.16666666667,42433,6370.91666666667,6.66056891391667,1.89586788273152,0.150237827166667,-1.89586788185501,48803.9166666667,624.682337454224,7878.51265525993,0.155407577522832,8.09554684921771,25.5586076350498,18.3771514922661,17.8393504433997,8387.3054545473,127.537605862314,28.4704791287077,51.1501058975769,11.2583302491977,37.0805838272498,107.902698873765,91.2108778733339,1437.30442147793,133.047809816508,0.181956312383442,0.0270183521555235,0.00401572418434481,0.0270183518635686,1518.57429897755,81.2,18.8,0.94,93.28,4.66,53.92,4.66,4.3715,7.1036,1.0886,0.2047,0.3428,0.0025,0.0042,170.3,955.2522967,23.90938159,1186.056597,213.4901875,10593.10427,1377.103555,541.1782668,75.76495735,45.03243353,5.403892024,4196.122168,755.3019902,1.156498194,0.080954874,11.29587326,6.09977156,8.749783869,1.224969742,13.53520131,1.218168118,2.32261959,0.033619508,1.357751212,0.217240194,125.1519053,2.503038106,49.06428939,2.45321447,0.569903606,0.014541604,1.437430765,0.033877526
"Kerguelen","KER3","CAT2.3E",159,178.6,179.6,179.1,179.1,0.5,10375,10784,10665,10648,205,0.01627,0.00036,22739.4545454545,53365.9090909091,1.29363636363636,6.81818181818182,193.636363636364,40.8181818181818,34.7272727272727,991.545454545455,47.8181818181818,237,106.454545454545,0.636363636363636,16.9090909090909,264.090909090909,1061.72727272727,42068.4545454545,6251.18181818182,6.73392039881818,1.90696871119747,0.148558147909091,-1.90696871115728,48319.6363636364,1108.10093074921,2317.86287146352,0.108836825318706,6.53939113095679,60.1036982676985,16.5276627616743,21.1096703389272,427.379775758368,49.3676375408388,37.5872318746672,31.1941136638425,2.11057941204434,28.4726343897243,97.4643058205973,95.6734978027781,1814.4670492261,334.635269564288,0.13683470132435,0.0204096593407328,0.00304499836940875,0.0204096599936588,2129.04749936338,82.89,17.11,0.86,92.98,4.65,53.75,4.65,5.9366,9.7656,0.7281,0.1246,0.2112,0.002,0.0035,171.7,1353.816198,20.86823734,956.4968488,172.1694328,9607.16883,1248.931948,363.0065924,50.82092294,32.82676736,3.939212083,2097.411436,377.5340585,0.853831839,0.059768229,7.457837511,4.027232256,4.407188324,0.617006365,9.220712284,0.829864106,2.059777014,0.003946069,0.717833958,0.114853433,109.4298921,2.188597842,40.56232656,2.028116328,0.376849951,0.009565165,1.101122384,0.028016613
"Kerguelen","KER3","CAT2.3E",163,183.8,184.9,184.3,184.3,0.55,10536,10945,10786,10776,205,0.08283,0.00182,23110.5,55527.4166666667,1.43166666666667,61,210.666666666667,152.333333333333,75.9166666666667,2632.16666666667,59.75,198.666666666667,86.1666666666667,2.16666666666667,97,221.75,1509.75,41686.1666666667,6203.5,6.71749109416667,1.9030986769485,0.14935951475,-1.90309867722622,47889.6666666667,1057.39615866696,1292.13434837188,0.100889979080124,34.9258955764656,31.1487146483193,27.7040638086753,36.4378882067786,1365.9157323491,52.9444391448586,26.5546891367893,50.9203180260963,7.50555349946514,152.682082058826,72.8037524007957,289.298249688323,2881.56203956791,176.102501143768,0.389079745873137,0.0601348934485086,0.00933066996011605,0.0601348938856938,2988.88581652803,70.8,29.2,1.46,27.51,1.38,15.9,1.38,4.3715,7.3222,1.2521,0.3657,0.6308,0.0303,0.0529,174.7,1095.369349,5.975903067,28404.1912,5112.754416,9637.612103,1252.889573,2640.113003,369.6158204,390.1614629,46.81937555,11542.31551,2077.616792,0.442215771,0.030955104,2.341268423,1.264284948,4.336218703,0.607070618,118.9866526,10.70879873,1.708629311,0.018194985,75.21650139,12.03464022,43.73690339,0.874738068,375.2701178,18.76350589,10.0745645,0.151729759,8.289948824,0.236261752
"Kerguelen","KER3","CAT2.3E",165,186.4,187.5,187,187,0.55,10579,10988,10817,10810,204,0.08283,0.00181,23307.4166666667,55448.8333333333,1.35083333333333,5,149.5,90.75,39.8333333333333,600.833333333333,56.5833333333333,229.25,85,0.181818181818182,37.75,268.166666666667,1205.08333333333,43623.8333333333,6510.5,6.70184739375,1.90221303127082,0.149262991333333,-1.90221303149744,50134.3333333333,350.335542621988,760.760723741623,0.0911999136097411,7.04530791636275,20.3358170365848,17.736070078182,12.762397418933,76.8621355336155,31.6384643154883,36.1364208118473,44.6094160463909,0.603022689155527,71.1632246701521,115.170098181566,86.9309635529391,640.296214594653,107.623501995699,0.130172180408826,0.0191941654702934,0.00283192975708359,0.0191941658085495,676.046977030084,87,13,0.65,97.18,4.86,56.18,4.86,4.1793,7.0798,1.2913,0.1679,0.2928,0.0139,0.0246,176.6,2211.185287,111.0532291,997.6136229,179.5704521,9116.045845,1185.08596,867.4628485,121.4447988,24.26747918,2.912097502,2793.517809,502.8332056,1.391187562,0.097383129,7.95662022,4.296574919,5.898747032,0.825824584,20.40517355,1.83646562,3.461169831,0.125815508,0.590156647,0.094425064,91.72627388,1.834525478,149.0322419,7.451612095,2.815757104,0.047755871,4.218168915,0.070219455
"Kerguelen","KER3","CAT2.3E",168,190.4,191.5,190.9,190.9,0.55,10624,11061,10865,10859,218,0.07455,0.00171,22089.8333333333,54170.1666666667,1.27416666666667,93.0833333333333,241.833333333333,282.25,92.25,3035.83333333333,63.5,209.166666666667,73.75,4.66666666666667,135.5,482.166666666667,1427.91666666667,39546.0833333333,6306.75,6.27038499075,1.83442598491475,0.159933655166667,-1.83442598479983,45852.8333333333,1072.06290803659,1781.52987540757,0.116107969606141,61.2141670075175,47.6861583372963,63.5425769929824,33.3851491208019,1371.4507801683,34.3709708382472,23.8435557649263,39.7632196428262,11.3003083894631,72.0031564964658,69.0952351117754,123.869769100333,2425.44606800231,161.530253287961,0.345721485027037,0.05568460827287,0.00898733438763406,0.0556846087290532,2498.38820163333,72.78,27.22,1.36,40.5,2.03,23.41,2.03,3.9915,6.8774,1.3206,0.3594,0.6372,0.0268,0.0481,179.6,4466.088948,23.11352038,18363.9166,3305.504988,11081.24965,1440.562455,2657.03495,371.984893,156.345027,18.76140324,4685.263824,843.3474883,0.770566552,0.053939659,4.147415448,2.239604342,3.077501979,0.430850277,27.9689,2.517201,1.136569079,0.009248271,35.06414579,5.610263326,94.3121603,1.886243206,181.1907224,9.05953612,4.840212489,0.054031257,4.329985578,0.072571371
"Kerguelen","KER3","CAT2.3E",171,194,195,194.5,194.5,0.5,10687,11080,10914,10907,197,0.07606,0.00157,19908.4545454545,50475.8181818182,1.32090909090909,109.818181818182,274.272727272727,227.181818181818,108.363636363636,5596,94.6363636363636,213.545454545455,121.090909090909,14.9090909090909,146.818181818182,321.363636363636,1392,33834.2727272727,5793.18181818182,5.82292411527273,1.75656200217376,0.173548203636364,-1.75656200195815,39627.4545454545,1822.58861862113,2632.13217062449,0.0580438705557349,93.4203598599558,40.6573262994283,52.3102632029666,56.7631442527151,3065.49248898118,71.1748167925605,52.6295803448282,48.4364625988615,23.564611371523,113.598255428346,104.801023589727,180.361858495636,4772.84697200547,246.986565700168,0.623111892072217,0.107555384251129,0.018686599573878,0.107555384678504,4985.63150189896,80.32,19.68,0.98,97.14,4.86,56.15,4.86,3.9741,6.9745,0.9988,0.1966,0.3548,0.015,0.0273,182.6,6639.567284,88.90175615,2582.837915,464.9108247,15402.38837,2002.310488,2445.179433,342.3251206,80.49366959,9.659240351,3019.351972,543.483355,2.495460469,0.174682233,14.78209106,7.982329172,6.647074218,0.930590391,42.63542732,3.837188459,4.410212004,0.044240702,5.22738231,0.83638117,208.7810778,4.175621556,308.4077906,15.42038953,2.405893941,0.030753315,8.301760139,0.129229767
"Kerguelen","KER3","CAT2.3E",174,197.7,198.6,198.1,198.1,0.45,10734,11115,10966,10955,190,0.0717,0.00141,13682.1,38366.3,1.392,612.2,414.5,402.8,211.6,8525.9,137.9,151.4,100.7,41.9,446.8,242.3,1031,19365.6,4995,3.8778837121,1.3548557714904,0.2580959261,-1.35485577182266,24360.6,400.702008979241,1538.76971419811,0.103150375665821,103.919627062884,114.964004028314,194.781815258908,50.2575588565762,1312.00113905777,65.1348174515324,29.9710971882356,48.1157169979023,51.223800891556,49.3689060937032,50.1155331874926,137.482928233128,588.099613633231,109.395307638552,0.120664148212212,0.0310144339614862,0.00797590344950623,0.0310144339049943,633.558591520065,38.99,61.01,3.05,9.11,0.46,5.26,0.46,3.4195,6.1003,1.7763,1.0836,1.9874,0.0777,0.144,185.4,1521.028847,12.82669364,38386.72772,6909.61099,11835.48443,1538.612976,2701.145029,378.1603041,296.0413566,35.52496279,10949.68509,1970.943316,2.559258484,0.179148094,4.315492745,2.330366082,6.066381953,0.849293473,54.94178027,4.944760224,1.495458498,0.010342179,56.48226198,9.037161917,50.30182718,1.006036544,236.657087,11.83285435,7.667972698,0.205352673,4.509461909,0.164132689
"Kerguelen","KER3","CAT2.3E",177,201.6,202.7,202.1,202.1,0.55,10796,11153,11023,11010,179,0.07106,0.00135,23686,56209.8333333333,1.29083333333333,20.9166666666667,169.666666666667,121.416666666667,40.4166666666667,1391.83333333333,73.25,244.666666666667,127.583333333333,97.8333333333333,10.0833333333333,226.833333333333,1665.25,43203.25,6446.08333333333,6.70658045866667,1.90274099035102,0.1492118735,-1.90274099011273,49649.3333333333,349.938176357949,962.014253658658,0.0745237403703537,32.0438856267558,34.9033297013684,31.2626943913358,20.8651877682915,290.508592685728,45.4455218315892,32.187895334436,59.3302901841322,87.3330441818021,15.4417281965773,78.0534005238294,151.508850626562,545.75321179249,185.043217720192,0.183620089860073,0.027657396693747,0.00416942217324344,0.0276573962403831,621.569762534319,74.72,25.28,1.26,64.59,3.23,37.34,3.23,3.6289,6.5719,1.3787,0.3485,0.6486,0.0248,0.0466,188,5811.468602,97.38047203,5185.884967,933.4592941,8912.586825,1158.636287,2013.3191,281.864674,126.2715705,15.15258846,5241.125535,943.4025963,1.716659161,0.120166141,10.9175411,5.895472194,13.11197215,1.835676101,76.3419094,6.870771846,3.142736893,0.046023733,15.78377328,2.525403725,81.49647786,1.629929557,605.8587744,30.29293872,6.508348334,0.187069301,13.5573061,0.425656905
