"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","Zn_fit_OLS","Zn_lwr_OLS","Zn_upr_OLS","Zn_fit_WLS","Zn_lwr_WLS","Zn_upr_WLS"
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-0.694710932457912,-0.0347355466228956,0.407013315612795,0.0203506657806398,-0.8445064342479,-1.88556954469288,0.196556676197085,-0.979383951433538,-2.45873615102913,0.499968248162058
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-5.93120122735671,-0.296560061367836,-0.995585725289888,-0.0497792862644944,-1.7946888683988,-2.83577574543014,-0.753601991367453,-1.68535056781354,-2.28066030637057,-1.09004082925652
"Bird Island","BI10","BI10.7",271,265,266,265.5,-0.0895333414991083,-0.00447666707495541,0.653124182436912,0.0326562091218456,-0.734694502192763,-1.7775761394552,0.30818713506967,-0.897795873897256,-2.4801247434489,0.684532995654392
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,0.617852812645929,0.0308926406322964,0.410896480386627,0.0205448240193313,-0.606336411185709,-1.65181653369152,0.439143711320103,-0.802428369788192,-2.50519946150982,0.90034272193344
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.43500356800701,0.0217501784003505,0.344877945161354,0.0172438972580677,-0.63951514934224,-1.68427494170278,0.4052446430183,-0.827079511158802,-2.49871125751762,0.844552235200017
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.452519977774285,0.0226259988887143,-0.213731243816044,-0.0106865621908022,-0.636336725639924,-1.68116405708952,0.408490605809674,-0.824718005677435,-2.49933261553553,0.849896604180659
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-1.30166422401306,-0.065083211200653,-0.315528491906316,-0.0157764245953158,-0.954640574388976,-1.99425657231123,0.0849754235332802,-1.06121142315774,-2.43735715918016,0.314934312864682
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-2.97499862363904,-0.148749931181952,-0.257649018564532,-0.0128824509282266,-1.25827389813139,-2.29586574602715,-0.22068205023564,-1.28680493286538,-2.37896037675257,-0.194649488978194
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-1.78987427152408,-0.0894937135762038,-0.187466382293693,-0.00937331911468467,-1.04322827057412,-2.08195514901114,-0.00450139213709377,-1.12703031633125,-2.42022505810312,0.166164425440611
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-0.646357684318585,-0.0323178842159292,-0.00826935348290858,-0.00041346767414542,-0.835732540966576,-1.87692718614523,0.205462104212081,-0.972865123543576,-2.46044263432481,0.514712387237658
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-2.76868450391983,-0.138434225195992,-1.07566209825523,-0.0537831049127616,-1.22083736307938,-2.25852243341558,-0.183152292743187,-1.25899033323718,-2.3861038062916,-0.131876860182755
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-0.368461797485145,-0.0184230898742573,-0.0354590544710291,-0.00177295272355146,-0.785307203513139,-1.82730419085489,0.256689783828611,-0.93540010253039,-2.47025864246114,0.599458437400355
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-0.978841834283746,-0.0489420917141873,-0.364480064642598,-0.0182240032321299,-0.896063140497763,-1.93640174288599,0.144275461890464,-1.01768955692017,-2.44871810423911,0.413338990398761
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-1.84634277374328,-0.092317138687164,-0.500617095138496,-0.0250308547569248,-1.05347470967165,-2.0921145958612,-0.0148348234820985,-1.13464321642248,-2.41824775035714,0.148961317512184
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-1.98905515585452,-0.0994527577927261,-0.155941896981779,-0.00779709484908893,-1.07937045109029,-2.11780514414847,-0.0409357580321206,-1.15388323632908,-2.41325482459664,0.105488351938468
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-2.08785618796714,-0.104392809398357,-1.03653308873166,-0.0518266544365829,-1.09729829968782,-2.13560324847587,-0.0589933508997758,-1.16720327062827,-2.40980194184321,0.0753954005866719
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-1.02808042674836,-0.051404021337418,-0.400161210290325,-0.0200080605145163,-0.904997683103097,-1.94521915092571,0.135223784719512,-1.02432774405697,-2.44698374900655,0.39832826089261
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-2.02401828130306,-0.101200914065153,-1.21493915652886,-0.0607469578264431,-1.08571465221993,-2.12410228016994,-0.0473270242699142,-1.15859685136147,-2.41203257835113,0.0948388756281919
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-1.24009409887734,-0.0620047049438672,-1.03467360426011,-0.0517336802130053,-0.943468425090919,-1.98321397563506,0.0962771254532198,-1.05291073883212,-2.4395221030286,0.333700625364368
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.303250551599475,0.0151625275799737,-0.421715277759381,-0.0210857638879691,-0.66342226933801,-1.70768402319457,0.380839484518545,-0.844842024971097,-2.49403894429576,0.80435489435357
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-3.67274477890716,-0.183637238945358,-1.16474216499625,-0.0582371082498127,-1.38488277218544,-2.42248567809886,-0.347279866272026,-1.38087280363116,-2.35496826141549,-0.406777345846835
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.46645666156663,-0.0733228330783313,-0.866234187642122,-0.0433117093821061,-0.984542831554782,-2.02383126973447,0.0547456066249027,-1.08342820443547,-2.4315672810508,0.264710872179862
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.67182810521845,-0.0835914052609223,-0.906858332572691,-0.0453429166286346,-1.0218083142053,-2.0607276687552,0.0171110403446009,-1.11111571553755,-2.42436157056481,0.202130139489706
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.96107564111283,-0.0980537820556414,-1.03058791025578,-0.0515293955127888,-1.0742934544902,-2.1127667205677,-0.0358201884127045,-1.15011112901335,-2.41423321632244,0.114010958295731
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-2.38148698197387,-0.119074349098694,-0.834030080954017,-0.0417015040477009,-1.1505787999616,-2.18855765454094,-0.112599945382259,-1.20678962072842,-2.39955973781767,-0.0140195036391664
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-1.258343268429,-0.0629171634214498,-1.38650136476128,-0.0693250682380641,-0.946779811032515,-1.98648655614611,0.0929269340810854,-1.05537103260802,-2.43888032637791,0.328138261161866
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-2.45083885949267,-0.122541942974633,-1.6093002351383,-0.0804650117569148,-1.16316297983833,-2.20107781969317,-0.125248139983484,-1.21613941563957,-2.3971452151215,-0.035133616157651
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-2.93243020240352,-0.146621510120176,-1.30977624339934,-0.0654888121699669,-1.2505496851892,-2.28815716211459,-0.21294220826381,-1.28106599655272,-2.38043263592302,-0.181699357182431
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-2.46256345270235,-0.123128172635118,-1.43073656048752,-0.071536828024376,-1.16529045490044,-2.20319496370741,-0.127385946093473,-1.21772008722121,-2.39673719846853,-0.0387029759738877
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-2.93869802106125,-0.146934901053062,-1.83688035556811,-0.0918440177784057,-1.25168700634395,-2.28929206434064,-0.214081948347262,-1.28191100350981,-2.38021580428849,-0.183606202731124
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-2.83645979396095,-0.141822989698048,-1.87477506420038,-0.0937387532100192,-1.23313546475433,-2.2707850545626,-0.195485874946064,-1.26812757774446,-2.38375498545928,-0.152500170029641
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-2.54360639491179,-0.127180319745589,-1.47338203882678,-0.0736691019413392,-1.17999602595332,-2.21783301010129,-0.142159041805343,-1.22864603350795,-2.39391836644466,-0.0633737005712351
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-1.81250625021138,-0.0906253125105689,-0.308535200923883,-0.0154267600461942,-1.04733493503594,-2.08602655301406,-0.00864331705782995,-1.13008148620192,-2.41943246070738,0.159269488303527
"Bird Island","BI10","BI10.13",519,491,492,491.5,-1.27039747309285,-0.0635198736546423,-0.255625868130085,-0.0127812934065042,-0.94896709543184,-1.98864839602795,0.0907142051642685,-1.05699614133552,-2.43845645447611,0.324464171805076
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-1.7709444176607,-0.0885472208830353,-1.1821031059347,-0.059105155296735,-1.03979337169928,-2.07855014836601,-0.00103659503256348,-1.12447825490692,-2.42088811822579,0.171931608411944
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-0.754535824215756,-0.0377267912107878,-1.76447639248263,-0.0882238196241313,-0.855361903860563,-1.89626558791024,0.185541780189117,-0.987449349062696,-2.45662544453664,0.481726746411244
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-2.81015007261895,-0.140507503630947,-1.39659266208127,-0.0698296331040634,-1.22836145894916,-2.26602425774101,-0.190698660157312,-1.26458058655232,-2.38466652991369,-0.144494643190962
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-3.46858363549269,-0.173429181774635,-1.6430775328143,-0.082153876640715,-1.34783690342912,-2.38538443902464,-0.310289367833601,-1.3533484612767,-2.36195862124801,-0.344738301305395
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.3097993942633,-0.165489969713165,-1.67472084332347,-0.0837360421661733,-1.31902485789108,-2.35655914471944,-0.281490571062714,-1.33194168551616,-2.36741324921557,-0.296470121816742
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-6.93320221367844,-0.346660110683922,-1.7921083512701,-0.0896054175635052,-1.97650601740264,-3.0208155400631,-0.932196494742174,-1.82043708685323,-2.25185963716214,-1.38901453654432
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-3.87116885932388,-0.193558442966194,-1.83704450052838,-0.091852225026419,-1.42088762755741,-2.45858566888312,-0.383189586231693,-1.40762369378302,-2.34820172226805,-0.46704566529799
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-4.55720443727538,-0.227860221863769,-2.00223670361556,-0.100111835180778,-1.54537156979007,-2.58371220106893,-0.507030938511202,-1.50011278254435,-2.32506132239536,-0.67516424269333
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-3.0877627822208,-0.15438813911104,-1.70142174339584,-0.0850710871697922,-1.27873541274369,-2.31629492025104,-0.241175905236332,-1.30200743053075,-2.37506465512157,-0.228950205939924
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-3.34391357807836,-0.167195678903918,-1.84243702718981,-0.0921218513594905,-1.32521501511299,-2.36274994798494,-0.287680082241046,-1.3365408489944,-2.36624009043101,-0.306841607557794
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-2.9725296964762,-0.14862648482381,-1.79367270366388,-0.0896836351831941,-1.25782590126914,-2.29541860442086,-0.220233198117421,-1.28647208012298,-2.37904574244759,-0.193898417798361
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.05101581676916,-0.252550790838458,-1.7709460679826,-0.0885473033991303,-1.63497565041558,-2.67407959915647,-0.595871701674682,-1.56668682910579,-2.30872545439937,-0.824648203812218
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-3.89541715034458,-0.194770857517229,-1.80507125021546,-0.0902535625107732,-1.42528757845744,-2.46300003822085,-0.387575118694026,-1.4108927696336,-2.34737681525504,-0.474408724012173
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-3.45010630437274,-0.172505315218637,-1.75025251580829,-0.0875126257904143,-1.34448411664419,-2.38202876923308,-0.306939464055289,-1.3508574074991,-2.36259258556339,-0.339122229434819
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-2.68784684069994,-0.134392342034997,-1.69588538070201,-0.0847942690351007,-1.20616904073299,-2.24390264256236,-0.168435438903618,-1.24809206199718,-2.38890797000643,-0.107276153987939
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-3.14440245537123,-0.157220122768561,-1.68347830867393,-0.0841739154336963,-1.28901291150197,-2.32656113874119,-0.251464684262746,-1.30964340733105,-2.3731103341,-0.246176480562105
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-4.26225415163423,-0.213112707581712,-1.78677484194115,-0.0893387420970575,-1.49185164239957,-2.52985639965116,-0.453846885147985,-1.46034854286701,-2.33495632082799,-0.585740764906032
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-3.46673004199345,-0.173336502099673,-1.64430100199275,-0.0822150500996375,-1.34750056135956,-2.38504779179825,-0.309953330920863,-1.35309856582057,-2.36202220926975,-0.344174922371378
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-3.52046371806794,-0.176023185903397,-1.76384513795037,-0.0881922568975184,-1.35725075514452,-2.39480827398356,-0.31969323630547,-1.36034276553214,-2.36017972914931,-0.36050580191497
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-3.13001857436698,-0.156500928718349,-1.80316328301905,-0.0901581641509525,-1.28640289786775,-2.3239536753307,-0.248852120404801,-1.30770421920482,-2.37360648375973,-0.241801954649918
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-6.77677334811933,-0.338838667405966,-1.88125352358353,-0.0940626761791767,-1.94812136434728,-2.99186040868909,-0.904382320005478,-1.79934785519161,-2.25599786498251,-1.34269784540072
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-6.45248382402716,-0.322624191201358,-1.93654596861725,-0.0968272984308625,-1.88927771296657,-2.93191337952046,-0.846642046412676,-1.75562819466367,-2.26506911970115,-1.2461872696262
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-3.57840680879859,-0.178920340439929,-1.04485645356551,-0.0522428226782753,-1.36776476431709,-2.40533672520881,-0.33019280342538,-1.36815446485784,-2.35819496463719,-0.3781139650785
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-2.67590946493786,-0.133795473246893,-1.80723448843939,-0.0903617244219695,-1.20400295541244,-2.24174429661989,-0.16626161420498,-1.24648270376283,-2.38932230233583,-0.103643105189824
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.49636567036956,-0.324818283518478,-1.65574912597094,-0.0827874562985472,-1.89724025222942,-2.94001895851439,-0.854461545944446,-1.76154420268397,-2.26380825348253,-1.25928015188542
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.25137668108224,-0.312568834054112,-2.05555314563028,-0.102777657281514,-1.85278600500051,-2.89479126190146,-0.810780748099564,-1.72851558273484,-2.27096004440748,-1.18607112106221
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-3.97392748869767,-0.198696374434884,-2.00740483740414,-0.100370241870207,-1.43953359825337,-2.4772969132975,-0.401770283209241,-1.4214772784929,-2.34470910078806,-0.498245456197744
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-3.81105208116857,-0.190552604058428,-1.96697489322994,-0.0983487446614972,-1.40997919397231,-2.44764411168864,-0.372314276255972,-1.39951894497764,-2.35024876456079,-0.44878912539449
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-4.92482288607034,-0.246241144303517,-1.94839685185374,-0.0974198425926871,-1.61207743055621,-2.65096239758241,-0.573192463530005,-1.54967390799271,-2.31286860505584,-0.786479210929588
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-6.54055426590702,-0.327027713295351,-1.87472513118842,-0.0937362565594212,-1.9052584523797,-2.94818318155112,-0.862333723208268,-1.76750156563461,-2.2625483070425,-1.27245482422671
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.57852524406994,-0.0789262622034972,-1.94033064323236,-0.0970165321616178,-1.00487813106227,-2.04395977944593,0.0342035173213815,-1.09853692679278,-2.42763380875423,0.23055995516868
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-3.77063173304557,-0.188531586652279,-1.75330640075732,-0.0876653200378659,-1.40264475762165,-2.44028950590041,-0.365000009342898,-1.39406960490627,-2.35162662531956,-0.436512584492991
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-3.58001518048941,-0.179000759024471,-1.72150194845408,-0.086075097422704,-1.36805660989345,-2.40562902121483,-0.33048419857207,-1.36837130030611,-2.35813990294791,-0.378602697664313
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-6.25357544977962,-0.312678772488981,-1.89236703646508,-0.0946183518232539,-1.85318498051185,-2.89519690664017,-0.811173054383522,-1.72881201359026,-2.27089471201372,-1.1867293151668
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.06343988187432,-0.103171994093716,-1.10608182137112,-0.0553040910685562,-1.09286786177049,-2.13120393631461,-0.0545317872263835,-1.16391154353128,-2.41065494410462,0.082831857042065
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-4.73638416237796,-0.236819208118898,-1.22069652416704,-0.061034826208352,-1.57788445872148,-2.61647298746745,-0.539295929975507,-1.5242692112076,-2.31909713244571,-0.729441289969499
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-3.08606460014124,-0.154303230007062,-1.73614391734169,-0.0868071958670846,-1.27842727070749,-2.3159871676748,-0.240867373740184,-1.30177848713752,-2.37512327559198,-0.228433698683061
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-3.10720022442274,-0.155360011221137,-1.79261652055353,-0.0896308260276764,-1.28226241558433,-2.31981767785773,-0.244707153310928,-1.30462792336652,-2.3743937891215,-0.234862057611547
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-3.30682012894021,-0.16534100644701,-1.74679538601789,-0.0873397693008947,-1.3184842580967,-2.35601854568083,-0.280949970512567,-1.33154003064028,-2.36751573540143,-0.295564325879121
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-6.53141867410306,-0.326570933705153,-1.10556074887851,-0.0552780374439255,-1.90360076213893,-2.94649513924937,-0.860706385028501,-1.76626993481486,-2.26280796781375,-1.26973190181598
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-3.61629902927361,-0.180814951463681,-1.34974221388115,-0.0674871106940574,-1.374640461637,-2.4122237456132,-0.337057177660792,-1.37326297096965,-2.35689819794174,-0.389627743997556
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-3.75137244598585,-0.187568622299293,-1.34252874689231,-0.0671264373446156,-1.39915008175522,-2.4367858142731,-0.36151434923733,-1.39147313036823,-2.35228355788468,-0.430662702851767
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-4.66635528157123,-0.233317764078562,-1.91593829593409,-0.0957969147967047,-1.56517743384823,-2.60366513271994,-0.52668973497652,-1.5148281449117,-2.32142354026627,-0.708232749557124
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-3.40742853104042,-0.170371426552021,-1.9300272041319,-0.096501360206595,-1.33674006131985,-2.37427940522562,-0.299200717414075,-1.34510372869187,-2.36405767155845,-0.32614978582528
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-6.56742980683064,-0.328371490341532,-1.81841961369507,-0.0909209806847535,-1.91013512844626,-2.95314964180571,-0.867120615086805,-1.77112483878527,-2.26178696623386,-1.28046271133669
