"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","Zn_fit_OLS","Zn_lwr_OLS","Zn_upr_OLS","Zn_fit_WLS","Zn_lwr_WLS","Zn_upr_WLS"
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-2.57527227097417,-0.128763613548708,-1.13501573372021,-0.0567507866860107,-1.1756487020593,-2.2215996821444,-0.129697721974211,-1.22395778173401,-2.38488841446377,-0.0630271490042524
"Bird Island","BI10","BI10.5",197,194,195,194.5,-1.31526305722448,-0.0657631528612239,-0.164578660590369,-0.00822893302951846,-0.94005723312076,-1.98772664008281,0.107612173841293,-1.04985673685783,-2.42353561587222,0.323822142156559
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-1.92374960473642,-0.0961874802368212,-0.238185594128208,-0.0119092797064104,-1.05382960715846,-2.1004675406996,-0.00719167361732409,-1.13393401388001,-2.40480962013019,0.136941592370171
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,1.0091054048281,0.0504552702414052,-0.0578833912614944,-0.00289416956307472,-0.50545614103845,-1.56050744819735,0.549595166120452,-0.728688468003419,-2.49577241609375,1.03839548008691
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,1.27373523965335,0.0636867619826677,0.838469398445124,0.0419234699222562,-0.455976715942888,-1.51221112297993,0.600257691094157,-0.692123393521639,-2.50404628745311,1.11979950040983
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-1.14576744704681,-0.0572883723523405,-0.892467951631096,-0.0446233975815548,-0.908365623770097,-1.95638926498599,0.139658017445792,-1.02643677888305,-2.42876897555271,0.375895417786618
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-0.694710932457912,-0.0347355466228956,0.407013315612795,0.0203506657806398,-0.824028885842554,-1.87313690018769,0.225079128502578,-0.964112305671905,-2.44272717836555,0.514502567021743
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-5.93120122735671,-0.296560061367836,-0.995585725289888,-0.0497792862644944,-1.80312683782206,-2.85238929834168,-0.753864377302445,-1.68766132569278,-2.28714640747151,-1.08817624391405
"Bird Island","BI10","BI10.7",271,265,266,265.5,-0.0895333414991083,-0.00447666707495541,0.653124182436912,0.0326562091218456,-0.71087520722906,-1.76176075096164,0.340010336503522,-0.880492241809016,-2.46151694469686,0.700532461078826
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,0.617852812645929,0.0308926406322964,0.410896480386627,0.0205448240193313,-0.578610981425611,-1.63204055718908,0.47481859433786,-0.782749568800229,-2.48355461067324,0.918055473072782
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.43500356800701,0.0217501784003505,0.344877945161354,0.0172438972580677,-0.612799399786926,-1.66552338776119,0.439924588187336,-0.808014657498843,-2.47785137436414,0.861822059366458
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.452519977774285,0.0226259988887143,-0.213731243816044,-0.0106865621908022,-0.609524251746285,-1.66231438655631,0.44326588306374,-0.805594337703016,-2.47839753286777,0.867208857461742
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-1.30166422401306,-0.065083211200653,-0.315528491906316,-0.0157764245953158,-0.937514577831285,-1.98521133083929,0.110182175176717,-1.04797772593841,-2.4239552393779,0.327999787501075
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-2.97499862363904,-0.148749931181952,-0.257649018564532,-0.0128824509282266,-1.25038793219359,-2.29613151812416,-0.204644346263029,-1.27918973948803,-2.37274931252673,-0.185630166449332
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-1.78987427152408,-0.0894937135762038,-0.187466382293693,-0.00937331911468467,-1.02879813432322,-2.0756307282791,0.0180344596326591,-1.11543586708785,-2.40892061878283,0.178048884607127
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-0.646357684318585,-0.0323178842159292,-0.00826935348290858,-0.000413467674145429,-0.814987989448476,-1.86422445455345,0.234248475656501,-0.957431123556449,-2.44422599599656,0.529363748883664
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,0.0311874260723649,0.00155937130361825,0.556399550831748,0.0278199775415874,-0.68830332231489,-1.73958753745608,0.362980892826297,-0.863811719521483,-2.46527259205775,0.737649153014781
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-2.76868450391983,-0.138434225195992,-1.07566209825523,-0.0537831049127616,-1.21181214560647,-2.25764243525649,-0.165981855956457,-1.25068240523694,-2.37900588321012,-0.122358927263749
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-0.368461797485145,-0.0184230898742573,-0.0354590544710291,-0.00177295272355146,-0.763028131158047,-1.81304856711897,0.286992304802878,-0.919033020005671,-2.45284858049204,0.614782540480693
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-0.978841834283746,-0.0489420917141873,-0.364480064642598,-0.0182240032321299,-0.877154542227856,-1.92555549272862,0.171246408272908,-1.00337192881567,-2.43392948411486,0.427185626483511
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-1.84634277374328,-0.092317138687164,-0.500617095138496,-0.0250308547569248,-1.03935638837518,-2.08610465243641,0.0073918756860476,-1.12323836974551,-2.40718594242492,0.160709202933907
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-1.98905515585452,-0.0994527577927261,-0.155941896981779,-0.00779709484908893,-1.06604017716848,-2.11258976818951,-0.0194905861474479,-1.14295757066182,-2.40280624273334,0.116891101409702
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-2.08785618796714,-0.104392809398357,-1.03653308873166,-0.0518266544365829,-1.08451359786577,-2.13093778328155,-0.0380894124499789,-1.15660934617104,-2.39977792337064,0.0865592310285697
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-1.02808042674836,-0.051404021337418,-0.400161210290325,-0.0200080605145163,-0.886360976752794,-1.93464769758405,0.161925744078465,-1.01017544287158,-2.43240662421885,0.412055738475686
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-2.02401828130306,-0.101200914065153,-1.21493915652886,-0.0607469578264431,-1.0725774421291,-2.11908151979015,-0.0260733644680458,-1.14778858031342,-2.40173423645228,0.10615707582544
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-1.24009409887734,-0.0620047049438672,-1.03467360426011,-0.0517336802130053,-0.926002442788807,-1.97382535419805,0.121820468620438,-1.03947030948279,-2.42585569161362,0.346915072648037
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.303250551599475,0.0151625275799737,-0.421715277759381,-0.0210857638879691,-0.637434050338538,-1.68967033547336,0.414802234796282,-0.826219554393111,-2.47374470219512,0.821305593408894
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-3.67274477890716,-0.183637238945358,-1.16474216499625,-0.0582371082498127,-1.3808497096727,-2.42662170975072,-0.335077709594684,-1.37560041122353,-2.35175691230776,-0.39944391013929
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.46645666156663,-0.0733228330783313,-0.866234187642122,-0.0433117093821061,-0.968326806828938,-2.01570481379247,0.0790512001345914,-1.0707478257541,-2.41887330589344,0.277377654385241
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.67182810521845,-0.0835914052609223,-0.906858332572691,-0.0453429166286346,-1.00672633562601,-2.05374568929234,0.0402930180403085,-1.09912490628441,-2.41254993427392,0.214300121705088
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.96107564111283,-0.0980537820556414,-1.03058791025578,-0.0515293955127888,-1.06080867972683,-2.10739558903084,-0.0142217704228214,-1.1390915173834,-2.40366440534699,0.125481370580191
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-2.38148698197387,-0.119074349098694,-0.834030080954017,-0.0417015040477009,-1.13941550598735,-2.18552564299295,-0.0933053689817531,-1.19718161142635,-2.39079760013219,-0.00356562272051497
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-1.258343268429,-0.0629171634214498,-1.38650136476128,-0.0693250682380641,-0.92941459931486,-1.97719971706269,0.118370518432969,-1.04199187793832,-2.4252923086591,0.341308552782454
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-2.45083885949267,-0.122541942974633,-1.6093002351383,-0.0804650117569148,-1.15238264187811,-2.19843142349362,-0.106333860262595,-1.20676426701997,-2.38868114005261,-0.0248473939873237
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-2.93243020240352,-0.146621510120176,-1.30977624339934,-0.0654888121699669,-1.24242865953127,-2.28818658123478,-0.196670737827765,-1.27330787248662,-2.37403858242073,-0.172577162552501
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-2.46256345270235,-0.123128172635118,-1.43073656048752,-0.071536828024376,-1.15457485928956,-2.20061375241876,-0.108535966160364,-1.20838430591038,-2.38832351454467,-0.028445097276099
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-2.93869802106125,-0.146934901053062,-1.83688035556811,-0.0918440177784057,-1.24360059112391,-2.2893562860088,-0.197844896239027,-1.27417392470711,-2.37384869415029,-0.174499155263927
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-2.83645979396095,-0.141822989698048,-1.87477506420038,-0.0937387532100192,-1.22448449749429,-2.27028151772847,-0.178687477260109,-1.26004721676703,-2.37694839301877,-0.143146040515287
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-2.54360639491179,-0.127180319745589,-1.47338203882678,-0.0736691019413392,-1.16972794356377,-2.21570231552806,-0.12375357159947,-1.21958236761067,-2.38585300359651,-0.0533117316248368
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-1.81250625021138,-0.0906253125105689,-0.308535200923883,-0.0154267600461942,-1.03302977092218,-2.07982817707245,0.0137686352280941,-1.11856302766261,-2.40822526478892,0.171099209463693
"Bird Island","BI10","BI10.13",519,491,492,491.5,-1.27039747309285,-0.0635198736546423,-0.255625868130085,-0.0127812934065042,-0.931668446153956,-1.97942878504379,0.116091892735882,-1.04365746070091,-2.42492021881148,0.33760529740966
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-1.7709444176607,-0.0885472208830353,-1.1821031059347,-0.059105155296735,-1.02525870617476,-2.07212029540925,0.0216028830597366,-1.11282024547096,-2.40950234323004,0.183861852288121
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-0.754535824215756,-0.0377267912107878,-1.76447639248263,-0.0882238196241313,-0.835214704148101,-1.88416706139267,0.213737653096463,-0.97237857551421,-2.4408734108079,0.496116259779485
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,0.0961774505861078,0.00480887252930539,-0.2768614912041,-0.013843074560205,-0.676151748203793,-1.72765664611567,0.375353149708082,-0.854831760445867,-2.46729538778373,0.75763186689199
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-2.81015007261895,-0.140507503630947,-1.39659266208127,-0.0698296331040634,-1.21956521132504,-2.2653745903021,-0.173755832347976,-1.25641188622654,-2.37774684483535,-0.135076927617731
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-3.46858363549269,-0.173429181774635,-1.6430775328143,-0.082153876640715,-1.34267647795954,-2.3883887794932,-0.296964176425877,-1.347390563229,-2.35786950575636,-0.33691162070165
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.3097993942633,-0.165489969713165,-1.67472084332347,-0.0837360421661733,-1.31298763741193,-2.35868289469697,-0.267292380126902,-1.32545064246792,-2.36264148156968,-0.288259803366152
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-6.93320221367844,-0.346660110683922,-1.7921083512701,-0.0896054175635052,-1.99047696325718,-3.04294085202997,-0.93801307448438,-1.82611223286228,-2.26258993843544,-1.38963452728913
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-3.87116885932388,-0.193558442966194,-1.83704450052838,-0.091852225026419,-1.41795024835768,-2.46382099513482,-0.372079501580546,-1.40301754385412,-2.34584348684515,-0.460191600863085
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-4.55720443727538,-0.227860221863769,-2.00223670361556,-0.100111835180778,-1.5462224290608,-2.5927437287745,-0.499701129347099,-1.49781011333712,-2.32565236207136,-0.669967864602884
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-3.0877627822208,-0.15438813911104,-1.70142174339584,-0.0850710871697922,-1.27147212227252,-2.31718666354155,-0.225757581003486,-1.29477086192701,-2.36933834376071,-0.2202033800933
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-3.34391357807836,-0.167195678903918,-1.84243702718981,-0.0921218513594905,-1.319366170671,-2.36506292110866,-0.273669420233341,-1.33016435009996,-2.36161498594337,-0.298713714256561
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-2.9725296964762,-0.14862648482381,-1.79367270366388,-0.0896836351831941,-1.24992630209546,-2.29567066900962,-0.204181935181295,-1.27884859690425,-2.37282406494872,-0.184873128859771
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.05101581676916,-0.252550790838458,-1.7709460679826,-0.0885473033991303,-1.63855330014015,-2.68583931119908,-0.591267289081213,-1.56604221529594,-2.31143825071214,-0.820646179879738
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-3.89541715034458,-0.194770857517229,-1.80507125021546,-0.0902535625107732,-1.42248409655377,-2.46836966283503,-0.376598530272522,-1.40636803745139,-2.34512283387485,-0.467613241027927
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-3.45010630437274,-0.172505315218637,-1.75025251580829,-0.0875126257904143,-1.33922166069859,-2.38493065685932,-0.293512664537865,-1.34483746868065,-2.35842403036084,-0.331250907000447
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-2.68784684069994,-0.134392342034997,-1.69588538070201,-0.0847942690351007,-1.19669744357437,-2.24257353838058,-0.150821348768155,-1.23951270784238,-2.38146257758127,-0.0975628381034988
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-3.14440245537123,-0.157220122768561,-1.68347830867393,-0.0841739154336963,-1.28206238117864,-2.3277672262571,-0.236357536100175,-1.30259701602916,-2.36762751304277,-0.23756651901554
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-4.26225415163423,-0.213112707581712,-1.78677484194115,-0.0893387420970575,-1.49107380768584,-2.5372566694535,-0.444890945918188,-1.45705552808783,-2.33427947575848,-0.579831580417186
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-3.46673004199345,-0.173336502099673,-1.64430100199275,-0.0822150500996375,-1.34232990048174,-2.38804185471748,-0.296617946246001,-1.34713444401855,-2.35792512459905,-0.336343763438043
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-3.52046371806794,-0.176023185903397,-1.76384513795037,-0.0881922568975184,-1.35237680771045,-2.39810025120712,-0.306653364213777,-1.35455906365428,-2.35631366343784,-0.352804463870717
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-3.13001857436698,-0.156500928718349,-1.80316328301905,-0.0901581641509525,-1.27937294080166,-2.32507993833977,-0.23366594326354,-1.30060953158469,-2.36806182692875,-0.233157236240626
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-6.77677334811933,-0.338838667405966,-1.88125352358353,-0.0940626761791767,-1.96122852140508,-3.01312620588297,-0.909330836927198,-1.80449776477313,-2.26607357635269,-1.34292195319357
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-6.45248382402716,-0.322624191201358,-1.93654596861725,-0.0968272984308625,-1.90059416690311,-2.95139620437655,-0.849792129429665,-1.75968924720775,-2.27377582748436,-1.24560266693113
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-3.57840680879859,-0.178920340439929,-1.04485645356551,-0.0522428226782753,-1.36321077440776,-2.40894990668657,-0.317471642128954,-1.36256531672725,-2.35457801776891,-0.370552615685597
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-2.67590946493786,-0.133795473246893,-1.80723448843939,-0.0903617244219695,-1.19446544093473,-2.24034886431063,-0.148582017558832,-1.23786326784577,-2.38182559968206,-0.0939009360094818
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.49636567036956,-0.324818283518478,-1.65574912597094,-0.0827874562985472,-1.90879901852381,-2.95974313904601,-0.857854898001613,-1.7657525959642,-2.27270094548922,-1.25880424643918
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.25137668108224,-0.312568834054112,-2.05555314563028,-0.102777657281514,-1.86299195994826,-2.91316761293228,-0.812816306964238,-1.73190138396302,-2.27881220305119,-1.18499056487485
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-3.97392748869767,-0.198696374434884,-2.00740483740414,-0.100370241870207,-1.43716364471709,-2.48310130469603,-0.391225984738154,-1.41721615807757,-2.34279266818378,-0.491639647971355
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-3.81105208116857,-0.190552604058428,-1.96697489322994,-0.0983487446614972,-1.40670985430428,-2.45254644533321,-0.36087326327535,-1.39471094277754,-2.34763206019265,-0.441789825362434
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-4.92482288607034,-0.246241144303517,-1.94839685185374,-0.0974198425926871,-1.61495825211306,-2.66202527007565,-0.567891234150475,-1.54860558003097,-2.31503935899617,-0.78217180106577
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-6.54055426590702,-0.327027713295351,-1.87472513118842,-0.0937362565594212,-1.91706122487866,-2.96815037659193,-0.865972073165382,-1.77185832961339,-2.27162808084253,-1.27208857838425
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.57852524406994,-0.0789262622034972,-1.94033064323236,-0.0970165321616178,-0.989280940882645,-2.03645792603627,0.0578960442709773,-1.08623283737045,-2.41542130531202,0.242955630571119
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-3.77063173304557,-0.188531586652279,-1.75330640075732,-0.0876653200378659,-1.3991522197367,-2.44496791706268,-0.353336522410725,-1.38912588453695,-2.34883613562,-0.42941563345391
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-3.58001518048941,-0.179000759024471,-1.72150194845408,-0.086075097422704,-1.36351150129539,-2.40925111789671,-0.317771884694078,-1.36278755255606,-2.35452987109511,-0.371045234017013
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-6.25357544977962,-0.312678772488981,-1.89236703646508,-0.0946183518232539,-1.86340307690012,-2.91358535829664,-0.813220795503599,-1.73220519755698,-2.27875623081614,-1.18565416429782
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.06343988187432,-0.103171994093716,-1.10608182137112,-0.0553040910685562,-1.07994833488539,-2.12640258721357,-0.0334940825572174,-1.15323563718828,-2.40052600332721,0.0940547289506386
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-4.73638416237796,-0.236819208118898,-1.22069652416704,-0.061034826208352,-1.57972473537751,-2.6264948575384,-0.532954613216632,-1.52256816829463,-2.32045823690136,-0.724678099687909
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-3.08606460014124,-0.154303230007062,-1.73614391734169,-0.0868071958670846,-1.27115460299862,-2.31686948549697,-0.225439720500279,-1.29453621659964,-2.36938966392128,-0.219682769278009
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-3.10720022442274,-0.155360011221137,-1.79261652055353,-0.0896308260276764,-1.2751064572526,-2.32081730228305,-0.229395612222157,-1.29745661926921,-2.36875103759679,-0.226162200941638
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-3.30682012894021,-0.16534100644701,-1.74679538601789,-0.0873397693008947,-1.31243058633154,-2.35812576956991,-0.266735403093171,-1.32503898420379,-2.36273115940293,-0.28734680900465
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-6.53141867410306,-0.326570933705153,-1.10556074887851,-0.0552780374439255,-1.91535308856566,-2.96641209557158,-0.864294081559732,-1.77059602449588,-2.27184908154542,-1.26934296744633
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-3.61629902927361,-0.180814951463681,-1.34974221388115,-0.0674871106940574,-1.37029570980795,-2.4160469534209,-0.32454446619499,-1.36780105239124,-2.35344416483328,-0.382157939949203
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-3.75137244598585,-0.187568622299293,-1.34252874689231,-0.0671264373446156,-1.39555119549053,-2.44135752339376,-0.349744867587308,-1.38646474367856,-2.34941026383813,-0.423519223518982
