"Location","Site","Section","sample","min_depth","max_depth","midpoint","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","Cu_fit_OLS","Cu_lwr_OLS","Cu_upr_OLS","Cu_fit_WLS","Cu_lwr_WLS","Cu_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-6.07810102636568,-0.607810102636568,1.47468289857608,0.206455605800651,2.10892957954756,0.774913182962443,3.44294597613268,2.14482418386341,0.725284992210918,3.5643633755159
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-6.12049842736349,-0.612049842736349,1.18032422455858,0.165245391438201,2.02558789796882,0.690922231350909,3.36025356458673,2.06498748204008,0.635832020829697,3.49414294325046
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-6.38277834996271,-0.638277834996271,1.76274342417884,0.246784079385038,1.51001738469876,0.169966881134836,2.85006788826268,1.57109956716818,0.0815145963295734,3.06068453800678
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-6.14754368823822,-0.614754368823822,2.93429859087982,0.410801802723175,1.97242432032048,0.637312223645151,3.30753641699581,2.01405972756992,0.57874711024959,3.44937234489026
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-5.63726262806277,-0.563726262806277,3.23458375089402,0.452841725125163,2.9754971651629,1.64455588490846,4.30643844541733,2.97494779826599,1.65256822246131,4.29732737407067
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-5.65380172039836,-0.565380172039836,3.2228939294629,0.451205150124807,2.94298583818072,1.61205059385213,4.27392108250932,2.94380375282572,1.61787940837843,4.26972809727302
"Bird Island","BI10","BI10.2",45,44,45,44.5,-5.70549476118379,-0.570549476118379,2.51898773373569,0.352658282722996,2.84137147400785,1.51039400767341,4.17234894034228,2.84646283601482,1.50940576590624,4.18351990612339
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-5.89163590129852,-0.589163590129852,3.42432388757179,0.479405344260051,2.47546895963096,1.14357305341535,3.80736486584657,2.4959485509255,1.11815873432833,3.87373836752267
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-5.85645425473815,-0.585645425473815,2.50411667342474,0.350576334279463,2.544626443723,1.21299601158849,3.87625687585752,2.56219757940343,1.19218134372041,3.93221381508644
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-5.71086111921764,-0.571086111921764,3.79810302271528,0.53173442318014,2.83082268346953,1.49983553100806,4.161809835931,2.83635768060097,1.49814030802279,4.17457505317915
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-5.62176075425489,-0.562176075425489,3.59979513160203,0.503971318424285,3.00596960451918,1.67501406449292,4.33692514454545,3.0041387026086,1.68507395124556,4.32320345397164
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-5.37673305190963,-0.537673305190963,3.52824534193737,0.493954347871232,3.48762697658028,2.15534110096729,4.81991285219328,3.46553971187332,2.19784264814899,4.73323677559766
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-5.47934449692877,-0.547934449692878,3.67910143420938,0.515074200789314,3.28592097159285,1.95444501762538,4.61739692556032,3.27231656265066,1.98334928917485,4.56128383612646
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-5.74544866250215,-0.574544866250215,3.61123068399644,0.505572295759501,2.76283304374711,1.43175953175952,4.09390655573471,2.77122738216242,1.42551114611797,4.11694361820687
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.94487988459512,-0.594487988459512,3.22696331755683,0.451774864457956,2.37080586714288,1.03842683585661,3.70318489842916,2.39568712172715,1.00606888946553,3.78530535398878
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.95106494205938,-0.595106494205938,2.93461448330624,0.410846027662874,2.35864773769151,1.02620623682879,3.69108923855424,2.3840403090237,0.9930431250374,3.77503749301001
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.04103503219526,-0.604103503219526,2.96497237086501,0.415096131921102,2.18179117508992,0.848291747313645,3.51529060286619,2.21462154536962,0.803452788901174,3.62579030183807
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.75375374217107,-0.575375374217107,3.74010134376473,0.523614188127062,2.74650753112219,1.41540711460825,4.07760794763612,2.75558844785177,1.40806637967088,4.10311051603266
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.56423850811173,-0.556423850811173,4.1409556466192,0.579733790526688,3.11904259033744,1.7879613936823,4.45012378699258,3.11245634249827,1.80562622953149,4.41928645546506
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.48737027257994,-0.548737027257994,4.34807395647575,0.608730353906604,3.27014449419093,1.93871653595595,4.6015724524259,3.25720357358804,1.96655766544813,4.54784948172795
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.57559089874049,-0.557559089874049,3.70495967655551,0.518694354717772,3.09672689874616,1.76567957732063,4.42777422017169,3.09107914945626,1.7818427135564,4.40031558535612
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.35955273217233,-0.535955273217233,4.21343974493318,0.589881564290646,3.52139878106049,2.18894174336918,4.8538558187518,3.49789122474476,2.23372000059842,4.7620624488911
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.55071029538394,-0.555071029538394,4.06418630807182,0.568986083130055,3.14563535241611,1.81450796032098,4.47676274451124,3.13793073150166,1.83396277463652,4.44189868836679
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.79317110317063,-0.579317110317063,3.52665226881939,0.493731317634714,2.66902379221876,1.33776311752398,4.00028446691353,2.68136332973791,1.32524325158826,4.03748340788756
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.56967774059735,-0.556967774059736,3.4466821961612,0.482535507462568,3.10835054858061,1.77728613933539,4.43941495782584,3.10221396037384,1.79423142537014,4.41019649537753
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.43650640368523,-0.543650640368523,3.36638780268202,0.471294292375483,3.37012893346126,2.03835911392115,4.70189875300136,3.35298311287483,2.07293925579159,4.63302696995807
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.52105572622536,-0.552105572622536,3.2932592802158,0.461056299230212,3.20392811569886,1.87267729263012,4.5351789387676,3.19377196091417,1.8960574016013,4.49148652022703
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.49489992643129,-0.549489992643129,3.84436622254859,0.538211271156803,3.25534325640493,1.92395830067198,4.58672821213788,3.24302480990878,1.95080209525874,4.53524752455882
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-5.4389249074557,-0.54389249074557,4.22087969680031,0.590923157552044,3.36537481725622,2.03362327874036,4.69712635577208,3.34842893361297,2.06788293466519,4.62897493256074
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-5.61209973924162,-0.561209973924162,3.53991217074624,0.495587703904473,3.02496051476401,1.69399187764435,4.35592915188366,3.02233093979231,1.70532827500089,4.33933360458373
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.5397896178803,-0.55397896178803,4.09771293969708,0.573679811557591,3.16710241421028,1.83593310844795,4.49827171997262,3.15849498433432,1.85683322630702,4.46015674236162
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-5.44717160731182,-0.544717160731182,4.29315916634833,0.601042283288766,3.34916406335836,2.01747333958006,4.68085478713667,3.33289993178869,2.05064022293784,4.61515964063953
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.68685724854111,-0.568685724854111,4.76141116789666,0.666597563505532,2.87800772074772,1.54705614696124,4.2089592945342,2.88155832546848,1.5485243453982,4.21459230553877
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-6.04437934385282,-0.604437934385282,3.49578073072233,0.489409302301127,2.17521717407324,0.841673043507267,3.50876130463922,2.20832401754186,0.796401449851271,3.62024658523245
"Bird Island","BI10","BI10.7",271,265,266,265.5,-5.40894649458307,-0.540894649458307,4.98040620033954,0.697256868047535,3.4243041686095,2.09231174839051,4.75629658882849,3.4048799790384,2.13054417610539,4.67921578197142
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.60052959990465,-0.560052959990465,3.90612838544179,0.54685797396185,3.04770424069413,1.7167156641938,4.37869281719445,3.04411816595619,1.72958125199015,4.35865507992224
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-5.03379567698923,-0.503379567698923,4.38652336682736,0.614113271355831,4.16174795639075,2.82412310951209,5.49937280326942,4.11131016716621,2.91192302292946,5.31069731140296
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-5.0795609155567,-0.50795609155567,4.3634489984322,0.610882859780507,4.07178602829375,2.73510695318134,5.40846510340617,4.02513163689326,2.81689208105128,5.23337119273524
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-5.47769928054291,-0.547769928054291,3.93301409837603,0.550621973772644,3.28915501653268,1.9576689486038,4.62064108446156,3.27541459807127,1.98679116650187,4.56403802964068
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-5.71183920863057,-0.571183920863057,3.92278743728639,0.549190241220095,2.82890002749323,1.49791100214448,4.15988905284199,2.83451588296765,1.49608693779751,4.1729448281378
