"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","Zn_fit_OLS","Zn_lwr_OLS","Zn_upr_OLS","Zn_fit_WLS","Zn_lwr_WLS","Zn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-8.31826187061516,-7.70368289684979,3.13148340772836,-2.85053997187056,3.50091456465831,2.52089400397051,4.4809351253461,3.51072424606978,2.53061576049644,4.49083273164312
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-10.0399832971249,-11.8871583129826,2.52650241766842,-1.78858731782453,2.7472463493283,1.76470982110082,3.72978287755579,2.80576891986496,1.61562467511362,3.9959131646163
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.8647626869153,-8.12645513819053,2.6352276865988,-3.13178283662553,3.2616887011966,2.28133806739798,4.24203933499522,3.28696060156019,2.24037487917994,4.33354632394045
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-6.10088583933442,-6.50066900363333,4.42020843695187,0.185828427196308,4.47155116735115,3.48839500345249,5.4547073312498,4.41862433918709,3.70518952798216,5.13205915039201
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-6.25435382213697,-7.28135205747727,4.50048585044673,-0.1875328838011,4.40437192515308,3.42166334401917,5.387080506287,4.35578718666475,3.62412096053325,5.08745341279625
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-7.69654720977453,-7.67834584650484,4.42273332782719,-0.391390880337621,3.773064618474,2.79288869754054,4.75324053940746,3.7652840458091,2.86051733533706,4.67005075628115
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-8.06347960464387,-7.65757371966996,4.03820854355804,0.413134124549874,3.61244323168639,2.63242733978411,4.59245912358866,3.61504432517985,2.66585172070421,4.56423692965548
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-8.18489024792546,-7.64795572892586,4.9449583915595,-0.707505576733216,3.55929680425904,2.57929052483886,4.53930308367923,3.56533298493544,2.60141469206861,4.52925127780227
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-6.33768756848066,-6.86299577043275,4.21238708406088,-1.97500045576803,4.36789332012641,3.38541347409583,5.35037316615699,4.32166635420425,3.58008185952066,5.06325084888785
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-6.97969157905558,-6.92397498131333,4.17491914288766,-1.24976198296028,4.08686178422598,3.10580579155032,5.06791777690165,4.05879912160141,3.2404228040162,4.87717543918661
"Bird Island","BI10","BI10.3",95,93,94,93.5,-8.74169040755785,-8.3502845994688,4.27628832446624,-0.255802626476715,3.31556249501234,2.3353242700216,4.29580072000307,3.33735229530654,2.3057551889616,4.36894940165148
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-7.9999017682906,-7.05288952053247,3.73286878747651,-1.40987379582273,3.6402738631237,2.66024434000301,4.62030338624438,3.64107614059186,2.69958981845971,4.58256246272402
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-7.4411540883358,-7.28806431454372,3.82272003609075,-1.36731272957204,3.88486068204073,2.90445724490282,4.86526411917864,3.86985423844432,2.99593193759463,4.74377653929401
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-9.49060691791026,-9.15277484936764,3.5780087046861,-2.08413738189983,2.98773096483693,2.00646665431516,3.9689952753587,3.03070995774447,1.90776391161532,4.15365600387361
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-6.95918658308507,-7.28093502052508,4.46623122438134,0.0359373557529471,4.09583766352939,3.1147454681471,5.07692985891168,4.06719485037649,3.25128054951849,4.88310915123448
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-6.07591615815469,-6.63418900903118,4.83744487171557,0.434877126114647,4.48248142282821,3.49924920875953,5.46571363689689,4.42884812421424,3.71837524835633,5.13932100007216
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-4.81164150806918,-6.1543031478499,4.97774403879583,0.416448222288666,5.03590638725379,4.04764892419875,6.02416385030883,4.94650280088877,4.38391770694572,5.50908789483183
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.91083645370322,-6.34038835991987,4.99787508648765,-0.484182056988386,4.55474359272718,3.57098589564556,5.5385012898088,4.49643967248073,3.80551618904337,5.1873631559181
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-6.41210397666854,-6.77385432397094,4.99857837130889,0.181494622478,4.33531820043128,3.35303409631243,5.31760230455012,4.29119670766252,3.54074479157956,5.04164862374548
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.95771544441805,-6.77235851174381,4.27825125258332,-3.59349596790568,4.53422273219509,3.55061826804429,5.51782719634589,4.47724516535392,3.78077597912464,5.1737143515832
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-7.46967192003432,-7.31862348496231,4.54027274497982,-1.36884138621379,3.87237725528518,2.89200394852369,4.85275056204666,3.85817767042458,2.98081459702884,4.73554074382033
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-8.32120153435975,-8.00959007473736,4.3206654503181,-1.30479120288517,3.4996277530441,2.51960658465736,4.47964892143085,3.50952060674573,2.52905511344365,4.48998610004781
"Bird Island","BI10","BI10.5",197,194,195,194.5,-6.86966637721009,-7.11538697190583,4.87346269211726,-0.142324946265369,4.13502433609961,3.15376691237734,5.11628175982188,4.10384871607324,3.29867636619681,4.90902106594968
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-7.27837026932409,-7.87647957628028,4.50289445769973,-0.0565057673306097,3.9561178485429,2.97551968931608,4.93671600776972,3.93650574110053,3.08220657145429,4.79080491074677
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-6.5166136114777,-7.11290599870063,3.88038413127622,-0.110695969466664,4.28957003888863,3.3075472566636,5.27159282111365,4.24840545086334,3.48548420651526,5.01132669521142
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-10.0399832971249,-11.8871583129826,3.39481742260259,-0.694720383394843,2.7472463493283,1.76470982110082,3.72978287755579,2.80576891986496,1.61562467511362,3.9959131646163
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-4.87859529097571,-6.29947546305856,5.32432084591847,1.29677264431678,5.0065979652897,4.01866412079673,5.99453180978268,4.91908871104661,4.3487998249959,5.48937759709731
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.60809978469396,-5.36133200057904,5.32820545194857,0.692265457456351,5.12500496327162,4.13572446732725,6.11428545921598,5.02984254435073,4.49056152378223,5.56912356491923
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-6.24795673488645,-6.83988464628912,4.87461661416428,0.321036232861196,4.4071721931042,3.42444563693579,5.38989874927261,4.35840646099102,3.62750108117993,5.08931184080211
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-8.40940348415589,-7.77847402157481,4.42303859366974,0.279976007858073,3.46101813532782,2.48097285722963,4.44106341342601,3.47340649831155,2.48222624263415,4.46458675398894
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-7.37064306041689,-7.30229547879844,4.95403130606332,0.258798104810639,3.91572625631685,2.9352432230361,4.89620928959761,3.89872483500092,3.03330610137351,4.76414356862833
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-5.70487516182845,-6.32478138642417,4.69070162574398,-0.443675514233508,4.64490131329932,3.66043277826815,5.62936984833048,4.58077010332951,3.91415245432058,5.24738775233845
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-8.01396942856352,-7.2520772449358,3.92048494006009,-0.29406656602616,3.63411587017053,2.65408987231445,4.61414186802662,3.63531616578761,2.69212500016049,4.57850733141474
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-5.14577305079485,-6.06150657304635,5.29538934356951,0.676467205516448,4.8896432812634,3.90293706743641,5.8763494950904,4.80969332226424,4.20849430315501,5.41089234137346
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-6.17126285418678,-6.32155496910934,5.0478272141013,-0.416992259674947,4.44074425610096,3.45779758047272,5.4236909317292,4.38980861400724,3.66801892318693,5.11159830482754
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-6.89836742454833,-6.56554177906421,4.66751671834765,-0.557180090406462,4.12246070833007,3.14125752989543,5.10366388676471,4.09209713078353,3.28348200184123,4.90071225972584
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-7.12394683851536,-7.18799767720244,5.03274929516764,0.256840438500877,4.02371532959341,3.0428967048208,5.00453395436602,3.99973409986012,3.16402169481614,4.83544650490411
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-7.43884840945711,-7.23160777260701,4.15468531520257,-0.154499213558083,3.88586997242817,2.9054640473445,4.86627589751184,3.8707982939582,2.9971541424645,4.74444244545189
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-6.04481220164582,-6.75161408110385,4.91906062730083,0.351604692711339,4.49609690267925,3.51276869281176,5.47942511254674,4.44158357576254,3.73479852071343,5.14836863081164
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-7.95322780272,-7.34496684922371,3.85318161888967,-0.885622879807241,3.66070497572551,2.68066168407239,4.64074826737863,3.66018670059157,2.7243555020329,4.59601789915024
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-6.41771202580141,-6.33864885777709,4.12567067482762,0.366256003154174,4.33286332688648,3.3505936482178,5.31513300555515,4.28890050338408,3.53777994466864,5.04002106209952
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.77000970603623,-6.19783593059524,4.57698758414123,-0.359247964175184,5.05413033768853,4.06566842588945,6.04259224948762,4.96354885731274,4.40574479005992,5.52135292456556
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-8.70193565837978,-8.16902678714948,4.28594599703063,-0.7439404757574,3.33296478228285,2.35275813918336,4.31317142538235,3.35362979626779,2.3268721824451,4.38038741009048
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-6.50597624102009,-6.9358171842759,4.26153098760221,-0.0172031797892202,4.29422645303621,3.312177797794,5.27627510827841,4.25276090049964,3.49110966227401,5.01441213872527
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-6.89308523552553,-7.09491303793621,4.1206810846406,-0.74085378429308,4.12477293951483,3.14355986778019,5.10598601124947,4.09425991230458,3.28627848370959,4.90224134089957
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-7.23539820154233,-6.8425180351891,4.14732074594836,-0.574003449735927,3.97492848836852,2.99427247306347,4.95558450367356,3.95410056660154,3.10497648773654,4.80322464546654
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-7.55550766941493,-7.42388855433325,3.98581176538193,-0.0965325239626494,3.83480342071988,2.85451363543269,4.81509320600707,3.82303239792408,2.93530770876153,4.71075708708663
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-7.82798180785434,-7.22263608670549,3.92031701424788,-0.853876232844061,3.71553029413894,2.73543431723223,4.69562627104566,3.71146841771892,2.79080265677198,4.63213417866586
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-6.97277240195987,-6.70067602064442,4.13141583461,-2.62025965024739,4.08989059235544,3.10882245198417,5.07095873272671,4.06163216454986,3.24408668904694,4.87917764005278
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-7.55872762639376,-7.07834671941463,4.07082857391697,-0.15676115966679,3.83339391323957,2.85310705166578,4.81368077481337,3.821713993107,2.93360045786232,4.70982752835168
