"Model","R2","RMSE","RMSEP","AIC","BIC","Rank","Rank_explanation","R2_explanation","RMSE_explanation","RMSEP_explanation"
"PLS_LOO",0.605349695781694,0.447032844459699,0.450923989941031,NA,NA,1,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"PLS_kfold",0.605349695781694,0.447032844459699,0.450923989941031,NA,NA,2,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"OLS",0.605349695781694,0.447032844459699,0.450923989941031,335.005013489929,345.777974431461,3,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"Bayes",0.605349681478079,0.447032852560778,0.450923723015753,335.005023203259,345.777984144792,4,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"WLS_weighted",0.604732452698864,0.447382293228408,NA,321.186258039926,331.959218981458,5,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"OLS_weighted",0.60078407376705,0.449611220751241,NA,359.871349044666,370.644309986199,6,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"RF",0.486300919128016,0.510020468929024,0.502998069768999,NA,NA,7,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
