"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"ALL","Ca","Bayes",0.844412241767527,0.740687069612545,1,13757,0.636884102731344,0.428801053115093,5546.07861545861,0.437812064252784,1,0.65436049816905,"Preferred 1","Moderate confidence",FALSE,1
"ALL","Ca","RF",0.830173052691545,0.836732188761176,0.820334348587098,13757,0.673677785504348,0.406496238911912,4915.58130206669,0.405320083182145,4,0.63469287550447,"Unstable","Low confidence (noise-dominated)",FALSE,2
"ALL","Ca","OLS_weighted",0.6,1,0,14519,0.60078407376705,0.449611220751241,5620.88386479327,NA,5,0.593460749886599,"Unstable","Low confidence",FALSE,3
"ALL","Ca","PLS_LOO",0.552881998317059,0.805915698467802,0.173331448090944,13757,0.605172814508826,0.447133012734933,5921.70892622602,0.450351241681476,2,0.640428498900347,"Acceptable 2","Moderate confidence",FALSE,4
"ALL","Ca","PLS_kfold",0.552881998317059,0.805915698467802,0.173331448090944,13757,0.605172814508826,0.447133012734933,5921.70892622602,0.450351241681476,3,0.640428498900347,"Acceptable 3","Moderate confidence",FALSE,5
"ALL","Ca","OLS",0.473348755420152,0.787121534135248,0.00268958734750736,14519,0.605349695781694,0.447032844459699,5504.63271481712,0.450923989941031,6,0.527514139089005,"Unstable","Low confidence",FALSE,6
"ALL","Ca","WLS",0.204992076673538,0,0.512480191683846,14519,0.604685117514639,0.447409080513934,5446.04597912254,NA,8,0.210194064930934,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"ALL","Ca","WLS_weighted",0.201088821335008,0.00566308940610476,0.494227419228363,14519,0.604732452698864,0.447382293228408,5447.03371534874,NA,7,0.212649992961434,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"ALL","Sr","OLS",0.628080550701667,0.663154685121714,0.575469349071596,14005,0.605940022011523,0.388440903375382,59.7735590156883,0.391554198151312,5,0.453394114796587,"Unstable","Low confidence",FALSE,1
"ALL","Sr","RF",0.6,1,0,13757,0.694520038625107,0.34200712565981,43.8791563053624,0.346757684558846,1,0.7,"Unstable","Low confidence (noise-dominated)",FALSE,2
