"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","Robustness_low","Robustness_high","Bootstrap_Unstable","Global_Rank","Robustness_score","SNR_CI_s","SNR_smooth_s","Robustness_score_site","Robustness_Rank","Stability_class"
"Ca","KER3","OLS_weighted",2000,6929.60011628761,2850.52629603518,11865.8233108174,0.240229963093797,0.000960819586332564,0.625387834228473,0.593460749886599,FALSE,5,0.593460749886599,1,0.971896249467061,0.988758499786824,1,"Stable"
"Ca","KER3","OLS",2000,7307.47310664866,2907.92704381854,14717.2059434183,0.197586896249081,0.000942254380051319,0.540651034651228,0.508723950309354,FALSE,6,0.527514139089005,0.792291507834117,0.927735981520479,0.846469297308662,2,"Stable"
"Ca","KER3","PLS_LOO",1837,8427.30375898257,3460.71833302913,16735.806697747,0.206785271575526,0.000825196967954523,0.622366279387121,0.673824171997311,FALSE,2,0.640428498900347,0.837095524308569,0.649296485345853,0.761975908723482,3,"Stable"
"Ca","KER3","PLS_kfold",1837,8427.30375898257,3460.71833302913,16735.806697747,0.206785271575526,0.000825196967954523,0.622366279387121,0.673824171997311,FALSE,3,0.640428498900347,0.837095524308569,0.649296485345853,0.761975908723482,4,"Stable"
"Ca","KER3","Bayes",1837,7627.64279067642,2985.26466150799,14384.921618393,0.207527349866887,0.000649947463648213,0.580584613197987,0.631881887509872,FALSE,1,0.65436049816905,0.840710085229549,0.232437930130639,0.597401223189985,5,"Acceptable"
"Ca","KER3","RF",1837,7636.78548175604,2349.8994835875,13497.8780949865,0.174093992185358,0.000552229349127692,0.63469287550447,0.63469287550447,FALSE,4,0.63469287550447,0.677860815092369,0,0.406716489055421,6,"Marginal"
"Ca","KER3","WLS_weighted",2000,7392.36329969694,2820.87475149484,78148.2245403915,0.0360964662739951,0.000971585458947964,0.228327202639043,0.196400118297169,FALSE,7,0.212649992961434,0.00569391551058415,0.997504573563901,0.402418178731911,7,"Marginal"
"Ca","KER3","WLS",2000,7396.02526284447,2817.84336265569,80676.94684287,0.0349274913457476,0.000972634549198093,0.226066086409575,0.194139002067701,FALSE,8,0.210194064930934,0,1,0.4,8,"Marginal"
"Sr","KER3","PLS_LOO",1837,94.3497651055374,26.7335459116109,154.699633645899,0.172809367944612,0.0583128949762705,0.665137214992373,0.706278068621457,FALSE,3,0.681572628387012,0.910309783489366,1,0.946185870093619,1,"Stable"
"Sr","KER3","PLS_kfold",1837,94.3497651055374,26.7335459116109,154.699633645899,0.172809367944612,0.0583128949762705,0.665137214992373,0.706278068621457,FALSE,4,0.681572628387012,0.910309783489366,1,0.946185870093619,2,"Stable"
