"Site","Element","Model","R2","RMSE","RMSE_ppm","RMSEP","Mean_ppm","Mean_CI_width","SNR_model","SNR_CI","SNR_smooth","Roughness","SNR_CI_s","SNR_smooth_s","Roughness_norm","Robustness_score","Robust_Rank","Global_Rank","Robustness_Class","Stability_class","Confidence_class","Confidence_Flag","Unstable_flag","Bootstrap_Unstable","R2_q05","R2_q95","Robustness_low","Robustness_high","Is_Production_Model","Rank_site","Robustness_score_site","n_mean","R2_overall","RMSE_overall","RMSEP_overall"
"BI10","Sr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8331795744906,0.921857427895574,NA,0.681572628387012,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.86865071585259,4709,0.619560933054721,0.381668523678026,58.9814163562467
"BI10","Sr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846667063639737,0.707574450781733,NA,0.453394114796587,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.791030018496535,4892,0.605940022011523,0.388440903375382,59.7735590156883
"BI10","Sr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767184277166748,0.669437783829533,NA,0.69096575996511,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.728085679831862,4709,0.635271572146413,0.373704733132646,56.5643915636821
"BI10","Sr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.7,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.6,4709,0.694520038625107,0.34200712565981,43.8791563053624
"BI10","Sr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.104718684234131,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.4,4892,0.588442221601662,0.396971381054182,68.563181097856
"BI10","Sr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114480950303492,0.774140278697884,NA,0.201892249595952,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.378344681661249,4892,0.605197017350042,0.38880693583257,61.616501941787
"BI10","Sr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100959304256148,0.692888367931122,NA,0.224381265643544,NA,6,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.337730929726138,4892,0.605899324973479,0.388460961218056,59.3656290640811
"BI10","Ti","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711685799917582,1,NA,0.661337636082951,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.827011479950549,4790,0.718555763474536,0.652933928562262,2173.73266969499
"BI10","Ti","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962603414285261,0.505833730115148,NA,0.844778456730668,NA,1,"Preferred 1",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.779895540617216,4709,0.756227776634957,0.607666319730726,1919.97750377683
"BI10","Ti","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962603414285261,0.505833730115148,NA,0.844778456730668,NA,2,"Acceptable 2",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,3,0.779895540617216,4709,0.756227776634957,0.607666319730726,1919.97750377683
"BI10","Ti","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.370509693218632,NA,0.716725313773472,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,4,0.748203877287453,4709,0.757847910218222,0.605643649083077,2132.72586760655
"BI10","Ti","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725643791018089,0.758795279827123,NA,0.743945564809684,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.738904386541703,4790,0.729930592021033,0.639603384224678,2035.54425020404
"BI10","Ti","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95922741341649,0,NA,0.488300129057627,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.575536448049894,4709,0.739729829501074,0.627892441456487,1631.97472441788
"BI10","Ti","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145341440045349,0.804411051359221,NA,0.368739820212937,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.330484906946409,4790,0.72919658362992,0.640471967780676,1893.08238585334
"BI10","Ti","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.80898068283238,NA,0.357525879797602,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.323592273132952,4790,0.728935134347202,0.640781067535794,1882.89538666468
"BI10","Zr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910861666134706,0.513834551326215,NA,0.706378060237768,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.752050820211309,4709,0.72037835645274,0.69492862207945,77.8910261396823
"BI10","Zr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910861666134706,0.513834551326215,NA,0.706378060237768,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.752050820211309,4709,0.72037835645274,0.69492862207945,77.8910261396823
"BI10","Zr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951659163397718,0.402107923267451,NA,0.654094190789526,NA,7,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.731838667345611,4709,0.7219222288162,0.693007515213175,84.3816359771264
"BI10","Zr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.702260749030039,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.6,4709,0.744758871788424,0.66394198898659,46.0449432203038
"BI10","Zr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.510350322078288,0.271047723346743,NA,0.880981965744907,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.41462928258567,5017,0.608456680906178,0.822327315016661,148.16046066862
"BI10","Zr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.243417629025981,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.4,5017,0.401191970178938,1.01694769214115,153.784821913486
"BI10","Zr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3699236773369,0.255382108892663,NA,0.769948752269116,NA,2,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.324107049959205,5017,0.608229412035276,0.822565937768544,162.575252795128
"BI10","Zr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241471239853521,0.259069137544024,NA,0.668897574495213,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.248510398929722,5017,0.608323185716187,0.822467487738816,159.077231156446
"HER42PB","Ca","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995258437246719,0.902778438468801,NA,0.593460749886599,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.958266437735552,4009,0.60078407376705,0.449611220751241,5620.88386479327
"HER42PB","Ca","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7938699770124,0.882628863426109,NA,0.527514139089005,NA,6,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.829373531577884,4009,0.605349695781694,0.447032844459699,5504.63271481712
"HER42PB","Ca","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697737143149069,1,NA,0.640428498900347,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.818642285889441,3971,0.605172814508826,0.447133012734933,5921.70892622602
"HER42PB","Ca","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697737143149069,1,NA,0.640428498900347,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.818642285889441,3971,0.605172814508826,0.447133012734933,5921.70892622602
"HER42PB","Ca","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697431680692615,0.850017331147962,NA,0.65436049816905,NA,1,"Preferred 1",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.758465940874753,3971,0.636884102731344,0.428801053115093,5546.07861545861
"HER42PB","Ca","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.63469287550447,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.6,3971,0.673677785504348,0.406496238911912,4915.58130206669
"HER42PB","Ca","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057094234347328,0.951959632315486,NA,0.212649992961434,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.384209506987034,4009,0.604732452698864,0.447382293228408,5447.03371534874
"HER42PB","Ca","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.954503411086919,NA,0.210194064930934,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.381801364434767,4009,0.604685117514639,0.447409080513934,5446.04597912254
"HER42PB","Sr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807112838308737,0.746122112879638,NA,0.453394114796587,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.782716548137097,4009,0.605940022011523,0.388440903375382,59.7735590156883
"HER42PB","Sr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451244007882489,NA,0.681572628387012,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.780497603152996,3971,0.619560933054721,0.381668523678026,58.9814163562467
"HER42PB","Sr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.451244007882489,NA,0.681572628387012,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.780497603152996,3971,0.619560933054721,0.381668523678026,58.9814163562467
"HER42PB","Sr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849184921910615,0.411948993975879,NA,0.69096575996511,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.67429055073672,3971,0.635271572146413,0.373704733132646,56.5643915636821
"HER42PB","Sr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979421809352007,0,NA,0.7,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.587653085611204,3971,0.694520038625107,0.34200712565981,43.8791563053624
"HER42PB","Sr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.104718684234131,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.4,4009,0.588442221601662,0.396971381054182,68.563181097856
"HER42PB","Sr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109276874827769,0.814992755144448,NA,0.201892249595952,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.391563226954441,4009,0.605197017350042,0.38880693583257,61.616501941787
"HER42PB","Sr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0962548526615804,0.730877729236958,NA,0.224381265643544,NA,6,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.350104003291732,4009,0.605899324973479,0.388460961218056,59.3656290640811
"HER42PB","Ti","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824426164062779,1,NA,0.661337636082951,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.894655698437668,3971,0.718555763474536,0.652933928562262,2173.73266969499
"HER42PB","Ti","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862204236959342,0.8615179568281,NA,0.743945564809684,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.861929724906845,3971,0.729930592021033,0.639603384224678,2035.54425020404
"HER42PB","Ti","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862786744391629,0.836462498724847,NA,0.844778456730668,NA,1,"Preferred 1",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,3,0.852257046124916,3971,0.756227776634957,0.607666319730726,1919.97750377683
"HER42PB","Ti","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862786744391629,0.836462498724847,NA,0.844778456730668,NA,2,"Acceptable 2",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,4,0.852257046124916,3971,0.756227776634957,0.607666319730726,1919.97750377683
"HER42PB","Ti","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83263812929667,0.778965773201683,NA,0.716725313773472,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.811169186858675,3971,0.757847910218222,0.605643649083077,2132.72586760655
"HER42PB","Ti","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.488300129057627,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.6,3971,0.739729829501074,0.627892441456487,1631.97472441788
"HER42PB","Ti","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170195093945801,0.965700281543632,NA,0.368739820212937,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.396491818254201,3971,0.72919658362992,0.640471967780676,1893.08238585334
"HER42PB","Ti","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.979931257265038,NA,0.357525879797602,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.391972502906015,3971,0.728935134347202,0.640781067535794,1882.89538666468
"HER42PB","Zr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733668155797661,1,NA,0.706378060237768,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.840200893478597,3971,0.72037835645274,0.69492862207945,77.8910261396823
"HER42PB","Zr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733668155797661,1,NA,0.706378060237768,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.840200893478597,3971,0.72037835645274,0.69492862207945,77.8910261396823
"HER42PB","Zr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819783663350044,0.779116982135273,NA,0.654094190789526,NA,7,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.803516990864136,3971,0.7219222288162,0.693007515213175,84.3816359771264
"HER42PB","Zr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.312866186166406,NA,0.702260749030039,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.725146474466563,3971,0.744758871788424,0.66394198898659,46.0449432203038
"HER42PB","Zr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917107047903068,0.0347420443232668,NA,0.880981965744907,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.564161046471148,4009,0.608456680906178,0.822327315016661,148.16046066862
"HER42PB","Zr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684698231926106,0,NA,0.769948752269116,NA,2,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.410818939155664,4009,0.608229412035276,0.822565937768544,162.575252795128
"HER42PB","Zr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443907497480137,0.00803567649544675,NA,0.668897574495213,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.269558769086261,4009,0.608323185716187,0.822467487738816,159.077231156446
"HER42PB","Zr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.142313697910823,NA,0.243417629025981,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.0569254791643293,4009,0.401191970178938,1.01694769214115,153.784821913486
"KER1","Ca","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720398478346236,1,NA,0.640428498900347,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.832239087007742,2293,0.605172814508826,0.447133012734933,5921.70892622602
"KER1","Ca","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720398478346236,1,NA,0.640428498900347,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.832239087007742,2293,0.605172814508826,0.447133012734933,5921.70892622602
"KER1","Ca","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846144723953619,0.795700661137901,NA,0.65436049816905,NA,1,"Preferred 1",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.825967098827332,2293,0.636884102731344,0.428801053115093,5546.07861545861
"KER1","Ca","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885919194443658,0.528868240778986,NA,0.593460749886599,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.743098812977789,2523,0.60078407376705,0.449611220751241,5620.88386479327
"KER1","Ca","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7010777651514,0.508702629108538,NA,0.527514139089005,NA,6,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.624127710734255,2523,0.605349695781694,0.447032844459699,5504.63271481712
"KER1","Ca","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.63469287550447,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.6,2293,0.673677785504348,0.406496238911912,4915.58130206669
"KER1","Ca","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00504150708786795,0.636418381232376,NA,0.212649992961434,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.257592256745671,2523,0.604732452698864,0.447382293228408,5447.03371534874
"KER1","Ca","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.641114154726938,NA,0.210194064930934,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.256445661890775,2523,0.604685117514639,0.447409080513934,5446.04597912254
"KER1","Sr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955294475958673,0.981300607416113,NA,0.69096575996511,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.965696928541649,2293,0.635271572146413,0.373704733132646,56.5643915636821
"KER1","Sr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930397628893289,1,NA,0.681572628387012,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.958238577335973,2293,0.619560933054721,0.381668523678026,58.9814163562467
"KER1","Sr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930397628893289,1,NA,0.681572628387012,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.958238577335973,2293,0.619560933054721,0.381668523678026,58.9814163562467
"KER1","Sr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930454830375837,0.569781536523928,NA,0.453394114796587,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.786185512835073,2310,0.605940022011523,0.388440903375382,59.7735590156883
"KER1","Sr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.7,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.6,2293,0.694520038625107,0.34200712565981,43.8791563053624
"KER1","Sr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.910106681415702,NA,0.104718684234131,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.364042672566281,2310,0.588442221601662,0.396971381054182,68.563181097856
"KER1","Sr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125647306062931,0.633226929515664,NA,0.201892249595952,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.328679155444024,2310,0.605197017350042,0.38880693583257,61.616501941787
"KER1","Sr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111192598212162,0.555763518712159,NA,0.224381265643544,NA,6,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.289020966412161,2310,0.605899324973479,0.388460961218056,59.3656290640811
"KER1","Ti","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668571764584033,0.851586928545376,NA,0.743945564809684,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.74177783016857,2505,0.729930592021033,0.639603384224678,2035.54425020404
"KER1","Ti","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758827068682555,0.71615696704169,NA,0.844778456730668,NA,1,"Preferred 1",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.741759028026209,2293,0.756227776634957,0.607666319730726,1919.97750377683
"KER1","Ti","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758827068682555,0.71615696704169,NA,0.844778456730668,NA,2,"Acceptable 2",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,3,0.741759028026209,2293,0.756227776634957,0.607666319730726,1919.97750377683
"KER1","Ti","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64383194955362,0.865490924059478,NA,0.661337636082951,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.732495539355963,2505,0.718555763474536,0.652933928562262,2173.73266969499
"KER1","Ti","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789619623287849,0.487963959739909,NA,0.716725313773472,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.668957357868672,2293,0.757847910218222,0.605643649083077,2132.72586760655
"KER1","Ti","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.488300129057627,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.6,2293,0.739729829501074,0.627892441456487,1631.97472441788
"KER1","Ti","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133331611872376,0.980839196273402,NA,0.368739820212937,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.400335575221703,2505,0.72919658362992,0.640471967780676,1893.08238585334
"KER1","Ti","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.357525879797602,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.4,2505,0.728935134347202,0.640781067535794,1882.89538666468
"KER1","Zr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739839552870067,0.589111275283545,NA,0.706378060237768,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.679548241835458,2293,0.72037835645274,0.69492862207945,77.8910261396823
"KER1","Zr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739839552870067,0.589111275283545,NA,0.706378060237768,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.679548241835458,2293,0.72037835645274,0.69492862207945,77.8910261396823
"KER1","Zr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452508924351464,1,NA,0.702260749030039,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.671505354610878,2293,0.744758871788424,0.66394198898659,46.0449432203038
"KER1","Zr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.119412665619578,NA,0.880981965744907,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,4,0.647765066247831,2523,0.608456680906178,0.822327315016661,148.16046066862
"KER1","Zr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820998990775221,0.272356818209402,NA,0.654094190789526,NA,7,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.601542121748893,2293,0.7219222288162,0.693007515213175,84.3816359771264
"KER1","Zr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744347239377013,0.0149057209203066,NA,0.769948752269116,NA,2,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.45257063199433,2523,0.608229412035276,0.822565937768544,162.575252795128
"KER1","Zr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484362772813466,0.0386613582754297,NA,0.668897574495213,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.306082206998252,2523,0.608323185716187,0.822467487738816,159.077231156446
