"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","Mn_fit_OLS","Mn_lwr_OLS","Mn_upr_OLS","Mn_fit_WLS","Mn_lwr_WLS","Mn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.72863474477024,-8.13700576348218,3.53646344341951,-1.72242081593052,3.51636242640135,2.56149308479192,4.47123176801078,3.53294569391826,2.48015203754317,4.58573935029336
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-7.1447670687926,-7.77647713448398,3.33468347892019,-1.44966349692175,4.05344714388667,3.10165209351095,5.00524219426238,4.06313435643237,3.05592835610754,5.0703403567572
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.04695603047721,-8.2127902101657,3.6160372217274,-1.00492444322772,3.22354693954086,2.26630707379229,4.18078680528943,3.24388989641045,2.16578818743512,4.32199160538579
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-7.26773457615992,-8.48378322835999,4.08682416932195,-1.43675638426703,3.94033252618897,2.98802770059194,4.892637351786,3.951472106669,2.93475992370686,4.96818428963114
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-6.77547686113222,-7.71300338593115,4.99824535279201,-1.18558461478387,4.39314761886032,3.44243995785217,5.34385527986847,4.39847314865301,3.4194881159457,5.37745818136031
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-7.01574718725223,-7.75816329053674,5.00469055174463,-1.68258174259904,4.17212918346193,3.22078974172686,5.12346862519701,4.1802925435457,3.18300311602466,5.17758197106675
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-7.16490085805971,-7.91325616670028,4.0200614892263,-0.373676340690111,4.03492659382825,3.08305312094741,4.98680006670909,4.04485160634692,3.03609275394104,5.0536104587528
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-6.61741153337336,-7.05648213566927,3.59863321185762,-2.11748363703603,4.53854781037023,3.58810179141811,5.48899382932234,4.54200643224162,3.57494275905227,5.50907010543097
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-6.94698928478773,-7.70704337698174,4.48256118016038,-1.91004477124907,4.23537779293187,3.284247964568,5.18650762129574,4.24272905415385,3.25069976688465,5.23475834142304
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-6.96013237595912,-8.15667580271595,3.8394514938833,-1.59326350131805,4.2232878045679,3.27211969376662,5.17445591536918,4.23079429870126,3.23776087796872,5.22382771943381
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-6.86253241888134,-7.94461758669941,4.83236728974649,0.210621932435521,4.31306747131504,3.36216350270667,5.2639714399234,4.31942121338336,3.33382910573195,5.30501332103476
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-7.53148293687936,-7.8999012493524,4.04698604695415,-0.534911896384269,3.69771725627011,2.74407096406641,4.6513635484738,3.71197196586058,2.67469689222194,4.74924703949923
"Bird Island","BI10","BI10.3",95,93,94,93.5,-6.56946588479818,-7.32583779027527,4.0993273690619,-0.563781745499,4.58265176778923,3.63226093451541,5.53304260106306,4.58554410411031,3.62207695595439,5.54901125226622
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-6.48571388105127,-7.63432687632821,3.98932974180479,-0.863482088333298,4.65969306177065,3.70937161818357,5.61001450535773,4.66159620405761,3.70438917025504,5.61880323786018
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.75652532585647,-8.43588247013091,3.85878807296499,-0.208431216671758,4.4105806441643,3.45991080463789,5.3612504836907,4.41568233757345,3.43813178336299,5.39323289178391
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-7.15624714452983,-8.09624009243615,3.65876255272653,-2.50150470250249,4.04288692024744,3.09104739633589,4.99472644415899,4.05270972384675,3.04461847870746,5.06080096898604
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-7.41345528584166,-7.74743289016415,3.46948661196281,-1.31861690908455,3.80628782837259,2.85328361802862,4.75929203871656,3.81914851461982,2.79110400661652,4.84719302262312
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-6.75430535647454,-7.54464657755715,3.62506547789696,-1.14958687174424,4.41262273636665,3.46195721224049,5.3632882604928,4.41769820974081,3.44031559857162,5.39508082091001
"Bird Island","BI10","BI10.4",145,141,142,141.5,-7.27990915486764,-7.8365547287482,3.94762045054329,-2.99648467653814,3.92913344729701,2.97677414414558,4.88149275044845,3.94041682159792,2.92276061360791,4.95807302958794
