"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-0.746941844260196,-0.0373470922130098,-0.319521556420211,-0.0159760778210106,-0.404787615985096,-1.44259811131047,0.633022879340278,-0.552577971077935,-2.27743188392699,1.17227594177112
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-3.02453796052671,-0.151226898026336,-0.130172669684372,-0.0065086334842186,-0.942937395803277,-2.04321624370263,0.157341452096079,-1.27617830983913,-3.96323504841527,1.41087842873701
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-1.46136827783289,-0.0730684138916444,-0.0222443783921444,-0.00111221891960722,-0.573592095926721,-1.62603378639693,0.478849594543489,-0.779553774935805,-2.80550942452368,1.24640187465207
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,0.834820667841827,0.0417410333920914,0.00804840663550585,0.00040242033177529,-0.0310492075232378,-1.05385441769558,0.991756002649107,-0.0500464285351859,-1.1141609311819,1.01406807411153
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,0.715289550881678,0.0357644775440839,-0.517220185829997,-0.0258610092914999,-0.0592919867474004,-1.08237389356912,0.963789920074319,-0.0880218870052543,-1.20155042860296,1.02550665459246
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,0.317449419599422,0.0158724709799711,-0.354170855534067,-0.0177085427767033,-0.153293542828088,-1.17831341372665,0.871726328070477,-0.214417103309247,-1.49323204802275,1.06439784140426
"Bird Island","BI10","BI10.2",45,44,45,44.5,0.755743633673368,0.0377871816836684,-0.694933144142148,-0.0347466572071074,-0.0497335072647515,-1.07270593888359,0.973238924354086,-0.0751694818736875,-1.17195949867762,1.02162053493024
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,1.34538199812241,0.0672690999061203,-0.154936790068664,-0.00774683950343319,0.0895860822508611,-0.933630050057015,1.11280221455874,0.112160711225394,-0.742806087762251,0.96712751021304
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,0.710518928941729,0.0355259464470864,-0.344767997242385,-0.0172383998621192,-0.0604191879786651,-1.08351507216653,0.962676696209204,-0.0895375304624918,-1.20504094863129,1.0259658877063
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1.06333795916205,0.0531668979581026,0.344449625450754,0.0172224812725377,0.0229447948068201,-0.999725203093141,1.04561479270678,0.0225543228584187,-0.94750888224115,0.992617527957987
