"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,33.2,16.936482646773,1070.885179,427.93975,4389.48866873874,-7586.16711474744,16365.1444522249
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,12.35,9.39918809483592,1739.758107,627.1074323,3230.72684562872,-8750.63043538513,15212.0841266426
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,20.3636363636364,12.7457657853322,1447.271106,470.971649,3676.09355461999,-8302.36105237992,15654.5481616199
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,19.9,6.85484419143782,1334.018291,545.4493081,3650.32645063978,-8328.27189538269,15628.9247966622
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,14.6363636363636,14.9283135502489,3262.422113,1005.382976,3357.79403486446,-8622.64458060871,15338.2326503376
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,25.75,8.02411139232025,2439.861236,757.6437819,3975.44667439008,-8001.55592404314,15952.4492728233
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,6.66666666666667,7.54782730126339,4192.532888,1214.507924,2914.86930631576,-9069.08446742646,14898.823080058
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,18.5,11.1069184008723,2645.007056,831.194612,3572.51990136621,-8406.53051938131,15551.5703221137
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,14,7.97496081495075,1279.071246,462.2106416,3322.42742155829,-8658.259630279,15303.1144733956
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,40,11.1624370099007,2999.419337,967.0211811,4767.40619378182,-7207.69074444929,16742.5031320129
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,41.7272727272727,13.0620894889823,1873.201141,661.8703278,4863.40128704142,-7111.65562353046,16838.4581976133
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,22.4545454545455,13.9381751772866,2896.949952,901.8791875,3792.29814119741,-8185.54516462903,15770.1414470239
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,35.1818181818182,19.5387726422014,3339.764406,1047.00677,4499.63040732081,-7475.79642868644,16475.0572433281
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,43.6666666666667,12.1605422526624,1374.155784,526.8474966,4971.18525140308,-7003.87592685012,16946.2464296563
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,45.8181818181818,15.6640874730588,959.6082071,355.1815587,5090.7580868668,-6884.36873581012,17065.8849095437
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,39.6153846153846,13.9555154063334,6631.161901,2065.435552,4746.03076815721,-7229.08070419622,16721.1422405106
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,76.6666666666667,46.6287724934125,5147.889503,1470.473436,6805.19676999448,-5177.91343511303,18788.306975102
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,33.1818181818182,18.7286848540851,5505.035933,1603.539606,4388.47819407285,-7587.17994146366,16364.1363296094
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,43.3333333333333,22.276499371365,6097.843222,1936.386236,4952.65988252842,-7022.39685740522,16927.7166224621
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,38.4545454545455,14.5558485590064,6175.999603,1855.683454,4681.51584718112,-7293.65190678406,16656.6836011463
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,36.9090909090909,12.5654649373157,5968.444872,1958.591437,4595.62550058042,-7379.64612550194,16570.8971266628
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,41,16.4758776838912,2516.983872,857.2828993,4822.9823004058,-7152.08643098688,16798.0510317985
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,17.2727272727273,10.6685604379495,790.4601626,305.8039749,3504.31286141859,-8475.15615008115,15483.7818729183
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,26.7272727272727,14.3742193463917,3163.380594,1060.826347,4029.75968768169,-7947.02247863572,16006.5418539991
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,54.8,24.8363532839353,6266.517708,1913.941942,5589.93257181675,-6386.16026369166,17566.0254073251
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,37.9,19.3071661997991,1326.826528,440.8838882,4650.69636987145,-7324.50485326451,16625.8975930074
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,76.6153846153846,17.8863936254091,5443.67845,181.2744924,6802.34671324453,-5180.73930260297,18785.432729092
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,84.1538461538462,18.2658431407101,5975.780316,106.9664677,7221.30505548686,-4765.72646877432,19208.336579748
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,118.692307692308,43.0104340352133,5333.453521,102.4023076,9140.81827657671,-2874.30128241519,21155.9378355686
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,100.076923076923,18.6746777681327,5207.184,104.6643984,8106.24767634564,-3891.69409730437,20104.1894499956
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,62.3846153846154,19.3241578580562,5837.940234,81.73116327,6011.45596513402,-5966.32192168937,17989.2338519574
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,74.6666666666667,25.4248744819762,6956.874444,214.2717329,6694.04455674652,-5288.14918646618,18676.2382999592
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,87.8461538461538,18.3477798559124,5864.826617,211.1337582,7426.50914148309,-4562.74103431479,19415.759317281
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,133.818181818182,47.6231418153363,8871.994311,120.6591226,9981.45546977721,-2051.11930426984,22014.0302438243
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,174.75,53.0953259370694,7746.307975,230.8399776,12256.2865613634,160.871891946841,24351.7012307799
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,79.3333333333333,17.7832062419133,8706.157013,221.1363881,6953.39972099176,-5031.01837674447,18937.817818728
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,83,29.1422841807695,6598.380417,137.9061507,7157.17877861303,-4829.19799274986,19143.5555499759
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,68.3333333333333,15.8133047166178,4618.995032,122.8652679,6342.06254812796,-5637.59370712618,18321.7188033821
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,59,14.5789387317958,3415.579205,69.67781578,5823.35221963747,-6153.57538750017,17800.2798267751
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,64.1666666666667,15.3198227697637,4921.529077,148.6301781,6110.49543719471,-5867.79381061439,18088.7846850038
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,47.7272727272727,17.7712740628854,7273.786524,336.7763161,5196.85792678531,-6778.38078946618,17172.0966430368
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,44.4166666666667,11.797213332997,5415.67046,155.9713092,5012.86733137107,-6962.20945583907,16987.9441185812
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,157.727272727273,23.828935809603,8945.422022,111.8177753,11310.2296554233,-756.296016506125,23376.7553273528
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,121.384615384615,37.5777825794677,8976.759109,182.2282099,9290.44625594893,-2727.55124563024,21308.4437575281
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,79.6153846153846,14.1864868891636,5721.295663,207.6830326,6969.07503311648,-5015.48714205726,18953.6372082902
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,43.8461538461538,13.5329607123137,6594.697268,79.79583695,4981.1604500279,-6993.90375506655,16956.2246551224
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,48.25,15.92273008417,5009.073815,164.2976211,5225.90907342967,-6749.36907695034,17201.1872238097
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,141.307692307692,69.2957245138359,7175.3422,244.679169,10397.6933033036,-1644.6806314232,22440.0672380305
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,39.3333333333333,15.3760932107035,6260.84885,155.2690515,4730.35545603249,-7244.76797591382,16705.4788879788
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,33.8333333333333,12.6981268005334,5656.960644,182.7198288,4424.68686960059,-7550.88983922211,16400.2635784233
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,34.4285714285714,21.9710098704014,3648.143898,92.29804061,4457.7678854482,-7517.73956518745,16433.2753360839
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,23.6923076923077,14.0141869509949,5049.87496,82.31296185,3861.08814729842,-8116.42177647752,15838.5980710744
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,23.6923076923077,10.15204918054,3309.7982,88.37161193,3861.08814729842,-8116.42177647752,15838.5980710744
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,59.0833333333333,13.276488674162,5997.873908,169.1400442,5827.98356185613,-6148.96307739875,17804.930201111
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,77.2307692307692,31.8490027215763,4295.763522,76.03501434,6836.5473942439,-5146.83129014976,18819.9260786376
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,31,13.9940463531222,1024.567593,13.93411927,4267.22123416598,-7708.75235904862,16243.1948273806
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,37.4615384615385,12.052768593532,3756.973168,89.79165872,4626.3283846594,-7348.90231445196,16601.5590837708
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,31.9230769230769,10.1362512667943,3191.150345,68.60973241,4318.52225566504,-7657.3098354109,16294.354346741
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,26.8461538461538,12.6283157615875,3125.582355,61.88653064,4036.36663742021,-7940.38961565171,16013.1228904921
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,29.5833333333333,13.4803448386789,2826.666898,28.26666898,4188.48841644867,-7787.72527611121,16164.7021090085
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,58,22.571099783895,5457.248831,229.2044509,5767.77611301349,-6208.93060233044,17744.4828283574
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,39.0769230769231,11.1614032754364,2756.113305,144.6959485,4716.10517228276,-7259.03008747103,16691.2404320365
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,35.5,12.4452647776018,2828.534907,102.3929636,4517.3137139739,-7458.08142826958,16492.7088562174
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,46.0769230769231,17.3275384790682,3423.57602,48.95713709,5105.13791865063,-6870.00111410524,17080.2769514065
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,28.7692307692308,10.4813631918265,2194.360902,30.94048872,4143.24376554325,-7833.12046691714,16119.6079980036
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,44.6153846153846,9.57025305776935,2525.307497,72.47632516,5023.91130127712,-6951.17092630073,16998.993528855
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,39.6666666666667,16.0302743884719,5697.238235,74.63382088,4748.88082490716,-7226.22859126893,16723.9902410832
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,49.1666666666667,20.9884528137534,5573.411793,145.4660478,5276.85383783498,-6698.50259557345,17252.2102712434
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,65.25,32.27474385505,4695.135297,117.847896,6170.70288603736,-5807.91868985823,18149.3244619329
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,25,12.0415945787923,1688.278234,102.8161445,3933.76459442209,-8043.41613345359,15910.9453222978
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,23.6153846153846,11.6012819804427,4369.778556,96.13512824,3856.8130621735,-8120.71696270768,15834.3430870547
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,17.0769230769231,8.1594683084698,1951.694876,106.5625402,3493.43082655516,-8486.10689488618,15472.9685479965
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,35.4615384615385,19.1207364947735,1649.869327,81.99850555,4515.17617141144,-7460.22272750096,16490.5750703238
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,23.9230769230769,10.8125046316872,2991.060367,80.75862991,3873.91340267318,-8103.53670886944,15851.3635142158
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,20.1538461538462,12.0405298460807,2493.852742,47.13381682,3664.43423155203,-8314.08504751255,15642.9535106166
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,40.75,14.8821125088904,3156.428577,21.77935718,4809.0882737498,-7165.98621180254,16784.1627593021
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,34.0769230769231,12.6981726930921,3752.970488,41.28267537,4438.22463916285,-7537.32313437197,16413.7724126977
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,19.6153846153846,10.7357538280463,2146.234669,24.89632216,3634.50863567757,-8344.17942080264,15613.1966921578
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,34.5384615384615,15.0643917048083,3230.055285,67.83116098,4463.87514991237,-7511.62005076443,16439.3703505892
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,23,14.6685604837921,2161.527815,32.20676445,3822.61238117413,-8155.08139898359,15800.3061613318
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,34.9285714285714,12.9760980606314,3158.319141,36.63650203,4485.55593876019,-7489.89712425763,16461.009001778
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,55.1428571428571,10.9955035765125,4932.545491,13.81112737,5608.98723694497,-6367.16459445049,17585.1390683404
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,32.3846153846154,14.0803554733682,3296.461851,35.93143418,4344.17276641457,-7631.59299515077,16319.9385279799
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,26,15.1932002334378,3630.013724,38.11514411,3989.34070104607,-7987.60425012252,15966.2856522147
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,25.7142857142857,7.1082678992475,1910.49941,34.9621392,3973.46181343922,-8003.54909089876,15950.4727177772
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,17.4615384615385,13.1695063474641,1824.238565,12.03997453,3514.80625217977,-8464.59700530007,15494.2095096596
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,75.6666666666667,25.9766795181347,6392.588844,82.46439609,6749.6206633705,-5233.02440362554,18732.2657303665
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,75.5714285714286,31.5758288415834,4495.825694,27.8741193,6744.32770083488,-5238.27378774366,18726.9291894134
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,104.923076923077,30.3986335725296,7640.061698,169.6093697,8375.57803921571,-3626.37727085466,20377.5333492861
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,71.8333333333333,18.9728673892403,7405.052803,51.83536962,6536.5789213119,-5444.41110412495,18517.5689467488
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,26.9230769230769,14.0917324370328,6938.306145,81.87201251,4040.64172254513,-7936.09786732088,16017.3813124111
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,28.0714285714286,9.58736577051186,8950.558177,82.34513523,4104.46263619575,-7872.03792908073,16080.9632014722
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,30.8461538461538,20.4607190890503,2336.807871,32.71531019,4258.67106391613,-7717.32725929587,16234.6693871281
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,79.5,18.1182016428019,4675.210641,39.73929045,6962.6624054291,-5021.84069620612,18947.1655070643
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,45.0769230769231,14.6598177481937,3450.956197,49.34867362,5049.56181202665,-6925.53516007942,17024.6587841327
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,59.9230769230769,21.5269657966527,6847.805483,156.129965,5874.65324113653,-6102.4905449425,17851.7970272156
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,41,11.4891252930761,6749.372655,1924.888147,4822.9823004058,-7152.08643098688,16798.0510317985
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,48.8823529411765,41.3020616206703,8470.459825,2421.09846,5261.05278791248,-6714.27812110248,17236.3836969274
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,111.133333333333,45.2987963679053,7270.581826,2083.787413,8720.71991163437,-3286.8506028052,20728.2904260739
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,52.1428571428571,45.3615512264553,2638.458059,863.5155109,5442.25891707302,-6533.43185242115,17417.9496865672
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,104.5,100.293990923607,7029.037339,1907.985918,8352.06507102864,-3649.52698306498,20353.6571251223
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,49.375,59.0354413325871,3048.627916,1029.760485,5288.43219338164,-6686.94365345738,17263.8080402207
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,20.2,8.92988561756852,2675.023484,971.5768425,3666.99928262698,-8311.5057163631,15645.504281617
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,10.3333333333333,8.68222047525588,458.1692768,273.1267857,3118.64836393702,-8863.57917649291,15100.8759043669
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21.6875,17.0439383164025,5071.624524,1576.918734,3749.66874123015,-8228.39179716739,15727.7292796277
