"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.276923076923,22243.6153846154,53274.6923076923,1.31384615384615,0.000470389591181298,0.00227103016187679,0.00113854126152724,0.000763624381586639,0.0368646726305046,0.00105529566036927,0.00530638163593646,0.00314809974837916,7.35758739148875e-05,0.00143042686773159,0.00195371083883988,0.0237428406706344,1,0.148017348443578,0.148017348461538,0.000320298055553862,0.000473333832196926,0.000538739072305496,0.000460275695779358,0.0059478280803258,0.000812761242868829,0.000976298101162884,0.0011016686624302,8.04564410292682e-05,0.00179029356486899,0.00149027030676676,0.00170058597901243,0,0.00225338221007967,0.00225338228546777,86.5897549,4.329487745,13.4102451,1.34102451,0.127002892,0.012700289,2570.623323,60.34061437,2433.469353,412.7415789,8525.391032,292.4467919,1493.72135,52.91622772,73.97054275,2.614554557,7043.906744,240.295989,2.360731307,0.069815083,7.989049521,0.248862689,8.840919501,0.229976711,33.9867472,0.829112693,1.836820618,0.007837643,6.303556106,0.104558215,77.55523489,0.957157998,51.12144032,1.081885684,1.449083949,0.031749255,1.368113398,0.05102612
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.707692307692,22313.8461538462,53827.8461538462,1.33230769230769,0.000325083204313365,0.0020129090739704,0.00085559372596607,0.000628123509012589,0.047544528767197,0.0011688306134646,0.00538655957357788,0.00276680479084002,4.56246007847431e-05,0.00107456667543266,0.00175425834224282,0.0224490735713922,1,0.148379162270068,0.148379162307692,0.000164764885839921,0.00042469548368109,0.00044424053638329,0.000349032969411656,0.00391787695152921,0.00110163120948837,0.000737199704443946,0.0008140460361436,0,0.00105131056786875,0.00177860981349338,0.00228233633276677,0,0.00343725874494837,0.00343725876994278,87.65410667,4.382705334,12.34589333,1.234589333,0.120978988,0.012097899,1925.941564,47.47919756,1807.885973,317.9447142,7727.272205,259.4424886,1028.300333,41.97503234,53.9884387,1.825000442,5806.724977,264.0185473,2.063027935,0.069604809,6.820390916,0.213258954,7.875132613,0.29908538,22.83873715,0.668420943,1.981092172,0.026250211,3.688021304,0.079731647,68.05571381,0.211252066,28.2096257,0.542535446,0.861685089,0.023559447,0.723414991,0.021168133
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.807692307692,22491.4615384615,54693.8461538462,1.41,0.000324844554760372,0.00154641924733427,0.000999201167156149,0.00064841844907113,0.0487576190391728,0.00105448782865915,0.00481600761527354,0.00197166156440565,4.56246007847431e-05,0.00114199766763852,0.00118195502875016,0.023089898987927,1,0.147539398940865,0.147539399,0.000263395375964107,0.000338968607103366,0.000436936616171226,0.000286038527485953,0.00696925893100256,0.000888998042359898,0.000929331646427858,0.000809928900363113,0,0.00197622319469561,0.00185964397678257,0.00170127692900604,0,0.00345193694786397,0.00345193697805811,86.20305437,4.310152718,13.79694563,1.379694563,0.143807055,0.014380706,2075.478682,57.71761628,2390.397694,425.057007,8370.564722,304.4626424,1383.034771,54.8904067,65.55518428,2.528396357,5950.241077,237.5442039,2.117141394,0.072121037,6.393762065,0.166829823,6.48426444,0.180858218,21.31018792,0.696001663,1.837777624,0.007019007,6.207609895,0.185004911,78.5344764,1.42230775,45.24542121,1.004989654,1.293057315,0.020115449,1.321962492,0.040846333
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,22178.8333333333,54848.75,1.3525,0.000320905201780141,0.00166825022575012,0.000851773793392462,0.000608897485545749,0.0503892014032429,0.000865990969423435,0.00472523371345312,0.0017906732899947,6.16336322459106e-05,0.000782194243491938,0.00202564803031091,0.0225806910706061,1,0.147500188404781,0.147500188333333,0.000252056848573568,0.000543193009203817,0.000557791655923177,0.000409505942085817,0.00968030207883532,0.000601068172541111,0.000719573351852478,0.000777537687957374,5.54569117414212e-05,0.000698140944722438,0.00190231438396501,0.00166914324847236,0,0.00348399288106261,0.00348399282668989,86.89391751,4.344695875,13.10608249,1.310608249,0.131689055,0.013168905,2443.572039,49.80339872,2551.414712,457.224602,8528.540345,342.5386702,1475.406854,49.34926785,59.93308415,2.067625201,6187.963748,264.4820043,2.279411544,0.072621448,7.850724687,0.178711739,6.918225269,0.133823297,19.50535782,0.465175211,2.009562056,0.035058094,5.547019557,0.091658311,79.19188077,0.248883511,39.22303086,1.041248388,1.091353254,0.022458753,1.113522217,0.044519068
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.79230769231,22745.5384615385,55251.1538461538,1.30538461538462,0.000238104518146887,0.00224843441563766,0.00106335798094329,0.000585692798037441,0.0567848158620044,0.00135788101724811,0.00475996291106493,0.00291703831744389,4.56246007847431e-05,0.000506750882620411,0.00201945692607867,0.0236905862261379,1,0.147061792571985,0.147061792538462,0.000163080342055027,0.000498018889584975,0.000595623515294109,0.000350205237111146,0.00552673026445274,0.000704427277400068,0.000776976219541228,0.00103762345319249,0,0.000805834866655412,0.00169559576982186,0.00238628691120207,0,0.00302661971943398,0.00302661957659096,85.38950254,4.269475127,14.61049746,1.461049746,0.170373458,0.017037346,3359.324714,61.02238631,1463.774697,215.3232617,7489.032735,268.7118611,937.5899962,26.00205725,37.80142795,1.422170806,5072.990401,222.4086728,1.778968575,0.062470129,8.567301171,0.223272061,6.433648096,0.172534658,14.3729798,0.410391691,2.145297257,0.019339871,2.92778834,0.037964937,72.04904865,0.888278315,42.85323212,0.681820188,1.266430396,0.01680148,1.227647524,0.029567494
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.33333333333,22410.9166666667,54173.4166666667,1.30833333333333,0.000218833517469951,0.00182268908814142,0.00116274754226525,0.000620872308916515,0.0549879892308341,0.00152088883537946,0.0050380903921148,0.00251035498810319,6.19766895733029e-05,0.00110254070721429,0.00149357841477212,0.0238597941232046,1,0.146726371857775,0.146726371916667,0.000212807616514428,0.000371644682414356,0.000522180632218007,0.000473333348890782,0.00643892328278936,0.000739898820974165,0.000765767578250519,0.000914831253383263,5.66452971833259e-05,0.00134332902789334,0.00133318490696221,0.00226184213131635,0,0.00333175414825046,0.00333175427167377,84.38619663,4.219309831,15.61380337,1.561380337,0.290230006,0.029023001,3337.527461,78.29548461,1742.201387,300.6279914,7060.636584,247.1543807,1221.194979,32.01951858,47.42694669,1.668705887,5217.251998,166.8662424,1.649765973,0.055830034,8.139809229,0.273778714,5.73865376,0.209451089,13.07843571,0.308143877,1.85274284,0.010493724,4.597352978,0.107216345,63.78046606,0.743036154,54.84725556,1.329843376,1.595597699,0.028713222,1.546097659,0.042317615
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.25833333333,21431.1666666667,52867.9166666667,1.34666666666667,0.000678870303985649,0.00237429182543085,0.00296778289722331,0.00111519039765933,0.0883001402968877,0.0010444268861255,0.00486040719396251,0.00269078843324197,4.56246007847431e-05,0.00181357334898418,0.00418536397545292,0.026501632234956,1,0.150084062731512,0.150084062666667,0.000287038014192423,0.0005468002916189,0.000666034549594064,0.000456305772720174,0.00898000928219951,0.000882605900520628,0.000933462988572902,0.00108543953913237,0,0.0017399175913725,0.00224964174582522,0.00240387952302713,0,0.00408597914771376,0.00408597906088967,81.06164945,4.053082472,18.93835055,1.893835055,0.204189212,0.020418921,3870.540968,94.63863001,4461.087959,814.8204864,7896.234296,137.2228992,2205.724776,44.47793014,119.7043062,3.353962903,6488.988438,172.2282377,1.71561783,0.017316078,8.098447371,0.189641677,6.068782697,0.119616413,25.41388525,0.462599646,1.788830104,0.013674539,17.22708873,0.188428708,67.625654,0.890889058,113.2387274,1.329392715,3.268989696,0.036575957,3.137293564,0.081134649
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.20833333333,22003.5833333333,55134,1.405,0.00288318786396766,0.00541819774602179,0.00779868181197858,0.0025607266325075,0.146601590333684,0.00102241815213313,0.00509474341845838,0.0023924003096822,0.00023639718051668,0.00287090815912431,0.00562805444235962,0.0288175039174293,1,0.150540635158131,0.150540635166667,0.0014511719056227,0.00154970566460943,0.00278427438496668,0.000966405972867189,0.0397874200408829,0.000797203580585818,0.000830893526511423,0.000996562369062587,0.000585773981715729,0.00221804366107614,0.00321533818063762,0.00375106763198437,0,0.00466289063753908,0.00466289060701396,80.97508864,4.048754432,19.02491136,1.902491136,0.207657987,0.020765799,2699.125756,45.85131928,3566.70755,584.9454802,7653.796312,229.6193045,2003.194081,55.76531167,86.51921621,2.579695536,5349.432635,159.3624199,1.391814484,0.034683301,7.449716815,0.176749202,7.047681054,0.14681248,20.72720657,0.422312402,1.552621796,0.013289465,12.64697374,0.1608634,68.96032566,0.946703239,116.3395336,1.801510112,2.258197337,0.05099856,3.558463768,0.136219391
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.98461538462,21501.8461538462,54318.6923076923,1.36461538461538,0.00324652829005394,0.00569432007256211,0.00934560324804872,0.00285423515057717,0.166101571034241,0.00145911044800726,0.00524237280049324,0.00223930028050606,0.000339256644943776,0.00312787907125496,0.00744797557089441,0.0305445985553581,1,0.159710844116687,0.159710844076923,0.00182180440059449,0.00208316879904798,0.00431126037256455,0.00146978899539901,0.0742539225998755,0.00116645878254118,0.000499833438868398,0.00110668184930091,0.000695855988112145,0.00309312033445016,0.00486940116788756,0.00554397920281487,0,0.00806957705424003,0.00806957703242545,74.93538663,3.746769331,25.06461337,2.506461337,0.249493964,0.024949396,2141.460893,23.50064649,8937.293284,1465.603155,9775.180899,399.0790513,3299.904326,122.978558,206.5622145,7.321432352,8197.149421,280.6579326,1.707642336,0.043729961,6.49364719,0.147552822,6.508755339,0.189387888,39.26943077,0.573854051,1.304375651,0.004776414,30.0068369,0.064964968,79.88473282,0.812607102,158.7616528,4.191820821,3.814471206,0.062730445,4.341460403,0.091452063
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,22434,54874.75,1.336,0.000920384905846073,0.00328191821293198,0.00547041083512796,0.00136298465418486,0.0953392110777524,0.00233936292938831,0.00558392490172366,0.0027122315739474,5.80550223735954e-05,0.00119974563061821,0.00467987949250275,0.0272389323585217,1,0.153425935842112,0.1534259359,0.000343225855445806,0.00058841553150651,0.00109117705075129,0.000464830056762314,0.0111678406957286,0.00112846308414875,0.000661471283833614,0.00111934196726211,5.55905353233093e-05,0.00138732695611942,0.00252396970879586,0.00176198089871664,0,0.00374335938224349,0.00374335937555709,77.68865755,3.884432877,22.31134245,2.231134245,0.234122248,0.023412225,3170.162526,42.2925377,4770.599596,804.4079576,10152.65951,356.7867935,3690.444085,148.8328951,115.6050883,3.979073084,6337.843662,204.1185361,2.217760046,0.065872497,10.51108713,0.295660822,9.587253172,0.277084542,27.51857011,0.706941335,1.861307997,0.025104106,14.07224116,0.318548124,95.06307262,0.842246234,117.9588143,1.944375787,2.404639381,0.058721534,3.153152484,0.100445756
