"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","Robustness_low","Robustness_high","Bootstrap_Unstable","Global_Rank","Robustness_score","SNR_CI_s","SNR_smooth_s","Robustness_score_site","Robustness_Rank","Stability_class"
"Ca","PB1","Bayes",930,26886.6038264908,17330.5961294262,43524.7369021779,0.398178079016924,4.99297299905857,0.928467060280823,0.909657677485031,FALSE,1,0.903217185180305,0.861811831012461,0.470822724752861,0.705416188508621,4,"Acceptable"
"Ca","PB1","PLS_LOO",930,26016.0371741661,16267.2343263315,42458.2350324681,0.383134963426808,5.52151793617768,0.84617393661387,0.864275444977219,FALSE,2,0.846217799537837,0.822418141305426,0.804511440588194,0.815255461018533,2,"Stable"
"Ca","PB1","PLS_kfold",930,26016.0371741661,16267.2343263315,42458.2350324681,0.383134963426808,5.52151793617768,0.84617393661387,0.864275444977219,FALSE,3,0.846217799537837,0.822418141305426,0.804511440588194,0.815255461018533,3,"Stable"
"Ca","PB1","RF",930,28383.6055838226,16988.6661467372,44234.5959176972,0.384058355101656,5.83116127572893,0.7,0.7,FALSE,4,0.7,0.824836244450292,1,0.894901746670175,1,"Stable"
"Ca","PB1","OLS_weighted",970,27360.2382187574,21632.6896885983,47971.6411185266,0.450947459461497,4.24721518454634,0.68733115596116,0.68733115596116,FALSE,5,0.68733115596116,1,0,0.6,5,"Acceptable"
"Ca","PB1","OLS",970,27724.7788492419,21481.064067992,56626.8005435383,0.379344477558395,4.29635876392663,0.605871427556832,0.605871427556832,FALSE,6,0.615986826769259,0.812491924675323,0.0310260429025067,0.499905571966196,6,"Marginal"
"Ca","PB1","WLS_weighted",970,26695.1575574388,20151.5413130683,282441.802896564,0.071347587738095,4.35896554402528,0.302192465570234,0.302192465570234,FALSE,7,0.310940327090334,0.00593467690114087,0.0705518704841187,0.031781554334332,7,"Unstable"
"Ca","PB1","WLS",970,26659.6362260705,20104.930594342,291032.742754723,0.0690813356739247,4.3613177391884,0.3,0.3,FALSE,8,0.30864298768611,0,0.0720368927182792,0.0288147570873117,8,"Unstable"
"Fe","PB1","OLS_weighted",970,42983.0274786224,34961.7286052108,72774.0211332376,0.480414962108545,5.48946344391242,0.685864699377746,0.685864699377746,FALSE,1,0.685864699377746,1,0.867687252296636,0.947074900918654,1,"Stable"
"Fe","PB1","Bayes",930,26859.0915273047,18340.4716648282,66708.4291863009,0.27493484539424,5.47894687068353,0.551742953314114,0.599743234986683,FALSE,2,0.567719424143061,0.503777270445222,0.861550274446172,0.646886472045602,3,"Acceptable"
"Fe","PB1","PLS_LOO",930,28951.4522991459,20076.2212786402,74793.186576259,0.268423130470187,4.00255950668229,0.594544161267853,0.592775633540416,FALSE,3,0.543569465589582,0.488051851337207,0,0.292831110802324,7,"Unstable"
"Fe","PB1","PLS_kfold",930,28951.4522991459,20076.2212786402,74793.186576259,0.268423130470187,4.00255950668229,0.594544161267853,0.592775633540416,FALSE,4,0.543569465589582,0.488051851337207,0,0.292831110802324,8,"Unstable"
"Fe","PB1","RF",930,32559.2331909259,19971.6001822752,75315.8326110365,0.26517133901204,4.8155722322173,0.50158109961498,0.50158109961498,FALSE,5,0.50158109961498,0.480198960950016,0.474436014485105,0.477893782364052,4,"Marginal"
"Fe","PB1","OLS",970,43073.436703576,34015.8891500072,133185.472634489,0.255402398453468,5.63769888291634,0.470318420272025,0.470318420272025,FALSE,6,0.490902148604321,0.456607528229677,0.954190487335413,0.655640711871972,2,"Acceptable"
"Fe","PB1","WLS_weighted",970,41427.0538891774,32196.5485796278,462976.900406072,0.0695424513650434,5.7161999148991,0.302875896815167,0.302875896815167,FALSE,7,0.322090550737224,0.00776638615773503,1,0.404659831694641,5,"Marginal"
"Fe","PB1","WLS",970,41463.652303467,32237.5337151427,486043.184615346,0.0663264803119407,5.71430706918931,0.299888402244487,0.299888402244487,FALSE,8,0.319168272686531,0,0.998895424208773,0.399558169683509,6,"Marginal"
"Mn","PB1","PLS_LOO",930,422.813492239949,340.589862333075,1147.98644854657,0.296684566933944,3.91828866989577,0.662457534590572,0.662457534590572,FALSE,1,0.788011170470769,0.893114324041332,0.842919653483959,0.873036455818383,1,"Stable"
"Mn","PB1","PLS_kfold",930,422.813492239949,340.589862333075,1147.98644854657,0.296684566933944,3.91828866989577,0.662457534590572,0.662457534590572,FALSE,2,0.788011170470769,0.893114324041332,0.842919653483959,0.873036455818383,2,"Stable"
"Mn","PB1","RF",930,379.288197633199,250.304442924191,941.503705108204,0.26585603600511,4.03548637815011,0.748523536669993,0.748523536669993,FALSE,3,0.748523536669993,0.769526459023707,1,0.861715875414224,3,"Stable"
"Mn","PB1","Bayes",930,400.011717183125,335.091916865932,1036.32359329039,0.323346799238639,3.62016493091269,0.553199904647404,0.480567717473291,FALSE,4,0.63518529884232,1,0.443343749469787,0.777337499787915,4,"Stable"
"Mn","PB1","OLS",948,417.954886123223,361.764511486558,1189.31593270779,0.304178647184947,3.34587782736628,0.528939659872565,0.414109206608894,FALSE,5,0.49552099433582,0.923157188575816,0.0757161404345738,0.584180769319319,5,"Acceptable"
"Mn","PB1","OLS_weighted",948,394.117005989727,354.608790895935,2822.66132352774,0.125629237889846,3.28938598523828,0.242439269884022,0.12760881662035,FALSE,6,0.124699404865295,0.207374125611226,0,0.124424475366736,6,"Unstable"
"Mn","PB1","WLS_weighted",948,404.785066397226,344.132729691871,4656.7013107297,0.0739005374682161,3.37130721584457,0.121209183874812,0.00637873061114011,FALSE,7,0.08657980183241,0,0.109799205823452,0.043919682329381,8,"Unstable"
"Mn","PB1","WLS",948,399.531565036951,337.027756532454,4494.41469484327,0.0749881306945591,3.38218672450082,0.118774985540314,0.00394453227664214,FALSE,8,0.0828723184119287,0.00436003016691406,0.124381035238922,0.0523684321957174,7,"Unstable"
"Sr","PB1","RF",930,313.986864275236,180.669258002665,422.697549317989,0.427419695936657,6.28679932210613,1,1,FALSE,1,1,1,1,1,1,"Stable"
"Sr","PB1","Bayes",930,276.538752317675,161.204027917318,380.562855076836,0.42359370013863,4.00884649904681,0.63856545541204,0.637853811071271,FALSE,2,0.624944599463715,0.991047385817402,0.00633996161599534,0.597164416136839,3,"Acceptable"
"Sr","PB1","PLS_LOO",930,238.939479961465,122.615671009256,353.275300287463,0.347082490367943,3.99431221880673,0.509128247291484,0.532972097515059,FALSE,3,0.544351022019322,0.812015474158222,0,0.487209284494933,4,"Marginal"
"Sr","PB1","PLS_kfold",930,238.939479961465,122.615671009256,353.275300287463,0.347082490367943,3.99431221880673,0.509128247291484,0.532972097515059,FALSE,4,0.544351022019322,0.812015474158222,0,0.487209284494933,5,"Marginal"
"Sr","PB1","OLS",948,244.36445489428,122.301856208928,417.019740600425,0.293275939486313,6.04387176850656,0.477215321120712,0.477215321120712,FALSE,5,0.514364635860181,0.686111182577987,0.89403318638088,0.769279984099144,2,"Stable"
"Sr","PB1","WLS",948,245.83590850791,123.73852284535,3524.20865209834,0.0351110093245119,6.06033769254979,0.265729212134295,0.265729212134295,FALSE,6,0.302792123609364,0.0820198199037847,0.901215745453744,0.409698190123768,6,"Marginal"
"Sr","PB1","WLS_weighted",948,238.080670700868,116.216016623495,2877.82060231552,0.0403833430513307,5.96994564499992,0.243531037899779,0.243531037899779,FALSE,7,0.27910289070828,0.0943567831912108,0.861786059057788,0.401328493537842,7,"Marginal"
"Sr","PB1","OLS_weighted",948,216.718695749547,103.868644831959,1761721.2342196,5.89586154803716e-05,5.91465967159904,0.195583378918046,0.195583378918046,FALSE,8,0.195583378918046,0,0.837669904458134,0.335067961783254,8,"Marginal"
"Ti","PB1","Bayes",930,12701.1864922782,9546.6050922721,36500.3107767722,0.261548597508033,5.08934702367988,0.78938945932906,0.804826297074519,FALSE,1,0.804826297074519,0.84134401124833,0.500348614474117,0.704945852538644,4,"Acceptable"
"Ti","PB1","PLS_LOO",930,12681.6983923704,10132.0668138845,38118.5996786539,0.265803751955726,5.37650875626219,0.67781556879216,0.728044547263987,FALSE,2,0.75974392361311,0.859832072317442,0.571727638329702,0.744590298722346,3,"Acceptable"
"Ti","PB1","RF",930,12704.4413159494,8885.86697214847,37874.9330683227,0.234610763697436,7.0994719848317,0.789538323408332,0.726039914664885,FALSE,3,0.716873623066866,0.724302826802052,1,0.834581696081231,1,"Stable"
"Ti","PB1","OLS",969,13969.8119326534,11273.7575861601,46478.5169051976,0.242558462206426,6.19272650830735,0.765037701130504,0.804337579492597,FALSE,4,0.698170392299635,0.758834484160046,0.774612701985893,0.765145771290385,2,"Stable"
"Ti","PB1","OLS_weighted",969,14155.7650601049,11703.1416342887,51920.9518064237,0.22540306421811,6.01204833163067,0.766001360155616,0.805301238517709,FALSE,5,0.631576161282212,0.684296638455098,0.729702010832112,0.702458787405904,5,"Acceptable"
"Ti","PB1","PLS_kfold",930,15133.7971663093,14805.3025860407,49671.4949289676,0.298064364827613,3.07641707218263,0.4,0.4,FALSE,6,0.423933233671864,1,0,0.6,6,"Acceptable"
