"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP","RMSEP_ppm_cv","RMSEP_overall_boot","RMSEP_ppm_boot_sd","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"BI10","Ti","OLS_weighted",0.521425500966069,0.617295977656224,0.377619785930838,4790,0.718555763474536,0.652933928562262,NA,NA,2183.23509730289,418.899208076447,5,0.631576161282212,"Unstable","Moderate confidence",FALSE,4
"BI10","Ti","PLS_kfold",0.370164809617305,0.616941349362176,0,4577,0.722585439792273,0.648242771227545,0.66229125012325,4038.49868709091,4119.50022982683,1500.18974924516,6,0.423933233671864,"Unstable","Low confidence",FALSE,6
"BI10","Ti","WLS_weighted",0.0965723671529577,0.0126065022425833,0.222521164518519,4790,0.72919658362992,0.640471967780676,NA,NA,2183.23509730289,418.899208076447,7,0.35725117544236,"Unstable","Low confidence",FALSE,7
"BI10","Ti","WLS",0.0851468149486752,0,0.212867037371688,4790,0.728935134347202,0.640781067535794,NA,NA,2183.23509730289,418.899208076447,8,0.347707266007857,"Unstable","Low confidence",FALSE,8
"BI10","Zr","OLS",0.287428914402883,0.479048190671473,0,5017,0.608456680906178,0.822327315016661,0.829368800202076,170.770192118497,171.307378492073,93.6991109242749,1,0.798714188273857,"Preferred 1","High confidence",FALSE,5
"BI10","Zr","WLS_weighted",0.212510110428697,0.347234557613535,0.01042343965144,5017,0.608229412035276,0.822565937768544,NA,NA,171.307378492073,93.6991109242749,2,0.709316237007221,"Acceptable 2","Moderate confidence",FALSE,6
"BI10","Zr","Bayes",0.956081186705516,0.926801977842526,1,4577,0.723503699572672,0.691034085621477,0.73294668717106,95.5686951753637,99.7665825788159,47.7671739407319,3,0.668238166761041,"Acceptable 3","Moderate confidence",FALSE,1
"BI10","Zr","RF",0.751200320006701,1,0.378000800016752,4577,0.75905219351808,0.645084038006683,0.656891235581288,44.6204542098743,48.4089445661169,11.1589070694166,4,0.664702687023972,"Acceptable 4","Moderate confidence",FALSE,2
"BI10","Zr","PLS_LOO",0.585934428138772,0.67566184021016,0.45134331003169,4577,0.697291605179832,0.723047851394819,0.762985283258762,111.177254801597,114.862889827873,58.0287986561263,5,0.64822510216813,"Unstable","Moderate confidence",FALSE,3
"BI10","Zr","PLS_kfold",0.585934428138772,0.67566184021016,0.45134331003169,4577,0.697291605179832,0.723047851394819,0.762985283258762,111.177254801597,114.862889827873,58.0287986561263,6,0.64822510216813,"Unstable","Moderate confidence",FALSE,4
"BI10","Zr","WLS",0.139183584790429,0.226660698635322,0.00796791402308869,5017,0.608323185716187,0.822467487738816,NA,NA,171.307378492073,93.6991109242749,7,0.627038355325055,"Unstable","Moderate confidence",FALSE,7
"BI10","Zr","OLS_weighted",0.0349099495996586,0,0.0872748739991465,5017,0.401191970178938,1.01694769214115,NA,NA,171.307378492073,93.6991109242749,8,0.260564765296239,"Unstable","Low confidence",FALSE,8
