"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP","RMSEP_ppm_cv","RMSEP_overall_boot","RMSEP_ppm_boot_sd","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"KER3","Ca","Bayes",0.77849812323687,0.990373820953032,0.460684576662629,1739,0.71849446314204,0.377551919451181,0.391342413156401,5139.59940097741,5274.72624707994,627.262333363349,1,0.903217185180305,"Preferred 1","High confidence",FALSE,3
"KER3","Ca","PLS_LOO",0.72076960279328,1,0.301924006983199,1739,0.714591218855023,0.380160401230266,0.391014570914877,5182.9958349032,5386.18247930186,671.781235198483,2,0.846217799537837,"Acceptable 2","High confidence",FALSE,4
"KER3","Ca","PLS_kfold",0.72076960279328,1,0.301924006983199,1739,0.714591218855023,0.380160401230266,0.391014570914877,5182.9958349032,5386.18247930186,671.781235198483,3,0.846217799537837,"Acceptable 3","High confidence",FALSE,5
"KER3","Ca","RF",0.495615299711084,0.826025499518473,0,1739,0.736190158651039,0.365492700892084,0.371218256028587,4627.87384517854,4819.36681179678,448.170273276823,4,0.7,"Acceptable 4","Moderate confidence",FALSE,6
"KER3","Ca","OLS_weighted",0.985144914970367,0.976233190453279,0.998512501745998,2000,0.60078407376705,0.449611220751241,NA,NA,5697.48877526591,562.540331846359,5,0.68733115596116,"Unstable","Moderate confidence",FALSE,1
"KER3","Ca","OLS",0.863848615376813,0.77346126646194,0.999429638749122,2000,0.605349695781694,0.447032844459699,0.450923989941031,5658.0460435519,5697.48877526591,562.540331846359,6,0.615986826769259,"Unstable","Moderate confidence",FALSE,2
"KER3","Ca","WLS_weighted",0.403331716791982,0.00555858930506898,0.999991408022352,2000,0.604732452698864,0.447382293228408,NA,NA,5697.48877526591,562.540331846359,7,0.310940327090334,"Unstable","Low confidence",FALSE,7
"KER3","Ca","WLS",0.4,0,1,2000,0.604685117514639,0.447409080513934,NA,NA,5697.48877526591,562.540331846359,8,0.30864298768611,"Unstable","Low confidence",FALSE,8
"KER3","Fe","OLS_weighted",0.98721155122418,1,0.968028878060449,2000,0.705011398870254,0.619652240442579,NA,NA,19032.0453789033,3839.29278988615,1,0.685864699377746,"Preferred 1","Moderate confidence",FALSE,1
"KER3","Fe","Bayes",0.382581431557589,0.53288508468302,0.157125951869442,1739,0.782666025570093,0.531874559979908,0.553367126639677,13833.6149421765,14099.8040912884,3299.11099629504,2,0.567719424143061,"Acceptable 2","Low confidence",FALSE,7
"KER3","Fe","PLS_LOO",0.392578898066701,0.394613582908172,0.389526870804494,1739,0.769588412151896,0.547643031052147,0.558876405734737,13221.1935545148,13237.3701936463,3039.5371344986,3,0.543569465589582,"Acceptable 3","Low confidence",FALSE,5
"KER3","Fe","PLS_kfold",0.392578898066701,0.394613582908172,0.389526870804494,1739,0.769588412151896,0.547643031052147,0.558876405734737,13221.1935545148,13237.3701936463,3039.5371344986,4,0.543569465589582,"Acceptable 4","Low confidence",FALSE,6
"KER3","Fe","RF",0.28944578784996,0.4824096464166,0,1739,0.804830268303868,0.504024490900157,0.516653413340178,18402.8283616123,18739.015104616,5977.56672536049,5,0.50158109961498,"Unstable","Low confidence",FALSE,8
"KER3","Fe","OLS",0.65326523212928,0.429215678219755,0.989339562993568,2000,0.711860213839782,0.612416695598065,0.619207902382141,19195.0538472246,19032.0453789033,3839.29278988615,6,0.490902148604321,"Unstable","Low confidence",FALSE,2
"KER3","Fe","WLS_weighted",0.404166280282928,0.00694380047154626,1,2000,0.711404682307114,0.612900601250386,NA,NA,19032.0453789033,3839.29278988615,7,0.322090550737224,"Unstable","Low confidence",FALSE,3
"KER3","Fe","WLS",0.399899180472753,0,0.999747951181882,2000,0.711426381771426,0.612877558837851,NA,NA,19032.0453789033,3839.29278988615,8,0.319168272686531,"Unstable","Low confidence",FALSE,4
"KER3","Mn","PLS_LOO",0.257360936401307,0.428934894002179,0,1739,0.652472643614871,0.567888873609633,0.583845224423336,110.834481748237,115.218080815767,17.1968720536606,1,0.788011170470769,"Preferred 1","High confidence",FALSE,7
"KER3","Mn","PLS_kfold",0.257360936401307,0.428934894002179,0,1739,0.652472643614871,0.567888873609633,0.583845224423336,110.834481748237,115.218080815767,17.1968720536606,2,0.788011170470769,"Acceptable 2","High confidence",FALSE,8
"KER3","Mn","RF",0.703013832053172,0.636774039157465,0.802373521396731,1739,0.695402031688882,0.531658011483224,0.538666849894129,102.927338779937,105.166193483709,9.77922319009077,3,0.748523536669993,"Acceptable 3","Moderate confidence",FALSE,2
"KER3","Mn","Bayes",0.566215327068099,0.814495263780634,0.193795421999297,1739,0.675458563365959,0.54878715622519,0.563291283780317,110.897640094422,119.634213222486,19.8309945023845,4,0.63518529884232,"Acceptable 4","Moderate confidence",FALSE,3
