"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","Ca_fit_OLS","Ca_lwr_OLS","Ca_upr_OLS","Ca_fit_WLS","Ca_lwr_WLS","Ca_upr_WLS"
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.05059063302098,-7.3531755699004,9.04275541013175,4.72022734180747,9.10165401180595,8.24824934137688,9.95505868223501,9.10847591381147,8.22027257624241,9.99667925138054
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-4.76152333948079,-7.06410854939875,8.88158935590362,3.43696104211444,9.27483603265271,8.42154667170269,10.1281253936027,9.27640111135193,8.43344099576362,10.1193612269402
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.64016647265859,-7.94275072112426,8.78336639404459,4.96126055459595,8.74843544425232,7.89382951791803,9.60304137058661,8.76597905737462,7.78514325569179,9.74681485905745
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-5.21850151537372,-7.52108623905329,8.73889307890912,4.69045622977935,9.00105755354919,8.14744270847742,9.85467239862095,9.01093299312005,8.09639273396298,9.92547325227712
"Bird Island","BI10","BI10.7",271,265,266,265.5,-4.97944103382905,-7.28202554525091,8.95819998038147,4.64392078673277,9.14428018102624,8.29093283305924,9.99762752899325,9.14980819444726,8.27275269090888,10.0268636979856
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.23344071508297,-7.53602524576734,8.73175704697569,4.68377246474182,8.99210738570489,8.13846874628152,9.84574602512827,9.00225450157731,8.08536917310977,9.91913983004485
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.79981107510463,-7.10239641107364,8.81367998812089,4.34112206539026,9.2518976111254,8.39861090093888,10.1051843213119,9.25415897012153,8.40521387612909,10.103104064114
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-4.92572151552879,-7.22830633294543,8.69287715253073,4.29787074235916,9.17646387992976,8.32314729205815,10.0297804678014,9.18101497890174,8.3123713442436,10.0496586135599
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-4.4678915854249,-6.77047641690078,8.80307557099186,4.99921410996856,9.45075265030047,8.59726103979828,10.3042442608027,9.44697789885394,8.64983102954996,10.2441247681579
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-4.95556020720899,-7.25814572608947,8.72498455204253,5.35791223105224,9.15858733339517,8.30525498976553,10.0119196770248,9.16368106286655,8.29036556595829,10.0369965597748
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-5.37069388468761,-7.67327962271789,8.36966059458673,4.78405704595838,8.90987815461946,8.05598196772316,9.76377434151576,8.9225212832784,7.98407737714141,9.8609651894154
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-4.7733979682558,-7.07598341621174,8.12160079471329,3.7731652211888,9.26772186839402,8.41443391507826,10.1210098217098,9.26950289274566,8.42468684619066,10.1143189393007
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-5.25715277472094,-7.5597374838466,8.76031834851882,5.01994227811223,8.97790134268892,8.12422322716858,9.83157945820926,8.98847967340484,8.06787156486666,9.90908778194301
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-4.88169275793697,-7.18427719166287,8.85019577273905,5.61473965677794,9.202841783572,8.34954237337799,10.056141193766,9.20659219908988,8.34483966871941,10.0683447294604
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-4.33832780940225,-6.64091259607884,8.83194179501929,4.98600731171731,9.52837511766902,8.67469196222939,10.3820582731087,9.52224418863801,8.74525933265495,10.2992290446211
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-4.82211337434269,-7.12469809465474,8.9814921289308,4.7265450300374,9.23853616436928,8.38524847559197,10.0918238531466,9.24120310105973,8.38877068960663,10.0936355125128
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-4.82850062976561,-7.13108509764303,8.84077687981103,4.59984263616278,9.23470951975563,8.38142120862411,10.0879978308872,9.23749261165949,8.38406130231683,10.0909239210022
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-4.84942808452703,-7.15201266685179,8.7033784156252,4.57241260049214,9.22217175091165,8.36888033355147,10.0754631682718,9.22533541832298,8.36863081880145,10.0820400178445
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-4.97848277107985,-7.28106786407389,8.98787944062394,4.99185066790108,9.14485428222384,8.29150757733241,9.99820098711528,9.15036486919066,8.27345945686888,10.0272702815124
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-4.69804552243079,-7.00063072515734,9.00010635982522,5.17473014521033,9.31286598927986,8.45956017433901,10.1661718042207,9.31327669432437,8.48023370839448,10.1463196802543
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-5.12433498421703,-7.42692058139823,8.9339301416153,4.77961263060713,9.05747331045521,8.20398928822818,9.91095733268224,9.06563628781841,8.16587088958515,9.96540168605167
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-4.94834608200866,-7.25093173876953,8.89802628245142,5.38951558426658,9.16290936085644,8.30958113116533,10.0162375905475,9.16787189810256,8.29568604542335,10.0400577507818
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.51997719459325,-6.82256247125432,8.87897314521011,5.39018490452812,9.41954783656198,8.56611558082929,10.2729800922947,9.41672028616628,8.6114585835277,10.2219819888049
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-4.55944280258496,-6.86202789557901,9.15494049394655,5.7498373893757,9.39590374434302,8.54250972058949,10.2492977680965,9.39379389440158,8.58238003603416,10.205207752769
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-4.55710323565571,-6.85968823334276,9.02543413469161,5.496054231672,9.39730539350143,8.5439092653941,10.2507015216088,9.39515299744622,8.58410392852963,10.2062020663628
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-4.79471782816387,-7.0973032837688,8.30380898861032,4.77410345748853,9.25494900717603,8.40166225999043,10.1082357543616,9.25711774310541,8.40896894440338,10.1052665418074
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-4.83730428139817,-7.13988912213448,8.52642819440421,4.61857492369977,9.22943519708188,8.37614577849016,10.0827246156736,9.23237838748916,8.37757017364433,10.087186601334
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-4.67408863167328,-6.97667351039759,8.59407118021473,5.04650699273504,9.32721871214857,8.47390277720344,10.1805346470937,9.32719374998169,8.49789173413512,10.1564957658283
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-4.39991251769858,-6.70249793646765,8.93751154889699,5.12954901236414,9.49147933431907,8.63789503200115,10.345063636637,9.48646835187875,8.69990434444513,10.2730323593124
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-4.7879783811713,-7.09056335410694,9.31962982035972,5.73784449434509,9.25898665195856,8.40569970694348,10.1122735969736,9.26103282790688,8.41393763108719,10.1081280247266
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-3.66137849593718,-5.96396339435649,9.34867012055559,5.492146342047,9.93393967905865,9.078239471031,10.7896398870863,9.91549811161319,9.24319585259612,10.5878003706303
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-4.69315312570106,-6.99573767271051,9.23690275058605,5.76769535824841,9.3157970547147,8.46248934720735,10.1691047622221,9.31611878924705,8.48383985350147,10.1483977249926
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-4.75575821958261,-7.05834331257665,9.41157632837554,6.76243226009946,9.27828995198812,8.42499971778693,10.1315801861893,9.27975018929808,8.43769104086182,10.1218093377343
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-4.7086797490494,-7.0112652856661,9.19579802455276,5.24743376401479,9.30649495769964,8.4531929482659,10.1597969671334,9.3070990511059,8.47239516436129,10.1418029378505
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-4.88410568811942,-7.18669038459691,9.21515320568939,6.48303970788502,9.20139618203043,8.34809601788735,10.0546963461735,9.20519047780701,8.34306036913205,10.067320586482
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-4.58380505454735,-6.8863901475414,8.84805845717108,5.05889423782801,9.38130816704489,8.52793484226176,10.234681491828,9.37964135599708,8.56442828122274,10.1948544307714
"Bird Island","BI10","BI10.13",519,491,492,491.5,-4.7562433395942,-7.05882819997193,8.85543266284345,3.80461307070051,9.27799931355949,8.42470915762185,10.1312894694971,9.27946837300271,8.4373334126557,10.1216033333497
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-4.59065257826869,-6.89323816405649,9.10941512949219,4.8032238951267,9.3772057728192,8.52383786708596,10.2305736785524,9.37566348717807,8.5593823633502,10.1919446110059
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-4.12615819167692,-6.42874297497349,9.34103600275103,5.15635683519641,9.65548726069274,8.80135529787999,10.5096192235055,9.64549792838929,8.90145052608525,10.3895453306933
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.0888157940663,-6.39140076772197,8.94646476480545,5.46341554424857,9.67785932431249,8.82363101968842,10.5320876289366,9.66719090312399,8.92892958340175,10.4054522228462
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-4.2529896166372,-6.55557492057721,9.67710058327398,5.69250688511888,9.57950176190976,8.72565825257005,10.4333452712495,9.57181891811471,8.80809440566562,10.3355434305638
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-4.10491691308961,-6.40750194544595,9.71647584295073,4.71082809022155,9.6682130433507,8.8140269154013,10.5223991713001,9.65783742850741,8.91708171623049,10.3985931407843
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.91471246879468,-6.2172977121927,9.64083569746842,3.8316927071544,9.78216571379508,8.92741976348312,10.636911664107,9.76833114258392,9.05699911864872,10.4796631665191
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-4.0453908685672,-6.34797607582828,9.65233966531506,5.64049632453013,9.70387546837691,8.84952860347702,10.5582223332768,9.69241734470204,8.96088018007129,10.4239545093328
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-4.54451412937162,-6.84709959882449,9.77961448264658,4.39791550733173,9.40484760569788,8.55143980344491,10.2582554079508,9.40246627088412,8.5933799401427,10.2115526016255
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-4.33472611280415,-6.63731143471039,9.96093738096627,5.66325189461507,9.53053291659431,8.67684354212983,10.3842222910588,9.52433648903391,8.74791160733032,10.3007613707375
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-4.0243939255387,-6.32697924231833,9.73080159766745,4.86426664776876,9.71645486807567,8.8620481605914,10.5708615755599,9.70461490521684,8.97632729128951,10.4329025191442
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-3.86178317824236,-6.16436850898677,10.0443589944064,5.28836591873424,9.81387598231967,8.95895033387775,10.6688016307616,9.79907886731895,9.09591725205906,10.5022404825788
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-3.41097390652046,-5.71355890863031,9.89376972856614,5.22672413884922,10.0839586324082,9.22708172115296,10.9408355436635,10.0609633409301,9.42702996197082,10.6948967198894
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-4.17442038044379,-6.47700521342926,10.0842068622508,5.25589312505287,9.62657308199486,8.77255794349522,10.4805882204945,9.61746142006226,8.86593090942581,10.3689919306987
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-4.24275824016039,-6.54534312435578,9.89755861456796,4.1837258038906,9.58563144345414,8.73176688679916,10.4394960001091,9.57776253731471,8.81562674673587,10.3398983278935
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-4.29538343211881,-6.59796881855425,9.70988201501923,4.32818303932108,9.55410336229632,8.70034290569183,10.4078638189008,9.54719146977195,8.7768815659599,10.317501373584
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-4.43190720111585,-6.73449212592663,9.28021534016808,2.7089322972743,9.47231111967016,8.61877259062004,10.3258496487203,9.4678819754427,8.67633826006081,10.2594256908246
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-4.35227911237701,-6.65486420537106,9.72426031579214,5.19605117076295,9.52001680492799,8.66635728257195,10.373676327284,9.5141395868365,8.73498538772642,10.2932937859466
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-4.49862175617975,-6.80120666938751,9.9145902716101,5.30942008562201,9.43234201308477,8.57888664588745,10.2857973802821,9.42912610409964,8.62719217787023,10.2310600303291
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-4.5233357613216,-6.8259209464581,9.78416517770489,5.3445094300034,9.41753569826006,8.56410692239313,10.270964474127,9.41476922496387,8.6089840830805,10.2205543668472
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-3.36170144677047,-5.6642865109263,10.1799865573056,4.06068863865323,10.1134780707614,9.25634236624152,10.9706137752814,10.0895867366643,9.46317540093017,10.7159980723985
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-3.68588976768349,-5.98847502019991,10.1912024835731,6.04976631389022,9.91925482307731,9.06365733974993,10.7748523064047,9.90125900451962,9.22518916561747,10.5773288434218
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-4.28894526409329,-6.59153021130825,9.86126439246674,5.49511110718734,9.55796050896814,8.70418787088217,10.4117331470541,9.55093153536098,8.78162198442646,10.3202410862955
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-4.728528698268,-7.03111345187512,9.91711791563794,4.44444716206256,9.29460332826187,8.44130729238084,10.1478993641429,9.2955683840502,8.45776387710934,10.1333728909911
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-4.62928973780916,-6.9318748308032,9.66008641612313,3.2223347666259,9.35405800924121,8.50071740058283,10.2073986178996,9.35321835833359,8.53090914935382,10.1755275673134
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-3.63741021520553,-5.93999530819958,10.0762156892767,5.32022261365184,9.94829922573199,9.0924964177292,10.8041020337348,9.92942178394317,9.26080171731187,10.5980418505745
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-4.68879541155579,-6.9913803958277,9.90005448028148,4.87936885072702,9.31840778847399,8.4650983199907,10.1717172569573,9.31865027594591,8.48705185329805,10.1502486985938
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-4.98883187560072,-7.2914168218299,9.95690713013051,6.31872079019151,9.13865406907302,8.28530023766339,9.99200790048266,9.1443528593235,8.26582641028806,10.0228793083589
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-4.72860642090648,-7.03119151390053,9.62298459446366,5.61114125361068,9.29455676414375,8.44126074876225,10.1478527795253,9.29552323335445,8.45770658396708,10.1333398827418
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-5.11754250527115,-7.42012709749137,9.69417491662022,4.74651442196317,9.06154272701217,8.20806686223719,9.91501859178715,9.06958217998354,8.17088206426102,9.96828229570607
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-5.0299601725326,-7.33254541845358,9.59664303830568,5.59578881940116,9.11401384952616,8.26062774530297,9.96739995374936,9.12046057700334,8.23549041458517,10.0054307394215
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-4.45093968077554,-6.75352460235471,9.86948843903248,4.96321316024649,9.46090864224416,8.60739553068258,10.3144217538057,9.45682561251974,8.66231866036331,10.2513325646762
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-4.24679878185203,-6.54938387484608,9.69919628002116,5.35639035878364,9.58321072969264,8.72935453157884,10.4370669278064,9.57541530268491,8.81265212764007,10.3381784777298
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-5.20833937763953,-7.51092465342385,8.6009081215736,3.93386253193395,9.00714575373046,8.15354661871971,9.86074488874121,9.01683639009571,8.10389115684752,9.9297816233439
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-4.93563868118643,-7.23822377418047,9.55465674419412,5.15650072757883,9.17052244404946,8.31720098837875,10.0238438997202,9.17525389129579,8.3050576706405,10.0454501119511
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-4.89726919877473,-7.19985375607467,9.50894465211324,4.77594109431177,9.1935098405879,8.34020518059116,10.0468145005846,9.19754352093393,8.33335340898361,10.0617336328842
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-5.01909764903487,-7.32168259075419,9.56477237079309,3.75562938071292,9.12052165519242,8.2671446882036,9.97389862218125,9.12677084262282,8.24350279064029,10.0100388946054
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-4.76026509479259,-7.06285007100976,9.39204429390632,4.90909174085647,9.27558985490342,8.42230031395145,10.1288793958554,9.27713205183722,8.43436857823967,10.1198955254348
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-4.3831420565256,-6.68572674907331,9.85249573006977,5.58379778062773,9.5015266223429,8.64791680216312,10.3551364425227,9.49621066125878,8.71225599369611,10.2801653288215
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-4.78864841146543,-7.09123350445947,9.29849172569536,5.50425175561839,9.25858523262487,8.40529831486966,10.1118721503801,9.26064359338601,8.4134436516955,10.1078435350765
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-4.952414311649,-7.25499912161065,9.48007102402048,5.70345265527177,9.16047205907195,8.30714153331418,10.0138025848297,9.16550857896802,8.29268570072106,10.038331457215
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-4.5693710891239,-6.87195579618437,9.48399332719607,4.20547858760119,9.38995564587328,8.53657032495216,10.2433409667944,9.3880263464446,8.57506433727958,10.2009883556096
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-4.88577986024455,-7.18836508563227,9.33464528764083,4.91179665800514,9.2003931750547,8.34709247502319,10.0536938750862,9.20421791643077,8.34182582584947,10.0666100070121
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-4.66542509490676,-6.96800965684732,9.38192997598845,4.77675979000036,9.33240909113103,8.47908896895444,10.1857292133076,9.33222657851479,8.50427716186578,10.1601759951638
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-4.63311873338612,-6.93570423771736,9.97282044634227,5.1445067091566,9.35176403407815,8.49842582711154,10.2051022410448,9.35099401523766,8.52808726650039,10.1739007639749
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-4.61927113876722,-6.92185623176126,9.80165411054569,5.07995010806528,9.36006021449552,8.50671306284891,10.2134073661421,9.35903837070023,8.53829250371701,10.1797842376835
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-4.41861975018744,-6.72120517510822,9.71539461511851,5.16849333772123,9.48027171450434,8.62671463932736,10.3338287896813,9.47560093179586,8.68612555295581,10.2650763106359
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-5.1195076356692,-7.42209205965147,9.13586053379655,5.61925230057156,9.06036540511804,8.20688719801008,9.91384361222599,9.06844059490056,8.16943228913058,9.96744890067053
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-5.12940362749908,-7.43198872049313,9.72246432315027,4.78879007042317,9.05443665461018,8.20094643302184,9.90792687619852,9.06269180761113,8.16213143901796,9.96325217620431
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-5.17196017205151,-7.4745447362657,9.33094151569995,4.96478823045456,9.02894076299413,8.1753947105987,9.88248681538956,9.03796982656967,8.13073346466532,9.94520618847403
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-4.79194130742859,-7.0945259182822,9.2367926374202,5.06340486768057,9.2566124380885,8.40332562994201,10.109899246235,9.25873068169572,8.41101595552052,10.1064454078709
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-5.15040490400081,-7.45298947949102,9.52900081118367,5.62196534743659,9.04185465870055,8.18833772951224,9.89537158788885,9.05049172969168,8.14663712642915,9.95434633295422
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-4.97745127478536,-7.28003709330007,9.45636313148571,5.20886738986239,9.14547225809578,8.29212624159512,9.99881827459645,9.15096408682227,8.27422023464159,10.027707939003
