"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","Ca_fit_OLS","Ca_lwr_OLS","Ca_upr_OLS","Ca_fit_WLS","Ca_lwr_WLS","Ca_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-6.81328090290992,-9.11586690575542,7.35055584285185,3.16584007729043,8.27417111744842,7.36465056603699,9.18369166885986,8.22819001454568,6.93787705181489,9.51850297727648
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-6.95629657412204,-9.25848074730412,7.24247120132883,2.83029653665937,8.20076844076287,7.29032509657522,9.11121178495051,8.15139307122374,6.8316619546937,9.47112418775377
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-6.61341616388981,-8.91600051186034,7.84267996218333,3.49737575689997,8.37675153185193,7.46840986078475,9.28509320291911,8.33551392460738,7.08630287076151,9.58472497845326
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-5.78752240865557,-8.09010684924219,8.75807660650184,4.56666103966707,8.80064082858615,7.89579236376854,9.70548929340377,8.77900459505707,7.69948585471617,9.85852333539796
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-5.17661154619333,-7.47919646210563,9.04100380665293,4.62895784972354,9.11419033082567,8.21048769765096,10.0178929640004,9.10705316820742,8.15284284292695,10.0612634934879
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-5.46800427769552,-7.77059055562407,9.04402113279338,3.3115031111118,8.96463324888006,8.06053715482978,9.86872934293035,8.95058030830376,7.93662803571836,9.96453258088916
"Bird Island","BI10","BI10.2",45,44,45,44.5,-5.14807798302009,-7.45066342021498,9.28899573342214,4.54587537966246,9.12883515886822,8.22515602819838,10.0325142895381,9.12237519841023,8.17401178621532,10.0707386106051
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-5.4144364373621,-7.71702063185287,8.85011583510835,4.21608464007972,8.99212689927105,8.08812409832544,9.89612970021666,8.97934531260782,7.97637971844559,9.98231090677005
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-5.55585672959534,-7.85844078759574,8.89923601451618,5.85779993732473,8.9195430495461,8.01527352426817,9.82381257482403,8.90340506022036,7.87143070414698,9.93537941629375
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-4.9883371068312,-7.29092234651754,8.66848236944953,4.25898926679981,9.21082203337633,8.30722494991021,10.1144191168425,9.20815328769865,8.29251164057385,10.1237949348235
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-4.70833710932971,-7.01092264579444,9.11437754626484,3.8295549773079,9.35453180388165,8.45087573608513,10.2581878716782,9.35850844637475,8.500171339759,10.2168455529905
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-5.15151263079245,-7.45409755109399,8.79883085915351,2.53000541148801,9.12707232869845,8.22339051092806,10.0307541464688,9.1205308519266,8.17146366519316,10.06959803866
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-5.24362181640191,-7.54620596262305,9.20085797360353,4.11739559205492,9.07979736425743,8.17602899476414,9.98356573375073,9.07106981142154,8.10312589944881,10.0390137233943
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-5.19349439534134,-7.49607948833539,8.87915750034754,4.24660761374236,9.10552522226071,8.20180742052903,10.0092430239924,9.09798737004597,8.14031724511062,10.0556574949813
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.06297777026152,-7.36556317937658,8.81471969158889,2.64000307582772,9.17251277370614,8.26888781401728,10.076137733395,9.16807254164902,8.23714374013159,10.0990013431665
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.14750195684143,-7.45008704983547,8.79563762526239,4.18805042109457,9.12913080383493,8.22545212001563,10.0328094876542,9.12268451451119,8.17443913178834,10.070929897234
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-5.14047533671548,-7.44305974652201,8.86638463037066,4.10991629289742,9.13273721088757,8.22906388998069,10.0364105317945,9.12645768805912,8.17965206110036,10.0732633150179
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.33822061657663,-7.64080612585479,8.62807448322606,4.1592873995816,9.03124460716994,8.12735827163131,9.93513094270858,9.02027189092955,8.03293497243265,10.0076088094265
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.45868379081886,-7.76126841423664,8.58487534895951,4.48016058343282,8.9694169811729,8.06533779780829,9.87349616453752,8.95558524864584,7.94354471778413,9.96762577950756
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.15347115361755,-7.45605607358055,8.63892667704869,4.53399877767637,9.12606711845475,8.22238375103889,10.0297504858706,9.11947915902386,8.170010658442,10.0689476596057
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.37845684557044,-7.68104150518931,8.61036395885455,2.90213194172611,9.01059339543317,8.10664795665384,9.9145388342125,8.99866573146928,8.00307850325465,9.99425295968392
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.53076380585179,-7.83334915118244,8.76969936588547,4.31011366097826,8.93242197220564,8.02820457212899,9.83663937228228,8.91687952652314,7.89005319819143,9.94370585485484
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-4.88353473502783,-7.18611956382838,8.63815616889409,3.85968764448832,9.26461176528586,8.36102284701489,10.1682006835568,9.26443034977985,8.37024559419504,10.1586151053647
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.24385778015776,-7.54644268375247,8.77955772742215,5.05638366527194,9.07967625605206,8.17590762895809,9.98344488314603,9.07094310296344,8.10295082528515,10.0389353806417
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.18007861252482,-7.48266441630624,8.72857245906881,4.12291978803064,9.11241086185684,8.20870519024747,10.0161165334662,9.1051914135179,8.15027059946887,10.0601122275669
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.10795621408438,-7.41054163774269,8.71490494063882,4.5998015726379,9.14942762407347,8.24577700499329,10.0530782431536,9.14391989479782,8.20377696770122,10.0840628218944
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.26380309595627,-7.56638896181025,9.17960398133751,4.26436897014259,9.06943933897479,8.16564827505741,9.97323040289217,9.0602328131474,8.08815218835374,10.0323134379411
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.09946765534451,-7.40205324014252,8.89407516616314,4.72082121720396,9.15378436992816,8.2501391035309,10.0574296363254,9.14847810411087,8.21007423068754,10.0868819775342
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-4.79489165472022,-7.09747735217087,8.67703049899777,2.96549641277503,9.31010775400573,8.40649749745877,10.2137180105527,9.3120301516517,8.4359864438484,10.188073859455
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-4.86450739660942,-7.16709223038934,8.81944482295733,5.04967493380545,9.27437753122099,8.37078621444071,10.1779688480013,9.27464770161061,8.38435753402993,10.1649378691913
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.05059063302098,-7.3531755699004,9.04275541013175,4.72022734180747,9.17887046179878,8.27525139845314,10.0824895251444,9.17472422022746,8.24633273171595,10.103115708739
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-4.76152333948079,-7.06410854939875,8.88158935590362,3.43696104211444,9.32723401460572,8.42360901987714,10.2308590093343,9.32994836014223,8.46073170717632,10.1991650131081
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.64016647265859,-7.94275072112426,8.78336639404459,4.96126055459595,8.87627114263503,7.97181132544641,9.78073095982365,8.85813218554418,7.80885838224213,9.90740598884624
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-5.21850151537372,-7.52108623905329,8.73889307890912,4.69045622977935,9.092690338286,8.1889483439527,9.9964323326193,9.08455897885293,8.12176377797213,10.0473541797337
"Bird Island","BI10","BI10.7",271,265,266,265.5,-4.97944103382905,-7.28202554525091,8.95819998038147,4.64392078673277,9.21538793559399,8.31179295054741,10.1189829206406,9.2129303251264,8.29911038567021,10.1267502645826
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.23344071508297,-7.53602524576734,8.73175704697569,4.68377246474182,9.08502280621133,8.18126537679471,9.98878023562795,9.07653688684285,8.11067976797333,10.0423940057124
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.79981107510463,-7.10239641107364,8.81367998812089,4.34112206539026,9.30758286550298,8.40397447155445,10.2111912594515,9.30938850794066,8.43233821401881,10.1864388018625
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-4.92572151552879,-7.22830633294543,8.69287715253073,4.29787074235916,9.24295943457783,8.33937158054938,10.1465472886063,9.2417767778768,8.33895595283686,10.1445976029167
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-4.4678915854249,-6.77047641690078,8.80307557099186,4.99921410996856,9.47794027305211,8.57402748369325,10.381853062411,9.48762353645426,8.67843451818401,10.2968125547245
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-4.95556020720899,-7.25814572608947,8.72498455204253,5.35791223105224,9.22764475039281,8.32405410912423,10.1312353916614,9.22575391622574,8.31682389102611,10.1346839414254
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-5.37069388468761,-7.67327962271789,8.36966059458673,4.78405704595838,9.01457772877912,8.11064410783028,9.91851134972796,9.00283430727553,8.00883892962639,9.99682968492466
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-4.7733979682558,-7.07598341621174,8.12160079471329,3.7731652211888,9.32113937106529,8.41752004150672,10.2247587006239,9.32357188975074,8.45192584392955,10.1952179355719
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-5.25715277472094,-7.5597374838466,8.76031834851882,5.01994227811223,9.07285261092852,8.16906917361177,9.97663604824526,9.06380392069564,8.09308649431137,10.0345213470799
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-4.88169275793697,-7.18427719166287,8.85019577273905,5.61473965677794,9.26555715852646,8.36196806020381,10.1691462568491,9.26541945963788,8.37161174078236,10.1592271784934
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-4.33832780940225,-6.64091259607884,8.83194179501929,4.98600731171731,9.54443877549556,8.6403087617321,10.448568789259,9.55719704458423,8.7744639563321,10.3399301328364
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-4.82211337434269,-7.12469809465474,8.9814921289308,4.7265450300374,9.2961362285964,8.3925352788393,10.1997371783535,9.29741255875958,8.41579860572787,10.1790265117913
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-4.82850062976561,-7.13108509764303,8.84077687981103,4.59984263616278,9.29285797495648,8.38925885535209,10.1964570945609,9.29398271300534,8.41106166961436,10.1769037563963
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-4.84942808452703,-7.15201266685179,8.7033784156252,4.57241260049214,9.28211697585698,8.37852291110816,10.1857110406058,9.28274503154313,8.39554112819113,10.1699489348951
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-4.97848277107985,-7.28106786407389,8.98787944062394,4.99185066790108,9.21587976316899,8.31228498860514,10.1194745377328,9.21344489565852,8.29982118215314,10.1270686091639
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-4.69804552243079,-7.00063072515734,9.00010635982522,5.17473014521033,9.35981395246942,8.45615079614886,10.26347710879,9.3640348506427,8.50780262833814,10.2202670729473
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-5.12433498421703,-7.42692058139823,8.9339301416153,4.77961263060713,9.1410212336523,8.23735961577262,10.044682851532,9.13512477835429,8.19162617516547,10.0786233815431
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-4.94834608200866,-7.25093173876953,8.89802628245142,5.38951558426658,9.23134739427205,8.32775769571877,10.1349370928253,9.22962777675746,8.32217484618558,10.1370807073293
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.51997719459325,-6.82256247125432,8.87897314521011,5.39018490452812,9.45120737659852,8.54736634773351,10.3550484054635,9.45965446466452,8.63982429093647,10.2794846383926
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-4.55944280258496,-6.86202789557901,9.15494049394655,5.7498373893757,9.43095168546298,8.52715908373067,10.3347442871953,9.43846211536168,8.61056701995597,10.2663572107674
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-4.55710323565571,-6.85968823334276,9.02543413469161,5.496054231672,9.43215246628257,8.52835713669884,10.3359477958663,9.43971842236176,8.61230147300614,10.2671353717174
