"Location","Site","Section","sample","min_depth","max_depth","midpoint","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","Cu_fit_OLS","Cu_lwr_OLS","Cu_upr_OLS","Cu_fit_WLS","Cu_lwr_WLS","Cu_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,0.37254802942947,0.037254802942947,-2.12531618636997,-0.297544266091796,-1.79463160467564,-3.205437462511,-0.383825746840288,-1.73307443585438,-3.35044813284803,-0.115700738860728
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,0.835770609214755,0.0835770609214755,-2.17090670474982,-0.303926938664975,-1.64542539491801,-3.06201419591687,-0.228836593919151,-1.53599877052244,-3.33400471591969,0.262007174874816
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,0.477548835731456,0.0477548835731456,-2.09689470641359,-0.293565258897902,-1.76081034247146,-3.17262874375272,-0.348991941190203,-1.68840238257937,-3.34660328863197,-0.0302014765267777
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-0.20825808477765,-0.020825808477765,-1.86135317033261,-0.260589443846566,-1.98171203358105,-3.39009655328523,-0.573327513876875,-1.98017541145726,-3.37332280690596,-0.587028016008564
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-0.217303929711652,-0.0217303929711652,-2.29698600257009,-0.321578040359813,-1.9846257435243,-3.39301523828386,-0.576236248764735,-1.98402391968345,-3.37370475780967,-0.594343081557222
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,0.281854028856892,0.0281854028856892,-2.10946612672938,-0.295325257742113,-1.8238445762874,-3.23391720318826,-0.413771949386526,-1.77165973217724,-3.35383212062609,-0.189487343728401
"Bird Island","BI10","BI10.2",45,44,45,44.5,-0.199713714900079,-0.0199713714900079,-3.28717186323751,-0.460204060853252,-1.97895985115335,-3.38734087490755,-0.570578827399144,-1.97654025321596,-3.37296286782485,-0.580117638607069
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,0.465200545865301,0.0465200545865301,-1.43919851548374,-0.201487792167724,-1.76478778573162,-3.17647800924865,-0.353097562214583,-1.69365589902542,-3.34705156212012,-0.040260235930732
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,0.618021690514014,0.0618021690514014,-2.87738168075736,-0.40283343530603,-1.71556336369583,-3.12901034992441,-0.302116377467247,-1.62863892862559,-3.34157264750406,0.0842947902528757
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-0.416226885440351,-0.0416226885440351,-0.44052288966772,-0.0616732045534808,-2.04869977953485,-3.45752982426397,-0.639869734805736,-2.06865466861672,-3.38234915147199,-0.754960185761443
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,0.0166962420825119,0.00166962420825119,-1.63981914139546,-0.229574679795365,-1.90925316835272,-3.31793537850651,-0.500570958198921,-1.88446974949274,-3.36410123760226,-0.404838261383214
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,0.481847500254394,0.0481847500254394,-1.10084599198705,-0.154118438878187,-1.75942572205684,-3.17128931313284,-0.347562130980831,-1.68657353785577,-3.34644747338117,-0.0266996023303612
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,0.290058309935004,0.0290058309935004,-1.62204439811832,-0.227086215736565,-1.82120193808954,-3.23133549792839,-0.411068378250678,-1.76816926296741,-3.35352348789601,-0.182815038038814
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,0.327176862888552,0.0327176862888552,-1.06551795879486,-0.149172514231281,-1.80924587454778,-3.21966852945213,-0.39882321964344,-1.75237736542462,-3.35213346028179,-0.152621270567441
"Bird Island","BI10","BI10.3",95,93,94,93.5,-0.313228524271032,-0.0313228524271032,-1.57964606443596,-0.221150449021034,-2.01552351449085,-3.424046376158,-0.607000652823707,-2.02483454532965,-3.37781298649852,-0.671856104160782
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-0.515232028680905,-0.0515232028680905,-1.67315492911032,-0.234241690075445,-2.08058980997396,-3.48987509178071,-0.671304528167214,-2.11077589786349,-3.3868423121395,-0.834709483587479
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-0.241807094331258,-0.0241807094331258,-1.32002689646471,-0.184803765505059,-1.99251833011119,-3.40092788257109,-0.584108777651289,-1.99444866511012,-3.37474401187053,-0.614153318349708
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,0.355870508383116,0.0355870508383116,-0.695703770737642,-0.0973985279032699,-1.80000351401701,-3.21066470121614,-0.38934232681787,-1.74016980145124,-3.35106589525521,-0.129273707647277
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,0.585451512524099,0.0585451512524099,0.00793031335121253,0.00111024386916975,-1.72605437389498,-3.13909587773926,-0.313012870050706,-1.64249574342145,-3.34272809274558,0.0577366059026849
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,0.116765720249991,0.0116765720249991,-0.154838744258428,-0.0216774241961799,-1.87702031054014,-3.28609522511931,-0.467945395960974,-1.84189570442262,-3.36015568111099,-0.323635727734246
"Bird Island","BI10","BI10.4",145,141,142,141.5,0.28879025923216,0.028879025923216,-1.09512188719655,-0.153317064207517,-1.82161038328934,-3.23173445519555,-0.411486311383118,-1.76870874862041,-3.35357115672398,-0.183846340516833
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,0.338366039766199,0.0338366039766199,-0.847155394083255,-0.118601755171656,-1.80564178712831,-3.216155897508,-0.395127676748616,-1.747616987641,-3.3517164461155,-0.1435175291665
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-0.0281194822424471,-0.00281194822424471,-0.840453530858275,-0.117663494320158,-1.92368852762896,-3.33224681126191,-0.51513024399601,-1.90353636902749,-3.36589801921498,-0.44117471884001
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-0.144278725740812,-0.0144278725740812,-2.09151305849895,-0.292811828189853,-1.96110397585417,-3.36949071395321,-0.552717237755134,-1.95295572204674,-3.37064699512067,-0.535264448972813
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-0.0428107170517009,-0.00428107170517009,-1.08319265479248,-0.151646971670947,-1.92842064466774,-3.33694529966139,-0.519895989674082,-1.90978667935547,-3.36649120874311,-0.453082149967825
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,0.220579208272422,0.0220579208272422,-1.80298447800585,-0.252417826920819,-1.84358148923586,-3.25323300154983,-0.433929976921894,-1.79772878960613,-3.35615359625985,-0.239303982952415
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,0.338356349086261,0.0338356349086261,-2.16242190382251,-0.302739066535152,-1.80564490854269,-3.21615893885148,-0.395130878233907,-1.74762111049096,-3.35171680688503,-0.1435254140969
"Bird Island","BI10","BI10.5",197,194,195,194.5,0.0774048117675052,0.00774048117675052,-1.19367513015904,-0.167114518222266,-1.88969864752883,-3.29859998634899,-0.480797308708675,-1.85864160059817,-3.36169694738784,-0.355586253808504
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-0.0917713379502061,-0.00917713379502061,-0.52020035502762,-0.0728280497038668,-1.94419109496624,-3.35262862214907,-0.535753567783405,-1.93061672383022,-3.36848342619607,-0.492750021464368
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-0.460253054512182,-0.0460253054512182,-2.06152070582245,-0.288612898815143,-2.06288081928555,-3.47189394915902,-0.65386768941208,-2.08738537592781,-3.38433042174426,-0.790440330111359
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-0.19780820212732,-0.019780820212732,-1.05295225548103,-0.147413315767344,-1.97834607637018,-3.38672647990168,-0.569965672838678,-1.97572956260225,-3.37288270680227,-0.57857641840223
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-0.0733738886838182,-0.00733738886838182,-0.47969291655899,-0.0671570083182585,-1.93826518851427,-3.34673095397222,-0.529799423056318,-1.92278962361359,-3.36773203116889,-0.477847216058296
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,0.205230661414714,0.0205230661414714,-0.278331566861718,-0.0389664193606405,-1.8485253296311,-3.2580807465075,-0.438969912754692,-1.80425874996614,-3.35673972460704,-0.251777775325252
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,0.324260865073745,0.0324260865073745,-0.894622417170145,-0.12524713840382,-1.8101851313988,-3.22058428005992,-0.399785982737688,-1.75361796170497,-3.35224228889522,-0.154993634514724
"Bird Island","BI10","BI10.7",271,265,266,265.5,0.016500801668192,0.0016500801668192,-0.122807639357243,-0.0171930695100141,-1.90931612064547,-3.31799772057753,-0.50063452071342,-1.88455289861233,-3.3641090322876,-0.404996764937062
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-0.104853170155566,-0.0104853170155566,-1.00729598009005,-0.141021437212607,-1.9484048157243,-3.3568255601773,-0.539984071271306,-1.93618232209364,-3.36901980312199,-0.5033448410653
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.00481371311608658,0.000481371311608658,-0.596804139959854,-0.0835525795943796,-1.91308058779811,-3.32172680840165,-0.504434367194569,-1.88952511035829,-3.36457579250524,-0.41447442821133
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-0.00797825073102132,-0.000797825073102132,-0.462628806483747,-0.0647680329077246,-1.91720094057078,-3.32581094276701,-0.50859093837456,-1.89496738561879,-3.36508814979643,-0.424846621441141
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-0.526870486197602,-0.0526870486197602,-1.25713100769456,-0.175998341077239,-2.08433861283736,-3.49368770273425,-0.674989522940474,-2.11572741978542,-3.38737960282221,-0.84407523674863
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-0.10331899875503,-0.010331899875503,-0.757900174947881,-0.106106024492703,-1.94791065177423,-3.35633322259625,-0.539488080952198,-1.93552961675783,-3.36895680915481,-0.502102424360855
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,0.0215049845736299,0.00215049845736299,-1.57782899496413,-0.220896059294978,-1.9077042493835,-3.31640166636274,-0.499006832404251,-1.88242389471967,-3.36390956390419,-0.400938225535145
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-0.185560103980571,-0.0185560103980571,-0.705229190540346,-0.0987320866756485,-1.97440090534233,-3.38277871017765,-0.566023100507003,-1.97051867220818,-3.37236840933135,-0.568668935084999
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,0.102253260740147,0.0102253260740147,-0.400683947362404,-0.0560957526307365,-1.88169484319943,-3.2907028766117,-0.47268680978715,-1.84806995571847,-3.36072237567057,-0.335417535766362
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-0.00400989873604551,-0.000400989873604551,-0.882016866915706,-0.123482361368199,-1.91592271540216,-3.32454367316153,-0.507301757642801,-1.8932790706622,-3.36492903984696,-0.42162910147744
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-0.572628266625438,-0.0572628266625438,-0.898240145166787,-0.12575362032335,-2.09907741289267,-3.50869835147502,-0.68945647431032,-2.13519483224642,-3.3895114564801,-0.880878208012734
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,0.070702473849761,0.0070702473849761,-1.17119051239138,-0.163966671734793,-1.891857502647,-3.30073175394154,-0.482983251352462,-1.8614930758113,-3.36196075118239,-0.361025400440201
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-0.419714341996689,-0.0419714341996689,-0.60329200886533,-0.0844608812411463,-2.0498231059813,-3.45866652282159,-0.640979689141017,-2.07013838908102,-3.38250514174269,-0.757771636419361
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-0.0236713100846275,-0.00236713100846275,-0.871518254409114,-0.122012555617276,-1.92225575008965,-3.330824897077,-0.513686603102301,-1.90164391704918,-3.36571882617264,-0.437569007925728
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,0.0495726113630406,0.00495726113630406,-1.18103017657962,-0.165344224721147,-1.89866353247354,-3.30745709096718,-0.489869973979893,-1.8704826671863,-3.36279505449404,-0.378170279878551
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-0.303348651186354,-0.0303348651186354,-0.773078610781154,-0.108231005509362,-2.01234116008893,-3.42084348044597,-0.603838839731885,-2.02063120411416,-3.37738483344041,-0.663877574787913
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,0.192901329924709,0.0192901329924709,-2.1000229039025,-0.294003206546351,-1.85249666630756,-3.26197761595485,-0.44301571666028,-1.80950420066852,-3.35721192857062,-0.261796472766423
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-0.212247208009603,-0.0212247208009603,-0.894515340057921,-0.125232147608109,-1.9829969492645,-3.39138350141773,-0.574610397111275,-1.98187256342985,-3.37349113046594,-0.590253996393755
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.0105408164707281,0.00105408164707281,-0.52768383986991,-0.0738757375817874,-1.91123586039982,-3.31989914506061,-0.502572575739033,-1.88708854367675,-3.36434690331477,-0.40983018403873
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,0.000925256543246711,0.0000925256543246711,-1.44208610796723,-0.201892055115413,-1.91433307826891,-3.32296801229199,-0.505698144245833,-1.89117943421824,-3.36473137385058,-0.417627494585889
