"Location","Site","label","ID","section_depth","field_depth","depth","SH20_mean_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_coh","Total_scatter","inc_coh","coh_inc"
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8092",14.5,54.5,54.5,492.63,6.97,1,TRUE,17826,47562,1.37,-6.04152828192433,-4.25211892968206,-4.84037632364725,-5.69903794774545,-1.56483180829628,-8.91791705699919,-8.69477201278112,-3.53801636678729,-4.07964966307085,-1.7386057591874,35106,5.689405488,0.175765289
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8093",14.6,54.6,54.6,493.65,6.98,1,TRUE,17562,46597,1.4,-6.26868315305648,-4.39548316908113,-5.3415422456846,-5.66089570125974,-1.53408069840804,NA,-5.59388484727381,-3.59015521792892,-3.83188488692175,-1.68967011097656,34386,5.417693169,0.184580405
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8094",14.7,54.7,54.7,494.67,6.97,1,TRUE,17695,47648,1.24,-6.50782009945029,-4.35976475929886,-5.12152590592128,-5.48798890842663,-1.45898463099625,NA,-4.89838245516162,-3.69759649737898,-3.90009280412942,-1.68827214810416,34948,5.410124725,0.184838622
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8095",14.8,54.8,54.8,495.69,6.97,1,TRUE,17515,47020,1.31,-6.38811541501419,-4.24925042712984,-5.47591458064383,-5.48414514295227,-1.49745944182828,NA,-5.42790545849793,-3.46429572435473,-3.90661590020498,-1.68319224097325,34556,5.382711489,0.185779974
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8096",14.9,54.9,54.9,496.71,6.97,1,TRUE,17470,46901,1.27,-6.00860541602815,-4.16872683045309,-5.04017677848775,-5.3734455204487,-1.49280545399345,-6.51008513952331,-5.85244479312998,-3.63533883884469,-3.50855589198265,-1.7216250263817,34056,5.593610842,0.178775397
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8097",15,55,55,497.72,6.97,1,TRUE,17440,47114,1.33,-5.93591669619518,-4.27959510832034,-4.8827666232094,-5.29056013184248,-1.3629941633429,NA,-5.94933959380731,-3.27892579464125,-3.65489569915037,-1.66743200712275,33735,5.298543689,0.188731104
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8098",15.1,55.1,55.1,498.74,6.97,1,TRUE,17416,45148,1.32,-5.81068818351038,-4.38729979336963,-5.52883705479738,-5.92123015329558,-1.60599568868987,NA,-5.76522595039201,-3.68856602323853,-3.80669733037725,-1.72510292643277,33826,5.613098729,0.178154714
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8099",15.2,55.2,55.2,499.76,6.97,1,TRUE,16976,44618,1.18,-5.99746088928735,-4.19131279183162,-5.3189125998734,-5.58717666499184,-1.58985846200081,NA,-7.34119556892083,-3.3399416366929,-3.69923322994008,-1.64821213527902,33108,5.197678772,0.192393575
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8100",15.3,55.3,55.3,500.78,6.97,1,TRUE,16856,44305,1.22,-6.73307702461243,-4.29999557892136,-5.51108592471563,-5.47599460490436,-1.60031363058628,NA,-4.71213187172372,-3.2393282317254,-4.03517932007646,-1.6584716930256,32988,5.251279136,0.190429793
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8101",15.4,55.4,55.4,501.8,6.97,1,TRUE,17492,46564,1.29,-6.28518991017782,-4.42948141087086,-4.99279134847112,-5.10218988496143,-1.52108240585818,NA,-4.55838803653145,-3.54984247010978,-3.76021598410995,-1.61642477883884,34086,5.035056657,0.198607497
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8102",15.5,55.5,55.5,502.82,6.96,1,TRUE,17526,47532,1.31,-5.90956387421359,-4.17115053378214,-5.20994428376737,-5.2697627576603,-1.31772914052922,-5.93588150685096,-5.74251010139657,-3.59535843754439,-3.78567074622377,-1.70312843259553,33546,5.491099071,0.182112904
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8103",15.6,55.6,55.6,503.83,6.96,1,TRUE,17307,46707,1.36,-6.06891638066301,-4.31315063401606,-5.20871526505178,-5.33131753149138,-1.45080016599264,NA,-5.91476576258033,-3.44402833028005,-3.92885034428794,-1.68670047662374,33807,5.401628479,0.185129356
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8104",15.7,55.7,55.7,504.85,6.96,1,TRUE,17417,47246,1.36,-5.92418466194472,-4.23531947494845,-5.03218651228681,-5.78732540095402,-1.30143637568116,-8.4499131192663,-4.86639418081018,-3.26906635909825,-4.00530300743872,-1.65569990088468,33404,5.236743839,0.190958357
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8105",15.8,55.8,55.8,505.87,6.96,1,TRUE,17293,47037,1.32,-5.96029888122378,-4.24687132132266,-5.15089199384366,-5.48858456652489,-1.3243737361843,NA,-5.65563851923467,-3.39745933686502,-3.76459763272377,-1.68591857257166,33548,5.39740656,0.185274166
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8106",15.9,55.9,55.9,506.89,6.96,1,TRUE,17069,45847,1.27,-6.17758017228544,-4.3289871497648,-5.49324354892076,-5.35309694148195,-1.32513870291648,NA,-5.09666731444856,-3.36311728029771,-3.88203725550678,-1.70443864312274,32459,5.498298298,0.181874454
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8107",16,56,56,507.91,6.96,1,TRUE,16692,44938,1.24,-6.02046296639339,-4.16657183016305,-4.99084369627267,-5.41572684698486,-1.38037134088763,-6.55726391402218,-5.23902332367693,-3.31343903622293,-4.03575496967381,-1.62886698541038,32015,5.098095238,0.196151691
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8108",16.1,56.1,56.1,508.93,6.96,1,TRUE,16609,45379,1.28,-5.75649551324587,-4.22888750629232,-5.31211491646709,-5.52387307477495,-1.26265589401125,NA,-4.60006354709182,-3.24515547989447,-3.83817318802207,-1.61847577111665,31829,5.045394112,0.198200572
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8109",16.2,56.2,56.2,509.94,6.97,1,TRUE,16144,43011,1.31,-6.20931115204546,-4.5701311847868,-5.8621148857468,-5.84886975148801,-1.57110763887374,NA,-5.12974692444383,-3.21641301008774,-3.63569112843295,-1.60451831850508,31658,4.975462439,0.200986343
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8110",16.3,56.3,56.3,510.96,6.97,1,TRUE,16612,43835,1.33,-5.76256924884967,-4.62549065534133,-5.8357724273385,-5.63050933659379,-1.58168721956571,NA,-4.7584830335615,-3.20671079480746,-3.81497978275596,-1.5985522518115,32512,4.945866862,0.202189025
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8111",16.4,56.4,56.4,511.98,6.97,1,TRUE,17168,45401,1.31,-6.11375377039477,-4.50109498599466,-5.50468959601988,-5.34304803164493,-1.48688499521601,NA,-5.5495399704735,-3.29583686700433,-3.90406217707576,-1.66203535685574,33344,5.270026326,0.189752373
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8112",16.5,56.5,56.5,513,6.96,1,TRUE,17065,46506,1.37,-6.19844246914925,-4.42167573397141,-5.2750341369153,-5.36398164110828,-1.34808766575507,NA,-5.82934501735967,-3.3260891670606,-3.90843609608584,-1.632235836456,32937,5.115298923,0.195491997
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8113",16.6,56.6,56.6,514.02,6.96,1,TRUE,16951,46775,1.29,-6.11712165204112,-4.15495111170184,-5.22404939290952,-5.60302271627008,-1.34615934299389,-8.43623551783631,-4.51096798340025,-3.31425828728485,-4.06678830743026,-1.63199127323114,33077,5.114048059,0.195539813
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8114",16.7,56.7,56.7,515.03,6.97,1,TRUE,16929,45917,1.34,-5.6965461203376,-4.20217759870854,-5.14316096405797,-5.67503992779055,-1.36096195714212,-5.98422839134736,-5.38205295117257,-3.34620668061483,-3.68019495378926,-1.68585897078718,32478,5.397084893,0.185285209
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8115",16.8,56.8,56.8,516.05,6.97,1,TRUE,17074,45540,1.36,-6.42708622808696,-4.55194520351188,-5.33574678902086,-5.66060776194915,-1.60750622434544,-6.82174089882872,-6.44906540963667,-3.4368036268819,-3.76956686956688,-1.6954749951117,33665,5.449233716,0.183512041
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8116",16.9,56.9,56.9,517.07,6.97,1,TRUE,17178,45636,1.26,-6.15826320984865,-4.58555738062852,-5.20023285693989,-5.65401650102943,-1.69254357032071,NA,-5.88711029756613,-3.45679201883842,-3.64507189203917,-1.71870257826669,33998,5.577287677,0.179298623
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8117",17,57,57,518.09,6.97,1,TRUE,17299,44668,1.42,-6.17776810154171,-4.48386456193771,-5.14331801837023,-5.573174563743,-1.77726924544015,NA,-4.95698837166548,-3.52667710472236,-3.74059304734099,-1.69275682768627,33665,5.434441896,0.184011536
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8118",17.1,57.1,57.1,519.11,6.97,1,TRUE,17230,46443,1.31,-6.16573269979008,-4.21270528220595,-5.40026504589583,-5.45605644364529,-1.57364798636019,-6.76357009012296,-6.04056992095076,-3.13318668831997,-3.84661853121119,-1.64086937591168,34106,5.159653242,0.193811474
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8119",17.2,57.2,57.2,520.13,6.97,1,TRUE,17475,45691,1.24,-6.6437899891477,-4.70953020231233,-6.14383374804482,-5.55422716596312,-1.75608583761391,NA,-4.8209856534167,-3.29057203458348,-3.41952304560589,-1.60176053406855,34143,4.961760084,0.201541385
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8120",17.3,57.3,57.3,521.14,6.96,1,TRUE,18028,46922,1.33,-6.33896060336532,-4.34310588958344,-5.20330723175271,-5.67452352319065,-1.7082698965173,NA,-6.01879299045012,-3.63975452693627,-3.88114735216902,-1.71121703782184,35430,5.535694521,0.180645806
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8121",17.4,57.4,57.4,522.16,6.95,1,TRUE,18118,48276,1.29,-6.47331211976,-4.44187948937918,-5.51619903587654,-5.56538929469602,-1.7823462786485,-8.04192842624903,-6.2013780033656,-3.62429269663976,-3.43475954266151,-1.74924810697338,36492,5.750277469,0.173904652
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8122",17.5,57.5,57.5,523.18,6.95,1,TRUE,18170,47942,1.42,-6.42642231964484,-4.37807142683095,-5.42040296998853,-5.6361113963531,-1.64165546386894,-8.37233123278267,-5.72312279883094,-3.5326550516508,-3.83973308850718,-1.69867344830507,35819,5.466690738,0.182926024
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8123",17.6,57.6,57.6,524.2,6.95,1,TRUE,18381,49186,1.41,-6.20530698816811,-4.46597327277707,-5.37661431561194,-6.34345732664892,-1.53232735006942,NA,-5.83263170288293,-3.60981148596003,-3.81182017780546,-1.74014063523427,36103,5.698144712,0.175495718
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8124",17.7,57.7,57.7,525.22,6.94,1,TRUE,18266,49342,1.44,-5.99287794548504,-4.48296972155281,-5.31966501477461,-5.63226343661647,-1.51898612918493,-7.23256894165827,-5.16455600036946,-3.38338888838907,-3.83288784791524,-1.71767496134962,35907,5.571559297,0.179482968
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8125",17.8,57.8,57.8,526.23,6.94,1,TRUE,18069,46988,1.18,-6.12518841539761,-4.433107404278,-5.63613634962529,-5.88073495079414,-1.6303481506048,NA,-5.34374850855438,-3.46870125511424,-3.85862897912381,-1.71640731610286,35061,5.56450103,0.179710633
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8126",17.9,57.9,57.9,527.25,6.94,1,TRUE,18004,47485,1.27,-6.18957603125792,-4.29656288130279,-5.36597605702185,-5.40261023012701,-1.54960857147555,NA,-4.96291184151853,-3.51260497744387,-3.80518439768683,-1.68323044280635,35272,5.382917119,0.185772877
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8127",18,58,58,528.27,6.94,1,TRUE,17987,47419,1.29,-5.74075376765304,-4.30665159130832,-5.1621730904785,-5.67107378415661,-1.65469082356603,-7.27094281244098,-4.84319402670569,-3.64596664207676,-3.82171088605382,-1.73210935126277,35538,5.652564583,0.176910849
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8128",18.1,58.1,58.1,529.29,6.93,1,TRUE,18300,49058,1.3,-5.57041537052629,-4.25557986885749,-4.99612931637421,-5.48772347965244,-1.47995756233834,-8.93771356340372,-5.46419298224225,-3.4664913881069,-3.85165917055485,-1.74892079150105,35753,5.748395621,0.173961583
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8129",18.2,58.2,58.2,530.31,6.94,1,TRUE,18063,47027,1.42,-6.09840453169261,-4.56851940690369,-5.29403196202475,-6.22356761529369,-1.75059659905251,-8.7084747695817,-5.46588218161177,-3.55518289513013,-3.75123995419565,-1.76458016370588,35454,5.83912037,0.171258672
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8130",18.3,58.3,58.3,531.33,6.93,1,TRUE,17973,46594,1.3,-6.08009905885022,-4.52730816197008,-5.66024522577774,-5.74985730368707,-1.78133583455923,NA,-5.54352096120584,-3.53201345838153,-3.88771705294701,-1.70461546753347,35642,5.499270605,0.181842297
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8131",18.4,58.4,58.4,532.34,6.93,1,TRUE,18142,47976,1.4,-6.12409531684365,-4.44546555792419,-5.59258964008391,-5.63744011266821,-1.67409626475114,NA,-6.83228052701192,-3.50986388942801,-3.63670420676126,-1.72798918936226,36037,5.629323032,0.177641254
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8132",18.5,58.5,58.5,533.36,6.93,1,TRUE,18328,48654,1.28,-6.02348001648667,-4.30071330074175,-5.84115839085715,-5.60476943164673,-1.65049398643215,NA,-5.10452600682082,-3.62922757820261,-3.5898665379068,-1.74755477369751,36372,5.740548554,0.17419938
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8133",18.6,58.6,58.6,534.38,6.92,1,TRUE,18558,47417,1.35,-6.56440035392362,-4.49351799449756,-5.81599038027147,-6.10009484713344,-1.88269005885347,NA,NA,-3.49634736929793,-3.94336151691311,-1.72559634409948,36771,5.615869018,0.178066831
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8134",18.7,58.7,58.7,535.4,6.92,1,TRUE,18630,48422,1.36,-6.17552056721416,-4.56608275094671,-5.76000526750248,-5.77005561938376,-1.75960515087591,NA,NA,-3.59438604413893,-3.922635266809,-1.77640606033539,37106,5.908583132,0.169245313
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8135",18.8,58.8,58.8,536.42,6.92,1,TRUE,18614,49152,1.4,-6.40302237821533,-4.3260345807673,-5.33763549244579,-5.59864924482584,-1.61096569890574,-8.5430906545476,-4.9366850308065,-3.64152414743176,-3.60382969650886,-1.73019333500885,36244,5.641744548,0.177250138
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8136",18.9,58.9,58.9,537.44,6.93,1,TRUE,18323,47075,1.48,-6.54750234369553,-4.62790967965758,-5.42641736450869,-5.74672452741261,-1.75849676597258,NA,NA,-3.85934583404024,-3.81254484193002,-1.72283177026479,36170,5.600364964,0.178559791
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8137",19,59,59,538.45,6.95,1,TRUE,18574,49919,1.3,-6.09901813245282,-4.46949362089218,-5.20322611979871,-5.36331145810872,-1.37022068557358,NA,-6.05645885209923,-3.77068070378314,-3.69324898663188,-1.78191674218377,35907,5.941233327,0.168315221
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8138",19.1,59.1,59.1,539.47,6.95,1,TRUE,18718,50010,1.35,-6.03669290205772,-4.33073332028633,-5.19512560092939,-5.73906049046551,-1.52847416135898,NA,-8.15695560124476,-3.85289126210637,-3.67458175509142,-1.70578405766535,37089,5.505700754,0.181629922
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8139",19.2,59.2,59.2,540.49,6.95,1,TRUE,18732,48816,1.37,-5.87205297157614,-4.32424599667776,-5.4253063219503,-5.48593090118907,-1.62750645991613,NA,-5.36814794595717,-3.75316977138997,-3.79117573600169,-1.72309693229556,36396,5.601850172,0.17851245
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8140",19.3,59.3,59.3,541.51,6.97,1,TRUE,18697,48019,1.3,-6.46623986276315,-4.52032980557372,-5.49824793597105,-5.72333111021101,-1.76131676647955,NA,-6.66918099613741,-3.89347194532927,-3.79844497620992,-1.7848648518204,36798,5.958774584,0.16781974
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8141",19.4,59.4,59.4,542.53,6.97,1,TRUE,18640,48795,1.32,-6.1631552917574,-4.53272711329636,-5.17666024486306,-5.73768968152029,-1.64268511617313,NA,-5.32237217757707,-3.94593005711895,-3.86057019876336,-1.77189116173593,36674,5.881966598,0.170011166
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8142",19.5,59.5,59.5,543.54,6.97,1,TRUE,18213,46928,1.52,-6.31860121606162,-4.32617082440927,-5.72261764808683,-5.97685183474014,-1.6485451436267,-7.59953539440159,-5.66319413943215,-3.7339048957526,-3.67295169698897,-1.70807482668832,35388,5.5183275,0.181214326
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8143",19.6,59.6,59.6,544.56,6.97,1,TRUE,18217,47587,1.25,-6.00161306959982,-4.54454942300263,-5.5741688966546,-5.49881943178462,-1.59473104059211,NA,-5.29522056658668,-3.73846183400339,-3.90728270840986,-1.72217283005603,35721,5.5966759,0.17867749
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8144",19.7,59.7,59.7,545.58,6.97,1,TRUE,18490,48029,1.46,-6.01553062601158,-4.39801740832416,-5.3359891199591,-5.85368752991579,-1.53039272519561,-6.6820095163585,-6.07110057082198,-3.74871285902504,-3.82584196056885,-1.7349309167864,35670,5.668536175,0.176412387
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8145",19.8,59.8,59.8,546.6,6.96,1,TRUE,18670,49450,1.31,-5.92301593036745,-4.17487712485499,-5.6569064269537,-5.54224338504478,-1.47179321418712,NA,-6.45853424454393,-3.47117016167411,-3.77011996553471,-1.6809875675656,36333,5.370857443,0.18619001
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8146",19.9,59.9,59.9,547.62,6.96,1,TRUE,18700,49827,1.34,-6.09159653315819,-4.36782452377829,-5.33039602897221,-5.55025553216978,-1.55250605814572,NA,-5.82167687901385,-3.48734322061066,-3.85901095644587,-1.75127265983606,36839,5.761930984,0.173552929
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8147",20,60,60,548.64,6.96,1,TRUE,18979,51150,1.32,-6.02723183819351,-4.22023797575877,-5.18748107037828,-5.70400459932406,-1.4453570603727,-7.79301499188694,-5.77299751367767,-3.56786778721229,-3.84473489288401,-1.71908531478556,37154,5.579422702,0.179230012
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8148",20.1,60.1,60.1,549.64,6.95,1,TRUE,19266,51402,1.46,-5.90020875706352,-4.27947120158411,-5.59005378007786,-6.0468119430078,-1.44243171007112,NA,-5.25955156454345,-3.74818221247695,-3.96408649107369,-1.77160904947751,37594,5.880307467,0.170059135
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8149",20.2,60.2,60.2,550.65,6.95,1,TRUE,18996,50197,1.26,-6.68326463540427,-4.42793244658955,-5.41957264848039,-5.64634608278906,-1.47195867780278,NA,NA,-3.47573500764233,-3.84854415491823,-1.69965804652838,36852,5.472075869,0.182746004
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8150",20.3,60.3,60.3,551.66,6.95,1,TRUE,19408,50702,1.34,-6.26628304457688,-4.57680238396796,-4.45526567983864,-5.28545365993599,-1.4903859799457,NA,-5.77566018185461,-3.68986121588435,-3.78834502360369,-1.75817451486401,37036,5.801836547,0.172359216
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8151",20.4,60.4,60.4,552.67,6.94,1,TRUE,17977,47223,1.33,-5.85898365606708,-4.37685666204322,-5.69991884808309,-5.87054439291322,-1.70586412477112,-7.68583527097387,-5.48860972595463,-3.84331448769923,-3.77667251835964,-1.71311578896792,35978,5.546215429,0.18030313
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8152",20.5,60.5,60.5,553.67,6.93,1,TRUE,16912,44013,1.14,-7.02963255963272,-4.73865289408344,-5.54279692017724,-6.62416707498614,-1.88482497918977,NA,-6.50353961777443,-3.78344084632967,-3.71824758693405,-1.71737428721482,34643,5.569884316,0.179536942
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8153",20.6,60.6,60.6,554.68,6.93,1,TRUE,18240,46705,1.33,-5.89006458409484,-4.81554967069915,-5.42304148588701,-6.295529692203,-1.81192184470585,NA,-6.36963749754352,-3.44255476947983,-3.96303896985415,-1.66985669137513,36076,5.311406578,0.188274045
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8154",20.7,60.7,60.7,555.69,6.94,1,TRUE,18466,46663,1.2,-6.38031445531493,-4.68417962766484,-5.93176571841166,-6.11650001821239,-1.93544584041037,NA,-6.2562616886223,-3.79382796576818,-3.68492257290403,-1.75478679448224,36685,5.782214827,0.172944111
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8155",20.8,60.8,60.8,556.7,6.95,1,TRUE,19601,50061,1.36,-6.50949875707971,-4.71434373982277,-5.08319905147127,-5.85802445865156,-1.735533522,NA,-7.568106185127,-3.87922634391886,-3.88957378541097,-1.77634833514441,38472,5.908242054,0.169255083
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8156",20.9,60.9,60.9,557.71,6.96,1,TRUE,19710,50038,1.5,-6.33544497982243,-4.49140382861634,-5.66805005005171,-6.67531269797423,-1.90867172337473,NA,-7.32193979084517,-3.81311177175361,-3.79691710565988,-1.79938860521964,38795,6.045949873,0.165399982
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8157",21,61,61,558.71,6.96,1,TRUE,19309,49460,1.45,-6.10629060892385,-4.50787189288228,-5.85345509597068,-5.66055144818493,-1.79209537363762,-6.90024257018236,NA,-4.24401711384934,-3.87172018565578,-1.77016427307328,38331,5.871817856,0.17030501
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8158",21.1,61.1,61.1,559.72,6.98,1,TRUE,19044,49950,1.6,-6.55727236616089,-4.40702793890462,-5.85331433765943,-5.83203673017988,-1.77050546040167,NA,-5.64098149341717,-3.64894672527323,-3.816432274073,-1.72548634089179,38170,5.6152513,0.17808642
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8159",21.2,61.2,61.2,560.73,6.98,1,TRUE,19049,49583,1.33,-6.19018918181974,-4.48404359070667,-5.63718887913129,-5.97012741149763,-1.59506944504458,NA,NA,-3.78671519646818,-3.76063276066987,-1.74572971720728,37251,5.730081301,0.174517594
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8160",21.3,61.3,61.3,561.74,6.98,1,TRUE,19109,49683,1.13,-6.30765858326135,-4.37663710431944,-5.47775245320801,-5.49290431668559,-1.62920597952749,-7.53488815291182,-7.27705963932101,-3.61349758514,-3.87889673920858,-1.76491429895562,37277,5.841071756,0.171201458
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8161",21.4,61.4,61.4,562.75,6.98,1,TRUE,18808,48458,1.32,-6.01720172506685,-4.48047438751663,-5.5407257997694,-5.49347276592208,-1.73012837807185,NA,-6.77748871009938,-3.93776038860128,-3.65659295793855,-1.75214695399308,37083,5.766970803,0.173401259
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8162",21.5,61.5,61.5,563.75,6.98,1,TRUE,18838,48417,1.24,-6.46658910596055,-4.76369791446508,-5.74328877258493,-6.08174336546585,-1.71917545442196,NA,-5.21674567452089,-3.91586909214665,-3.54716488023467,-1.73884001375743,37060,5.6907384,0.17572412
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8163",21.6,61.6,61.6,564.76,6.99,1,TRUE,18887,48470,1.28,-6.92211995875261,-4.89068806865557,-6.53770873469992,-6.11118996797372,-1.96783498123614,NA,NA,-3.85697863014944,-3.83392284481651,-1.75110383222444,38098,5.760958296,0.173582232
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8164",21.7,61.7,61.7,565.77,6.99,1,TRUE,19049,48175,1.27,-6.2921551312179,-4.89756226646689,-5.82215190720964,-6.08243487769571,-1.87371646949105,NA,-6.64882999796856,-4.0930806612815,-4.00468394756357,-1.77072919579785,37937,5.875135919,0.170208828
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8165",21.8,61.8,61.8,566.78,6.98,1,TRUE,19144,50000,1.27,-6.62837960937393,-4.54025501704121,-5.14783277002815,-5.71675100369057,-1.61665972203924,NA,-6.45775412200026,-3.942273935635,-3.73285328545755,-1.78584201991682,37971,5.964600147,0.167655832
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8166",21.9,61.9,61.9,567.78,7,1,TRUE,18900,49430,1.26,-6.4265508634049,-4.43237376628832,-5.59867084996916,-5.8030833868509,-1.65277437286747,NA,-8.29835087717384,-4.04807351121269,-3.86012315753137,-1.72974840755192,37837,5.639234954,0.177329019
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8167",22,62,62,568.79,7.01,1,TRUE,18983,50055,1.19,-6.39791694242381,-4.51760391298174,-5.58287977687656,-5.79178092045619,-1.60642076360868,-6.58023801874375,-7.1288047743627,-3.84011545242193,-3.92075612837951,-1.74819826082202,38078,5.744243712,0.174087321
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8168",22.1,62.1,62.1,569.8,7.01,1,TRUE,18676,48058,1.32,-6.36949621675707,-4.80088025019625,-5.69469826134883,-6.59263947618949,-1.91303693680609,NA,-5.08856240372632,-3.88005434224511,-3.63041724391929,-1.73582687873598,37766,5.673617247,0.176254399
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8169",22.2,62.2,62.2,570.81,7.02,1,TRUE,18493,46560,1.44,-6.7266436204867,-4.81905225751394,-6.20534661863384,-5.83163027808841,-2.00603221523649,NA,-6.18984231777696,-3.85994150175916,-4.03095002017917,-1.75719578321171,37175,5.796160878,0.172527992
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8170",22.3,62.3,62.3,571.82,7.01,1,TRUE,18532,47873,1.24,-6.84500303979665,-4.89490035435719,-6.05387583906938,-5.90545567245594,-1.93061989998695,NA,-5.17840699527548,-3.77285489150812,-3.60172194446887,-1.7454957108788,37506,5.728740581,0.174558437
"Isla Hermite","HER42PB","HER42PB_1B","ACE_ITRAX_8171",22.4,62.4,62.4,572.82,6.99,1,TRUE,18577,48223,1.4,-6.59686022463916,-4.62148789865923,-5.24607241512972,-5.7730926822032,-1.71317768110108,NA,-4.97816282807722,-3.90917082675953,-3.85377206916378,-1.75084353991981,36981,5.759458965,0.17362742
