"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc"
"Isla Hermite","HER42PB","HER42PB1A",2,1.2,2.3,1.8,1.8,0.6,-66,-53,-62,-62,7,0.4077,0.14201,16503.2727272727,46169.5454545455,1.29090909090909,78.6363636363636,372.818181818182,117,154.272727272727,6987.63636363636,80.4545454545455,156.909090909091,71,24.8181818181818,158.454545454545,728.818181818182,623.454545454545,27548.3636363636,4802.54545454545,5.74057985818182,1.74698979025715,0.174396844272727,-1.74698978992185,32350.9090909091,555.2864289552,2647.32292566042,0.0934296040294024,27.2296629699037,69.2875431543336,62.8697065366143,71.4228127548767,1575.44941351522,38.6377112064461,25.9054223878112,34.085187398634,30.6523023011916,64.0052554660375,149.870489544685,97.6999116031981,915.320847869999,188.970031294046,0.203876421200333,0.0353861385320768,0.00615291885694527,0.0353861385346708,1026.69522785932,77.68,22.32,1.12,35.3,1.77,20.48,1.77,4.7687,0.3195,0.9029,0.2594,0.0304,0.1058,0.0492,46.5
"Isla Hermite","HER42PB","HER42PB1A",3,2.5,3.7,3.1,3.1,0.6,-65,-42,-60,-58,12,0.4116,0.01546,19465.1538461538,53638,1.33384615384615,76.6153846153846,458.153846153846,135.538461538462,128.615384615385,7915.15384615385,83.6153846153846,173.461538461538,115.923076923077,12.3076923076923,109.307692307692,713.846153846154,682.461538461538,32215.2307692308,5434.15384615385,5.93112268215385,1.77989997375873,0.168708173846154,-1.77989997391472,37649.3846153846,491.356429718429,1899.12738733697,0.0487405480646353,17.8863936254091,40.4863066436175,61.6557855958052,30.3109948740785,1284.98066432624,42.112030073639,38.2875423269227,49.4527746752083,22.1449189634425,79.4453529324661,90.3418010980577,123.666632110024,736.82982588091,160.940903312285,0.154214079575832,0.0260975118065033,0.00441999096080199,0.0260975124515055,833.398117994589,79.48,20.52,1.03,41.92,2.1,24.32,2.1,5.0921,0.3895,0.9496,0.2452,0.031,0.1009,0.0166,16.4
"Isla Hermite","HER42PB","HER42PB1A",4,3.9,5.1,4.5,4.5,0.6,-65,-30,-57,-55,17,0.4092,-0.06608,18386.5384615385,51846.7692307692,1.41538461538462,108.538461538462,554.692307692308,174.384615384615,178.923076923077,9677.53846153846,109.692307692308,173.076923076923,89.6923076923077,0.153846153846154,119.461538461538,879.307692307692,669.461538461538,28976.4615384615,5175.38461538462,5.60557064884615,1.7208942282363,0.179424328461538,-1.72089422827682,34151.8461538462,738.090736899899,2652.52396011315,0.100632614379847,20.2304036234879,143.530127276114,61.0935600282311,66.7575982422744,2381.22463644881,72.0548224333211,28.2177885338945,50.6859359444422,0.554700196225229,73.1705944860085,199.338650130619,116.339743413143,2022.23608147782,183.61442320868,0.439631600335924,0.0790110307900536,0.0142628269163934,0.0790110308706984,2030.66388348547,77.27,22.73,1.14,37.42,1.87,21.7,1.87,5.8875,0.5299,0.8513,0.2505,0.0351,0.1025,-0.0022,-2.1
"Isla Hermite","HER42PB","HER42PB1A",5,5.3,6.5,5.9,5.9,0.6,-64,-19,-55,-51,23,0.4081,-0.1335,18793.5384615385,53598.8461538462,1.42153846153846,84.1538461538462,484.307692307692,171.153846153846,155.923076923077,10825.1538461538,92.3076923076923,170.923076923077,89.7692307692308,6.76923076923077,174.384615384615,915.076923076923,613.076923076923,29367.3076923077,5307.46153846154,5.53580410576923,1.71074306238092,0.180820653461538,-1.71074306244195,34674.7692307692,473.654518150205,2132.74845548156,0.0717456332987304,18.2658431407101,90.9105646733688,79.3566276940645,39.6241961820921,1410.87808628491,32.7220226946741,26.7128606307322,43.7667184173733,16.6490932994055,91.6910923168462,177.704089963466,81.3556610798756,830.933850617824,147.869094914283,0.181139557757585,0.0327040584712493,0.00591109684603813,0.0327040589132379,891.14225892448,71.58,28.42,1.42,22.91,1.15,13.29,1.15,5.7703,0.5741,0.9087,0.3608,0.0539,0.1472,-0.0262,-17.8
"Isla Hermite","HER42PB","HER42PB1A",6,6.7,7.9,7.3,7.3,0.6,-64,-8,-52,-48,28,0.4103,-0.20377,19434,58242.4615384615,1.39,73.7692307692308,426,136.769230769231,133,15511.5384615385,112.923076923077,175.307692307692,93.2307692307692,1.30769230769231,150.076923076923,896,653.076923076923,29395.7692307692,5283.23076923077,5.56335925738462,1.71589011465508,0.179859824846154,-1.71589011419652,34679,356.146271448497,2515.34313813525,0.077567175188134,18.3718709179452,52.3529687155689,60.4168213967957,24.8830598332815,3348.01231119263,59.1952440917083,23.4072090582674,45.179556302517,4.71495166791445,80.8326063937707,129.031649864158,70.871317115908,1086.43216952296,112.142880474088,0.144500821719392,0.0260136356805595,0.00468594340506664,0.0260136363707939,1170.64319927124,69.69,30.31,1.52,28.64,1.43,16.61,1.43,5.4259,0.586,0.8766,0.3812,0.0602,0.1564,-0.053,-33.9
"Isla Hermite","HER42PB","HER42PB1A",8,9.5,10.7,10.1,10.1,0.6,-62,15,-46,-40,39,0.0853,-0.07685,20183.9230769231,58071.5384615385,1.36769230769231,78.6153846153846,437.307692307692,137.923076923077,112.307692307692,13931.3076923077,176.769230769231,173.076923076923,114.076923076923,3.23076923076923,127.461538461538,828.692307692308,668,31137.9230769231,5502.76923076923,5.65706583938462,1.73214372980531,0.177040963,-1.73214373012543,36640.6923076923,775.873428416695,2944.41591874587,0.0754048899999027,26.3771948898364,73.1509678853541,49.5066688074471,25.0012820184106,3795.24457676128,44.0230126300511,31.6950614935028,31.7685943935767,9.73955719522065,49.7922607517396,160.968622519724,114.032159206661,2031.6054186094,253.172916484022,0.228702132637,0.0407281021467897,0.00726984218672353,0.0407281021921363,2238.42922546948,68.61,31.39,1.57,31.04,1.55,18,1.55,5.6544,0.7294,0.8022,0.367,0.0657,0.0313,-0.0226,-72.2
"Isla Hermite","HER42PB","HER42PB1A",9,10.9,12.1,11.5,11.5,0.6,-56,33,-29,-24,45,0.0853,-0.15703,20964.6153846154,65795.5384615385,1.41076923076923,100.076923076923,541,253.384615384615,136.923076923077,21869.0769230769,172.846153846154,183.461538461538,98.4615384615385,0.153846153846154,122.461538461538,823.230769230769,753.384615384615,30909.2307692308,5459.61538461538,5.663282854,1.73341246978149,0.176783745384615,-1.73341246964973,36368.8461538462,773.197316177177,5318.01904872144,0.071584628059095,18.6746777681327,123.003387487229,122.681524323169,46.0605788400116,5261.35902059437,76.1006418652806,28.8779482899305,55.1114255918791,0.554700196225229,56.4677125807533,158.037523944027,199.051726301456,1069.42096122514,137.017966255973,0.203963727870529,0.0356871230214983,0.00625635417181775,0.0356871230874175,1121.35207422066,75.75,24.25,1.21,32.46,1.62,18.83,1.63,5.7703,0.805,0.9124,0.2921,0.0554,0.0249,-0.0412,-165.1
"Isla Hermite","HER42PB","HER42PB1A",10,12.3,13.4,12.9,12.9,0.6,-53,66,-14,-8,60,0.0853,-0.65065,20306.4166666667,60302.9166666667,1.365,102.833333333333,526.916666666667,191.583333333333,123.916666666667,16886.75,203.166666666667,182.5,120.416666666667,0.5,155.666666666667,918.416666666667,629.416666666667,30549.25,5572.58333333333,5.48842844491667,1.70149314084643,0.182614986916667,-1.70149314042856,36121.8333333333,911.095989188379,6693.57946717101,0.08262731223556,21.7415953806746,101.248082660484,75.1077508811457,50.8106258273769,6267.41689758882,80.5569627184655,37.4687748786785,45.5221391359759,1.73205080756888,82.9592817244847,137.419370298853,145.78780241616,915.326481743983,167.655197209974,0.27848673936826,0.0497305873642557,0.00889461020779461,0.0497305869594185,867.756337116624,72.33,27.67,1.38,38.04,1.9,22.07,1.9,5.3969,0.8095,0.9458,0.3618,0.0724,0.0309,-0.2293,-742.8
"Isla Hermite","HER42PB","HER42PB1A",11,13.6,14.7,14.2,14.2,0.6,-50,107,0,8,78,0.0853,0.88905,19089.3333333333,53998.9166666667,1.46583333333333,105.25,478.5,177.5,120.583333333333,11266.6666666667,271.416666666667,188,129.166666666667,0.75,142,1013.33333333333,680.333333333333,29980.4166666667,5580.83333333333,5.3760856785,1.68150454810532,0.18617817675,-1.68150454831272,35561.25,404.805976719562,2784.86247280261,0.116966066045074,32.9465821099439,131.340293616516,58.171376904016,39.4264754916917,2924.7237424579,97.6649730952554,26.2816908270239,56.778410322832,2.59807621135332,66.783231428256,143.935170591949,103.637772451881,602.397099222361,181.265166554583,0.170069871505029,0.0314980104234454,0.00583997345679263,0.0314980097751958,687.821214217236,68.58,31.42,1.57,23.17,1.16,13.44,1.16,5.1832,0.8241,0.8701,0.3987,0.0833,0.034,0.3616,1063.2
"Isla Hermite","HER42PB","HER42PB1A",12,14.9,16.1,15.5,15.5,0.6,-48,149,14,23,99,0.0859,0.36456,18159.5384615385,48945.6923076923,1.33153846153846,73.2307692307692,430.384615384615,154.846153846154,134.923076923077,6956.61538461538,157.384615384615,172.769230769231,126.076923076923,6.30769230769231,116.692307692308,920,709.769230769231,29841.3076923077,5511.07692307692,5.41567986530769,1.68894294118578,0.184780402461538,-1.68894294093949,35352.3846153846,378.544496588493,1448.9511370077,0.0813271330129285,19.1187248796995,92.2618903462118,85.1898332684581,25.0048713202766,1733.79821675138,56.0900146513597,43.7076534986606,71.7373235473947,13.6405316085592,79.5962568376435,107.168092266308,110.323882157758,872.254013520468,116.941197145162,0.150248572391081,0.0277588450197303,0.00513256769896555,0.0277588445026072,929.359953450181,71.17,28.83,1.44,28.92,1.45,16.77,1.45,4.9832,0.8272,0.9945,0.4028,0.087,0.0346,0.1543,446
