"depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
47,382.78,57669,318673,2.3,-0.750406201350244,0.404476992779168,0.475480420359332,-1.325105231497,3.57130452133645,-5.17525283320705,-1.61990477171764,0.578905848774214,-4.95210928189284,-4.95210928189284,0.0874373556978318,2.40058819573966,6.52404430906849,4.73264995780248,5.9978096921124,0.166727530770955
47.5,409.48,59285,320441,2.6,-1.97166373401309,0.0452574506854127,-0.0171328419138688,-2.11826720820496,3.28060969403354,-2.15398529080704,-1.95662585664855,-0.218519100912814,-5.24502774416536,-1.79187062357249,-0.477738708700833,1.94820718371336,6.23834531854284,4.43841146196386,6.04924733326687,0.165309822017139
48,436.17,56114,313701,2.34,-1.46606985399379,0.404548190146585,0.3101854286983,-1.39196188184007,3.6523844695985,-1.17454900523484,-4.94730994332948,0.7294438589388,-4.72416639201527,-0.603504521475798,-4.94730994332948,2.45086414964098,6.75159288781287,4.9558525563827,6.0239327781529,0.166004508487664
48.5,462.86,55093,318022,2.21,-0.399527999096978,1.07809445592812,0.932015847251504,-1.09815464542155,4.01429642763172,-4.91586697137845,-4.91586697137845,0.202126841038301,-4.69272342006424,-4.69272342006424,0.168638171284257,2.54950209286843,6.78057100758125,4.98961858382035,5.99515968063872,0.166801228535995
49,489.55,52893,309997,2.17,-1.76717541654176,0.543708479266982,0.190569190160557,-1.36171030843359,3.4740423579657,-1.0993460439661,-2.1003198630703,0.192919367505511,-4.9452292468897,-1.39561186010928,-5.16837279820391,2.19522379621145,6.51957682889125,4.7217255172132,6.03666261274957,0.165654445866823
49.5,516.24,56501,311779,2.26,-1.31770725736997,0.986600488935526,0.529932670252546,-2.04594575774118,3.90274176001074,-1.12965502586703,-2.73909293830113,0.582855071706888,-4.46185953604223,-4.46185953604223,-4.68500308735644,2.62621529706319,7.01347620498841,5.19930164576291,6.13600917431193,0.16297237692969
50,542.94,54390,311166,2.35,-2.04596122640122,0.43894542338678,0.142895101264482,-1.67439766996874,3.45977673099579,-0.939050134918416,-5.04169349995521,0.244045084385965,-4.818549948641,-1.41735256697885,-2.26910477771543,2.42367556429167,6.64988848040902,4.84688343984516,6.06785424279334,0.164802903956976
50.5,569.63,54852,314594,2.19,-1.74143608246709,0.741616998671586,0.376157225177121,-1.12925796444081,3.72877832353902,-4.85495139167747,-2.37004474188947,0.654436944950511,-4.63180784036326,-4.63180784036326,-0.571364829816837,2.52779505806145,6.84948246823336,5.05240367238515,6.03200099613996,0.165782465990958
51,596.32,50610,306528,2.13,-0.585172487792814,0.267900172088274,0.467348693675029,-2.37693195702087,3.22857197262696,-1.12803746530342,-1.64404444781141,0.101195005781753,-5.07155913779094,-5.07155913779094,-1.30571864254087,2.13896385106102,6.38357194644938,4.59547163436886,5.97808517645867,0.167277643339365
51.5,623.01,51964,303728,2.19,-2.07958691248901,0.345215813229285,0.0837361131715285,-1.7254150987684,3.46822378069602,-1.20411817513511,-2.27195880513647,-0.0254631787934636,-4.85217563472879,-4.85217563472879,-0.548110541524621,2.2603147958842,6.59326724626736,4.80824623205625,5.95970518476958,0.167793534914372
52,649.7,54169,310661,2.37,-1.67109712819334,0.146370697744927,-0.397714872495231,-1.49051319129792,3.06592335066258,-2.57188367353152,-2.26515340610905,-0.277020626631389,-5.31915458778702,-1.02050956205219,-0.51513354305376,1.81366240166523,6.13455576154607,4.36766837953261,5.85260804769001,0.170863996333172
52.5,676.4,58726,318929,2.51,-1.8690990562758,0.5008108511045,0.343873878028558,-3.25539341739569,3.41645867988693,-5.201303566451,-1.22162191254904,0.219231432821281,-4.97816001513679,-0.877170910196025,-0.487278975550831,2.1870242931261,6.51091528228657,4.71171343630125,6.04482084045267,0.165430874858669
53,703.09,50083,302953,2.48,-1.22045917232796,-0.203911836714156,0.706440243592416,-1.5389129034465,3.32862154700909,-1.32581968798579,-3.31824985267599,-0.666051729499677,-5.69779598680617,-0.965112480519117,-0.100856607768016,1.41273685753731,5.66675939179983,3.92261221780475,5.72102035940859,0.174793994283805
53.5,729.78,49347,306785,2.34,-0.390901081048209,-0.315492887673734,0.481831676486816,-1.36628072929237,3.45633564942095,-2.82779851164985,-2.5246122526621,-0.975414420605359,-5.78270879068358,-0.668314262296476,0.0933449049130699,1.40660987974216,5.57617932137098,3.83722150397771,5.69140884344709,0.175703420279035
54,756.47,53201,315316,2.25,-1.37979308856962,-0.180288852164563,0.461666049210705,-2.15937277490187,3.42979871116629,-1.46622559434193,-2.26165162402229,-0.658386570695274,-5.51974816204378,-0.722306088408561,-1.24865308807718,1.68335969569436,5.91074741487042,4.1108539722833,6.04900286397436,0.165316502981943
54.5,783.16,53031,308096,2.17,-1.87994257290885,-0.102781903101948,0.587911288496431,-1.31002803277285,3.62979775245912,-3.11831680395212,-2.45048743137646,0.194049364003421,-5.19775834563195,-1.0578032721578,-1.86555383545675,1.93441966616277,6.22101027418777,4.41548385204923,6.08317292268207,0.164387896367592
55,809.86,48435,292647,2.36,-1.06483146826846,-0.161864397592772,0.522300686651345,-1.67342126080034,3.09301707278387,-2.55975967039114,-2.57628897234235,-0.305882777712543,-5.7543428026903,-0.528596128977098,0.11946370094945,1.50575806206934,5.5800778125841,3.80437014373689,5.90445805923375,0.169363553770382
55.5,836.55,35713,245759,2.09,-0.378849616205945,0.238933941608379,1.01151475460224,-1.0478215662339,3.45513248302301,-1.19141248584616,-6.10406737158221,-1.07690277553475,-5.880923820268,-0.17981157416768,1.09486386910596,1.33519812235875,5.15313323917569,3.57101279996461,4.86526137220407,0.20553880326207
56,863.24,48448,303935,2.09,-0.756653623152144,0.46197036266981,0.939293532191239,-0.955986525772635,3.54614886933445,-2.77759895815037,-5.86864141150869,-0.670144380242862,-5.64549786019448,-0.0802114627922018,0.576284441975714,1.54321694547861,5.70148163320116,3.9863384369624,5.55747126436782,0.179937952430196
56.5,889.93,49565,301741,2.3,-0.79426350275672,0.0349422388184861,1.00689831914973,-1.5674533909902,3.57728330868092,-2.69273392674047,-5.61050465882475,-0.207827276952472,-5.38736110751054,-0.319715558697507,-0.0771151700972313,1.8264072006081,5.98078826521949,4.23065526009319,5.75536811856424,0.173750832162142
57,916.62,49916,302391,2.21,-0.670911325276551,0.203041111559385,1.000561978077,-1.00956776371261,3.61929901884726,-5.59453524238318,-3.88978715014475,-0.313872811073861,-5.37139169106897,-0.308796658042,0.283200539396462,1.80822111001798,6.0033837317167,4.24115515208713,5.82540531863663,0.171661875063148
57.5,943.32,51911,305014,2.27,-0.734579807888193,-0.0142324010290912,0.834342435652186,-1.30342927177056,3.49477330297511,-2.06371575516813,-4.39447172512888,-0.278924955256173,-5.42409114231004,-0.835050338251828,-1.19288739737074,1.76733818772634,5.9705641683808,4.1743646994392,6.02669922669923,0.165928307085551
58,970.01,49887,300883,2.25,-0.887760439196584,-0.0440404001572648,0.718338571972001,-1.33144676012495,3.31892025241977,-2.60719924684501,-5.67525218197863,-0.256932023035897,-5.45210863066442,-0.186314455821944,0.572790692529799,1.72628428616024,5.92226715684053,4.18245317790237,5.6962836953677,0.175553054145322
58.5,996.7,51901,303520,2.37,-0.68556697247832,0.108167444986794,0.897059682505124,-0.75682999249981,3.63839046957685,-1.01465910180191,-5.23416680697802,0.391654126208472,-5.01102325566381,-5.01102325566381,-0.561337972516111,2.22833528282804,6.39743018770971,4.61357016378679,5.95279003991436,0.167988454706927
59,1023.39,50910,301599,2.53,-0.850905403279625,0.0829810904849092,0.988046260139249,-1.25341629949036,3.54886233155973,-5.28765693764275,-5.28765693764275,0.135088007280335,-5.06451338632854,-0.0836502505659583,0.0329110378401029,2.14156712520385,6.32984023195567,4.56850313048616,5.82021441115567,0.171814976108662
59.5,1050.08,49364,301162,2.27,-0.106414022130922,0.768195239450259,1.33161168174922,-1.00229588237387,3.59287498166202,-5.59741573250846,-5.59741573250846,-0.522241917274633,-5.37427218119425,-0.347763537941704,0.72425143820714,1.90587389816662,5.98612195875237,4.23888980794468,5.73869682628807,0.174255589774173
60,1076.78,47554,296952,2.14,-0.519986424727647,0.50846408524853,1.00515519807962,-1.48535941950268,3.30264344008068,-1.82551942920308,-5.8859624397495,-0.146169527570264,-5.66281888843529,-1.08194139501624,0.4958535776566,1.66837238397625,5.68118602383077,3.94608281533226,5.66951291552548,0.176381995226007
60.5,1096.81,54042,309998,2.25,-1.88999944350354,-0.258582624350669,0.408875070093966,-2.09479385614956,3.06706576224716,-1.50322646840753,-1.8185404795214,-0.00827514409563653,-5.65583993875361,-0.71992819085329,-0.75501951066456,1.48967160391058,5.76532982177338,3.97326339827471,6.00184200831535,0.166615515472505
61,1116.84,53611,309588,2.29,-1.04036769156063,0.0333765305294667,0.538068272534191,-2.41619075281322,3.37108999064367,-3.80248511393312,-2.64980560399473,0.313838355007761,-5.37110103184696,-0.858046134766675,-0.288455201774433,1.86480625214067,6.05508938158861,4.25018274824541,6.07940380841245,0.164489813724207
61.5,1136.88,53475,311924,2.28,-0.648937686557999,0.181788730239942,0.634124341748723,-1.85981727709719,3.21832243255002,-2.48595374737418,-2.19827167492239,-0.600007063086419,-5.55864706206429,-0.640127056875844,-1.70425316947278,1.71458431680964,5.87687022181764,4.07032469428514,6.08937547701134,0.164220453111359
62,1156.91,53940,308408,2.14,-1.08515855316287,0.457904290326359,0.67869212794811,-1.58685169336559,3.69388784191848,-4.16706852295791,-1.35766582759541,0.526112540352893,-4.86021570351786,-0.964322080019595,-5.08335925483207,2.38629491810006,6.57890820388737,4.78284171291804,6.02589786173967,0.165950373362502
62.5,1176.94,55233,310784,2.26,-1.85252725963547,0.392428720521937,0.193874427966163,-2.7200278273402,3.70012219968279,-1.34570965726702,-3.97279079583556,0.129852569201232,-4.84825953318946,-2.6735078117053,-0.808723207462358,2.38937486694424,6.60031939221355,4.81557391590546,5.95806328631338,0.167839774763245
63,1196.98,52875,305514,2.15,-1.62275730421453,0.522985317286543,0.394293944866022,-1.7795997757075,3.60671118969481,-0.801131798881456,-2.11230552953324,0.478619314331559,-4.83360095738547,-4.83360095738547,-2.75415941570563,2.31976361762654,6.6014926874306,4.81328966757723,5.97869920380519,0.167260463507437
63.5,1217.01,54287,306830,2.15,-2.33067700293677,0.256460269500134,0.360566079849063,-2.33067700293677,3.69830408168275,-1.7951587665804,-3.02382418349671,0.646127260731707,-4.59244010141056,-0.656700569365094,-4.81558365272477,2.6788465623068,6.85887375483186,5.04588327054875,6.12874797935026,0.163165462728982
64,1237.05,54066,308486,2.32,-2.39191437261241,1.03194103294232,0.91771581552425,-1.27268279674157,4.16796641035705,-1.05362923067888,-4.47135591429225,0.559082007100185,-4.24821236297804,-4.24821236297804,-4.47135591429225,2.88906607428234,7.19944898433979,5.39214263002751,6.09401019983347,0.164095557310903
64.5,1257.08,53319,306172,2.22,-1.6724138426502,0.207246920863915,0.395746354565598,-1.45441169083641,3.40308043405088,-5.33597548877984,-1.61028206154319,0.13629518489163,-5.11283193746563,-0.519734332711812,-1.40414985605552,2.12796111568908,6.31826288910173,4.52120631087977,6.03186698088505,0.165786149324744
65,1277.11,54787,311908,2.28,-1.49973161269128,0.401983063572909,0.833944067372794,-1.70333056793252,3.7715120191702,-5.13731777241767,-5.13731777241767,0.226319060251011,-4.91417422110346,-0.88882253036831,0.390125217122125,2.4112382067522,6.51801396169887,4.7275588809908,5.99217877094972,0.166884206600783
65.5,1297.15,55119,313184,2.25,-1.88018599913342,0.640073169370298,0.955697573478673,-0.910785441945319,4.08292583629512,-0.744394707223558,-4.97122845249174,0.536133540991007,-4.74808490117753,-1.90317551735812,-4.97122845249174,2.3459839558681,6.68693523695913,4.8813341588591,6.08362708475825,0.164375624289229
66,1317.18,54823,310307,2.26,-1.02538045820435,0.572987230475504,0.725811826034705,-1.80470533500535,3.90849927822976,-5.02358115987355,-5.02358115987355,0.210197685536917,-4.80043760855934,-1.54234107053786,-0.0196348539280889,2.34790813534073,6.63869491155394,4.83556257881053,6.06862668234679,0.164781927171254
66.5,1337.21,54945,313885,2.1,-1.37466627943861,0.15139002405644,0.664387201335939,-1.55698783623256,3.5108466116145,-5.46901084166071,-2.66565046075417,0.145940419288876,-5.2458672903465,-0.609198437299038,-0.136292048395341,1.98599841770097,6.19635670145074,4.40275381867947,6.01107068204692,0.166359714083328
67,1357.25,56161,316457,2.23,-1.10077470002998,0.866549543529149,0.867960976367557,-0.959696101770075,4.04047527931988,-5.00274736960463,-5.00274736960463,-0.00891919382475073,-4.77960381829042,-1.0324554560525,-1.86725315367548,2.43003225254332,6.67334656386724,4.87583254722532,6.03462681976625,0.165710329713269
67.5,1377.28,56666,311941,2.39,-1.65551894491276,0.480275533318206,0.369956014554901,-1.62694557246871,3.64410191953872,-1.97760244408188,-5.19647826895008,0.248101604576213,-4.97333471763587,-1.42371733085544,-1.24523455036865,2.20780084908719,6.47145322421839,4.67714268397976,6.01532596656621,0.166242030034299
68,1397.31,54109,306317,2.26,-1.89398523720766,0.398128555919094,0.879904721390097,-1.34634564031895,3.59727417192147,-1.8531632426874,-1.54567854293944,0.526382891442773,-4.84889551624139,-2.5871324177676,-5.0720390675556,2.35748177523086,6.58517287125129,4.80289467756247,5.94338118022329,0.168254394203676
68.5,1417.35,54555,309163,2.28,-1.57736171650925,0.11365618291727,1.07588024809796,-1.58994049871611,3.63150949319503,-5.26624117062319,-3.65680325818909,0.282834914272031,-5.04309761930898,-0.65112065378193,-0.406428766261517,2.1058768577146,6.38169147246426,4.59954451472893,5.94260124610592,0.168276476678505
69,1437.38,51979,313176,2.28,-0.534207388695041,-0.00639833973750345,0.906618092440977,-1.08006436045904,3.67352583064733,-2.96279560789282,-4.03323701959423,-0.197375375131649,-5.60185293750808,-2.05223555072765,0.420140814634729,1.65909121612796,5.78067222784584,4.02811839804917,5.76931773366636,0.173330720574564
69.5,1457.41,52423,313419,2.08,-0.948754734627265,-0.205176700440428,0.897676733633678,-1.02433741579327,3.65890277685635,-5.82012796139001,-1.88830232866569,-0.454151946368161,-5.5969844100758,-0.212489347286714,0.163808319297178,1.6229504129585,5.78592803695291,4.02105856494874,5.84080991911452,0.171209132611459
70,1477.45,54687,316612,2.16,-1.54340193057415,-0.165691313145653,0.782832913303487,-1.42277394278554,3.75058985480592,-5.61242868481196,-1.34974880777065,-0.109131737577388,-5.38928513349775,-0.925678511831449,-0.051747053796435,1.77404216401793,6.02215673528537,4.24026544837827,5.94108209053368,0.16831950556505
70.5,1497.48,55507,320737,2.24,-1.43783662414481,-0.382999164530402,0.380566589267936,-1.64848868756499,3.43038517061139,-2.54768498607985,-2.15931431133098,-0.22829277476942,-5.70893169811141,-0.856901434191795,-0.0987275704147767,1.58951340339674,5.71241342256192,3.95629866530046,5.78989847715736,0.172714600082412
71,1517.52,57916,322214,2.13,-3.13057369136582,0.38184932540656,0.614074322299011,-1.28165580829782,3.86298144670069,-1.70110715838072,-4.35434912298794,0.224477087660554,-5.04749630354788,-1.70110715838072,-1.07343790720028,2.17009385252717,6.41428743449524,4.62196368107196,6.00338666060101,0.166572645830527
71.5,1537.55,57655,314852,2.16,-3.01977586954261,0.615175242545768,0.23832066847887,-3.01977586954261,4.02434428396004,-0.502079396931621,-0.717190776548566,0.797936456414293,-4.4060702306625,-4.4060702306625,-4.62921378197671,2.69527619737182,7.06770683853948,5.26141646855686,6.08782192509306,0.164262360546085
72,1557.58,56106,311915,2.19,-4.35871527595145,1.04396210592083,0.295245074206073,-1.10061873792997,4.13807110568712,-4.35871527595145,-0.55205278618113,1.05960488299128,-4.13557172463724,-3.44242454407729,-4.35871527595145,2.90040085214565,7.3362733791056,5.53325622062343,6.06792777300086,0.164800906900949
72.5,1577.62,56377,312562,2.58,-2.91423870334174,0.319525734020214,-0.141649981101957,-1.46731972040541,3.5032081930543,-1.16503884853248,-0.78155264714309,0.58416100627678,-4.77053669370736,-2.19031986411504,-4.99368024502157,2.42779646083858,6.70313221746732,4.88651309171147,6.1510274060237,0.162574466668885
73,1597.65,57812,315230,2.24,-2.50224843477614,0.953673846575258,0.29731687516184,-0.574356791223509,4.04713403113144,-2.50224843477614,-2.56678695591371,0.869348477109721,-4.35854642514177,-4.35854642514177,-4.58168997645598,2.85315789875602,7.11779389052358,5.30599842417117,6.12142839001346,0.163360564934715
73.5,1617.68,57684,316215,2.17,-4.54898251501512,1.11917278199793,0.424296992537366,-0.965463576559011,4.33625079141855,-0.647009845440476,-2.8442344227767,0.956349020917242,-4.32583896370091,-4.32583896370091,-4.54898251501512,2.90196876776346,7.13740874330503,5.33090370426868,6.08912893234699,0.164227102285147
74,1637.72,57362,320071,2.34,-2.39486281797799,0.441706233925201,0.528298762741168,-1.64614578626323,3.88355139057716,-0.868806514482938,-5.25706369890746,-0.0259550820528691,-5.03392014759325,-1.33509036262614,-1.55576172479496,2.21770848349041,6.42431256717094,4.62202869679395,6.06347986474024,0.164921797764202
74.5,1657.75,58181,322108,2.45,-2.06879072131684,0.197286955334743,0.457692355316901,-1.51729405781992,3.74809579526678,-5.34593545430902,-1.96154519096324,0.201193210301808,-5.12279190299481,-0.67310661984711,-0.903284197818699,2.10123290529102,6.3430587257894,4.54418819776898,6.04281841445185,0.165485694160266
75,1677.78,56837,317752,2.25,-1.60174052847594,0.56379822978614,0.290102399309099,-1.16745498183228,4.08344911310365,-4.95164461575054,-1.60174052847594,0.300628812296086,-4.72850106443633,-0.371792237746742,-4.95164461575054,2.46443315677947,6.73362782486643,4.93847903632745,6.02037041728952,0.166102736324689
75.5,1697.82,58395,321459,2.05,-3.86282545002318,0.00837556088471588,0.157154696910063,-1.78338390834334,3.37243339559741,-1.88874442400117,-1.59069956451384,0.317696808439978,-5.24911981114307,-0.73606491406278,-1.30559813865555,1.90736879015228,6.23486282183699,4.41854413692148,6.14917966376342,0.162623318016371
