"Location","Site","Section","sample","min_depth","max_depth","midpoint","Co","Co_sd","Co_ICP","Co_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-0.33991001790004,-0.016995500895002,-3.80567717659453,-0.190283858829726,-3.50602480602413,-4.80010370434761,-2.21194590770065
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-0.274821952423655,-0.0137410976211828,-3.27636063157498,-0.163818031578749,-3.47272100292346,-4.76685383157044,-2.17858817427648
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,0.0715608229507517,0.00357804114753758,-1.88938781503504,-0.0944693907517522,-3.29548630307333,-4.59136800666592,-1.99960459948073
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-0.894147000670106,-0.0447073500335053,-3.55970378966153,-0.177985189483077,-3.78961288334962,-5.08675262306287,-2.49247314363637
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.855843614205716,-0.0427921807102858,-3.52345758913384,-0.176172879456692,-3.77001407623249,-5.06674007422634,-2.47328807823864
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.5015633330493,-0.025078166652465,-3.54422214632803,-0.177211107316401,-3.58873843622497,-4.88305963747573,-2.2944172349742
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.0760522070837589,-0.00380261035418795,-3.56311235843054,-0.178155617921527,-3.37101589903507,-4.66585160609824,-2.07618019197189
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-0.560294115914869,-0.0280147057957435,-3.52550439988013,-0.176275219994006,-3.61878938971678,-4.91333144196011,-2.32424733747345
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-0.366918581621394,-0.0183459290810697,-3.70420671941121,-0.185210335970561,-3.51984435775953,-4.8139264116384,-2.22576230388066
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-1.48949817047076,-0.0744749085235378,-3.41585109957866,-0.170792554978933,-4.09423797843695,-5.40163050751919,-2.78684544935472
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.423029195064471,-0.0211514597532235,-3.44638280273903,-0.172319140136951,-3.54855464140813,-4.84269112714037,-2.2544181556759
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-1.10828105946596,-0.0554140529732978,-3.46063041899538,-0.173031520949769,-3.89917949097712,-5.19918231652776,-2.59917666542649
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.407907791719416,-0.0203953895859708,-3.39549140517013,-0.169774570258506,-3.5408174282044,-4.83493288259916,-2.24670197380963
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.456165236671944,-0.0228082618335972,-3.6166484412035,-0.180832422060175,-3.56550945788876,-4.85970844300946,-2.27131047276806
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-0.962821532221922,-0.0481410766110961,-3.40190953988402,-0.170095476994201,-3.82475178416182,-5.12270819014752,-2.52679537817611
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-0.259243977017918,-0.0129621988508959,-3.34095402685825,-0.167047701342913,-3.46475017414214,-4.75890880913811,-2.17059153914616
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-0.396628901990253,-0.0198314450995126,-3.5943469938873,-0.179717349694365,-3.53504632531503,-4.82914914913681,-2.24094350149324
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-0.823316441978964,-0.0411658220989482,-3.52954873915254,-0.176477436957627,-3.75337080174994,-5.04976895629234,-2.45697264720755
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-0.567976005396995,-0.0283988002698498,-3.43755078456823,-0.171877539228412,-3.62272000484386,-4.91729617649731,-2.32814383319041
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.841401053992707,-0.0420700526996354,-3.34781432069237,-0.167390716034619,-3.76262420870327,-5.05920197335701,-2.46604644404953
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.99031784144039,-0.0495158920720195,-3.37912934616296,-0.168956467308148,-3.83882090207928,-5.13713120323685,-2.54051060092172
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-0.199768246624856,-0.0099884123312428,-3.52190399777587,-0.176095199888793,-3.43431805114414,-4.728621025662,-2.14001507662628
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-0.674117300190022,-0.0337058650095011,-3.46149268404218,-0.173074634202109,-3.67702963529247,-4.97220106916283,-2.3818582014221
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-0.487970599775299,-0.0243985299887649,-3.55192144437775,-0.177596072218888,-3.58178340216083,-4.87606357430375,-2.2875032300179
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-1.28757636712494,-0.0643788183562469,-3.42741022526262,-0.171370511263131,-3.99092005169966,-5.29403462275118,-2.68780548064814
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,0.0688406121929198,0.00344203060964599,-3.36259757325158,-0.168129878662579,-3.29687816136268,-4.5927365564704,-2.00101976625496
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-0.074037867894897,-0.00370189339474485,-3.61820532156622,-0.180910266078311,-3.36998521614055,-4.66483219368286,-2.07513823859824
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-0.632244234601861,-0.0316122117300931,-3.68449243765987,-0.184224621882994,-3.65560431989305,-4.95051334583828,-2.36069529394781
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,0.201462462950206,0.0100731231475103,-3.61646627389668,-0.180823313694834,-3.22901914647047,-4.5261898859684,-1.93184840697255
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-0.00727801496128233,-0.000363900748064116,-3.64861061617004,-0.182430530808502,-3.33582600460372,-4.63109354699929,-2.04055846220815
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-0.442386355176064,-0.0221193177588032,-3.57644886843999,-0.178822443421999,-3.55845917681299,-4.85262943548231,-2.26428891814367
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-0.93591856624745,-0.0467959283123725,-3.6311468530616,-0.18155734265308,-3.8109862639381,-5.1086113008044,-2.5133612270718
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-0.0152625379551572,-0.000763126897757858,-3.60097506457036,-0.180048753228518,-3.33991146911545,-4.63512390551302,-2.04469903271788
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-0.692171868929754,-0.0346085934464877,-3.42991887203272,-0.171495943601636,-3.68626766991486,-4.98156332746879,-2.39097201236094
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,0.32871600761802,0.016435800380901,-3.71220674652785,-0.185610337326392,-3.16390694864341,-4.4626739669175,-1.86513993036932
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-0.698409611529343,-0.0349204805764671,-3.27513552187488,-0.163756776093744,-3.68945935413237,-4.98479948146182,-2.39411922680292
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-0.52898151434664,-0.026449075717332,-3.60570616963348,-0.180285308481674,-3.6027675781978,-4.89718307629967,-2.30835208009592
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-0.470635888955497,-0.0235317944477749,-3.54120663266223,-0.177060331633112,-3.57291369937085,-4.86714704844582,-2.27868035029589
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-1.00450182053886,-0.0502250910269431,-3.78168201317453,-0.189084100658727,-3.84607846064431,-5.14457732932079,-2.54757959196784
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-0.444619247980585,-0.0222309623990293,-3.60991529228501,-0.18049576461425,-3.55960168768288,-4.85377633693173,-2.26542703843403
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-0.475896490787399,-0.02379482453937,-3.34011469929337,-0.167005734964668,-3.57560540707976,-4.86985231387417,-2.28135850028535
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-0.814454948881784,-0.0407227474440892,-3.46238229513192,-0.173119114756596,-3.74883661534993,-5.04514919855056,-2.45252403214929
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-0.863588011744648,-0.0431794005872324,-3.55021568087124,-0.177510784043562,-3.773976675042,-5.0707839119933,-2.47716943809069
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-0.760062950877663,-0.0380031475438831,-3.5395386858543,-0.176976934292715,-3.72100570074948,-5.01682819337809,-2.42518320812088
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-0.648706697743176,-0.0324353348871588,-3.53418045391718,-0.176709022695859,-3.66402771713181,-4.95903562428739,-2.36901980997624
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-0.071723763689813,-0.00358618818449065,-3.53797389878137,-0.176898694939069,-3.36880115159298,-4.66366117947909,-2.07394112370687
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-0.195366399303965,-0.00976831996519823,-3.76158218605121,-0.188079109302561,-3.4320657448975,-4.72638228741022,-2.13774920238479
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,0.140318812863736,0.00701594064318682,-3.4291892943498,-0.17145946471749,-3.26030469887447,-4.5568257834912,-1.96378361425773
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,0.221915527932269,0.0110957763966135,-3.81407698267329,-0.190703849133665,-3.21855386617704,-4.51595893657027,-1.92114879578381
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-0.602277463855686,-0.0301138731927843,-3.72748394850788,-0.186374197425394,-3.64027113361398,-4.93501442144631,-2.34552784578165
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,0.054361699820472,0.0027180849910236,-3.7756765719398,-0.18878382859699,-3.30428662930891,-4.60002350600897,-2.00854975260885
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-0.425410934167069,-0.0212705467083534,-3.90038047240039,-0.195019023620019,-3.54977331290389,-4.84391353913627,-2.25563308667151
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-0.570786265514926,-0.0285393132757463,-3.67341653402143,-0.183670826701071,-3.62415793895581,-4.91874689483289,-2.32956898307873
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-0.786761434863596,-0.0393380717431798,-3.4174099396415,-0.170870496982075,-3.73466659306893,-5.03072209282895,-2.43861109330891
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-0.228468397517549,-0.0114234198758774,-3.8783274944842,-0.19391637472421,-3.44900314229402,-4.743227401267,-2.15477888332103
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-0.17363627351059,-0.00868181367552949,-3.58622297280143,-0.179311148640071,-3.42094702711908,-4.71533637515607,-2.12655767908209
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-0.188207636644775,-0.00941038183223875,-3.41089560411171,-0.170544780205585,-3.42840279962019,-4.72274225698456,-2.13406334225581
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,0.122187021949287,0.00610935109746436,-3.31774432735099,-0.16588721636755,-3.26958224599555,-4.56592534682563,-1.97323914516547
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-0.0838385646820912,-0.00419192823410456,-3.58153996483324,-0.179076998241662,-3.37499996767236,-4.66979289112473,-2.08020704421998
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-0.391212943301511,-0.0195606471650756,-3.46512521520254,-0.173256260760127,-3.53227512570338,-4.82637281265247,-2.23817743875428
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-0.202799115811226,-0.0101399557905613,-3.39020308996078,-0.169510154498039,-3.43586886495106,-4.73016272843455,-2.14157500146758
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-0.139205335099594,-0.0069602667549797,-3.11960575677508,-0.155980287838754,-3.40332964695855,-4.69785418916194,-2.10880510475515
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-0.198265573557288,-0.00991327867786442,-3.71410566769154,-0.185705283384577,-3.43354917396826,-4.72785673553873,-2.13924161239779
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-0.379608798613667,-0.0189804399306833,-3.54222530913754,-0.177111265456877,-3.52633759864666,-4.8204263068288,-2.23224889046451
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-0.905293354662112,-0.0452646677331056,-3.66235405861483,-0.183117702930741,-3.7953161712861,-5.09258193014469,-2.49805041242751
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-1.0356764934541,-0.0517838246727051,-3.40250884434363,-0.170125442217181,-3.8620296978012,-5.1609573807848,-2.56310201481761
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-0.682217415895019,-0.034110870794751,-3.33255759448242,-0.166627879724121,-3.68117424546881,-4.97640058630556,-2.38594790463206
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,0.127759368106763,0.00638796840533816,-3.52840480223643,-0.176420240111821,-3.26673102714492,-4.56312811222022,-1.97033394206962
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-0.450845971000232,-0.0225422985500116,-3.57349089279426,-0.178674544639713,-3.56278773347931,-4.85697516707566,-2.26860029988296
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-0.461109775104067,-0.0230554887552034,-3.28316534067335,-0.164158267033668,-3.56803944450246,-4.86224968820707,-2.27382920079785
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-1.21703589436894,-0.0608517947184472,-3.46090371208265,-0.173045185604133,-3.95482639922897,-5.25663931460991,-2.65301348384804
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-0.503015979331393,-0.0251507989665696,-3.74683122749566,-0.187341561374783,-3.58948171604746,-4.8838075262928,-2.29515590580211
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-0.311051679582538,-0.0155525839791269,-3.60852345428355,-0.180426172714178,-3.49125877464642,-4.78535085169632,-2.19716669759652
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-0.761562281209277,-0.0380781140604638,-2.96855198920272,-0.148427599460136,-3.72177286753776,-5.01760805913609,-2.42593767593944
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,0.0858670116301106,0.00429335058150553,-3.05090324346936,-0.152545162173468,-3.28816621317035,-4.58417299113689,-1.9921594352038
