"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,3007.09090909091,344.68694624121,7073.372392,64.24483976,7989.04408167694,-24791.0473996729,40769.1355630268
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,1610.09090909091,562.278837329924,1987.252608,27.50554815,5320.59863219774,-27474.7729154963,38115.9701798917
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,7030.18181818182,810.668097088052,15892.74003,5.384076861,15673.6529787455,-17082.0784276545,48429.3843851455
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,1472,564.739664703028,4238.013215,41.30378848,5056.82765297219,-27740.2449689095,37853.9002748538
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,15614.1818181818,1662.97924329691,3019.385269,15.63993365,32070.1710448368,-731.190655285733,64871.5327449593
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,2676.18181818182,426.882611072838,36760.73258,176.9107347,7356.96615910882,-25426.4272927891,40140.3596110067
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,7485.25,1804.05236393465,6074.810846,90.83067827,16542.8903581124,-16211.9235344741,49297.7042506989
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,5640.90909090909,2883.7578766098,49049.46764,602.4649613,13019.967590645,-19740.8766821559,45780.8118634458
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,5513.47058823529,425.435382526985,51904.82693,633.5042142,12776.5440455137,-19984.9435866421,45538.0316776695
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,6844.72727272727,887.92714688865,34127.39087,180.3909133,15319.4115056579,-17436.8010028701,48075.6240141858
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,11848.6363636364,2059.33461451641,29114.97389,241.7735926,24877.5063111297,-7887.48185525882,57642.4944775182
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,16426.6363636364,2073.30172781133,24845.10488,215.0112593,33622.0612629663,809.506098635553,66434.6164272971
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,18888.2727272727,2894.78331109287,27055.53366,347.4235335,38324.0958748617,5470.39700195743,71177.794747766
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,21612.1111111111,5465.66888505982,70333.76898,854.1412459,43526.9692753416,10615.1162557697,76438.8222949134
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,21337.3636363636,2347.55473941407,107255.388,1659.164889,43002.1670929895,10096.7797387691,75907.5544472099
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,10933.3636363636,1181.27763652134,46161.88967,524.1315649,23129.2204527735,-9630.78632302025,55889.2272285673
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,20409.2727272727,2049.58010777374,28337.51625,150.1728069,41229.396897523,8344.85635068909,74113.937444357
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,8114.75,1775.90310572089,68261.38783,1004.21079,17745.3144171297,-15008.8463701708,50499.4752044301
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,6016.1,1085.89680807054,23779.92504,84.31463012,13736.6293473018,-19022.4909028164,46495.74959742
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,22559,2571.74493292006,58747.48129,702.1728764,45335.6459730638,12400.4812343954,78270.8107117323
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,11403,1229.13994321233,49872.72804,195.5233093,24026.2848890338,-8736.08916317121,56788.6589412387
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,54932.25,5064.94830136049,73040.17367,1106.313667,107172.619235306,72517.5303561789,141827.708114434
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,35227.0909090909,4911.74391544481,74836.34761,1508.582346,69533.2905972245,36134.8199030371,102931.761291412
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,31882.8,3888.83189545538,65108.07757,794.4594063,63145.2749507691,29896.196654249,96394.3532472892
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,25978.75,2891.96432534893,88890.89611,1660.843449,51867.7979600764,18835.213233759,84900.3826863938
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,9136.16666666667,3544.86857900603,76198.44633,424.3239232,19696.3485303644,-13058.2743070582,52450.971367787
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,37166,9923.62626261187,244762.4318,2521.469387,73236.8504687995,39743.0307630462,106730.670174553
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,20682.9090909091,4122.54725757135,33059.50476,411.0830407,41752.0767181083,8861.54931211561,74642.6041241009
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,17928.1818181818,4783.00840095816,19940.78074,195.2603694,36490.2016605095,3653.8412945616,69326.5620264575
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,39122.5,4414.33992171473,91742.56196,2210.042469,76974.0111859836,43377.5456068033,110570.476765164
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,27698.5,6119.19867904975,63330.72521,818.7355802,55152.7364437857,22063.3722162274,88242.1006713439
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,25871.4545454545,3422.62377025686,69886.15056,651.9486024,51662.8501666392,18633.6357182779,84692.0646150005
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,19198.1,4055.86733976566,54047.68966,417.3743136,38915.9048770333,6056.258776495,71775.5509775716
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,21290.9090909091,5572.32655996659,40132.04847,295.2089979,42913.4330769367,10009.125664371,75817.7404895025
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,28513.25,4571.37363730183,54152.91453,901.2653807,56709.0112683835,23590.9380051791,89827.0845315879
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,3721.5,4520.78228347102,20119.39045,302.8601579,9353.65516807847,-23419.9800046368,42127.2903407937
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,22658.4166666667,4286.73807877979,51021.42539,1449.62635,45525.5442921541,12587.8395938475,78463.2489904607
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,33016.6363636364,4539.73070286614,34088.22199,467.7014564,65311.0448040258,32013.4667756145,98608.622832437
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,13765,2930.10532233911,28823.89617,530.2032916,28538.0015330351,-4242.30759794134,61318.3106640115
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,15971.4545454545,2106.21966393044,30935.30845,285.0900353,32752.6068238732,-53.5310876541844,65558.7447354005
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,13458.2727272727,2353.07888056942,34349.06054,445.4522315,27952.1139201931,-4825.29822642537,60729.5260668115
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,14074.5454545455,2124.87253093621,29282.54803,328.5573862,29129.2722270859,-3654.13224866535,61912.6767028371
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,14233.6666666667,2991.73893894302,32219.65007,365.8178032,29433.2137262988,-3351.84902828492,62218.2764808825
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,18708.6363636364,2802.20278612121,16700.79088,224.4526933,37980.9678597534,5130.63853757748,70831.2971819294
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,16203.1538461538,4020.85848723366,37075.7818,437.2164977,33195.1815873653,385.823622605691,66004.539552125
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,29119.6666666667,3206.82205570713,29511.5462,32.1048001,57867.3432616942,24727.1493696708,91007.5371537177
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,13294,5753.23295200186,35173.56997,618.3618955,27638.3323800611,-5137.59791334057,60414.2626734627
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,11089.4166666667,1346.87391988285,30813.78663,1575.735471,23427.3013393804,-9333.44791220974,56188.0505909705
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,12770.7272727273,1398.06145007357,13189.89932,129.6827163,26638.8157530551,-6132.71832130866,59410.3498274188
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,4996.54545454545,813.527671764933,10103.92743,578.8562016,11789.1521194464,-20975.2455265845,44553.5497654772
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,15793.3333333333,2157.79564848158,33521.67785,153.1315042,32412.3729384469,-391.355086769145,65216.1009636629
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,14940.0909090909,4174.15930348964,19102.04921,190.2959459,30782.5727492756,-2010.40212943366,63575.5476279849
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,20218.4545454545,8601.48369019713,17067.4608,48.08420766,40864.9102053608,7984.46551913633,73745.3548915852
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,32461.8,6283.97099858928,32079.57549,646.9348498,64251.2376674824,30977.6692602084,97524.8060747563
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,31490.9,9764.80708633475,40180.34818,163.829273,62396.6967319782,29163.8665364831,95629.5269274733
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,7915.15384615385,1284.98066432624,14682.28264,138.0134568,17364.060695967,-15390.229736956,50118.3511288899
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,10825.1538461538,1410.87808628491,16189.75967,153.8027168,22922.526163386,-9836.99155951618,55682.0438862881
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,24868.7692307692,2750.59678839115,16934.94085,255.7176068,49747.5952881627,16748.8960516071,82746.2945247184
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,21869.0769230769,5261.35902059437,17138.00234,174.8076238,44017.8062485784,11099.7844805398,76935.828016617
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,4048.30769230769,364.657232803488,13667.24784,118.9050562,9977.89890422254,-22793.0893229594,42748.8871314045
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,6877.16666666667,1029.17926995105,11986.74089,38.35757086,15381.3748221514,-17374.7490540676,48137.4986983704
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,7685.23076923077,782.036567116712,14179.20706,59.55266965,16924.8787429636,-15829.6501555602,49679.4076414875
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,17722.9090909091,1508.71292528071,35487.97724,670.7227699,36098.1049711803,3265.23749614183,68930.9724462187
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,14233.4166666667,2137.65710569192,25321.34917,194.9743886,29432.7361949012,-3352.32391856812,62217.7963083706
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,16475.1666666667,4112.85120817737,30348.25974,264.0298597,33714.7602366836,901.498934565643,66528.0215388016
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,15627.8333333333,2422.88324985424,27170.31131,309.741549,32096.2471532723,-705.292833082905,64897.7871396276
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,6561.83333333333,383.569795316039,13872.977,234.4533113,14779.0485527151,-17978.0173776958,47536.1144831261
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,5776.83333333333,704.010567241628,10017.06936,131.2236086,13279.5999644251,-19480.5903952766,46039.7903241268
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,7074.75,662.427234425858,18126.438,242.8942692,15758.7838033442,-16996.8412354559,48514.4088421442
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,7567.63636363636,1259.10200323304,18736.05749,219.2118727,16700.2586595759,-16054.4290809218,49454.9464000737
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,5734.91666666667,888.624315581351,13972.31801,76.84774904,13199.5338667701,-19560.854594299,45959.9223278392
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,17990.4545454545,1359.46484791894,29131.62831,367.0585168,36609.1503904433,3771.71547682305,69446.5853040636
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,15298,3374.72902615899,22528.01628,74.34245371,31466.2240627786,-1331.1020814259,64263.550206983
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,8067.23076923077,791.959295444549,16524.5867,115.6721069,17654.5467184118,-15099.6384129223,50408.7318497459
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,4260.07692307692,1067.90756946614,17616.22911,348.8013364,10382.4047311272,-22386.9710593515,43151.7805216059
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,5844.6875,1077.60077448314,15409.2047,118.6508762,13409.2099445753,-19350.6664492777,46169.0863384284
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,12232.5384615385,2118.66206269368,17175.5766,190.6489003,25610.8075324557,-7156.71972662081,58378.3347915321
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,7711.66666666667,1455.91391686917,29105.71327,436.5856991,16975.3746271553,-15779.1219987916,49729.8712531022
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,4211.75,1840.12648404199,12943.05626,174.7312595,10290.0942386634,-22479.6424010969,43059.8308784238
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,2503.42857142857,617.821696245485,7988.703067,69.50171668,7026.98576169904,-25758.2098208467,39812.1813442448
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,2313.53846153846,715.962826710137,12805.9724,112.6925571,6664.27180347616,-26122.9666465003,39451.5102534527
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,1943.15384615385,516.461977650799,6997.205183,47.58099524,5956.79067142163,-26834.619130001,38748.2004728443
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,4972,807.463931082993,14513.69839,79.82534112,11742.2672185965,-21022.2805892495,44506.8150264426
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,5959.53846153846,1860.64453955185,10760.96847,63.48971398,13628.5897052666,-19130.7741924479,46387.9536029811
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,2567.15384615385,398.256166755738,3223.639501,23.21020441,7148.70903969295,-25635.815519549,39933.2335989349
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,2530.07692307692,586.954351083975,11941.27554,120.606883,7077.88746011863,-25707.0266277386,39862.8015479759
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,4088.76923076923,939.547599809447,10687.50441,196.6500812,10055.1855242559,-22715.4883778949,42825.8594264068
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,1928.84615384615,264.832917816072,6996.743289,76.26450185,5929.4611822083,-26862.1147063724,38721.037070789
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,2723.58333333333,777.316416014779,9342.936185,56.05761711,7447.50900621295,-25335.3993537651,40230.417366191
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,5626.41666666667,1083.50235627829,13791.08364,99.29580218,12992.2852402358,-19768.6307197357,45753.2012002073
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,3000.53846153846,653.957263560932,11345.31869,169.0452485,7976.52808392871,-24803.6268676433,40756.6830355007
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,2586.28571428571,414.627066646166,8584.603441,67.81836719,7185.25331059953,-25599.0712178053,39969.5778390044
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,4920,1624.99841025563,7683.311513,116.786335,11642.9406879073,-21121.9288291674,44407.810204982
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,2100.38461538462,529.941433629154,9567.109814,296.5804042,6257.12118729276,-26532.4876997109,39046.7300742964
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,3544.61538461538,476.941914433602,5459.728289,96.63719072,9015.78333772345,-23759.3647577145,41790.9314331614
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,4402.41666666667,915.723306595625,11114.88978,65.5778497,10654.2915178574,-22114.0459032727,43422.6289389876
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,4278,984.480111992665,13675.84016,83.42262495,10416.6400590127,-22352.6029728354,43185.8830908609
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,4524.66666666667,953.505716561338,12238.61735,116.2668648,10887.8043712568,-21879.6703880384,43655.2791305519
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,1958.76923076923,390.057507265735,16448.97625,47.70203112,5986.61801717595,-26804.6109373231,38777.846971675
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,1751.61538461538,957.533249071239,12270.07289,93.25255394,5590.9281545336,-27202.7356002298,38384.591909297
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,1411.92307692308,306.092704241286,5685.831956,159.771878,4942.07318482379,-27855.7501973495,37739.8965669971
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,1569.46153846154,212.164879038534,5669.96572,48.19470862,5242.99143164574,-27552.877049513,38038.8599128044
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,1034.69230769231,220.879448499019,6876.421266,98.3328241,4221.51503911342,-28581.1707253645,37024.2008035913
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,1115.61538461538,237.051168337674,5833.148328,24.49922298,4376.08827918015,-28425.5328659907,37177.709424351
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,6646,2605.70901187094,7738.954402,137.7533884,14939.8174565552,-17816.9794725188,47696.6143856292
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,3975.76923076923,717.02581936847,11631.52569,126.78363,9839.34133256575,-22932.2177946745,42610.900459806
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,1204.69230769231,323.940165415206,5101.984158,48.97904792,4546.23638944374,-28254.2264715608,37346.6992504483
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,3685,421.364054787148,9470.00065,204.552014,9283.93558403696,-23490.0071633898,42057.8783314638
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,2903.61538461538,544.229507110977,8155.795786,28.54528525,7791.3928344191,-24989.7099906904,40572.4956595286
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,5296,1291.77629642288,12716.46571,133.52289,12361.1479098143,-20401.5052429796,45123.8010626083
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,5993.78571428571,652.415414920872,13604.27869,288.4107083,13694.0062591324,-19065.209423897,46453.2219421618
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,3552.15384615385,950.845838026495,9836.302432,67.87048678,9030.18274601866,-23744.8997218192,41805.2652138565
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,3214.07692307692,642.943680988527,11924.50104,189.5995666,8384.41336380064,-24393.7129449851,41162.5396725864
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,3224.35714285714,636.44718279172,11671.94395,447.0354534,8404.0498746755,-24373.9808424813,41182.0805918323
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,1873.23076923077,356.772138730533,3792.695713,111.8845235,5823.22881284685,-26968.9961699835,38615.4537956772
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,6796.91666666667,631.761960110313,14268.60462,18.54918601,15228.0872435396,-17528.259357048,47984.4338441272
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,5804.28571428571,1477.22085368081,10730.82606,209.2511082,13332.0374597936,-19428.0248754823,46092.0997950695
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,9308,1066.05581467388,19294.05726,55.95276604,20024.57177761,-12730.3138254704,52779.4573806905
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,8825.08333333333,887.337637730607,21529.71781,161.4728836,19102.1402946864,-13652.1424049529,51856.4229943257
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,7026.23076923077,715.765575432599,23564.0081,197.937668,15666.1059790361,-17089.6350300185,48421.8469880907
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,4996.14285714286,960.894843933977,19367.63702,404.7836136,11788.3831078451,-20976.0169923939,44552.7832080842
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,4004.07692307692,955.74268342639,28458.15526,623.2336001,9893.41258004157,-22877.9226287728,42664.7477888559
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,5749.5,1412.63288006692,22717.61164,131.7621475,13227.3898649602,-19532.9293146378,45987.7090445583
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,7555.61538461538,1697.09303115953,10907.12191,205.0538919,16677.297079929,-16077.4083040903,49432.0024639483
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,7157.46153846154,736.878734413451,13769.49752,214.8041612,15916.7732295626,-16838.6639069821,48672.2103661073
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,2054.5,636.510539320966,32678.58936,69.15812421,6169.4758092511,-26620.6540427296,38959.6056612318
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,20505.0588235294,5465.0915759778,48738.7654,1007.282625,41412.3603711663,8525.73931902649,74298.981423306
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,31088.1333333333,7546.5754093843,40886.55616,685.9688045,61627.3618151073,28410.9537068967,94843.7699233178
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,19220.2857142857,7409.84498362271,18707.63044,91.41985794,38958.2823776268,6098.20383094036,71818.3609243132
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,12891.4285714286,3830.01324991252,35630.07615,399.9479647,26869.3703924722,-5903.13396667617,59641.8747516205
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,9088,5483.48634842226,13008.32214,299.9003674,19604.3441477708,-13150.2145962072,52358.9028917488
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,4948.33333333333,1018.37781837213,9929.222192,271.9387073,11697.0609129623,-21067.6327092691,44461.7545351938
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,8375.6,3817.86628516879,4020.387316,67.74261464,18243.5706773277,-14510.5290683709,50997.6704230263
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,8722.1875,1065.4582249749,18207.37633,174.7467358,18905.5963303137,-13848.612303984,51659.8049646113
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,6654.93333333333,1094.21344657551,11359.78762,111.3855993,14956.8812451608,-17799.8878828586,47713.6503731801
