"Location","Site","Section","sample","top","bottom","mp","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER1","CAT1.1F",184,231.6,233,232.3,232.3,0.7,7318,7790,7578,7574,236,0.05556,0.0019,78.34,21.66,1.08,90.3,4.51,52.19,4.52,5.0801,9.5659,0.977,0.4375,0.8457,0.0243,0.0478,196.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1F",185,233.2,234.5,233.8,233.8,0.65,7343,7816,7606,7601,237,0.05556,0.00188,69.49,30.51,1.53,34.31,1.72,19.83,1.72,5.1663,9.7901,1.1432,0.5709,1.1104,0.0317,0.0628,197.9,1096.336989,15.69001257,14262.12932,2567.183278,4269.933331,555.091333,1951.217642,273.1704699,266.7521665,32.01025998,8604.12931,1548.743276,0.775500382,0.054285027,4.268992381,2.305255886,3.773884291,0.528343801,38.16917132,3.435225419,1.311002268,0.022049234,28.3155083,4.530481328,50.91367477,1.018273495,239.7215992,11.98607996,4.646437423,0.035745308,5.031201422,0.038528785
"Kerguelen","KER1","CAT1.1F",186,234.7,235.9,235.3,235.3,0.6,7374,7842,7636,7628,234,0.05769,0.00192,67.75,32.25,1.61,46.3,2.32,26.77,2.32,5.0921,9.7081,1.0024,0.5487,1.0734,0.0317,0.063,199,965.346438,10.89256959,12958.49641,2332.529354,4367.99759,567.8396867,2239.96755,313.595457,230.5568311,27.66681973,7609.566894,1369.722041,0.799271713,0.05594902,4.531502978,2.447011608,3.210467452,0.449465443,34.52282262,3.107054036,1.297613396,0.03627799,27.8515667,4.456250672,78.81628528,1.576325706,218.7388146,10.93694073,3.822534824,0.029230064,4.824624471,0.043488776
"Kerguelen","KER1","CAT1.1F",187,236.1,237.6,236.8,236.8,0.75,7411,7862,7662,7654,226,0.05926,0.00193,79.4,20.6,1.03,86.94,4.35,50.25,4.35,6.229,11.9347,0.8902,0.3676,0.7227,0.0218,0.0435,199.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1F",188,237.8,239.1,238.4,238.4,0.65,7437,7877,7690,7681,220,0.05769,0.00181,82.67,17.33,0.87,93.24,4.66,53.9,4.66,5.3984,10.3974,1.005,0.3868,0.7642,0.0223,0.0448,200.7,445.9045845,2.218386511,88.32467556,15.8984416,3298.121333,428.7557733,436.639577,61.12954078,45.81121632,5.497345958,2064.749015,371.6548227,0.598889202,0.041922244,8.680238524,4.687328803,4.370193647,0.611827111,3.835435411,0.345189187,1.829206019,0.019604972,0.79837406,0.12773985,59.19980605,1.183996121,27.53210666,1.376605333,0.306852677,0.007315454,0.721446309,0.009272928
"Kerguelen","KER1","CAT1.1F",189,239.3,240.6,239.9,239.9,0.65,7463,7906,7716,7707,222,0.05556,0.00175,83.87,16.13,0.81,93.21,4.66,53.88,4.66,4.9392,9.5525,1.0863,0.4076,0.8086,0.0226,0.0456,201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1F",190,240.8,242.1,241.4,241.4,0.65,7501,7923,7742,7734,211,0.075,0.00225,81.03,18.97,0.95,92.96,4.65,53.74,4.65,4.6082,8.9514,1.1391,0.4651,0.9267,0.0349,0.0705,202.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1G",218,241.9,243.3,242.6,242.6,0.7,7527,7935,7755,7750,204,0.05833,0.0017,83.98,16.02,0.8,96.41,4.82,55.73,4.82,6.0692,13.5162,0.9661,0.3439,0.783,0.0201,0.0463,230.6,403.1217938,2.256353316,-28.65886723,-5.158596101,3835.783216,498.6518181,238.2842793,33.3597991,55.07802735,6.609363282,2497.527268,449.5549082,0.803358665,0.056235107,14.23964041,7.689405821,3.643171487,0.510044008,5.547621978,0.499285978,2.078965797,0.029489959,0.651451824,0.104232292,67.02513333,1.340502667,17.73546585,0.886773293,0.27025413,0.001538307,0.3725726,0.000879594
"Kerguelen","KER1","CAT1.1G",219,243.4,244.6,244,244,0.6,7549,7956,7779,7774,204,0.05769,0.00165,61.57,38.43,1.92,95.68,4.78,55.31,4.79,4.5593,10.1854,1.0159,0.6421,1.4665,0.037,0.0857,231.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1G",220,244.8,246.1,245.5,245.5,0.65,7582,7979,7805,7800,199,0.05357,0.00151,80.03,19.97,1,89.36,4.47,51.65,4.47,5.3984,12.1249,0.9388,0.4,0.9185,0.0214,0.0498,232.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1G",221,246.3,247.7,247,247,0.7,7633,7992,7831,7828,180,0.05556,0.00143,78.23,21.77,1.09,86.59,4.33,50.05,4.33,5.5637,12.5461,0.9836,0.4204,0.9691,0.0234,0.0544,233.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1G",222,247.9,249.1,248.5,248.5,0.6,7679,8019,7860,7855,170,0.05417,0.0013,77.29,22.71,1.14,84.97,4.25,49.12,4.25,4.1542,9.3968,0.9752,0.4978,1.1508,0.027,0.063,233.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1G",223,249.3,250.4,249.8,249.8,0.55,7700,8048,7885,7879,174,0.056,0.00136,76.54,23.46,1.17,85.19,4.26,49.24,4.26,4.3715,9.9451,0.987,0.4941,1.1488,0.0277,0.065,234.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1G",224,250.5,251.8,251.2,251.2,0.65,7759,8064,7909,7904,153,0.05357,0.00117,76.82,23.18,1.16,87.55,4.38,50.6,4.38,4.2887,9.7824,0.9742,0.4934,1.1502,0.0264,0.0622,235.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerguelen","KER1","CAT1.1G",225,252,253.3,252.7,252.7,0.65,7796,8090,7935,7932,147,0.05652,0.00119,77.01,22.99,1.15,77.29,3.86,44.68,3.87,4.9392,11.3306,0.9318,0.4466,1.0468,0.0252,0.0597,236.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
