"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-7.29394142629526,-9.59600285278817,4.14732074594836,-0.574003449735927,4.04919128953073,2.750519876244,5.34786270281745
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-7.5937064133003,-9.89551938288695,3.98581176538193,-0.0965325239626494,3.9717902487352,2.67342841724234,5.27015208022806
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-6.28494258375638,-8.58752982248669,2.9208769665228,-2.0743259685642,4.30972058400993,3.00957139767477,5.60986977034509
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-7.90235626176672,-10.20459264532,3.92031701424788,-0.853876232844061,3.89209508569642,2.59398996015572,5.19020021123713
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-7.04115182355621,-9.3438717646007,4.13141583461,-2.62025965024739,4.11446301639175,2.81548441103744,5.41344162174605
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-7.60417982423947,-9.90749557393367,4.07082857391697,-0.15676115966679,3.96908595389586,2.67073386535908,5.26743804243264
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-8.16669478306193,-10.4691214127971,3.70924006859846,0.334371962589002,3.82384136175415,2.52590601115719,5.12177671235112
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-7.98098641167248,-10.2832849138957,3.56736199121857,-0.418208658318906,3.8717923295226,2.5737425341262,5.16984212491899
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-7.9339752807288,-10.2375626645576,3.99017343155803,0.787378696997876,3.88393087345453,2.585848488956,5.18201325795306
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-6.70133152776276,-9.00391987471524,4.91283945473156,0.14361561439014,4.2022065679007,2.90274856746819,5.50166456833321
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.44770729310368,-8.75029238609773,4.55133415062563,0.737539703550063,4.26769380151565,2.96782839195408,5.56755921107722
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-6.90484152808023,-9.20742462689529,4.04373556119629,-1.96955079503164,4.14965911733201,2.8504973636979,5.44882087096612
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.20204219794975,-7.50462729094379,3.85202334841802,0.83875639989423,4.58933168127895,3.28685119999057,5.89181216256732
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.71762704344746,-7.02021202453911,5.08084255316048,0.982540483271699,4.71441045552209,3.41063834729812,6.01818256374607
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-7.8699695377593,-10.1726750423517,3.74234655648046,-0.470781541340906,3.90045752378894,2.60232841967405,5.19858662790382
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-8.37525101877563,-10.6756779404365,3.56730361985049,-1.03786656641992,3.76999094423236,2.47215692105318,5.06782496741154
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-7.98497796497178,-10.2862131736748,3.46359276291516,-1.63587374517522,3.87076168754255,2.5727145918571,5.16880878322799
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-12.3984445381776,-14.7010296311717,3.32192060483868,-1.91812785299307,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-9.12436453096891,-11.4267477687292,3.3650311178055,-0.680523280345918,3.57656553422349,2.27885809489899,4.87427297354799
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-9.55989784814605,-11.8624829411401,3.29588221608711,-0.48511252716854,3.46410833104095,2.16630374478754,4.76191291729435
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-7.93720910987346,-10.2403598691787,3.60853466875703,-2.13606979960668,3.88309588020181,2.58501578427251,5.1811759761311
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-7.7782197585468,-10.0802247310362,3.86912466450018,-0.317335187047262,3.92414784357831,2.6259470440888,5.22234864306782
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-7.33852742590181,-9.64112328806864,3.75162665085004,-1.45138053512525,4.03767892843434,2.73905731918238,5.3363005376863
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-10.0066283114556,-12.3092134044497,3.79044148733808,-0.674966756559632,3.34875996043671,2.05072532864749,4.64679459222593
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-8.83585694458786,-11.1413619085377,3.64445575571748,-0.568672343257464,3.65105984954165,2.35334763447504,4.94877206460827
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-8.5286637271956,-10.8298286202638,3.42180023705642,-1.28873046466206,3.73037890207359,2.43260104331302,5.02815676083416
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-7.6248693855067,-9.92778024510517,3.06574451930241,-1.32431428751989,3.96374379038409,2.66541073538555,5.26207684538262
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-8.1446783634481,-10.4482147279778,3.53536141071338,-1.82483136102876,3.8295261277094,2.53157840118627,5.12747385423254
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-9.39787549582302,-11.7004605888171,3.62922159939006,-0.169472720569963,3.50594343268919,2.20818965011153,4.80369721526686
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-8.58873215859855,-10.8923489772451,3.62513118517816,-1.42632610547008,3.7148688881924,2.41710877751446,5.01262899887034
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-7.80830554454428,-10.1117424913566,3.9844393195492,-0.305920125932141,3.91637952089119,2.61820284442815,5.21455619735422
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-7.63844649909846,-9.94015153690772,3.78801354276903,-1.21763421117799,3.96023810169943,2.66191738333904,5.25855882005982
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-12.3984445381776,-14.7010296311717,3.37553375081111,-1.40398982237062,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-12.3984445381776,-14.7010296311717,3.49122404765087,-0.906931969527494,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-8.87358246187781,-11.176453228349,4.19322257080977,-0.827463059098808,3.64131890437002,2.34361044476593,4.93902736397411
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-7.22160885704769,-9.52368219120854,3.6016805686366,-0.788378237294583,4.06786797422,2.76911297060989,5.36662297783011
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-12.3984445381776,-14.7010296311717,3.68601553400694,-0.56148020813713,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-12.3984445381776,-14.7010296311717,3.25146044625172,-0.503558811121259,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-9.72785498389297,-12.030440076887,2.83442463779072,-2.35056404378604,3.4207408342371,2.12286524622589,4.7186164222483
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-9.80454760468122,-12.1071326976753,3.04009534210467,-1.24299134618388,3.40093835920606,2.10302414324371,4.6988525751684
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-10.8923489772451,-13.1949340702392,2.74996969107395,-1.86525083090971,3.12006179901648,1.82118090758033,4.41894269045263
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-12.3984445381776,-14.7010296311717,3.36968780245525,-0.765478753599101,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-6.4995120334738,-8.80209912092127,3.10812005563607,-0.686119913738497,4.2543175201065,2.95453877121158,5.55409626900142
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-9.61680598041793,-11.919391073412,2.07901959267187,-3.00418638909575,3.44941432454078,2.15158777187315,4.74724087720842
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-9.28183637368125,-11.5844214666753,3.41801018735681,-0.704733849504343,3.53590540028423,2.23817732611497,4.8336334744535
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-12.3984445381776,-14.7010296311717,2.80491069370191,-0.879976739142493,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-7.77357868248478,-10.0754628172759,3.61764363767697,-1.622404820585,3.92534619606504,2.62714162204586,5.22355077008422
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-10.5729182064788,-12.8755032994728,3.52367868168802,-1.51227441925826,3.20254065809357,1.90402472773753,4.5010565884496
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-8.14366948836145,-10.4447723837868,3.4990720781595,-1.46277305012651,3.8297866250494,2.53183832373144,5.12773492636736
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-8.60984590541279,-10.9140889638815,2.87487884117517,-0.8301299944925,3.70941719753685,2.41166275804553,5.00717163702817
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-9.00066308517237,-11.3059112955859,2.95166894721385,-1.14668363699756,3.6085059577807,2.31080321760191,4.9062086979595
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-12.3984445381776,-14.7010296311717,3.54007925457092,-2.45138529717883,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-9.37639495630627,-11.6789800493003,3.1228272136505,-1.25123124967581,3.51148983132653,2.21374147988786,4.80923818276521
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-9.2637411487033,-11.5663262416973,3.02993923063869,-2.88456427799963,3.5405776912703,2.24285282288952,4.83830255965109
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-10.1596709579285,-12.4622560509226,3.23900503216466,-0.947454819171577,3.30924347039745,2.01109967063866,4.60738727015624
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-8.81634748554309,-11.1208833771942,3.37529660788889,-0.922388877828061,3.65609730388384,2.3583827771792,4.95381183058848
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-12.3984445381776,-14.7010296311717,3.28397878418057,-0.784698032301155,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-9.41368129599421,-11.7162663889883,2.9098237393006,-0.849478179556521,3.50186228433335,2.2041043104031,4.79962025826359
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-12.3984445381776,-14.7010296311717,3.37881315029192,-0.889884800048896,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-9.94015153690772,-12.2427366299018,2.7232734649831,-2.46171521804012,3.36592464531251,2.06793260707208,4.66391668355294
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-9.0960032667241,-11.3995967796632,3.08871184642079,-0.890519908079524,3.58388857549245,2.28618310840203,4.88159404258286
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-12.3984445381776,-14.7010296311717,2.88742139930985,-1.90407836502414,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-12.3984445381776,-14.7010296311717,3.30125500615249,-0.69959921222339,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-8.76036089456137,-11.06184984561,3.00023784620038,-1.33490520392733,3.6705533631317,2.37283080391455,4.96827592234885
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-8.96830441141015,-11.2739085644997,3.46713565612529,-0.649454514203668,3.61686115313885,2.31915797097524,4.91456433530246
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-12.3984445381776,-14.7010296311717,2.58407201230154,-1.0541143285557,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-10.7902194821687,-13.0928045751628,3.10187369402627,-1.24093222652586,3.14643222103878,1.84767534361415,4.44518909846342
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-9.48609387356269,-11.7886789665567,3.23708143133069,-0.819967347353311,3.48316494103624,2.18538565107469,4.78094423099778
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-12.3984445381776,-14.7010296311717,3.13401237158342,-1.82783275672611,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-12.3984445381776,-14.7010296311717,3.29514222257321,-1.09491658420443,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-8.13129153920801,-10.4345158836196,3.44252992167188,-0.649816637799449,3.83298268259089,2.53502727427453,5.13093809090724
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-9.58721802323243,-11.8898031162265,3.85287535714911,-1.12335850927037,3.45705410497028,2.15923924063579,4.75486896930478
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-12.3984445381776,-14.7010296311717,3.98221238143133,-0.785476733648751,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-10.031320924046,-12.3339060170401,2.56318952524941,-1.97432200945619,3.34238418608911,2.04433298858136,4.64043538359687
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-10.2774539935849,-12.580039086579,3.40648890117947,-0.741256437799125,3.27883121431997,1.98059285184617,4.57706957679377
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-9.75334489410641,-12.0559299871005,3.27553372469413,-1.59100122741638,3.4141591930654,2.11627119823177,4.71204718789903
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-8.48119400797582,-10.785376857693,3.71191056155902,-1.88751189740978,3.74263585613147,2.44484228265491,5.04042942960803
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-8.67614203068845,-10.9764320944557,4.16844604046188,-0.520105754620025,3.69229915734038,2.39456060752254,4.99003770715823
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-9.9054895552068,-12.2080746482008,3.64558648842404,-0.514897875807264,3.37487456800525,2.07690357929781,4.67284555671269
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-9.11010597243041,-11.408565449646,3.63875709365244,-0.936854290004784,3.58024717590603,2.28254079466415,4.87795355714791
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-10.9251388000681,-13.2277238930622,3.35563552275323,-0.804848841069932,3.11159527849533,1.8126731107713,4.41051744621936
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-7.88648274230208,-10.1885065075684,3.16714922861896,-2.07289922935208,3.89619371956266,2.59807692820509,5.19431051092023
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-12.3984445381776,-14.7010296311717,2.81106394123518,-1.16816781555879,2.73117927768406,1.42967144499389,4.03268711037423
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-12.3984445381776,-14.7010296311717,3.30914303059058,-0.507569794734212,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-6.64589267878867,-8.94847623255037,4.31021719623181,-0.00145920011483914,4.21652119701723,2.91697776247388,5.51606463156059
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-7.11001100772389,-9.41245655609832,4.40542971898481,0.31938724071738,4.09668317967312,2.79779243301817,5.39557392632808
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-6.88490924832401,-9.18749336390557,4.31145096094824,-0.434594952680206,4.15480574640958,2.85561618420685,5.45399530861232
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-9.10791917187703,-11.408565449646,3.30600657103305,-0.779850524269425,3.58081182036479,2.28310558949703,4.87851805123256
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-8.07455433555458,-10.3783027387791,4.17992757005025,-0.441431381061466,3.84763255434035,2.54964327247579,5.14562183620491
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-7.95995164834228,-10.2630237287559,3.35858273198982,-0.777802491617606,3.87722362618907,2.57915942973074,5.17528782264739
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-8.30744698508811,-10.6087073143303,3.36689568062705,-1.76060093558889,3.78749833503868,2.48963452624971,5.08536214382765
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-9.18290031755079,-11.4833666627287,2.45736692217607,-2.25475681986494,3.56145125803504,2.26373806480713,4.85916445126294
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-10.5612675892588,-12.8638526822528,3.79155135686407,-1.04847571417314,3.20554891435373,1.90704502142821,4.50405280727926
