"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,0.00435916299578843,0.00652050543869445,643.1526044,288.8626367,3181.50623838199,-7941.96268818425,14304.9751649482
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,0.0156556224102787,0.0364868739636092,661.9708417,325.0800747,3441.08853132997,-7680.74436515435,14562.9214278143
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.0453108140171924,0.0177107117912709,1745.183529,636.3270443,4122.5376785964,-6996.25079617885,15241.3261533716
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.014737071023246,0.0119727361867278,543.4726901,321.6442737,3419.98106159209,-7701.9750537559,14541.9371769401
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.0194022500871548,0.0176688906793964,2704.115972,923.7798793,3527.18260448163,-7594.16569574693,14648.5309047102
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,0.0160339119139202,0.0137352412398394,473.7956247,223.0052862,3449.78127771628,-7672.00137824154,14571.5639336741
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.0171813479893901,0.0268920826320634,519.5682507,257.8592821,3476.14830800009,-7645.48375957535,14597.7803755755
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.0528818977702233,0.0295947157294031,2355.45594,816.8976853,4296.5142502461,-6821.78730622718,15414.8158067194
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.0431756220681249,0.0204861424750212,1070.885179,427.93975,4073.47292284541,-7045.47422589752,15192.4200715883
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.0184130550820313,0.0138473454865929,1739.758107,627.1074323,3504.45180908982,-7617.02162736762,14625.9252455473
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.030707732577533,0.0186031192857683,1447.271106,470.971649,3786.97223945089,-7333.08900926746,14907.0334881693
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.0336736113350892,0.0125285041800683,1334.018291,545.4493081,3855.1254173842,-7264.6417778701,14974.8926126385
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.0224580132947949,0.0230632758018827,3262.422113,1005.382976,3597.40124476885,-7523.57321851422,14718.3757080519
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.0376311195963359,0.0106096599704555,2439.861236,757.6437819,3946.06533325707,-7173.33771550626,15065.4683820204
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.0117279741826455,0.0135265873999119,4192.532888,1214.507924,3350.8347716861,-7771.53716442269,14473.2067077949
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.0296308582273624,0.0177911726699512,2645.007056,831.194612,3762.22665299966,-7357.94584696037,14882.3991529597
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.019364014933204,0.0122152512885846,1279.071246,462.2106416,3526.30399565654,-7595.04910400149,14647.6570953146
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.066928257677325,0.0207094089968718,2999.419337,967.0211811,4619.28673837463,-6498.42435461648,15736.9978313657
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.0669726300673919,0.020729920171319,1873.201141,661.8703278,4620.30637526567,-6497.40349680215,15738.0162473335
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.0368930741872465,0.0230840448785326,2896.949952,901.8791875,3929.10572559934,-7190.36278610906,15048.5742373077
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.055401317210124,0.0307578940280072,3339.764406,1047.00677,4354.40820189153,-6763.7575188491,15472.5739226322
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.0676082187601834,0.0175130955689791,1374.155784,526.8474966,4634.91162140456,-6482.78120760138,15752.6044504105
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.0723385077470121,0.0246873670537821,959.6082071,355.1815587,4743.60933070031,-6373.98281685393,15861.2014782546
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0557093579416123,0.0179611705287939,6631.161901,2065.435552,4361.48669582199,-6756.66331426354,15479.6367059075
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.132555536095445,0.0755029097200402,5147.889503,1470.473436,6127.34150019307,-4992.9994326644,17247.6824330505
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.0561912290079144,0.0298616916005436,5505.035933,1603.539606,4372.5596516665,-6745.56617433061,15490.6854776636
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.0738751071226803,0.0389882278389776,6097.843222,1936.386236,4778.91897725795,-6338.65038937376,15896.4883438897
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.0676740502161622,0.0269205556171465,6175.999603,1855.683454,4636.42436797975,-6481.26674337047,15754.11547933
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.0683191999755828,0.0246636420093123,5968.444872,1958.591437,4651.24931867452,-6466.42543234274,15768.9240696918
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.0695349809187131,0.0281508135542278,2516.983872,857.2828993,4679.18685143238,-6438.45940039215,15796.8331032569
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.0280432394006721,0.0174959545407736,790.4601626,305.8039749,3725.74462617708,-7394.59624648942,14846.0854988436
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0417522975680204,0.0225211551987996,3163.380594,1060.826347,4040.76622920012,-7078.29191025455,15159.8243686548
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.0731794630926505,0.0323021340837192,6266.517708,1913.941942,4762.93371446322,-6354.64536253756,15880.512791464
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.0493878449361482,0.0234717696733354,1326.826528,440.8838882,4216.2241156941,-6902.28747527892,15334.7357066671
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.145033857239193,0.0324582038184752,5443.67845,181.2744924,6414.08189342463,-4707.76316780084,17535.9269546501
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.159139978316018,0.0312386031413958,5975.780316,106.9664677,6738.22763850889,-4385.70380476425,17862.159081782
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.182287068449079,0.0670620479637933,5333.453521,102.4023076,7270.12657350671,-3858.11553939243,18398.3686864059
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.156117788130314,0.0370064295764462,5207.184,104.6643984,6668.78047552227,-4454.66949386745,17792.230444912
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.136590012786175,0.0419761182815735,5837.940234,81.73116327,6220.05008009391,-4900.74208753522,17340.842247723
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.162309815934851,0.0530904940814621,6956.874444,214.2717329,6811.06760430507,-4313.38902950381,17935.524238114
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.195436500490601,0.042046070533082,5864.826617,211.1337582,7572.28848061926,-3558.89301894132,18703.4699801798
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.26760178385172,0.0961755668806419,8871.994311,120.6591226,9230.58060904409,-1923.04549007802,20384.2067081662
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.36286073907402,0.116705688965042,7746.307975,230.8399776,11419.5441694951,220.030734732622,22619.0576042576
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.144632769456611,0.0267340812507992,8706.157013,221.1363881,6404.86526346512,-4716.92646344787,17526.6569903781
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.14105434106084,0.0478442166015877,6598.380417,137.9061507,6322.63625576976,-4798.69429329677,17443.9668048363
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.146705212461712,0.0344229491341433,4618.995032,122.8652679,6452.48810594425,-4669.58276811698,17574.5589800055
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.12831162917258,0.031761774512703,3415.579205,69.67781578,6029.82040533728,-5090.08205146837,17149.7228621429
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.137892409371546,0.0347421915823191,4921.529077,148.6301781,6249.97796099477,-4870.96703048696,17370.9229524765
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.103615122091676,0.0388671493048754,7273.786524,336.7763161,5462.31728771056,-5655.76983562044,16580.4044110416
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.0971096803755229,0.0250655510743553,5415.67046,155.9713092,5312.82819423829,-5804.9898950184,16430.646283495
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.31245438819213,0.0461007293887611,8945.422022,111.8177753,10261.2523843472,-911.684828664969,21434.1895973593
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.232695942517169,0.070701389537126,8976.759109,182.2282099,8428.476339163,-2712.96162068486,19569.9142990109
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.154142809250872,0.0262134408229321,5721.295663,207.6830326,6623.39726940091,-4499.74821586687,17746.5427546687
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.0939282262212202,0.0304657266729656,6594.697268,79.79583695,5239.72129109451,-5877.99698877539,16357.4395709644
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.0956973930015286,0.0312919111802033,5009.073815,164.2976211,5280.37512364409,-5837.39608396718,16398.1463312554
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.291309435014927,0.153711236214484,7175.3422,244.679169,9775.36072319756,-1387.96223964458,20938.6836860397
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.075893894261859,0.0297011143722135,6260.84885,155.2690515,4825.30885707195,-6292.23797748354,15942.8556916274
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0636911802109688,0.0238238208185154,5656.960644,182.7198288,4544.90166245526,-6572.90944729951,15662.71277221
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.070041896168538,0.0453096921265735,3648.143898,92.29804061,4690.83529968078,-6426.7999695173,15808.4705688789
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.0452172168500483,0.0269218183114656,5049.87496,82.31296185,4120.38690140425,-6998.40833204468,15239.1821348532
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.047388702718348,0.0208312559793694,3309.7982,88.37161193,4170.28565818413,-6948.35742067181,15288.9287370401
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.124098894419598,0.02758107675608,5997.873908,169.1400442,5933.01561840042,-5186.48827728771,17052.5195140885
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.158894360062662,0.0657498954238559,4295.763522,76.03501434,6732.58355596439,-4391.30805544733,17856.4751673761
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0623010234452056,0.0285533767905127,1024.567593,13.93411927,4512.95713297276,-6604.90355811404,15630.8178240596
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.0755877864118284,0.0247140098767388,3756.973168,89.79165872,4818.27477898741,-6299.27493176354,15935.8244897384
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.061312255384124,0.0192797721012656,3191.150345,68.60973241,4490.23614836408,-6627.66223223037,15608.1345289585
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0546723491779344,0.0256326286792184,3125.582355,61.88653064,4337.65718404263,-6780.5464944218,15455.8608625071
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.0604641909714138,0.0271203518981895,2826.666898,28.26666898,4470.74840474978,-6647.18390741177,15588.6807169113
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.127979253822382,0.0510528785685916,5457.248831,229.2044509,6022.18272415258,-5097.68695859392,17142.0524068991
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.0782414594489939,0.0232193800502304,2756.113305,144.6959485,4879.25375535925,-6238.2774420663,15996.7849527848
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.0694602817437641,0.0237404584821293,2828.534907,102.3929636,4677.4703327956,-6440.17758220859,15795.1182477998
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.094325222413615,0.0327862140792766,3423.57602,48.95713709,5248.84390005828,-5868.8856952366,16366.5734953532
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.0581331792105849,0.0213096731927917,2194.360902,30.94048872,4417.18388904068,-6700.84932508431,15535.2171031657
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.089666600183471,0.019591875069328,2525.307497,72.47632516,5141.79302720443,-5975.82424634075,16259.4103007496
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.0898645587103793,0.0378142777989738,5697.238235,74.63382088,5146.34193287815,-5971.27920347962,16263.9630692359
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.102264394840499,0.0424373615517687,5573.411793,145.4660478,5431.27881236685,-5686.7452761006,16549.3029008343
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.129669000224829,0.0677299877403596,4695.135297,117.847896,6061.01154914576,-5059.02711439503,17181.0502126866
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.0478364033293807,0.022993485042334,1688.278234,102.8161445,4180.57340825713,-6938.0395086955,15299.1863252098
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0454464469868557,0.022216568800664,4369.778556,96.13512824,4125.6544000374,-6993.12431268234,15244.4331127571
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0339300777450994,0.0161652936685385,1951.694876,106.5625402,3861.01878063474,-7258.72383836049,14980.76139963
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0697354688197678,0.036612499817993,1649.869327,81.99850555,4683.79387980778,-6433.84796500818,15801.4357246237
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.045106261884822,0.0203093828730812,2991.060367,80.75862991,4117.83725790707,-7000.96601101019,15236.6405268243
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.0392141782050201,0.0233177406224293,2493.852742,47.13381682,3982.44257044575,-7136.82384983432,15101.7089907258
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0783404952656327,0.0287847619428459,3156.428577,21.77935718,4881.52950773651,-6236.00127974077,15999.0602952138
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.0668229460986768,0.0244011684270136,3752.970488,41.28267537,4616.86677473324,-6500.84723219219,15734.5807816587
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0360341510747359,0.0193324757412554,2146.234669,24.89632216,3909.36845900716,-7210.17765020816,15028.9145682225
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.0652695732379928,0.0285402391885446,3230.055285,67.83116098,4581.17168884976,-6536.58795476155,15698.9313324611
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.0439305399378878,0.027807172601692,2161.527815,32.20676445,4090.82024419895,-7028.06973027086,15209.7102186688
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.0677156459463639,0.0259765310638713,3158.319141,36.63650203,4637.38019976973,-6480.30983088178,15755.0702304212
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.10539013693944,0.0210867580849991,4932.545491,13.81112737,5503.10550349508,-5615.07017254332,16621.2811795335
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.060783058476186,0.0268330901822883,3296.461851,35.93143418,4478.075688016,-6639.84369216606,15595.9950681981
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.0482354229577855,0.0278271113021919,3630.013724,38.11514411,4189.7425139275,-6928.84386890785,15308.3288967629
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0481420073283272,0.013228676216081,1910.49941,34.9621392,4187.59590830514,-6930.99665709355,15306.1884737038
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.032132156495329,0.0236159474875945,1824.238565,12.03997453,3819.70419670797,-7300.21356527669,14939.6219586926
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.151588277462104,0.0482524654903247,6392.588844,82.46439609,6564.69646813159,-4558.06709041846,17687.4600266816
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.160464594150144,0.0673710769101825,4495.825694,27.8741193,6768.66609739952,-4355.48229854135,17892.8144933404
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.226131458801412,0.0631056344736212,7640.061698,169.6093697,8277.63051460579,-2861.79385163418,19417.0548808458
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.147109505492156,0.0401338310353468,7405.052803,51.83536962,6461.77838956452,-4660.34797141991,17583.904750549
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.0506273023517169,0.0259975613531787,6938.306145,81.87201251,4244.70571210757,-6873.72849314201,15363.1399173572
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.0549896972258228,0.0188874438329562,8950.558177,82.34513523,4344.94955158106,-6773.23746780677,15463.1365709689
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.0638309218273225,0.043142465364425,2336.807871,32.71531019,4548.11279683483,-6569.69354922263,15665.9191428923
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.17980807905279,0.0383812599757137,4675.210641,39.73929045,7213.16166724086,-3914.5661063907,18340.8894408724
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.0897530917274127,0.0286068344335803,3450.956197,49.34867362,5143.78052368215,-5973.83842765715,16261.3994750214
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.121895780758495,0.0433002017821921,6847.805483,156.129965,5882.39008390413,-5236.91993837545,17001.7001061837
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.0857318930286392,0.0232400710395689,6749.372655,1924.888147,5051.37705987755,-6066.18019383113,16168.9343135862
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.0960129598625881,0.0691568270237385,8470.459825,2421.09846,5287.62656114026,-5830.15476521013,16405.4078874907
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.181214094726284,0.0787211697056077,7270.581826,2083.787413,7245.47061990068,-3882.54732255273,18373.4885623541
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.0877478553796436,0.0808415935140842,2638.458059,863.5155109,5097.70202864601,-6019.88198980938,16215.2860471014
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.218706964788237,0.218645969116447,7029.037339,1907.985918,8107.02244094279,-3030.23094914939,19244.275831035
