"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"Location*",1,271,2.32841328413284,0.973293792408745,2,2.28571428571429,1.4826,1,4,3,-0.0183905805177212,-1.11519023296979,0.0591233873450183,1,3
"Site*",2,271,2.61992619926199,1.32476748277657,2,2.52534562211982,1.4826,1,5,4,0.317704174566853,-1.1107287016413,0.0804738935326432,1,4
"Section*",3,271,20.3874538745387,10.559937805508,21,20.4792626728111,11.8608,1,39,38,-0.0865240558296376,-0.955534412685858,0.641470538581382,13,29
"sample",4,271,170.520295202952,130.085664629638,150,156.861751152074,140.847,1,529,528,0.774760582516524,-0.100952080317009,7.90214136565899,61,254
"min_depth",5,271,184.70295202952,129.004087469529,169.1,175.114746543779,148.40826,0,503.9,503.9,0.519694466442244,-0.621830743654591,7.83644023216832,70,275.55
"max_depth",6,271,185.862730627306,128.97429795031,170.2,176.271889400922,148.70478,1.1,505.1,504,0.519904406039894,-0.622587007633141,7.83463064774752,71.05,276.65
"midpoint",7,271,185.282287822878,128.987626954445,169.6,175.692626728111,148.55652,0.6,504.5,503.9,0.519827008091315,-0.622184213561235,7.83544032708643,70.5,276.1
"SH20_age",8,271,3856.46453191833,2728.51988365642,3699.925,3686.7039016975,3273.05178136363,-55.4909090909091,10924.02,10979.5109090909,0.4316216438706,-0.679728603697687,165.745779145229,1457.16888111888,5679.02689393939
"kcps",9,271,24605.3700320117,10428.9829061789,22053.5,21889.7903864678,2067.60924999995,13682.1,62434.6666666667,48752.5666666667,2.49257553824671,4.97763478284883,633.515594968105,20301.327922078,23326.9303030303
"cps",10,271,82781.5509943919,79739.0731710319,55564,58080.1258997516,5617.76907999995,38366.3,343976.857142857,305610.557142857,2.5759145498554,4.74186317482728,4843.80373777602,52502.6871794872,61276.7121212121
"MSE",11,271,1.45049135113494,0.321669279528654,1.34416666666667,1.35683135212127,0.0570094999999986,1.24090909090909,2.83333333333333,1.59242424242424,2.67442664835879,5.86330783644225,0.0195400171653192,1.31,1.39818181818182
"K",12,271,0.00137559112419461,0.00271342611427801,0.00066688592633308,0.000897155530387018,0.00066190254364081,5.26003415252137e-05,0.0317162968744858,0.0316636965329606,7.54807648249904,71.8143557766041,0.000164828897952299,0.000293609544033195,0.00143113686071107
"Ca",13,271,0.00799199231960479,0.00611595408436551,0.00611083762224602,0.00691697129077274,0.00354476105793056,0.00074586054648531,0.0346857401432134,0.0339398795967281,1.90789819196873,3.94564284257896,0.000371517752537388,0.00409618221799988,0.00908595811913308
"Ti",14,271,0.00432560445346495,0.00624617606212694,0.00211413833769884,0.00285494894169965,0.00175810688384249,0.00018947545173374,0.0412384292036601,0.0410489537519264,3.32309376109685,12.086124918413,0.000379428174336103,0.00115396270342091,0.00494330136202178
"Mn",15,271,0.00204652544102895,0.00233456342127599,0.00124146332748894,0.00156605235753101,0.000776136406758624,3.76552327707284e-05,0.0206601854916273,0.0206225302588566,3.44685905071667,17.4559345064126,0.000141814628341578,0.000822652703047095,0.00221105221159072
