"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","K_sd_fr","Ca_sd_fr","Ti_sd_fr","Mn_sd_fr","Fe_sd_fr","Co_sd_fr","Ni_sd_fr","Cu_sd_fr","Zn_sd_fr","Rb_sd_fr","Sr_sd_fr","Zr_sd_fr","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc"
"Bird Island","BI10","BI10.7",280,277.9,278.9,278.4,278.4,0.5,3766,4076,3903,3910,155,0.14981,0.00622,22731,61159.0909090909,1.42727272727273,-2.69149598661239,0.247794976036649,-1.56088096685811,-1.46342563070739,4.32485846036589,-0.110417247220971,0.271595504502054,-0.196478027220071,0.688890129167365,-1.64860841978238,0.554013852830779,1.58415335549858,2.44243630242225,0.0299688388565256,0.640260576245032,0.752791480218046,0.468541290460553,0.0459564165385615,0.0471970174168009,0.060518308998212,0.109127138245441,2.03224606049709,0.158198252784325,0.209873302627475,38471.5454545455,5968.27272727273,6.45070821481818,1.86367777874239,0.155181694181818,-1.86367777790988,44439.8181818182,830.822287091092,182.925717661072,0.215096436656643,0.0336813211454114,0.00528096160113452,0.033681321403453,888.338653688087,0.907464218624521,0.120942076130281,0.41019180183471,0.514403646090413,0.108336791771195,0.416206867090174,0.173776872718613,0.308015658821873,0.158410076767014,1.23270391932449,0.285549272777203,0.132482945479368,2.65830437436488,3.81833268144385,0.513342578312296,-1.24282001602113,5.90380523454005,-1.32042033424197,-2.1985513038357,-1.00729598009005,0.410896480386628,-3.99246467502808,-0.30989325950168,-3.23323578032908,0.478494787385678,0.496383248587701,0.0718679609637214,-0.149138401922536,1.06268494221721,-0.0924294233969377,-1.18721770407128,-0.141021437212607,0.0369806832347965,-0.638794348004494,-0.00619786519003361,-0.161661789016454,84.86,15.14,0.76,84.07,4.2,42.03,4.2,1.1606,0.207,0.5996,0.031,0.0911,293.8
"Bird Island","BI10","BI10.8",300,293.7,294.8,294.3,294.3,0.525,3864,4267,4033,4041,202,0.1194,0.00617,23009.75,76577.8333333333,1.45666666666667,-3.63071612170098,0.272850173708941,-1.652744040186,-1.46116129378401,5.22408900750748,0.70001721858535,0.112369048247541,0.129259254096685,0.679022745589097,-2.22272893596983,0.612250078869232,1.2374928650365,4.74693480309726,0.0255537390798947,0.820876417966409,0.744256144364219,1.04154507600671,0.202715200309677,0.0117279019885842,0.0296790359358487,0.190599964298282,4.00126777266094,0.123075650209974,0.20957154876083,33209.4166666667,5644.5,5.88324556366667,1.77191561593976,0.170039656666667,-1.77191561657701,38853.9166666667,980.29999659968,107.902733978338,0.121016906736387,0.0204935030403021,0.00347219146728084,0.020493502680326,1061.40271325118,1.3074376084444,0.0936548389635761,0.496674861930844,0.509359334613085,0.199373531827256,0.289586020068677,0.104369505406404,0.229608596639811,0.280697466375628,1.80016002307321,0.201021860931864,0.169351722892276,1.48305452117345,3.83035248133368,0.59222552588809,-0.96502424745017,6.21543738621703,-1.42424437849527,-2.31389819524843,-0.596804139959854,0.344877945161355,-3.77460014570102,-0.278613213999489,-3.11276353891936,0.266949813811221,0.497945822573378,0.0829115736243327,-0.11580290969402,1.11877872951907,-0.0996971064946686,-1.24950502543415,-0.0835525795943796,0.0310390150645219,-0.603936023312163,-0.00557226427998979,-0.155638176945968,81.19,18.81,0.94,77.72,3.89,38.86,3.89,0.9,0.2086,0.6468,0.0249,0.0785,315.3
"Bird Island","BI10","BI10.8",303,297.4,298.4,297.9,297.9,0.5,3881,4306,4064,4071,212,0.1194,0.00643,21616.6363636364,78639.6363636364,1.58545454545455,-3.47585985712722,0.155668300515248,-1.52761052571874,-1.61802616131517,5.41681458808517,0.831743497176546,0.0388613508319198,-0.0519710642629967,0.0874191999811407,-1.38622454725784,0.465244357601764,1.06394086149018,4.47061857593668,0.018441037562114,0.300778629794584,0.575557422302979,1.48555807709538,0.255099747944676,0.00847762174055997,0.014506177830448,0.0833601408288831,1.59106418365818,0.115581442402111,0.180573962671909,28926.6363636364,5198.63636363636,5.56203857918182,1.71555397316647,0.179937245363636,-1.7155539730589,34125.2727272727,1468.86985623147,143.722143545991,0.167994627764191,0.0299892556806328,0.0053581413837551,0.0299892556921595,1594.4333219617,1.28619068653464,0.118463666019837,0.19689483983692,0.355715770278493,0.274249386413006,0.306704830047537,0.218150464640994,0.279120276564672,0.953567875785488,1.1477680054112,0.248431690817076,0.169721804291822,1.66914370428063,3.86679934761478,0.79996053814882,-0.823093714574026,6.39698117163555,-2.00353706158111,-2.28766460205534,-0.462628806483747,-0.213731243816045,-3.68804297474531,-0.271649223103384,-2.98253713532082,0.300445866770513,0.502683915189922,0.111994475340835,-0.0987712457488831,1.1514566108944,-0.140247594310677,-1.23533888510988,-0.0647680329077246,-0.019235811943444,-0.59008687595925,-0.00543298446206768,-0.149126856766041,80.64,19.36,0.97,76.15,3.81,38.07,3.81,0.9061,0.2176,0.6807,0.026,0.0827,318.2
"Bird Island","BI10","BI10.8",311,307.1,308,307.6,307.6,0.475,3938,4410,4143,4149,236,0.12543,0.00734,22302.1,75887.4,1.534,-2.63969913315593,0.317323574782106,-1.31944818435303,-1.28394149589612,5.21929009217071,0.734315068353984,-0.0179770155422156,-0.284393193783147,-1.26855657705664,-1.31544016295549,0.6776261629776,1.18090086445817,1.93572555094238,0.0294574825116848,0.579775986640373,0.328475283077769,0.665092258263265,0.216132498536044,0.00270696559917795,0.0661034848787383,1.00241115705841,1.34383943210213,0.168942370757364,0.166274939844925,31508.9,5565.6,5.6645467106,1.73363117327407,0.1767509009,-1.73363117316243,37074.5,1126.92861353326,192.676009000717,0.202486955379365,0.0367092842783777,0.00666478491991085,0.0367092836339526,1224.38422164867,0.73331294715701,0.0928310559085062,0.439407923339299,0.25583352834041,0.12742964014607,0.294332103276213,0.150579254538728,0.232436944075191,0.790198226226727,1.02158917596285,0.249315005806452,0.140803470341446,2.27446989724755,3.61293046492127,1.34869812712075,-0.800335517311576,5.89365879384514,-1.9648246338257,-2.70032413138217,-1.25713100769456,-0.315528491906315,-2.98432564755135,-0.49048515217855,-2.61680270128447,0.409404581504559,0.469680960439765,0.188817737796905,-0.0960402620773892,1.06085858289212,-0.137537724367799,-1.45817503094637,-0.175998341077239,-0.0283975642715684,-0.477492103608216,-0.00980970304357101,-0.130840135064223,79.31,20.69,1.03,60.59,3.03,30.3,3.03,1.0991,0.2867,0.9193,0.036,0.1174,326.5
"Bird Island","BI10","BI10.8",318,315.7,316.8,316.2,316.2,0.55,3995,4491,4215,4222,248,0.11586,0.00701,23562.25,78443.75,1.44666666666667,-3.25683667651883,0.559919626420712,-1.23040615080549,-0.991908302962786,5.81045887031451,0.829139636032758,0.641175591839722,-0.173730772756246,-2.58566840267766,-1.68731537149017,0.171524634084152,1.91364731851933,4.26859474401257,0.121875982326723,0.53436280300808,0.459343487011663,0.901024071577209,0.264470540083219,0.139605313821419,0.0642047259370746,4.57252098208848,4.01557795554267,0.0963083649536114,0.289205833702926,35797,5963.75,6.00062252158333,1.79144967162955,0.166787316,-1.79144967127371,41760.75,1694.30591849717,154.783206159748,0.180170622269829,0.0300446679476401,0.00501312131459862,0.0300446675559305,1822.11131907217,1.31065667946702,0.217666923207918,0.43429789639645,0.463090676466388,0.155069348512304,0.318969843666682,0.217733356662643,0.369564498669198,1.76840966047823,2.3798621309283,0.561484159216228,0.151128074073073,1.61729184485843,4.04429693980825,0.817593274149798,-0.418561877151963,6.71447739806212,-2.23365913714108,-2.46526709458231,-0.757900174947881,-0.257649018564533,-3.80516655208257,-0.1481836226736,-3.10727197973466,0.291112532074518,0.525758602175073,0.114463058380972,-0.0502274252582356,1.20860593165118,-0.156356139599876,-1.33124423107445,-0.106106024492703,-0.023188411670808,-0.608826648333211,-0.002963672453472,-0.155363598986733,85.16,14.84,0.74,76.31,3.82,38.15,3.82,1.0128,0.1765,0.578,0.0205,0.0682,333.4
"Bird Island","BI10","BI10.9",337,326,327.1,326.5,326.5,0.525,4086,4617,4320,4329,265,0.08832,0.00555,19750.2727272727,58742.3636363636,1.36363636363636,-2.66645645747605,0.266937770667586,-1.39036523648977,-1.59130565548694,4.82305283374132,0.368496529231222,0.2387801150057,0.105588638765021,-0.0286421361003883,-2.29940079748276,0.857086803143297,1.31622759248177,2.26225441170929,0.0610856104426289,0.723127127331654,0.693484401705,0.485637594333408,0.103359952435826,0.0235082834174613,0.023335682257725,0.00941051937347167,3.26474015750699,0.243018540342392,0.159069342483953,30717.3636363636,5208.18181818182,5.89876975909091,1.77433343638978,0.169666507636364,-1.77433343706994,35925.5454545455,940.330290135043,97.5036596049791,0.176755048521433,0.0300932136936803,0.00513185339120843,0.0300932131507945,977.064722895711,0.84841228341326,0.228838392895316,0.520098682240732,0.4357958506047,0.100690913219106,0.280490979525536,0.0984515960087385,0.221005616993099,0.328555081942512,1.41982213848105,0.283540172886972,0.120852460009614,2.76103263693938,3.22816290622972,0.825328002278209,0.466268781425608,6.09959866373978,-2.54859380510879,-2.94025724076606,-1.57782899496413,-0.187466382293692,-2.5552210113299,-1.1346285646026,-2.43639499154751,0.496985874649089,0.419661177809863,0.115545920318949,0.055952253771073,1.09792775947316,-0.178401566357615,-1.58773891001367,-0.220896059294978,-0.0168719744064323,-0.408835361812784,-0.022692571292052,-0.121819749577376,81.83,18.17,0.91,79.06,3.95,39.53,3.95,0.7735,0.1718,0.5954,0.0152,0.0535,352.9
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,332.6,0.5,4137,4707,4387,4397,285,0.08975,0.00596,18258.6363636364,68171.2727272727,1.48909090909091,-2.67336111179494,0.254464656484324,-1.07793393643043,-1.64685211702817,5.50275167647378,0.544470690009929,-0.109080874465423,-0.185560103980571,-0.646357684318584,-1.80152214249161,0.858864532273624,0.980116415268085,2.43495427638758,0.0425358302957051,0.485270205232601,1.03778098184124,1.46927974636191,0.187985171803049,0.0201932142802467,0.0596086424159653,0.379565491580126,2.14203937278797,0.206638576403,0.342530488717726,23115.5454545455,4356.54545454545,5.28332424236364,1.66239386501219,0.190100895727273,-1.66239386492796,27472.0909090909,3376.4929842556,386.113031024948,0.36165002098254,0.0692273723758586,0.0133013700302859,0.0692273723076849,3747.93957941014,0.910821312408749,0.167158107076161,0.450185478749809,0.630160395770065,0.267008186584832,0.345262243224922,0.185121492463352,0.321236306389473,0.587237532389329,1.18901640022331,0.240595074820446,0.349479391816977,1.46180507796804,3.4226298154864,0.371956046146643,-0.82227201065795,7.7090723737472,-1.49333614504301,-1.78145164252356,-0.705229190540346,-0.00826935348290903,-3.99438339535503,-0.717770039090376,-3.4427515366551,0.263124914034247,0.444941876013232,0.05207384646053,-0.098672641278954,1.3876330272745,-0.104533530153011,-0.961983886962723,-0.0987320866756485,-0.00074424181346181,-0.639101343256805,-0.0143554007818075,-0.172137576832755,54.16,45.84,2.29,68.98,3.45,34.49,3.45,0.3354,0.2839,0.9985,0.0255,0.0913,358.4
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,340,0.5,4191,4812,4471,4480,310,0.0916,0.00648,22654.7272727273,67323.5454545455,1.41818181818182,-2.87286805890972,-0.0668445605837009,-1.56129724398577,-1.86054013883862,4.63377646702278,0.495806131046876,0.0669285823139685,0.102253260740147,0.0311874260723677,-1.01907319876221,0.783074894957952,1.26759643892593,4.51009469483962,0.0137880631456125,0.851603328411267,0.838882887694301,0.92361100570325,0.0932313893584009,0.00958918792732637,0.0244313674364601,0.00905532842502157,0.639621997283225,0.164525304811051,0.201018937852963,36083.6363636364,5854.72727272727,6.16540938090909,1.81883844581722,0.162232980090909,-1.81883844605146,41938.3636363636,1342.23107345399,256.819427189257,0.0983131383787175,0.0159994530126431,0.00260452872874024,0.0159994527669829,1584.77873993358,1.56989273518925,0.206270533087692,0.545445994791643,0.450881370513159,0.199321441652682,0.188040009028421,0.143274929720498,0.238929959393147,0.290351900282167,0.627650690902404,0.210101621020407,0.158582756845934,1.31896882034248,3.82628898928047,0.576711217356785,-0.66781418703356,5.47203503198816,-1.52541423947927,-2.19145461242822,-0.400683947362404,0.556399550831747,-3.82433674638688,-0.0953955820079635,-3.04530429510135,0.237414387661646,0.497417568606461,0.0807395704299499,-0.0801377024440272,0.984966305757869,-0.106778996763549,-1.18338549071124,-0.0560957526307365,0.0500759595748572,-0.611893879421901,-0.00190791164015927,-0.152265214755067,79.93,20.07,1,78.64,3.93,39.32,3.93,0.9304,0.2337,0.8364,0.0214,0.0781,365
"Bird Island","BI10","BI10.9",353,345.7,346.7,346.2,346.2,0.525,4263,4871,4541,4547,304,0.0916,0.00626,21165,112065,1.725,-1.24301006529432,0.501553712597464,-0.248970580545784,-2.20278590910821,6.96168502920952,1.48470369071667,0.566324548755246,0.164337705023406,-5.00614629001474,-3.61155312608016,1.23477911672482,1.3990821680161,0.0374017381384146,0.102835904988634,0.0249517964154154,3.11520970766518,0.321820733701282,0.131413024058777,0.142320894548011,0.0217883073050035,16.6035088896086,8.12784095241328,0.336775122014267,0.299788026800412,19092,3859.5,4.9385227415,1.59559035317814,0.2030882915,-1.59559035417935,22951.5,2291.02597104441,167.584307141212,0.379170114943739,0.0768536101369903,0.0155927220518215,0.0768536117600169,2458.61027818563,0.0300896502632573,0.205034680046657,0.100219858750849,1.4142135623731,0.0462274194180003,0.0885112799816263,0.251306242791038,0.132582521472478,3.3166247903554,2.25051125337728,0.272741187029097,0.214274782177742,1.85414952974009,2.88206594485635,0.755732181667321,-0.836492925509848,7.94104071417377,-1.07009739802547,-1.72302719932601,-0.694125733036492,-0.688886051396468,-3.82153253780081,-1.24052900865858,-3.35829751668384,0.333746915353215,0.374668572831325,0.105802505433425,-0.100379151061182,1.42938732855128,-0.0749068178617828,-0.930434687636047,-0.0971776026251088,-0.0619997446256821,-0.61144520604813,-0.0248105801731716,-0.167914875834192,59.15,40.85,2.04,63.91,3.2,31.95,3.2,0.7785,0.5376,1.9498,0.0492,0.182,369.5
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,356.2,0.5,4359,4962,4647,4652,302,0.09848,0.00652,21037,62387.3636363636,1.34363636363636,-1.61174664829887,0.47193518241985,-0.504671685712028,-1.47679982727102,4.71380972457195,-0.231846625129707,0.0134307683729649,-0.00400989873604285,-2.76868450391983,-1.40057246188313,1.29934074798089,1.49981522760499,0.916083840591452,0.0668560646313484,0.137238221589674,0.884999795975028,1.2575838276183,0.134895107495253,0.00217909452188569,0.00103299297931133,6.69996093504896,1.67479091604495,0.190428819442449,0.169436928493113,33994.2727272727,5425,6.26813179609091,1.83527861699643,0.159601122545455,-1.83527861688476,39419.2727272727,647.449317075722,131.286709152145,0.130961615798653,0.020997157758359,0.00336775217890735,0.0209971586038438,728.162219688593,0.568379553671378,0.141663658743439,0.271935647422044,0.599268620995454,0.26678714269327,0.581829075233621,0.162246452427252,0.257610739649435,2.41990769463379,1.19579026549838,0.146558029322459,0.112971868383869,2.76834255449169,3.85404873442373,1.68745627982859,-0.850266852403122,4.90437515889738,-3.36280721254284,-2.81508020013128,-0.882016866915706,-1.07566209825523,-2.49487317102256,0.0314232990145733,-1.76493962538522,0.498301659808504,0.501026335475084,0.236243879176002,-0.102032022288375,0.882787528601529,-0.235396504877999,-1.52014330807089,-0.123482361368199,-0.096809588842971,-0.39917970736361,0.00062846598029146,-0.0882469812692608,75.52,24.48,1.22,75.72,3.79,37.86,3.79,0.8362,0.2711,1.0049,0.0267,0.1007,377.3
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,361.2,0.5,4405,5006,4699,4703,301,0.09404,0.00614,20858.5,76598.3,1.446,-1.93607319497298,0.436026721620719,-0.947742031309464,-1.48354057600683,5.1358299571419,0.406369572312297,-0.281869268669178,-0.572628266625438,-0.368461797485145,-2.17668775656678,1.07978648185843,0.708990158702486,0.98765873703441,0.096713441507248,0.325360602908918,0.309826362700469,0.579495155241867,0.0636496096189601,0.0422029518399581,0.171780219488289,0.147653666713699,2.58592077195416,0.324993444448089,0.138630392569827,27254.6,4945.2,5.5163355346,1.70741274098118,0.1813896864,-1.70741274016072,32199.8,768.805162429193,232.261729760008,0.141722334926662,0.0259528490511158,0.00475555581895366,0.025952848433402,976.398916654686,0.510135019481116,0.221806225883961,0.343300805662673,0.208842526932706,0.112833789295539,0.156629860982911,0.149725268168523,0.299985574412191,0.400729920229115,1.18800722067406,0.300979360186785,0.195532181749225,1.64539245750957,3.50109339697875,0.847971352030997,-1.07607256113967,6.09589329603419,-0.990350310952375,-1.90388730022592,-0.898240145166787,-0.0354590544710298,-3.72281679099047,-0.40288018995478,-3.06064414965247,0.296170642351723,0.455142141607238,0.11871598928434,-0.12912870733676,1.09726079328615,-0.0693245217666663,-1.028099142122,-0.12575362032335,-0.00319131490239268,-0.595650686558476,-0.00805760379909559,-0.153032207482624,75.43,24.57,1.23,74.16,3.71,37.08,3.71,0.9415,0.3067,1.1481,0.0288,0.1099,380.8
"Bird Island","BI10","BI10.9",370,366.8,367.8,367.3,367.3,0.5,4473,5056,4770,4768,292,0.09412,0.00588,22283.8181818182,69942.9090909091,1.45090909090909,-2.08977468379308,0.395787918789841,-0.740577308281106,-1.22851401627641,4.93319515578304,-0.0479409834155407,0.0437858805505007,-0.416290497339396,-2.79879521350932,-0.59360246652392,1.35268554008359,1.19004067393179,1.15719150442201,0.0387625464772982,0.170775110687498,0.447482267319304,0.579978717169796,0.0217851821431164,0.00638744853040406,0.157023178169442,4.3924274603946,0.162280046478199,0.111832191660768,0.288099268232459,33337.7272727273,5523.63636363636,6.03297060290909,1.79700491427784,0.165833677727273,-1.79700491407548,38861.3636363636,1624.33420766227,166.15370758865,0.136951181371081,0.0227283177688337,0.00377334546276234,0.0227283170513334,1781.16149030498,0.553739842575579,0.0979376697394361,0.230597276986343,0.364246774062546,0.1175665463974,0.454416672146414,0.145879184113634,0.377196162710923,1.56939937555741,0.273381691670682,0.0826741976216116,0.242091950757115,2.1093012528871,3.67264306632489,1.12650846174242,-0.929929239053657,5.98648896291614,-2.31751168432779,-2.35007559750051,-0.60329200886533,-0.500617095138497,-3.14830952255078,-0.206861416439493,-2.8383451799945,0.379674225519678,0.477443598622235,0.157711184643939,-0.111591508686439,1.0775680133249,-0.162225817902945,-1.26904082265027,-0.0844608812411463,-0.0450555385624647,-0.503729523608125,-0.00413722832878985,-0.141917258999725,76.51,23.49,1.17,76.92,3.85,38.46,3.85,0.8697,0.2671,1.0127,0.0251,0.0969,385.5
"Bird Island","BI10","BI10.10",382,370,370.9,370.4,370.4,0.475,4497,5091,4804,4801,297,0.0921,0.00581,20960.8,67834.1,1.406,-2.72707518353166,0.417236724800135,-1.02569977577187,-1.45596307636809,5.09640770583852,0.206584661379955,0.155032064514613,0.140402754498654,-1.1787249630774,-2.0813302418663,1.22967329901696,1.22345603056647,2.08154516927244,0.0427027389220016,0.393045494012079,0.325438143625601,1.05673659369685,0.072661096991464,0.022199471837857,0.031573269320202,1.40032660134143,3.29815361984664,0.122500173531177,0.12695596096315,31157.8,5167.4,6.0322542561,1.79675713094399,0.1658958068,-1.79675713011892,36325.2,686.955408547988,129.838532202287,0.171941378680926,0.0283909297394253,0.00469206253501047,0.0283909297769709,736.39826181218,0.763288515785167,0.102346549054274,0.383197406586444,0.223520876942434,0.207349304586882,0.351725517790618,0.143192776973982,0.224876423777745,1.1880011412378,1.58463734082355,0.0996200971665465,0.103768306985555,2.04919408483512,3.5691848501869,1.4201117338245,-0.80025272548609,5.64381860198792,-1.9065291031279,-2.47053484797546,-1.17119051239138,-0.364480064642598,-3.19576178248908,-0.261084557571508,-2.51247567715042,0.368854935270322,0.463994030524297,0.198815642735429,-0.0960303270583308,1.01588734835783,-0.133457037218953,-1.33408881790675,-0.163966671734793,-0.0328032058178338,-0.511321885198253,-0.00522169115143015,-0.125623783857521,79.04,20.96,1.05,78.32,3.92,39.16,3.92,0.9533,0.2528,0.9898,0.0233,0.0926,397.9
"Bird Island","BI10","BI10.10",386,374.7,375.6,375.1,375.1,0.475,4557,5123,4855,4852,283,0.09213,0.00549,20490.2,66526.3,1.433,-2.29572212590623,0.229010998160527,-1.09623698804968,-1.48755969446262,4.89971149417745,0.346174098447458,-0.0984975485700064,-0.273219531369529,-0.657836978896928,-1.57800368461578,0.959308100782111,1.05287186030323,2.01919914798711,0.0253361778344399,0.312516398148024,0.489830610841063,0.523344212461286,0.116117017862715,0.00795873327004068,0.0555908930650165,0.314651579331342,1.52380682721092,0.17803506570329,0.149003651779658,29943.6,5052.8,5.9311820645,1.77940927646181,0.1688767338,-1.77940927685055,34996.4,1085.63951455147,186.779608689552,0.251071401388264,0.0426514486563927,0.00726495680216495,0.0426514486920871,1166.17906000751,0.87954858525835,0.110633017793671,0.285081055971322,0.32928467520627,0.106811230229208,0.335429537863993,0.0808013334908947,0.203466028897582,0.478312392621886,0.965654796669216,0.185586951218426,0.141521164538242,2.00725974562645,3.51468722347578,1.23724579434407,-0.933624429347335,5.70893088550853,-1.97786590164707,-2.337301562759,-0.871518254409114,-0.155941896981779,-3.22891941786982,-0.323478250465121,-2.63947393547558,0.361306754212762,0.456909339051851,0.17321441120817,-0.11203493152168,1.02760755939153,-0.138450613115295,-1.26214284388986,-0.122012555617276,-0.0140347707283601,-0.516627106859171,-0.00646956500930243,-0.131973696773779,72.13,27.87,1.39,73.78,3.69,36.89,3.69,0.9446,0.3649,1.4425,0.0336,0.1349,401.3
"Bird Island","BI10","BI10.10",390,379.5,380.5,380,380,0.5,4589,5171,4915,4905,291,0.09132,0.00554,21185.4545454545,57832.0909090909,1.29727272727273,-2.33250556586772,0.457094502198598,-0.95936928932534,-1.69651679914772,4.3770458345749,-0.0497231001698539,0.18032985944529,0.0449808352994436,-2.53462974995785,-0.525610672574564,1.40173458685645,1.63716955866836,2.40275119565512,0.0934401409241713,0.501384568400568,0.893397227201656,0.730112680028246,0.0134246231663913,0.0194428446843836,0.0118416523221334,3.99033355253946,0.415176114856282,0.239630648518354,0.229003101809807,35920.3636363636,5742.72727272727,6.25576371863636,1.83333753074092,0.159905569454545,-1.83333753045398,41663.0909090909,991.263161095707,151.965187400991,0.119444304955598,0.0190932773106804,0.00305311485195726,0.0190932773246579,1111.09580635924,1.03011595376891,0.204421931295891,0.522618947655869,0.526606767260112,0.166804897097714,0.269987654038723,0.107818221254047,0.263259947115296,1.57432601452177,0.789892855148189,0.170952939854151,0.139877449221614,2.89900677400178,3.79666103668972,1.56871599778469,-0.607315347682705,5.40871210387492,-2.98955505044596,-2.88783019552372,-1.18103017657962,-1.03653308873166,-2.52668218138099,-0.158497705746766,-2.2856521662597,0.521821219320321,0.493565934769663,0.219620239689857,-0.0728778417219246,0.973568178697486,-0.209268853531217,-1.55942830558281,-0.165344224721147,-0.0932879779858492,-0.404269149020958,-0.00316995411493531,-0.114282608312985,78.69,21.31,1.07,74.73,3.74,37.36,3.74,0.8836,0.2393,0.9558,0.0219,0.0886,405.5
"Bird Island","BI10","BI10.10",392,381.9,383,382.4,382.4,0.525,4637,5185,4940,4931,274,0.09125,0.00519,20608.5,70543.75,1.47083333333333,-2.26820002547061,0.181770054436496,-1.06944078819756,-1.53391090157949,5.07443675890013,0.408703446634767,-0.16260352631392,-0.255432617058764,-0.348927235943592,-1.88976358975036,0.870246350282559,0.993122074060349,0.908335140662764,0.0270930695703842,0.2647323545197,0.339026911079335,0.789270281068043,0.106430409479248,0.0246529372842227,0.0615938763678625,0.0933278538738349,2.43919963256473,0.116672498266058,0.165831763787688,28822,4982.41666666667,5.78759173225,1.75537456815275,0.172901564416667,-1.7553745674075,33804.4166666667,501.780285130309,125.186013111641,0.158030516400332,0.0273054313618029,0.00472166989598374,0.0273054310540194,543.68899170111,0.400465184050204,0.149051336615237,0.24754278819483,0.221021254057348,0.155538499850989,0.260409865283956,0.151613792413259,0.241135517762371,0.26747081987295,1.29074326852014,0.134068356883284,0.166980241522263,2.4804746085871,3.68088452223406,1.43709079650831,-0.913551579714184,5.58034523665826,-2.33595616570106,-2.73517869299072,-0.773078610781154,-0.400161210290326,-3.09479925274576,-0.409317582844966,-2.51675206891956,0.446485429545678,0.478514987890428,0.201192711511163,-0.109626189565702,1.00446214259849,-0.163516931599074,-1.47699649421499,-0.108231005509362,-0.0360145089261294,-0.495167880439322,-0.00818635165689932,-0.125837603445978,72.08,27.92,1.4,71.12,3.56,35.56,3.56,0.8511,0.3296,1.3229,0.0301,0.1224,407
"Bird Island","BI10","BI10.10",396,386.7,387.8,387.2,387.2,0.55,4691,5220,4994,4984,264,0.09129,0.00497,23446.75,69295.5,1.3675,-2.17255913014018,0.51301821510997,-0.960400741227805,-1.24989605080377,4.77904260615603,-0.11796717684109,0.291973953141155,-0.254428545191943,-2.22891206669131,-1.09238054316091,0.864104720970721,1.62840475867914,1.13971564352974,0.0704230981589632,0.319678521784909,0.380997775959218,2.19354528397814,0.0654003899623219,0.0567587923307564,0.0640091373678679,3.31592125148044,1.24828581765799,0.27873043609479,0.21526015180034,39020.1666666667,5956.16666666667,6.55290585233333,1.87914907550888,0.1528367805,-1.87914907596081,44976.3333333333,1720.34583380168,174.018720692675,0.265900240799828,0.0407753068109666,0.0062610495477858,0.0407753060243183,1804.33696375923,0.524595914430279,0.137272120335664,0.332859511724473,0.304823569699425,0.458992619390453,0.554394804670291,0.194396766287287,0.251580015597617,1.48768598861898,1.14272066220252,0.322565574901233,0.13219081475477,3.27293956273226,3.86580936619677,2.21361891563492,0.545367649623619,4.84131855261057,-4.0170665839262,-3.38720918101404,-2.1000229039025,-1.21493915652886,-2.07101424958192,-0.0460096262243042,-1.90279234562033,0.589129121291807,0.50255521760558,0.309906648188889,0.0654441179548342,0.871437339469903,-0.281194660874834,-1.82909295774758,-0.294003206546351,-0.109344524087598,-0.331362279933107,-0.00092019252448608,-0.0951396172810163,80.3,19.7,0.98,82.99,4.15,41.5,4.15,0.9057,0.2222,0.9016,0.0203,0.0834,411.2
