"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ti","Ti_sd","Ti_ICP","Ti_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,32.7272727272727,18.3471573225441,2196.956371,20.5861252,1307.24109920835,-2446.73499275965,5061.21719117635
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,37.1818181818182,14.7161012623465,660.9863166,4.425975943,1332.88436905456,-2421.06550008981,5086.83423819894
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,50.3333333333333,17.7270979012358,234.8825033,3.049548028,1408.5930705053,-2345.28128920554,5162.46743021614
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,47.4545454545455,15.0290627543013,1293.229498,27.32451171,1392.02088931216,-2361.86975496908,5145.91153359341
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,38.0909090909091,9.90408547473764,430.4165299,8.811078548,1338.11768943134,-2415.82686834444,5092.06224720712
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,38.0909090909091,12.4052774693237,389.6638198,1.204776961,1338.11768943134,-2415.82686834444,5092.06224720712
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,18.25,13.6789486571021,301.303437,4.144805205,1223.90047220815,-2530.16310507925,4977.96404949555
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22.5,17.5831358598706,344.5794406,2.148483588,1248.36624496959,-2505.67129123318,5002.40378117235
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,32.4545454545455,18.7476059077613,232.314161,2.611283675,1305.67110309531,-2448.30660498816,5059.64881117879
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,30,11.3841995766062,227.4128172,2.821840444,1291.54113807801,-2462.45117027201,5045.53344642803
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,29.3333333333333,15.0050496550833,263.8954581,3.723189943,1287.70336980171,-2466.29292121937,5041.69966082278
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,46.8181818181818,30.3045151151381,277.5603378,3.234638602,1388.35756504842,-2365.53669743592,5142.25182753276
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,107.2,30.6369421160504,691.4862269,19.13692576,1735.95470447407,-2017.6260091316,5489.53541807973
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,43.3333333333333,15.6107965747098,244.2716404,8.441122001,1368.2965036041,-2385.61769134214,5122.21069855034
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,45.5833333333333,17.5471227029253,390.264881,7.243542018,1381.24897153663,-2372.65233104894,5135.1502741222
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,51.5454545454545,23.205015131922,159.3219544,2.10548711,1415.57083100767,-2338.29671295444,5169.43837496978
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,42.1818181818182,23.007903780302,247.3342292,5.109463262,1361.66763112685,-2392.25319424608,5115.58845649978
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,97.0909090909091,26.4024792224312,799.193679,23.04972736,1677.76018188429,-2075.86883220403,5431.3891959726
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,89.2,30.6224318651105,482.4222414,13.2812371,1632.33496101385,-2121.33292738318,5386.00284941087
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,56.25,22.6224736885574,927.4315698,12.88564894,1442.6532639575,-2311.18805604257,5196.49458395757
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,62.9090909090909,37.9063439161693,541.6620458,6.468674827,1480.9873357174,-2272.81748970272,5234.79216113752
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,64.8,22.5082700850648,617.6592849,3.394601775,1491.8726421011,-2261.92195375088,5245.66723795309
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,65.8181818181818,20.458827834547,862.5856098,15.31657184,1497.7339609231,-2256.05515113987,5251.52307298606
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,78.1666666666667,23.9348864187568,859.4671757,5.986441722,1568.81989604101,-2184.90407071979,5322.5438628018
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,45.0833333333333,17.7531473948774,1453.514493,20.57369583,1378.3706453294,-2375.53351500603,5132.27480566482
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,66.3333333333333,27.0263619901799,1096.289357,31.68024497,1500.6995091366,-2253.08683490792,5254.48585318113
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,37.8181818181818,16.9281905815015,439.7704209,9.598344787,1336.54769331831,-2417.39845643619,5090.49384307281
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,109.545454545455,19.8260618195527,2545.357841,41.02197568,1749.45667104616,-2004.11307722285,5503.02641931517
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,106.818181818182,21.8211740372427,713.4399266,14.05510364,1733.75670991582,-2019.82579733833,5487.33921716997
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,85.9090909090909,24.4518078900295,623.497368,13.29859263,1613.39034124991,-2140.29406336873,5367.07474586855
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,94,27.3276416838336,1578.677596,31.2176272,1659.96689260324,-2093.67722631613,5413.61101152261
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,143.416666666667,20.7953593307971,564.5866399,11.41091288,1944.44146608431,-1808.98005341584,5697.86298558446
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,161.545454545455,36.7487785820526,383.0841407,7.383390906,2048.80259659791,-1704.54736745053,5802.15256064635
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,106.692307692308,32.117971644612,3810.984322,92.18327006,1733.03209632519,-2020.55100276903,5486.61519541942
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,434.833333333333,182.242013584002,2897.539841,26.18796901,3622.02592386389,-130.902842037707,7374.95468976548
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,184.909090909091,49.2249013111343,3795.356029,93.10104025,2183.29893028112,-1569.96681778436,5936.56467834659
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,180.166666666667,48.8519718283219,5093.523369,50.42995617,2155.99844231559,-1597.2836712218,5909.28055585299
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,169.636363636364,36.4507139224261,3509.410749,57.96869106,2095.37914795124,-1657.9406318066,5848.69892770907
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,108.272727272727,47.8959098652294,3248.960975,183.8381806,1742.13002251866,-2011.44566466573,5495.70570970306
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,174.666666666667,27.9880927062444,1199.537678,19.22244936,2124.33685403608,-1628.96470427538,5877.63841234754
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,72.4545454545455,21.4679465080554,307.9839209,4.116043221,1535.93719967358,-2217.81658899014,5289.6909883373
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,109.090909090909,52.9215542958718,1347.461524,14.95676567,1746.84001085777,-2006.73185538327,5500.4118770988
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,167.4,78.4236358929288,2883.518514,39.47106595,2082.50517982436,-1670.82283493466,5835.83319458337
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,91.7,39.4406727461217,440.1427786,8.564769473,1646.72659204999,-2106.92886896091,5400.38205306088
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,135.538461538462,61.6557855958052,1607.114721,33.91012061,1899.08937751144,-1854.36492885828,5652.54368388116
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,171.153846153846,79.3566276940645,1837.980819,28.85629885,2104.1147673494,-1649.19947157595,5857.42900627474
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,201.384615384615,34.8915903467165,1832.527324,6.413845634,2278.14279803258,-1475.06898089019,6031.35457695535
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,253.384615384615,122.681524323169,1580.648497,25.4484408,2577.48872358433,-1175.58211297728,6330.55956014594
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,94.8461538461538,19.4672637772841,1819.746676,23.83868146,1664.8379061847,-2088.80206202731,5418.47787439671
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,159.25,46.1738316286696,2092.551562,28.04019092,2035.58846264654,-1717.77026171476,5788.94718700783
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,219.692307692308,89.1266744727082,2256.103454,45.34767943,2383.53381915879,-1369.62324580214,6136.69088411973
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,242.909090909091,70.9809193311196,3140.602681,31.40602681,2517.18477031961,-1235.91086828181,6270.28040892102
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,370.416666666667,130.102378102319,2780.927179,39.76725866,3251.20156416597,-501.715391525218,7004.11851985716
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,234,115.548494345251,2482.596033,49.15540146,2465.89823062717,-1287.21992707747,6219.01638833181
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,183.25,61.103674937839,2488.325779,20.15543881,2173.7481205935,-1579.52331054583,5927.01955173282
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,162.666666666667,42.6429858525906,1575.735639,15.59978283,2055.2570250626,-1698.08869164123,5808.60274176643
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,136.083333333333,29.7732593059102,1161.29693,11.14845052,1902.22601504496,-1851.22599074296,5655.67802083287
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,170.916666666667,45.8643421274946,1911.570392,23.70347286,2102.74940748187,-1650.56569495799,5856.06450992173
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,128.181818181818,54.4294372225511,2382.409952,38.35680023,1856.73973877012,-1896.74610890431,5610.22558644455
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,121.25,60.7605209744856,1894.366875,25.95282619,1816.83567089718,-1936.68071410705,5570.35205590142
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,408.454545454545,75.8740583287379,3316.178876,18.57060171,3470.17241093102,-282.743233614401,7223.08805547644
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,287.230769230769,103.305496664145,2867.600154,48.17568258,2772.32926684287,-980.673820108273,6525.332353794
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,176.769230769231,41.4068308498204,1937.934236,25.58073192,2136.44058475365,-1616.85348115946,5889.73465066677
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,152.692307692308,181.294596635506,2422.968415,22.04901258,1997.8381073902,-1755.54612277708,5751.22233755747
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,105.125,33.2583322893176,1886.233337,4.904206677,1724.00965071407,-2029.58083951135,5477.60014093949
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,282.615384615385,104.723873799577,2339.38198,29.71015115,2745.76010185307,-1007.25110981413,6498.77131352027
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,110,26.2886079717224,1783.788743,37.28118474,1752.07333123455,-2001.49430247265,5505.64096494175
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,59.1666666666667,25.2652594155163,2617.070294,65.68846437,1459.44350016633,-2294.38174522732,5213.26874555998
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,62.1428571428571,21.1909165694867,1282.645911,9.74810892,1476.57639425698,-2277.23259318584,5230.38538169979
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,29.2307692307692,17.0692405911621,1694.217096,25.58267815,1287.11294391304,-2466.88396047754,5041.10984830363
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,45.3846153846154,20.4431669983659,1150.276453,21.05005909,1380.10502137735,-2373.79741648664,5134.00745924133
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,138.583333333333,45.7849882768922,2133.687133,27.95130145,1916.6176460811,-1836.82386692338,5670.05915908558
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,152.461538461538,44.8620392325468,1670.874143,30.07573457,1996.5096491407,-1756.87549152203,5749.89478980344
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,38.2307692307692,23.1666205496682,410.3823586,2.339179444,1338.92281564315,-2415.02092620936,5092.86655749567
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,64.1538461538462,20.6310694255297,1400.001342,14.28001368,1488.15295900253,-2265.64512581984,5241.95104382491
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,62.8461538461538,22.2592533337118,914.3215586,7.406004625,1480.62502892209,-2273.18013799386,5234.43019583804
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,48.3076923076923,22.4402340131315,982.7018051,5.89621083,1396.93215920422,-2356.95364478389,5150.81796319232
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,63,30.9104277785757,1202.301468,13.105086,1481.51066775508,-2272.29366450868,5235.31500001885
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,161.916666666667,70.4304406467613,2108.785455,79.07945455,2050.93953575176,-1702.4090197832,5804.28809128671
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,78.2307692307692,22.3127536256504,775.5257867,6.204206294,1569.18891222142,-2184.53472292736,5322.91254737021
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,61.7142857142857,18.1592467288223,993.0986057,14.89647909,1474.10925750792,-2279.70206207096,5227.92057708681
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,134.153846153846,88.4956177388144,599.0527127,5.271663872,1891.1186280145,-1862.34154658952,5644.57880261851
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,68.4615384615385,28.6432522147171,690.7048329,7.804964612,1512.95084632635,-2240.82410883885,5266.72580149154
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,99.7692307692308,19.9505799671499,549.7826232,9.071413283,1693.17834884049,-2060.43770418617,5446.79440186714
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,112.083333333333,53.7019693787064,1725.260893,23.46354815,1764.066357098,-1989.49162850188,5517.62434269787
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,96.4166666666667,33.8001031018689,2165.153606,17.10471349,1673.87880260484,-2079.75349296343,5427.51109817311
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,111,21.7213761492724,1731.529863,45.19292942,1757.829983649,-1995.73301002619,5511.39297732419
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,43,59.2227433789869,544.0403813,9.248686483,1366.37761946595,-2387.53849256421,5120.29373149611
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,42.6153846153846,24.6797435884116,1581.334342,22.13868078,1364.16352238346,-2389.75480394484,5118.08184871177
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,32.2307692307692,31.054129747249,644.4824408,6.058134943,1304.38290115641,-2449.59613388715,5058.36193619998
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,58.3076923076923,22.2537810097693,511.753571,7.881004994,1454.49868334879,-2299.33128152112,5208.32864821869
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,30,16.6983033070229,979.9509916,16.95315215,1291.54113807801,-2462.45117027201,5045.53344642803
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,38.1538461538462,13.2277873801463,746.8175441,15.30975965,1338.47999622666,-2415.46419434371,5092.42418679703
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,80.6666666666667,28.1241834898313,1299.51414,18.84295504,1583.21152707715,-2170.49955706627,5336.92261122057
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,67.4615384615385,17.6286480130846,1317.861996,16.60506115,1507.19419391189,-2246.58610334525,5260.97449116902
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,41.5384615384615,19.7510142550342,661.2738356,13.42385886,1357.96405055251,-2395.96048879644,5111.88858990146
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,70.2307692307692,19.7785820445326,1159.633301,2.203303272,1523.13569290577,-2230.62985129282,5276.90123710435
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,52.6923076923077,28.8426322636724,705.6349353,6.421277911,1422.17286594453,-2331.68825159226,5176.03398348131
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,82.5,26.9179665479568,1244.681812,14.93618175,1593.76538983699,-2159.93631260946,5347.46709228344
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,142.785714285714,82.7546685380055,1777.250694,7.464452914,1940.80929253709,-1812.61481506799,5694.23340014217
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,58.8461538461538,18.6093442202484,1032.997546,17.25105902,1457.59841926426,-2296.228585704,5211.42542423253
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,37.6923076923077,11.8700225735858,1399.073387,25.04341363,1335.82307972768,-2418.12380520018,5089.76996465553
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,39.2857142857143,25.1989882929655,439.3035398,3.602289027,1344.99576764082,-2408.94183021812,5098.93336549977
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,44,15.2479506819769,512.3554916,0.973475434,1372.1342718804,-2381.77609439827,5126.04463815908
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,202.5,109.910294000484,2190.796475,19.71716827,2284.56367957179,-1468.64460763519,6037.77196677876
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,150.214285714286,41.3599184856892,1567.919211,16.30635979,1983.57299618734,-1769.82105693085,5736.96704930553
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,286.769230769231,89.6736247419439,2459.596002,18.44697001,2769.67235034389,-983.331533249952,6522.67623393773
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,157.166666666667,36.6006292378432,2487.088223,6.715138201,2023.59543678309,-1729.7713136551,5776.96218722128
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,59.4615384615385,19.6282763066254,2279.040838,6.837122514,1461.14097459624,-2292.682653486,5214.96460267847
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,68.8571428571429,16.6865083357652,2482.192492,13.15562021,1515.22820332547,-2238.5446430403,5269.00104969124
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,83,24.0242932605033,931.8953279,16.21497871,1596.64371604422,-2157.05543738474,5350.34286947317
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,146.857142857143,44.3913663519541,1260.681432,26.60037821,1964.24709165309,-1789.1604309656,5717.65461427179
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,143.461538461538,38.0670797947855,1130.676773,9.723820245,1944.69977741059,-1808.72155828014,5698.12111310133
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,169.076923076923,91.0654174558611,2039.268789,17.53771158,2092.15864310399,-1661.16318894795,5845.48047515592
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,27.5,14.8436293854749,8034.582758,86.27648623,1277.14950704187,-2476.8577741366,5031.15678822034
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,342.470588235294,157.81995978292,10205.77283,252.6865249,3090.32570428941,-662.607440573546,6843.25884915237
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,533.2,252.820715697338,11837.89698,130.380681,4188.28863303261,435.209620498157,7941.36764556706
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,192.428571428571,82.7579550307952,3166.073488,44.73377847,2226.58596596904,-1526.65459448781,5979.82652642589
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,433.142857142857,239.112093810818,9442.994519,253.226675,3612.2944400204,-140.63314039811,7365.22202043891
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,307.6875,290.954227499791,3112.020149,70.38593935,2890.09155541745,-862.879755133261,6643.06286596816
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,143.666666666667,63.9203373255298,3257.609478,97.329283,1945.88062918792,-1807.53986665447,5699.30112503031
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,84.7333333333333,40.1078308468321,338.8842864,6.962616026,1606.62191356261,-2147.0684352163,5360.31226234152
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,287,110.032722405655,6877.170886,109.8412701,2771.00080859338,-982.00267623942,6524.00429342617
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,102.466666666667,33.689478363147,2119.195067,42.49584384,1708.70654971231,-2044.89656942047,5462.30966884509
