"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","SNR_CI_s","SNR_smooth_s","Robustness_score","Robustness_Rank"
"Ti","HER42PB","Bayes",3901,1494.89927328572,872.412692728065,4295.99928227746,0.203075614171325,0.00164293629140207,0.973435574763735,0,0.584061344858241,6
"Ti","HER42PB","WLS",3971,1400.93873001017,866.814035490045,16339.3298655955,0.0530507702959855,0.00195804394684349,0,0.958673638658002,0.383469455463201,7
"Ti","HER42PB","WLS_weighted",3971,1398.96915001433,870.330106213518,15572.2324235038,0.0558898738821734,0.00194841165018531,0.0184215117966127,0.929368641694368,0.382800363755715,8
"Zr","HER42PB","Bayes",3901,15.5370279479131,11.8858869503495,56.1887957585587,0.211534822732681,0.0697867418090638,0.711475299287724,0.946169202029411,0.805352860384399,1
"Zr","HER42PB","PLS_LOO",3901,14.7818628195751,11.4478564770023,57.3986599878543,0.199444664377612,0.0719411583486103,0.670810885238289,1,0.802486531142974,2
"Zr","HER42PB","PLS_kfold",3901,14.7818628195751,11.4478564770023,57.3986599878543,0.199444664377612,0.0719411583486103,0.670810885238289,1,0.802486531142974,3
"Zr","HER42PB","RF",3901,19.2614291654321,18.3600661071229,61.7523538147786,0.29731767249217,0.0425635004030665,1,0.265962389033382,0.706384955613353,4
"Zr","HER42PB","OLS",4009,20.7950751563363,24.3470258213778,102.075836291968,0.238518994365501,0.0336434902524617,0.802234700102183,0.0430847534885417,0.498574721456727,5
"Zr","HER42PB","WLS_weighted",4009,20.7937287896642,25.7059793741934,144.354601765664,0.178075233208865,0.031919151973681,0.598936276856299,0,0.359361766113779,6
"Zr","HER42PB","WLS",4009,20.7925353861021,25.3790034587383,219.823856399953,0.115451543223603,0.0323179835579156,0.388305813294467,0.00996530709875732,0.236969610816183,7
"Zr","HER42PB","OLS_weighted",4009,11.7196366403248,21.2049338538794,9519255.4653663,2.22758323180093e-06,0.0389825520033137,0,0.176487904266022,0.0705951617064089,8
