"depth","SH20_age","surface","kcps","cps","cps_acf_sum","MSE","Si","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Zr","Ba","Mo_inc","Mo_coh","coh_inc","sum","scatter_sum"
2.9,-14,7.23,17488,52595,51689,1.37,0.0541701329102904,0.0425622472866567,0.0503008377024125,0.199268703205711,1.44131246493451,1.46259358857784,0.0464315424945346,0.0812551993654356,0.592002166805316,28.6482617191279,0.266981369343574,0.361779101936582,0.191530112789955,0.108340265820581,1.93658225154288,0.158641103522993,1.43744316972663,1.3116910754706,0,52.4115382383099,9.19731470912573,0.175482633,100,61.6088529474356
3,-12.2,7.22,17062,45941,45146,1.2,0.0332255349311124,0.0354405705931866,0,0.055375891551854,0.713241483187879,0.611349842732468,0.0221503566207416,0.0509458202277057,0.314535064014531,20.5378106587516,0.33004031364905,0.505028130952908,0.369910955566385,0.097461569131263,2.55393611837151,0.245868958490232,1.28915075532716,1.60368581934169,0,60.1958091525274,10.4350330040314,0.173351487,100,70.6308421565587
3.1,-10.4,7.23,15637,45572,44904,1.22,0.0556743274541244,0.0111348654908249,0.0289506502761447,0.0512203812577944,0.616871548191698,0.541154462854089,0.0133618385889898,0.0645822198467843,0.291733475859612,28.4072688401924,0.247194013896312,0.41199002316052,0.282825583466952,0,2.28487439871726,0.356315695706396,1.38072332086228,1.51656867985035,0.0334045964724746,53.6188312845181,9.7853197933369,0.182497819,100,63.404151077855
3.2,-8.6,7.24,16392,53193,52364,1.37,0.01718738064319,0.01718738064319,0.01718738064319,0.0267359254449622,0.444962187762585,0.357115575586281,0.0401038881674433,0.0744786494538232,0.271178672370331,40.441906653426,0.515621419295699,0.30937285157742,0.147047589947292,0,2.13887403559698,0.194790313956153,1.27950500343748,1.0102360400275,0.0381941792070888,44.3797265296769,8.27858834313651,0.186539868,100,52.6583148728134
3.3,-6.8,7.24,16392,51053,50441,1.37,0.0198251422453956,0,0.0376677702662517,0.0455978271644099,0.489681013461272,0.335044903947186,0.0198251422453956,0.0713705120834242,0.237901706944747,36.1610594556016,0.576911639341012,0.321167304375409,0.22798913582205,0.107055768125136,2.46426518110267,0.162566166412244,1.04478499633235,1.22519379076545,0,47.3602823100256,9.09181023373843,0.1919712,100,56.452092543764
3.4,-5,7.24,15338,47209,46492,1.31,0.0301127075625914,0.0258108921965069,0,0.0924890303708165,0.645272304912673,0.582895982104448,0.0688290458573518,0,0.221543491353351,34.5930482663684,0.464596059537125,0.266712552697238,0.29682526025983,0.0387163382947604,2.3014712208552,0.200034414522929,1.68416071582208,1.40454271702659,0,47.6727178869483,9.41022111330982,0.197392167,100,57.0829390002581
3.5,-3.2,7.24,15334,46614,46048,1.27,0,0,0.0152015288394719,0.0130298818624044,0.490792216817234,0.390896455872133,0.0130298818624044,0,0.247567755385684,35.1633078526755,0.608061153578874,0.34312022237665,0.304030576789437,0.0152015288394719,2.40184155663655,0.22585128561501,1.96968380820014,1.57878735232801,0.0412612925642808,46.6990965948575,9.47923905489924,0.202985491,100,56.1783356497568
3.6,-1.4,7.25,14570,43688,42935,1.33,0,0.0186328170490276,0.0186328170490276,0.0582275532782113,0.687085128682893,0.510073366717131,0.0116455106556423,0.0256201234424129,0.288808664259928,34.7269127751252,0.624199371142425,0.468149528356818,0.163037149178992,0,2.35006405030861,0.298125072784442,1.86793990916502,1.18551298474438,0.0349365319669267,47.3157097938745,9.34668685221847,0.197538764,100,56.6623966460929
3.7,0.4,7.26,14318,45597,44828,1.41,0.02007673775319,0.0312304809494066,0.0446149727848666,0.0914606942089765,0.711608815918622,0.825376996520032,0.0557687159810833,0,0.316766306772553,38.2216471847952,0.756223788703489,0.272151333987686,0.225305612563576,0,1.96082805389489,0.138306415633086,1.78236816275542,1.24252699205853,0,44.2379762648345,9.06576246988489,0.204931673,100,53.3037387347194
3.8,2.2,7.27,14471,46621,45995,1.27,0.0239156430046744,0.0217414936406131,0.0108707468203066,0.0782693771062072,0.843569953255789,0.917491031633873,0.0326122404609197,0.0565278834655941,0.330470703337319,36.3148168279161,0.569627133384063,0.39786933362322,0.302206761604522,0.145668007392108,2.45678878138928,0.343515599521687,1.950211979563,1.66757256223503,0,44.1895858245461,9.34666811609958,0.211512915,100,53.5362539406457
3.9,4,7.24,15068,51808,51225,1.32,0.0234260614934114,0.0195217179111762,0.0214738897022938,0.0956564177647633,0.812103465104929,0.833577354807223,0,0.0312347486578819,0.938994631527574,47.9102000976086,0.560273304050756,0.185456320156174,0.13079551000488,0,1.95217179111762,0.0761346998535871,0.896046852122987,0.646168862859932,0,37.6046852122987,7.26207906295754,0.193116337,100,44.8667642752562
4,5.8,7.23,12009,41870,41273,1.31,0.0508807210525041,0.0508807210525041,0,0.0872240932328641,1.49250115087345,1.18963971603712,0.0314975892229787,0.021806023308216,0.295592760400262,46.1900031497589,0.380393962154435,0.162333729072275,0.0557265040098854,0.101761442105008,1.72752162430645,0.159910837593584,1.41981440651273,1.20902284786664,0,37.4457878031643,7.92770091827587,0.21171142,100,45.3734887214402
4.1,7.5,7.22,11767,41510,40772,1.22,0.0122633179633082,0.0343372902972628,0.0269792995192779,0.0833905621504954,0.900127538506818,0.905032865692142,0,0.0588639262238791,0.181497105856961,46.919454527617,0.627881879721377,0.24036103208084,0.0956538801138036,0.00981065437064652,1.90817227509075,0.0833905621504954,2.17796527028353,1.28764838614736,0,36.3264004709114,8.12076915530266,0.223550064,100,44.4471696262141
4.2,9.3,7.23,12800,40576,40138,1.31,0.0548109023867657,0.0124570232697195,0.0747421396183168,0.1021475908117,0.837111963725148,0.857043200956699,0,0.0348796651552145,0.303951367781155,40.0842094773033,0.548109023867657,0.426030195824406,0.144501469928746,0.0722507349643729,1.90343315561313,0,1.66425830883452,0.807215107877821,0,43.1013005132294,8.97154815885196,0.208150289,100,52.0728486720813
4.3,11.2,7.23,14595,50854,50196,1.42,0.0159375249023827,0,0.0418360028687545,0.0438281934815523,0.599649374452148,0.765001195314368,0.0258984779663718,0.0378516216431588,0.28488325763009,48.8425372539645,0.577735277711371,0.344648976014025,0.189258108215794,0,1.57383058411029,0.0737110526735198,1.12558769623078,1.09769702765161,0.0458203840943502,36.5507211730018,7.76356681807315,0.212405298,100,44.314287991075
4.4,12.9,7.26,15989,61333,60729,1.3,0,0.00987995850417428,0.0181132572576529,0.16137265556818,1.50175369263449,1.37166757232953,0.0955062655403514,0.0675130497785243,0.337565248892621,53.6778145531789,0.531871099474716,0.293105435623837,0.187719211579311,0.0658663900278286,1.60384659717763,0.214065767590443,1.4227140246011,0.862849709364554,0,30.629518022691,6.94725748818522,0.226815763,100,37.5767755108762
4.5,14.8,7.28,15878,55176,54364,1.48,0.0294312412626003,0.0257523361047752,0.0386285041571628,0.264881171363402,0.498491648885292,0.474578765359429,0,0,0.378927231255978,46.8398204694283,0.557354131410492,0.244647192995365,0.0735781031565006,0,2.22941652564197,0.187624163049077,1.44397027444632,1.20300198660879,0.0459863144728129,37.4438966963432,8.02001324405857,0.214187463,100,45.4639099404017
4.6,16.5,7.28,16784,56115,55532,1.46,0,0.0216091622848088,0.0126053446661384,0.0900381761867032,0.781531369300583,0.556435928833826,0,0.05762443275949,0.388964921126558,45.4710797378088,0.597853489879709,0.295325217892386,0.187279406468343,0,2.31218036447454,0.0954404667579054,1.35417416984802,0.945400849960383,0.0342145069509472,39.1702081682633,7.62803428653749,0.194740713,100,46.7982424548008
4.7,18.3,7.28,17104,59889,59193,1.45,0.0456135015964726,0,0.00844694474008751,0.246650786410555,0.625073910766476,0.584528576014056,0.016893889480175,0.0641967800246651,0.34463534539557,48.5462808102309,0.530468129677496,0.248340175358573,0.197658506918048,0.0320983900123325,2.07456962816549,0.197658506918048,1.26704171101313,1.09810281621138,0,36.3826803845049,7.48906120656159,0.205841382,100,43.8717415910665
4.8,20.1,7.27,17362,60507,59887,1.36,0,0,0.0100188688697046,0.205386811828944,0.990198206622472,1.01357556731845,0.0617830246965118,0.0751415165227846,0.290547197221434,47.09035349909,0.417452869571025,0.217075492176933,0.13024529530616,0,2.11231152002939,0.116886803479887,1.3441982400187,0.791490640706664,0,37.8963714996577,7.2369629468833,0.190967173,100,45.133334446541
4.9,21.9,7.27,18459,62071,61426,1.3,0,0,0.0179077263699411,0.0537231791098232,0.367922378146062,0.34024680102888,0.0309315273662618,0,0.157913587080389,45.3081756910754,0.50630026373197,0.296291472666298,0.183961189073031,0,2.41265913456842,0.126982059714128,0.960505323478657,0.851430990134471,0,40.5951877055319,7.78986097092436,0.191891242,100,48.3850486764562
5,23.7,7.26,18187,63738,62893,1.48,0,0,0,0.0572400744120967,0.707550919816196,0.669390870208131,0.0413400537420699,0.0492900640770833,0.214650279045363,47.367751578077,0.430890560157728,0.275070357591465,0.122430159159207,0.0906301178191532,2.09244272017554,0.168540219102285,1.82532237291908,1.1225414593039,0.0286200372060484,37.3682285786972,7.36806957849045,0.197174709,100,44.7362981571876
5.1,25.3,7.26,18297,63688,62930,1.44,0.0349594787859526,0,0.00953440330525981,0.136659780708724,0.521214047354203,0.670586365803273,0.00794533608771651,0.068329890354362,0.236771015413952,49.4644843476879,0.243127284284125,0.265374225329731,0.114412839663118,0,1.91005879548705,0.197044334975369,1.14730653106626,0.68329890354362,0,36.7996186238678,7.48927379628158,0.203514984,100,44.2888924201494
5.2,27,7.26,17899,62833,62146,1.42,0.027354938370933,0.0305731664145721,0.0321822804363917,0.139992919898304,0.767547388407943,0.521352943069546,0.0209184822836546,0.0434460785891288,0.220448620989283,49.5912850384578,0.402278505454897,0.223666849032922,0.157693174138319,0,1.71209731921604,0.146429375985582,1.27280919125929,0.767547388407943,0.019309368261835,36.3772406912754,7.5258262800502,0.206882824,100,43.9030669713256
5.3,28.7,7.25,18426,66345,65420,1.36,0.01681442983797,0.0198715988994191,0.0259859370223173,0.0932436563741975,0.726077652094161,0.782635279730969,0.0458575359217365,0.0794863955976766,0.253745032100275,52.1981045551819,0.265973708346072,0.27208804646897,0.18495872821767,0.0122286762457964,1.49954142464078,0.155915622133904,1.36502598593702,0.895750535004586,0,34.1944359523082,6.91225924793641,0.202145731,100,41.1066952002446
5.4,30.4,7.25,19209,72022,71212,1.5,0.0224681233499972,0.032297927315621,0.0337021850249958,0.0491490198281189,0.506937033084312,0.542043475818682,0.0758299163062405,0.0365107004437454,0.314553726899961,55.1129023198337,0.488681682862439,0.286468572712464,0.231702522046846,0.0126383193843734,1.53204516092793,0.0224681233499972,0.872044037521766,0.952086726956131,0,32.3232039543897,6.55226647194293,0.202710922,100,38.8754704263326
5.5,32.1,7.24,18851,75315,74697,1.5,0.0548884158667684,0.0281135788585887,0.0187423859057258,0.135212926891308,1.04555738516942,1.05894480367351,0.0508721903155415,0.089695703977402,0.305233141893249,60.4495495133673,0.301216916342022,0.270425853782615,0.151277829096215,0,1.30259582044794,0.0736308017724942,1.14194679839886,0.583691446778318,0.0093711929528629,27.3384473272019,5.59058596730792,0.204495372,100,32.9290332945098
5.6,33.9,7.23,17386,70391,69479,1.45,0.0618892039321234,0.0402999467464989,0.0158321219361246,0.508067185768362,1.90705105139682,1.51844442205559,0.0489356496207487,0.169835489860246,0.267706789101743,57.151081621785,0.280660343413118,0.267706789101743,0.105067718303372,0,1.49829444868234,0.267706789101743,1.87538680752458,1.03196649347285,0.0316642438722492,26.9894500496553,5.96295283466947,0.220936433,100,32.9524028843248
5.7,35.6,7.22,17281,67902,67277,1.54,0.0148639208050299,0,0.0178367049660359,0.1486392080503,0.784815018505581,0.871025759174755,0.0416189782540839,0.0936427010716887,0.258632222007521,59.1078674732821,0.607934360925725,0.211067675431425,0.123370542681749,0,1.62016736774826,0.0966154852326947,2.01406126908156,0.810083683874132,0.0252686653685509,26.9155877937482,6.23690116979057,0.231720786,100,33.1524889635388
5.8,37.3,7.2,16552,59538,58577,1.39,0.0341430937057207,0.0136572374822883,0.00682861874114413,0.218515799716612,0.836505795790157,0.746026597469997,0.0904791983201598,0.104136435802448,0.324359390204346,52.2457619884938,0.431910135377367,0.375574030762927,0.155351076361029,0,1.96152073339365,0.324359390204346,2.02297830206395,1.09599330795363,0,31.9033067586254,7.10859210953105,0.222816781,100,39.0118988681564
5.9,39,7.18,14576,57040,56230,1.45,0.0675795838520363,0.0106704606082163,0,0.42681842432865,1.68948959630091,1.09905744264627,0.0337897919260181,0.119153476791748,0.305886537435533,57.3892939711898,0.577983282945047,0.250755824293082,0.104926195980793,0,0.951449404232616,0.366352480882091,2.17855237417749,0.874977769873733,0,26.9304641650365,6.62279921749956,0.245922208,100,33.553263382536
6,40.8,7.15,15334,65563,64867,1.51,0.0123329273744739,0,0.00924969553085544,0.34532196648527,1.46607674164059,1.56011531287095,0.164952903633589,0.0339155502798033,0.353030046094316,63.5330753696024,0.286740561456519,0.295990256987374,0.129495737431976,0.0508733254197049,1.0683398338138,0.277490865925663,1.9023540475126,1.00975842878505,0,21.2681332572803,6.23275317187476,0.293055958,100,27.500886429155
6.1,42.5,7.13,14281,57349,56604,1.4,0.0105999576001696,0.0194332556003109,0.0229665748003675,0.319765387605116,2.17829128683485,1.51402727722422,0.0900996396014416,0.155466044802487,0.480531411207688,58.4251996325348,0.418698325206699,0.296798812804749,0.0936329588014981,0.0317998728005088,0.883329800014133,0.192565896403081,2.84962193484559,0.929262949614868,0,24.249169669988,6.83873931170942,0.282019525,100,31.0879089816974
6.2,44.2,7.13,15312,61954,61168,1.39,0.0474104106722469,0.022887784462464,0.0294271514517395,0.230512686371959,2.4015825268114,1.98796756473973,0.0637588281454355,0.127517656290871,0.397266544598483,58.8690164792048,0.274653413549568,0.340047083442323,0.197815851425582,0.253400470834423,1.01196704159037,0.148770599006016,2.38032958409626,0.863196442584358,0.0163484174731886,24.0289040020926,6.30721946115616,0.262484692,100,30.3361234632488
6.3,46,7.14,15419,56084,55377,1.51,0.0306986655109522,0,0.00722321541434169,0.335879516766889,1.14126803546599,1.09792874297994,0,0.012640626975098,0.305180851255937,52.1768965454972,0.868591653574589,0.288928616573668,0.223919677844593,0.046950900193221,1.31643100926377,0.25642414720913,2.58410531448074,1.32365422467812,0.0668147425826607,30.7618686458277,7.15459486790545,0.232579982,100,37.9164635137331
6.4,47.6,7.15,16066,59446,58707,1.38,0.0528046059243361,0,0.01703374384656,0.139676699541792,1.48023234026607,1.20939581310576,0.0374742364624321,0.0868720936174562,0.429250344933313,54.8537653090773,0.22995554192856,0.301497266084113,0.163523940926976,0,1.43594460626501,0.180557684773536,1.74936549304172,0.683053128247057,0,30.0798882586404,6.86970889331766,0.228382128,100,36.949597151958
6.5,49.4,7.16,16765,68035,67236,1.37,0.0133856862395145,0,0.0371824617764293,0.239455053840205,1.73567731572372,1.54976500684157,0.0624665357844012,0.135344160866203,0.395621393301208,59.4116247248498,0.34207864834315,0.295972395740377,0.196323398179547,0.0371824617764293,1.5036587542388,0.185912308882146,1.74757570349218,1.00987566184782,0,25.3182818728062,5.78261645547028,0.228396875,100,31.1008983282765
6.6,51.1,7.16,16519,63014,62346,1.56,0,0.0208513777948866,0.016039521380682,0.213325634363071,1.46440830205627,1.41789369005229,0.064158085522728,0.0930292240079556,0.341641805408527,55.9458505758188,0.221345395053412,0.282295576300003,0.0192474256568184,0.0625541333846598,1.28316171045456,0.224553299329548,1.84454495877843,1.0136977512591,0,28.4380714079492,7.03333012542906,0.247320925,100,35.4714015333782
6.7,52.9,7.16,17471,62753,62021,1.28,0.0403089276212896,0.0128988568388127,0.0338594992018832,0.317634349655762,0.872285193724706,0.994824333693426,0.058044855774657,0.0435336418309927,0.411151061737154,51.6599216394447,0.390190419374083,0.277325422034472,0.0564324986698054,0.0677189984037665,1.41564953805969,0,1.86066009899873,1.07060511762145,0,33.1903710033698,7.22658454394479,0.217731358,100,40.4169555473146
6.8,54.6,7.16,17913,55197,54562,1.31,0,0,0.00733110956343243,0.21260217733954,0.800923719804992,0.557164326820864,0,0.0366555478171621,0.230929951248121,40.429236464939,0.48385323118654,0.295077159928155,0.0458194347714527,0,1.67882409002603,0.168615519958946,1.27561306403724,1.22429529709322,0,44.2029251127158,8.35013379274953,0.188904553,100,52.5530589054653
6.9,56.3,7.18,17268,53301,52573,1.36,0.0133148193939855,0.0209232876191201,0.0228254046754037,0.285317558442547,0.698076959656097,0.669545203811843,0.0171190535065528,0.0209232876191201,0.26629638787971,38.6015635402203,0.218743461472619,0.336674718962205,0.222547695585186,0.110322789264451,1.99151655792898,0.127441842771004,1.24208243775322,1.01382839099918,0,45.6374945314135,8.48344207102505,0.185887551,100,54.1209366024385
7,58.1,7.19,15661,53116,52356,1.23,0,0,0,0.129880051952021,1.17847047138819,0.926350370540148,0.0496600198640079,0.181450072580029,0.276950110780044,45.3013981205592,0.425930170372068,0.31133012453205,0.148980059592024,0,1.39048055619222,0.326610130644052,1.30262052104821,0.853770341508137,0,38.9926655970662,8.20345328138131,0.210384521,100,47.1961188784476
7.1,59.8,7.2,16561,60961,60238,1.35,0.0199209801122215,0.0381818785484246,0,0.315415518443507,1.03257080248348,1.58703808227365,0,0.0896444105049968,0.278893721571101,49.2894850426641,0.45320229755304,0.212490454530363,0.119525880673329,0.119525880673329,1.59035824562568,0.149407350841661,1.68664298283476,1.12885553969255,0.0315415518443507,34.6525449052093,7.20475447392012,0.207914152,100,41.8572993791295
7.2,61.5,7.2,17845,62962,62045,1.32,0,0.0257877347086792,0.0225642678700943,0.133773873801273,0.79619630913047,0.820372310419857,0.104762672254009,0.0128938673543396,0.206301877669434,47.7766137480861,0.38198082037231,0.346522685147877,0.138609074059151,0.0564106696752357,1.84221129825127,0.138609074059151,1.22652913208155,1.13788379402047,0,37.3922153275848,7.43976146345395,0.198965517,100,44.8319767910388
7.3,63.2,7.21,18574,65431,64693,1.38,0.017003385219421,0.0340067704388419,0.0340067704388419,0.0788338769264063,0.627579490825901,0.652311687508695,0.0108203360487224,0.0911999752678033,0.143755893218741,48.0175598596448,0.63067101541125,0.335430417510395,0.131389794877344,0.0479186310729136,1.80235883325862,0.372528712534586,0.881084506824541,1.04029802297003,0,37.7676100969193,7.28363192308287,0.192853927,100,45.0512420200022
7.4,64.9,7.21,20231,82583,82023,1.45,0.0390134474476671,0,0,0.0829035758262926,0.516928178681589,0.488887263328579,0.0207258939565732,0.0499859795423235,0.164587981419846,60.4537751606257,0.473038050302964,0.316984260512295,0.196286407471075,0,1.49348353510601,0.153615449325189,0.965582824329761,0.632749350791851,0,28.3201053363081,5.6313473050242,0.19884627,100,33.9514526413323
7.5,66.7,7.2,19593,73076,72188,1.47,0.0193938050645537,0.0332465229678063,0,0.117748102177647,0.558264531501081,0.562420346872056,0.0401728819194326,0.0401728819194326,0.203634953177813,53.7762509004267,0.430819526791156,0.277054358065052,0.16069152767773,0,1.6124563639386,0,0.849171607469385,0.860253781791988,0,34.1441790879371,6.31406882030254,0.184923726,100,40.4582479082396
7.6,68.4,7.18,18495,63052,62336,1.4,0.0497304928131417,0.0401052361396304,0.0112294661190965,0.137962012320329,0.561473305954825,0.558264887063655,0.0433136550308008,0,0.227797741273101,46.5413244353183,0.473241786447639,0.248652464065708,0.245444045174538,0,1.9314681724846,0,0.837397330595483,0.81814681724846,0,39.9143352156058,7.36011293634497,0.184397733,100,47.2744481519507
7.7,70.1,7.17,19442,63866,63076,1.43,0.047561671634219,0.00792694527236984,0.0332931701439533,0.161709683556345,0.385249540237174,0.435981989980341,0.0269516139260575,0.0174392795992136,0.09987951043186,43.3366098040459,0.540617667575623,0.331346312385059,0.144270403957131,0.0697571183968546,1.66465850719767,0.180734352210032,0.851353922252521,0.759401357093031,0,42.8403830299956,8.06487412010907,0.188254015,100,50.9052571501046
7.8,71.8,7.16,19444,63176,62511,1.4,0.00959831069731727,0.0559901457343508,0.0223960582937403,0.151973252707523,0.473516661067652,0.459119195021676,0.0751867671289853,0,0.174369311001264,41.642270960311,0.204763961542768,0.278351010222201,0.155172689606629,0,1.90366495496793,0,0.449520884324359,1.26057813824767,0,45.3920110060629,7.29151669306202,0.160634361,100,52.683527699125
