"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.0251669836464298,0.0551873593633874,54.064265,2.19762822,44.8419832573316,-43.3022167751772,132.98618328984
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.0681565319732546,0.0922268033532462,136.0251037,1.154440273,56.7360931246206,-31.4023747578561,144.874561007097
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.0923032609048369,0.084785387696444,94.75874646,2.09078523,63.4168761992516,-24.7349389914127,151.568691389916
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0517419921478708,0.0480656673426093,57.03901807,0.139519515,52.1946092592904,-35.9415891521206,140.330807670701
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.224021141830507,0.137041993875353,47.08824283,2.313488133,99.8598491587706,11.42589330855,188.293805008991
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.388617043841427,0.0462133686796453,160.9095737,2.671233854,145.399330693677,56.1206143901835,234.678046997171
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.023543442654887,0.0423309041077952,42.19689147,0.624513994,44.3927909378252,-43.7523657719331,132.537947647584
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.0124196284431904,0.0306156378819793,35.42095591,0.354209559,41.3151156998495,-46.838044456999,129.468275856698
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.0144471162371273,0.0230268907304957,31.93149296,0.194782107,41.8760697808819,-46.2754432186843,130.027582780448
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.0003295419531622,0.000973539905853925,27.71352621,0.146881689,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.0076500906489858,0.0227992193479167,28.93439766,0.506351959,39.9955064285639,-48.1618596943479,128.152872551476
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.00458095696190934,0.0158689004106267,27.00122448,0.615627918,39.1463555374226,-49.0139627772845,127.30667385213
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.0221183628339026,0.0411825995231525,36.91192497,0.11811816,43.998507754583,-44.1475330778502,132.144548587016
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.0193360522370738,0.0360908944062964,47.90043877,0.728086669,43.2287134857059,-44.919173099928,131.37660007134
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.0322683946644501,0.0416214517047284,42.59030524,0.234246679,46.8067622826652,-41.3338863180533,134.947410883384
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.00231460049995371,0.00801801133028829,44.27594323,0.509173347,38.5193125977758,-49.6433092054677,126.681934401019
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.00781635635777447,0.0204238620148032,38.26194334,0.566276761,40.0415079029795,-48.1157037831697,128.198719589129
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.0125137732799294,0.02897613157677,30.62449678,0.275620471,41.3411631712744,-46.8119186418689,129.494244984418
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.0313804839316454,0.0471332312859742,21.4504263,0.265985286,46.5611000643037,-41.5799362071655,134.702136335773
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.0186115683450149,0.0440464476649668,34.30741154,0.161244834,43.0282672994906,-45.1201258567332,131.176660455714
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.00500092324736875,0.0165861860168878,37.68347236,0.844109781,39.2625494807001,-48.8973535075807,127.422452468981
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.0120592878442379,0.0417745984986354,37.52964617,0.240189735,41.2154186609087,-46.9380430303217,129.368880352139
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.0179543677045893,0.0354008675058854,53.75514157,0.73644544,42.8464366702724,-45.3024252877621,130.995298628307
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.0253554559596201,0.0538444487935449,44.16857409,0.295929446,44.8941287319243,-43.2499637320425,133.038221195891
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.0003295419531622,0.000973539905853925,29.23988643,0.245615046,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.0003295419531622,0.000973539905853925,32.82610384,0.403761077,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00925354967714296,0.0340179964918719,66.23589727,0.437156922,40.439142581789,-47.7167576961285,128.595042859707
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.0379969406057544,0.0428505494391985,36.659792,0.454581421,48.3917046106861,-39.7468301799132,136.530239401285
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.0003295419531622,0.000973539905853925,39.88560708,0.570364181,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0003295419531622,0.000973539905853925,25.82803284,0.604375968,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.0042183212750091,0.0130351776197091,17.02060447,0.095315385,39.046023506274,-49.1146563358268,127.206703348375
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00396620229048182,0.0143003457271949,20.90723648,0.288519863,38.9762686235569,-49.1846641497555,127.137201396869
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0014190122413456,0.00511632139668265,15.64215778,0.154857362,38.2715262041446,-49.8920347773159,126.435087185605
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.0003295419531622,0.000973539905853925,29.06945023,0.465111204,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.0992775039894936,0.0896468131458169,22.37893368,0.503526008,65.3464711058891,-22.8114165544538,153.504358766232
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.00496408022574155,0.017898245789428,7.99662512,0.049579076,39.2523559577595,-48.9075833223466,127.412295237866
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00679919466501654,0.0106797096307561,30.50864809,0.494240099,39.7600852456749,-48.3980800756841,127.918250567034
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.0003295419531622,0.000973539905853925,16.5256,0.41479256,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0313416865570884,0.048852715408516,37.24969056,0.19742336,46.5503658218308,-41.5906877563661,134.691419400028
