"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","K_2se_pc","Ca","Ca_sd","Ca_2se_pc","Ti","Ti_sd","Ti_2se_pc","Mn","Mn_sd","Mn_2se_pc","Fe","Fe_sd","Fe_2se_pc","Co","Co_sd","Co_2se_pc","Ni","Ni_sd","Ni_2se_pc","Cu","Cu_sd","Cu_2se_pc","Zn","Zn_sd","Zn_2se_pc","Rb","Rb_sd","Rb_2se_pc","Sr","Sr_sd","Sr_2se_pc","Zr","Zr_sd","Zr_2se_pc","Mo_inc","Mo_inc_sd","Mo_inc_2se_pc","Mo_coh","Mo_coh_sd","Mo_coh_2se_pc","coh_inc","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","K_ICP_sd_FDV2023","Ca_ICP","Ca_ICP_sd","Ca_ICP_sd_FDV2023","Ti_ICP","Ti_ICP_sd","Ti_ICP_sd_FDV2023","Mn_ICP","Mn_ICP_sd","Mn_ICP_sd_FDV2023","Fe_ICP","Fe_ICP_sd","Fe_ICP_sd_FDV2023","Co_ICP","Co_ICP_sd","Co_ICP_sd_FDV2023","Ni_ICP","Ni_ICP_sd","Ni_ICP_sd_FDV2023","Cu_ICP","Cu_ICP_sd","Cu_ICP_sd_FDV2023","Zn_ICP","Zn_ICP_sd","Zn_ICP_sd_FDV2023","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Rb_ICP_sd_FDV2023","Sr_ICP","Sr_ICP_sd","Sr_ICP_sd_FDV2023","Zr_ICP","Zr_ICP_sd","Zr_ICP_sd_FDV2023","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,1.463333333,25.75,8.024111392,3.76508191941713,277.25,34.31438871,1.49540705780563,78.16666667,23.93488642,3.69968281971526,49.58333333,15.69862955,3.82543419702799,28513.25,4571.373637,1.93711191181561,217.5833333,63.76014477,3.54061237552403,184.9166667,28.22139206,1.84398375249091,147.4166667,31.34110961,2.56875388227507,71.41666667,33.99587765,5.75150359940891,41.58333333,56.26472871,16.3482640601192,492.5,78.02621937,1.91420763372361,586.3333333,64.05016973,1.31986774136352,30423.33333,959.6572621,0.381122047193741,5087.416667,117.6268818,0.279359850848707,0.167321741,0.004963907,72.08217607,3.604108804,27.91782393,2.791782393,0.329623388,0.032962339,4548.665534,59.92319496,2439.861236,439.17502248,757.6437819,8103.945816,1053.51295608,176.7489113,859.4671757,120.325404598,5.986441722,81.91402797,9.8296833564,0.649961199,54152.91453,9747.5246154,901.2653807,19.75221569,1.3826550983,0.192516402,13.25060411,7.1553262194,0.079029689,94.26813549,13.1975389686,0.602079612,136.8739771,12.318657939,1.421346544,12.8787305,0.584735162,9.248141245,1.4797025992,0.206388311,135.6264282,2.712528564,2.715802678,16.48531144,0.824265572,0.237707627,5.788177951,0.208124419,1.022346242,0.016719137
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,1.360833333,6.666666667,7.547827301,13.6794276868404,247.3333333,38.22738983,1.86744022396987,45.08333333,17.75314739,4.75788623966238,61.08333333,24.09246707,4.76555251534331,3721.5,4520.782283,14.6774389697484,41.16666667,51.93848343,15.2439766793129,216.8333333,39.36272656,2.19337980989388,123.9166667,33.23322087,3.24039106195366,13.5,27.61257948,24.7131397299311,22.66666667,38.80799668,20.6865601666098,289.6666667,84.98591684,3.54489320914087,781.5833333,64.10142295,0.99093939617397,41567.41667,744.3135286,0.216350345060692,6042.833333,175.1953888,0.350297283380826,0.145414416,0.004866682,80.30162948,4.015081474,19.69837052,1.969837052,0.222180671,0.022218067,1529.984744,25.92577122,4192.532888,754.65591984,1214.507924,7585.017065,986.05221845,119.0582216,1453.514493,203.49202902,20.57369583,274.0987451,32.891849412,7.474758189,20119.39045,3621.490281,302.8601579,2.860665218,0.20024656526,0.027058096,5.370449412,2.90004268248,0.073763255,19.4548787,2.723683018,0.169805204,47.14281535,4.2428533815,0.412457182,5.442980062,0.045398161,20.02750394,3.2044006304,0.356503119,151.7312933,3.034625866,1.325348387,23.6965254,1.18482627,0.126505307,1.683004451,0.00603126,1.28523096,0.007747074
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.691667,19958.5,62693.66667,1.370833333,18.5,11.1069184,7.25398356135725,217.1666667,30.32800486,1.68735083159528,66.33333333,27.02636199,4.92278061748293,54.16666667,15.43215847,3.44230444760334,22658.41667,4286.738079,2.28587303301953,269.25,77.78306079,3.49047097567935,177.5833333,39.30639165,2.67433425914343,140.9166667,38.31794816,3.28544800223214,50.41666667,56.02995681,13.4276766129,40.75,67.10117869,19.8956095877914,285.75,99.06850247,4.18893935924845,605.0833333,96.53587024,1.92765025249586,30607.83333,888.6672179,0.350801374382453,5147.166667,169.6246301,0.398176290942199,0.16818623,0.003870452,77.7103679,3.885518395,22.2896321,2.22896321,0.30863854,0.030863854,3049.762594,32.38070392,2645.007056,476.10127008,831.194612,7317.516566,951.27715358,219.0972257,1096.289357,153.48050998,31.68024497,78.69369569,9.4432434828,2.21352713,51021.42539,9183.8565702,1449.62635,7.991640436,0.55941483052,0.149589066,10.48748493,5.6632418622,0.170240055,71.22393581,9.9713510134,1.506837827,61.90931635,5.5718384715,1.442324435,10.25687008,0.232367414,10.62373635,1.699797816,0.249305115,121.4529542,2.429059084,1.405222576,19.25420696,0.962710348,0.306869951,5.804511688,0.123140897,1.176556743,0.015856583
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.027273,22354.63636,75136.63636,1.419090909,14,7.974960815,6.88264288826276,348.3636364,59.32161955,2.05747656974925,37.81818182,16.92819058,5.40834775090823,39,21.41494805,6.63448371514,33016.63636,4539.730703,1.66131497197229,239.0909091,82.29879045,4.15896344636013,201,28.06777512,1.68720030453881,202.9090909,29.54811177,1.75947435940599,271.9090909,70.23454214,3.12091357308152,32.54545455,45.87671225,17.0316474744558,359.1818182,88.437343,2.97492523699903,583.0909091,56.37810665,1.16823154934658,31991.45455,1428.118998,0.539367934801423,5444.181818,148.2408973,0.328995629418267,0.170357614,0.005657663,81.45962317,4.072981159,18.54037683,1.854037683,0.227770281,0.022777028,4735.07879,29.00454409,1279.071246,230.23282428,462.2106416,7179.414733,933.32391529,219.243921,439.7704209,61.567858926,9.598344787,60.23512043,7.2282144516,1.406740407,34088.22199,6135.8799582,467.7014564,18.03152781,1.2622069467,0.074044402,13.21962289,7.1385963606,0.067443449,87.44578681,12.2424101534,0.43151217,97.22108231,8.7498974079,0.698201201,10.42234441,0.129991788,4.89161886,0.7826590176,0.051066703,127.9383347,2.558766694,0.485558929,10.69155001,0.5345775005,0.147620518,7.064103822,0.043039341,0.712875407,0.000529873
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.609091,21988.72727,61169.81818,1.360909091,40,11.16243701,3.37173740657372,375.8181818,39.52674584,1.27077302779877,109.5454545,19.82606182,2.18673828573908,62.45454545,19.68940647,3.809108005632,13765,2930.105322,2.57194531173924,167.8181818,71.766034,5.16695464401518,199.7272727,40.60564224,2.45642623157344,189.8181818,51.47391219,3.27645405611155,4.818181818,10.7871978,27.0508036527678,80.18181818,88.62597608,13.3548755586175,848.3636364,122.2998551,1.74180130564091,733,138.0557858,2.27564939464771,35902,718.1586176,0.241688756842303,5708.909091,162.0046015,0.342869565541313,0.159016235,0.003346016,71.75925287,3.587962643,28.24074713,2.824074713,0.335520162,0.033552016,5919.405954,68.86079287,2999.419337,539.89548066,967.0211811,9461.06745,1229.9387685,314.1395737,2545.357841,356.35009774,41.02197568,321.8666456,38.623997472,8.368333361,28823.89617,5188.3013106,530.2032916,10.38688508,0.7270819556,0.082678757,11.44865692,6.1822747368,0.089667997,55.06983208,7.7097764912,0.437392273,72.67126101,6.5404134909,0.475237559,5.803672169,0.111394115,11.2517643,1.800282288,0.064356608,230.1968823,4.603937646,2.48800676,30.86414748,1.543207374,0.245132518,8.029088504,0.030559369,1.531836996,0.001421073
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.618182,22061.18182,63203.90909,1.358181818,41.72727273,13.06208949,3.78222506753554,374,40.22437072,1.2994882910297,106.8181818,21.82117404,2.46824147683946,62,17.39540169,3.38998273654261,15971.45455,2106.219664,1.59335998915498,209.1818182,78.21996955,4.51802285221448,203.9090909,28.99467036,1.71805198836298,195,36.74778905,2.27693858934787,53.36363636,35.28816438,7.98984521639709,53.54545455,63.69672462,14.3730589044781,791.4545455,120.7827501,1.8438842317215,754,102.5933721,1.64400325503591,35644.81818,786.4815088,0.266591824406232,5893,127.1290683,0.260653245764504,0.165370381,0.003994019,82.01865964,4.100932982,17.98134036,1.798134036,0.185813281,0.018581328,4906.390605,12.8149241,1873.201141,337.17620538,661.8703278,8311.822141,1080.53687833,243.7283369,713.4399266,99.881589724,14.05510364,107.9334325,12.9520119,2.989644718,30935.30845,5568.355521,285.0900353,11.60935571,0.8126548997,0.11557168,13.02193372,7.0318442088,0.068041373,79.709217,11.15929038,0.911979751,70.91847569,6.3826628121,0.98294395,7.78759488,0.032605693,7.62089899,1.2193438384,0.13765217,147.1050077,2.942100154,0.981019187,14.88976145,0.7444880725,0.24262062,8.426327912,0.091387716,0.982574616,0.014120026
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.218182,22085.63636,61768.45455,1.390909091,22.45454545,13.93817518,7.49991540527427,305.5454545,27.04944967,1.06963922502533,85.90909091,24.45180789,3.43895557774891,52.90909091,15.59778539,3.56194619830093,13458.27273,2353.078881,2.11252508829304,232.6363636,59.45800657,3.0880722891688,209.2727273,41.15359257,2.37601858705701,195.2727273,36.0529913,2.23076810327017,37.09090909,31.34790119,10.2116449302755,42.72727273,50.64995737,14.3228230207,647,83.01686576,1.55030363909247,855.3636364,84.01222855,1.18671501142059,36931.36364,696.2179648,0.227774234609362,5914.272727,190.3560301,0.388883937857789,0.160143112,0.004170852,77.5535611,3.877678055,22.4464389,2.24464389,0.281896254,0.028189625,4743.51956,104.9738041,2896.949952,521.45099136,901.8791875,4039.228505,525.09970565,118.4041127,623.497368,87.28963152,13.29859263,98.07001331,11.7684015972,1.92257992,34349.06054,6182.8308972,445.4522315,11.06017577,0.7742123039,0.081390222,10.69111482,5.7732020028,0.081670324,49.32777324,6.9058882536,0.323555772,61.6011836,5.544106524,0.476706737,6.365283876,0.032078895,14.21907028,2.2750512448,0.130453023,90.62519465,1.812503893,1.806865583,13.96627653,0.6983138265,0.338131722,7.269837559,0.088140895,1.058348396,0.006936541
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.509091,23326.72727,64589.36364,1.373636364,35.18181818,19.53877264,6.71017294671221,307.5454545,38.58850512,1.51601450455361,94,27.32764168,3.51260257393587,48.72727273,21.92756671,5.43717173578916,14074.54545,2124.872531,1.82411921727463,147.6363636,40.06063586,3.278530384486,228.1818182,33.50468081,1.77410435826711,173.4545455,45.18265959,3.14731941040261,26.36363636,41.16132342,18.8642147306047,52.45454545,45.30643141,10.4359368477682,412.6363636,64.37743817,1.88504146223018,804.8181818,107.4195682,1.61265080419702,38790.36364,633.5372558,0.197334501284171,6061.181818,208.0970054,0.414823386900053,0.156258753,0.004822459,75.06123488,3.753061744,24.93876512,2.493876512,0.314653108,0.031465311,2573.483787,20.83881079,3339.764406,601.15759308,1047.00677,5046.388886,656.03055518,101.3494984,1578.677596,221.01486344,31.2176272,53.48002201,6.4176026412,1.120701616,29282.54803,5270.8586454,328.5573862,14.40052097,1.0080364679,0.07942808,10.27959403,5.5509807762,0.051458834,49.65090616,6.9511268624,0.322927713,63.26427197,5.6937844773,0.563265912,6.296183095,0.09037256,15.34553868,2.4552861888,0.315986762,90.09213851,1.8018427702,1.320509697,36.05342738,1.802671369,0.617087304,4.229160877,0.066063666,1.396057162,0.016028184
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.316667,23291.16667,65346.83333,1.344166667,43.66666667,12.16054225,3.36478728528516,361.4166667,32.15433898,1.07494470311021,143.4166667,20.79535933,1.75194923980099,55.16666667,18.13501552,3.9718780197664,14233.66667,2991.738939,2.53957835662324,154.3333333,49.59899803,3.88300438748612,226.4166667,35.17348778,1.87698912602859,195.8333333,36.07777793,2.22591142769185,19.5,23.7811996,14.7351262402613,74.08333333,62.91041008,10.2602210028795,525.1666667,127.8392693,2.94118160486503,844.4166667,98.55728222,1.4102192435487,38720.33333,937.752568,0.292619921206608,6148.583333,192.0290974,0.377352030601786,0.158800656,0.003469597,78.71387527,3.935693764,21.28612473,2.128612473,0.257163412,0.025716341,3322.188553,52.99097299,1374.155784,247.34804112,526.8474966,5399.551536,701.94169968,155.4784276,564.5866399,79.042129586,11.41091288,46.9486511,5.633838132,0.918027483,32219.65007,5799.5370126,365.8178032,8.58191768,0.6007342376,0.113935315,10.7534478,5.806861812,0.175488371,67.64965696,9.4709519744,0.958600155,53.82896824,4.8446071416,0.907980366,6.546600461,0.21306347,5.803580829,0.92857293264,0.179162331,91.69283278,1.8338566556,2.73622133,11.59992701,0.5799963505,0.320170369,5.623923907,0.078821248,0.82113265,0.010596606
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.890909,21781.54545,64274.45455,1.342727273,45.81818182,15.66408747,4.13068390607884,418.5454545,52.46401364,1.5145150618139,161.5454545,36.74877858,2.7485451833715,65.27272727,19.26183225,3.56550090885906,18708.63636,2802.202786,1.80972314650727,187.9090909,69.59231933,4.47474440241057,194.4545455,39.94086538,2.48172745365671,133.0909091,33.38399181,3.03071143661978,63.54545455,38.70494448,7.35930280051349,29.36363636,31.51276798,12.9667586979379,655.1818182,188.6328806,3.47864630957103,696.4545455,91.95799436,1.5953332894489,34087.90909,1045.250731,0.370488584676414,5561.090909,151.6274741,0.329437186187381,0.163200453,0.004106274,80.23174108,4.011587054,19.76825892,1.976825892,0.226534011,0.022653401,1212.319435,3.81968698,959.6082071,172.729477278,355.1815587,7612.230803,989.59000439,168.9409106,383.0841407,53.631779698,7.383390906,68.97052291,8.2764627492,1.256631377,16700.79088,3006.1423584,224.4526933,1.309662683,0.09167638781,0.013947987,2.705794836,1.46112921144,0.017698572,30.41424683,4.2579945562,0.119474831,18.55755468,1.6701799212,0.125641085,4.507341527,0.065271547,4.177557871,0.66840925936,0.07241503,107.4610267,2.149220534,2.19863695,9.694411847,0.48472059235,0.227113038,3.151085499,0.027796954,0.586841167,0.002855282
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.692308,25273.76923,71463.61538,1.376923077,39.61538462,13.95551541,4.25634397538294,356.8461538,30.98345299,1.04906768811114,106.6923077,32.11797164,3.63722121659124,68.15384615,42.43396076,7.52277227207427,16203.15385,4020.858487,2.99829214563787,80.61538462,89.61262789,13.4309272615674,205.1538462,31.26991673,1.84162743259238,150.9230769,51.49670141,4.12266907015441,15.84615385,31.78009375,24.2318192088982,70.84615385,62.98392143,10.7415791521998,366,84.3771296,2.78546929853244,869.3076923,120.7562177,1.67838153661208,42842.38462,517.8230937,0.146036862380772,6372.692308,184.5884542,0.34997441572974,0.14875529,0.004236841,43.1553935,2.157769675,56.8446065,5.68446065,0.773402367,0.077340237,4684.658687,40.98930044,6631.161901,1193.60914218,2065.435552,11154.85179,1450.1307327,310.394632,3810.984322,533.53780508,92.18327006,355.0818916,42.609826992,6.553862016,37075.7818,6673.640724,437.2164977,5.309682165,0.37167775155,0.038456563,5.648759577,3.05033017158,0.065755803,28.74922169,4.0248910366,0.311511624,50.41642497,4.5374782473,0.425761379,7.998732079,0.0894333,25.0506238,4.008099808,0.531009602,263.6699608,5.273399216,4.67933169,61.68487759,3.0842438795,1.598916396,10.60472176,0.047124627,2.599471014,0.035744714
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.508333,15770.58333,57516.75,1.338333333,76.66666667,46.62877249,7.34855782039581,477.1666667,163.5480654,4.14123644942983,434.8333333,182.2420136,5.06384484893116,218.0833333,121.3772918,6.7246499304093,29119.66667,3206.822056,1.33058669617533,230.1666667,85.31954197,4.47879104614833,127.3333333,17.0098011,1.61403088748984,105.8333333,37.34807609,4.26383582673107,16.25,22.73213584,16.9021359871098,166.1666667,55.30220008,4.02117723627586,1339.5,368.5027445,3.32393653460628,573.25,73.80086844,1.55550754929116,18568.91667,1973.177661,1.28390927727251,4186.833333,303.6813022,0.876369176409717,0.226903901,0.019241966,68.15019044,3.407509522,31.84980956,3.184980956,0.377628666,0.037762867,4480.636884,7.550856231,5147.889503,926.62011054,1470.473436,11483.54156,1492.8604028,242.7777321,2897.539841,405.65557774,26.18796901,201.9552017,24.234624204,1.015089484,29511.5462,5312.078316,32.1048001,4.280007535,0.29960052745,0.041449262,7.193324268,3.88439510472,0.051191387,39.15988603,5.4823840442,0.099160724,62.26601894,5.6039417046,0.072783962,7.060998051,0.166110574,21.73821403,3.4781142448,0.324179306,227.4544094,4.549088188,2.714332835,60.0329846,3.00164923,0.581671393,9.227439886,0.098137776,2.660639192,0.035397346
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.618182,21292.72727,58885,1.335454545,33.18181818,18.72868485,6.81964576837011,315.7272727,58.4261772,2.23588821918987,184.9090909,49.22490131,3.21648333011934,67.45454545,15.16155425,2.71573393032153,13294,5753.232952,5.22890798010891,106.0909091,69.44415677,7.90883021237894,200.5454545,34.39291682,2.07210090668288,131.3636364,38.65041456,3.55495173427863,17.18181818,30.15897273,21.2081184278197,84.63636364,78.35850015,11.1862322776964,858.9090909,215.1118103,3.02601983179172,744.3636364,106.6070098,1.73043514687324,34476.45455,1142.661049,0.400451144932904,5588.454545,206.8653493,0.447250404741708,0.162143465,0.0049731,61.4854044,3.07427022,38.5145956,3.85145956,0.507021768,0.050702177,3299.466766,30.96016951,5505.035933,990.90646794,1603.539606,10269.18303,1334.9937939,319.7998586,3795.356029,531.34984406,93.10104025,311.4480017,37.373760204,8.47360052,35173.56997,6331.2425946,618.3618955,7.368448017,0.51579136119,0.084118008,6.263265577,3.38216341158,0.073683145,34.66157048,4.8526198672,0.4641381,58.60550147,5.2744951323,0.854908221,5.441478568,0.110837604,21.04953065,3.367924904,0.452109582,198.7277638,3.974555276,1.546696593,50.93045401,2.5465227005,0.738584595,7.052044782,0.041003547,2.246205468,0.019015327
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.183333,22271.58333,59847.83333,1.283333333,43.33333333,22.27649937,6.21125789192676,318.0833333,48.15780562,1.82928127918623,180.1666667,48.85197183,3.27613936870892,75.33333333,17.82405593,2.8587361010289,11089.41667,1346.87392,1.46748258491079,169.9166667,74.17357816,5.27433808325863,202.0833333,28.88364851,1.72693610263942,157.75,42.84459232,3.2815676450379,10.5,14.21586821,16.3583239267259,59.25,58.89455138,12.0099576929712,657.4166667,213.0836192,3.91619283799561,807.25,55.20066699,0.826211024966759,36977.75,934.663588,0.305400368244176,5991.5,106.1067216,0.213974513124908,0.162107014,0.004334642,35.36524937,1.768262469,64.63475063,6.463475063,1.003750491,0.100375049,3150.347901,22.05986399,6097.843222,1097.61177996,1936.386236,12229.13292,1589.7872796,864.7429197,5093.523369,713.09327166,50.42995617,353.3049619,42.396595428,9.842514542,30813.78663,5546.4815934,1575.735471,5.122222899,0.35855560293,0.145873046,6.301289954,3.40269657516,0.20152179,25.95749555,3.634049377,0.857134355,40.82277223,3.6740495007,1.397062702,5.26394517,0.065585643,23.73857998,3.7981727968,0.966107219,302.9231828,6.058463656,5.375215015,78.78952034,3.939476017,1.427199314,6.654761939,0.283669051,3.325135249,0.156443082
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.063636,20921.72727,58109.63636,1.321818182,38.45454545,14.55584856,4.5734565832785,309.2727273,41.80452346,1.63318870330444,169.6363636,36.45071392,2.59622183939928,54.09090909,22.98457981,5.13413166934508,12770.72727,1398.06145,1.32271215557518,180.7272727,49.29318596,3.29547414113873,189.8181818,35.37461853,2.25169036964193,161.2727273,37.63533156,2.81961316905223,11.72727273,18.03380664,18.5799738249431,86.81818182,62.24438638,8.6625193501289,679.6363636,186.6013251,3.3173617297483,768.2727273,66.94040769,1.05275581925654,34300.09091,2290.955323,0.807004698085607,5761.090909,148.3701146,0.311169067232611,0.168467554,0.008841814,70.44739698,3.522369849,29.55260302,2.955260302,0.348543289,0.034854329,5218.223333,7.043425533,6175.999603,1111.67992854,1855.683454,9855.628818,1281.23174634,190.0778574,3509.410749,491.31750486,57.96869106,115.4337622,13.852051464,1.894932065,13189.89932,2374.1818776,129.6827163,5.35222129,0.3746554903,0.027518772,9.999536344,5.39974962576,0.112403008,89.58971424,12.5425599936,1.243282919,35.42302354,3.1880721186,0.65822487,3.566731737,0.069025258,30.35980649,4.8575690384,0.744553021,245.5928888,4.911857776,4.87578685,55.86097273,2.7930486365,0.54284315,7.476387324,0.031961795,2.37928939,0.024414367
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.509091,21790,55455.72727,1.312727273,36.90909091,12.56546494,4.11339038489461,289.8181818,47.45696615,1.97846812477914,108.2727273,47.89590987,5.3448320836041,46.54545455,17.68255432,4.59010308718662,4996.545455,813.5276718,1.96723934364704,68.90909091,40.23792874,7.05527280092202,208.1818182,32.66440932,1.89577471331664,213.6363636,63.81265192,3.60899541718846,13.72727273,29.82311489,26.2496461625603,89.36363636,76.68020961,10.3675746944705,916.1818182,89.08963821,1.17489820601754,870.2727273,88.52919395,1.2290961279652,38305.90909,876.0102116,0.276310958482674,5961.090909,155.3296202,0.314835176124322,0.15564358,0.00353544,73.94626198,3.697313099,26.05373802,2.605373802,0.308842251,0.030884225,5825.980155,52.44956405,5968.444872,1074.32007696,1958.591437,10048.24434,1306.2717642,653.9557626,3248.960975,454.8545365,183.8381806,105.7636335,12.69163602,5.529308912,10103.92743,1818.7069374,578.8562016,5.409379617,0.37865657319,0.23362155,13.45589808,7.2661849632,0.463413678,97.79698974,13.6915785636,5.191445766,54.064265,4.86578385,2.19762822,3.357694565,0.043389456,28.7689376,4.603030016,1.015325028,254.6825264,5.093650528,3.27008475,50.67135824,2.533567912,0.810955899,8.452626598,0.312120132,2.138035712,0.09205157
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.691667,20826.08333,59943.75,1.424166667,41,16.47587768,4.85533742121636,334.5,42.06812657,1.51953869572181,174.6666667,27.98809271,1.93605631523559,61.41666667,24.09246707,4.73968791501551,15793.33333,2157.795648,1.65078770467324,148.8333333,75.27022028,6.11051328795001,191,30.70090316,1.94210407163835,172.1666667,70.45028335,4.944112988755,40.25,55.49303806,16.6581715866129,145.5,45.90206967,3.81174631164646,1013.25,204.6181033,2.43995690893356,748.0833333,58.72038261,0.948404512823869,32742.91667,1161.338214,0.428544640648233,5434,142.8750249,0.317681115668712,0.16606394,0.004827654,74.61693659,3.73084683,25.38306341,2.538306341,0.275349745,0.027534974,1867.157105,9.197573139,2516.983872,453.05709696,857.2828993,6960.861032,904.91193416,157.416355,1199.537678,167.93527492,19.22244936,60.6622639,7.279471668,0.521352206,33521.67785,6033.902013,153.1315042,21.80830378,1.5265812646,0.383297426,10.48832859,5.6636974386,0.122763336,46.69505839,6.5373081746,0.266664267,136.0251037,12.242259333,1.154440273,7.513560787,0.135235689,10.73581104,1.7177297664,0.228115294,111.667296,2.23334592,0.974152096,21.85695903,1.0928479515,0.227943318,4.184776208,0.042481992,0.991208795,0.007184844
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.236364,21587.27273,62373.45455,1.338181818,17.27272727,10.66856044,7.46276249845785,305.9090909,40.41646829,1.59632270858855,72.45454545,21.46794651,3.57997160966841,40.09090909,14.8354612,4.4710534528129,14940.09091,4174.159303,3.37575168881217,196,69.75098566,4.29980729273085,190.1818182,48.81765701,3.10143476631835,224.5454545,40.1207269,2.15883394965417,56.36363636,52.05434223,11.1586761343987,68.72727273,47.88129261,8.41766174442753,813.3636364,92.54649937,1.37476971990641,709.8181818,126.057779,2.14574073425158,35579.72727,2148.93495,0.729752125738753,5895.090909,322.5106059,0.661010272326885,0.165775222,0.003774207,61.87547013,3.093773507,38.12452987,3.812452987,0.425132074,0.042513207,5731.950298,32.12000598,790.4601626,142.282829268,305.8039749,7012.381581,911.60960553,44.90787058,307.9839209,43.117748926,4.116043221,64.82600414,7.7791204968,1.104452514,19102.04921,3438.3688578,190.2959459,14.81752131,1.0372264917,0.234127184,14.68864067,7.9318659618,0.077615628,78.63602567,11.0090435938,0.631116592,94.75874646,8.5282871814,2.09078523,4.2798937,0.044961711,3.470088908,0.55521422528,0.051336491,131.8281488,2.636562976,1.128119455,7.181000574,0.3590500287,0.167559119,4.406393906,0.009614021,0.594316804,0.008707315
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.036364,21632,65648.63636,1.413636364,26.72727273,14.37421935,6.49806927286077,346.7272727,46.91287863,1.63477803297128,109.0909091,52.9215543,5.86136469661203,51,22.4053565,5.30806700807407,20218.45455,8601.48369,5.14020131429697,143.3636364,69.43525434,5.85188437683826,174.5454545,27.89753981,1.93113251755051,193.9090909,47.90293216,2.9848234055284,34.27272727,31.90326287,11.2471154088505,46.36363636,50.24793076,13.0946955413663,826.3636364,147.3487514,2.15441803642646,670.5454545,112.4787657,2.02673530731923,34173,1998.699527,0.706674007075337,5605.909091,169.8466688,0.3660713130912,0.164327659,0.00605834,76.88644665,3.844322333,23.11355335,2.311355335,0.242239103,0.02422391,8552.630611,86.09986976,3163.380594,569.40850692,1060.826347,9040.006112,1175.20079456,121.9027865,1347.461524,188.64461336,14.95676567,87.95481953,10.5545783436,1.208105913,17067.4608,3072.142944,48.08420766,4.1377886,0.289645202,0.019010108,13.66412704,7.3786286016,0.131993681,99.33071721,13.9063004094,5.308945902,57.03901807,5.1335116263,0.139519515,5.021044644,0.084295908,14.31278916,2.2900462656,0.159446453,224.4453244,4.488906488,2.552502686,28.83560184,1.441780092,0.21722532,11.05154273,0.183321819,1.626818587,0.027086211
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,21969.2,75244.2,1.42,54.8,24.83635328,5.47598165481803,495.9,91.0792695,2.21911671503623,167.4,78.42363589,5.660388420601,120.7,60.4024466,6.04647099954536,32461.8,6283.970999,2.33892496062572,273.2,51.01154553,2.25601769177095,210.2,32.70677809,1.88000830121945,375.8,70.24528454,2.25847410020642,169.1,107.3917543,7.673297624378,88.2,42.42064487,5.81116752364636,1238.5,274.8184249,2.68104775351296,658.3,74.03159986,1.35877639617212,30715.8,2061.698965,0.810994924144876,5547,178.1566103,0.388059651541534,0.181211009,0.011687875,72.94537302,3.647268651,27.05462698,2.705462698,0.408877653,0.040887765,7419.560931,130.1713155,6266.517708,1127.97318744,1913.941942,11396.20863,1481.5071219,173.5311002,2883.518514,403.69259196,39.47106595,169.8695081,20.384340972,6.194816384,32079.57549,5774.3235882,646.9348498,10.38268079,0.7267876553,0.298178052,13.11407391,7.0815999114,0.450378152,78.85879013,11.0402306182,2.91695892,47.08824283,4.2379418547,2.313488133,6.288348336,0.156785698,25.23019472,4.0368311552,0.998221456,262.4737246,5.249474492,2.533130332,49.62591564,2.481295782,0.75197774,10.71886514,0.095384019,2.562984296,0.028069395
