"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,677.5,203.913516526547,138.0986394,3.800967424,167.858665198305,78.5020044581628,257.215325938447
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,511.65,78.765658426553,172.6424549,2.126521142,145.324341895898,56.0533715600779,234.595312231718
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,626.090909090909,165.241311145521,142.7753473,1.931616323,160.873624045285,71.5547695354632,250.192478555108
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,622.4,94.3965630259445,129.6985539,0.996133225,160.372133911222,71.0556052813428,249.688662541102
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,484.727272727273,59.2015048948773,153.3496638,2.167962906,141.6663048712,52.3993185286856,230.933291213715
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,492.5,78.0262193694588,135.6264282,2.715802678,142.722398626431,53.4545469549702,231.990250297892
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,289.666666666667,84.9859168368857,151.7312933,1.325348387,115.16308653817,25.842106302808,204.484066773531
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,285.75,99.0685024708569,121.4529542,1.405222576,114.630922335972,25.3073675941204,203.954477077824
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,359.181818181818,88.4373429969695,127.9383347,0.485558929,124.608229128813,35.3231862970504,213.893271960576
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,848.363636363636,122.299855050832,230.1968823,2.48800676,191.07419985277,101.519515255473,280.628884450067
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,791.454545454545,120.78275012299,147.1050077,0.981019187,183.341864288154,93.8654686405334,272.818259935775
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,647,83.0168657563028,90.62519465,1.806865583,163.714578006726,74.3815647137365,253.047591299715
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,412.636363636364,64.3774381709504,90.09213851,1.320509697,131.871189691104,42.6012096106564,221.141169771551
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,525.166666666667,127.839269349753,91.69283278,2.73622133,147.160874525609,57.8868579604191,236.434891090799
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,655.181818181818,188.632880581206,107.4610267,2.19863695,164.826255643811,75.4872473755658,254.165263912056
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,366,84.3771296027543,263.6699608,4.67933169,125.534627159717,36.2521139459885,214.817140373446
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,1339.5,368.502744531534,227.4544094,2.714332835,257.805738012253,167.069967063736,348.54150896077
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,858.909090909091,215.111810250137,198.7277638,1.546696593,192.507028807236,102.936487623182,282.077569991289
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,657.416666666667,213.083619238736,302.9231828,5.375215015,165.129908331719,75.7892180969634,254.470598566474
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,679.636363636364,186.601325143887,245.5928888,4.87578685,168.148936581322,78.7904863849652,257.507386777678
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,916.181818181818,89.0896382098594,254.6825264,3.27008475,200.288772266833,110.624760850559,289.952783683107
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,1013.25,204.61810326024,111.667296,0.974152096,213.477592233476,123.626893039394,303.328291427557
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,813.363636363636,92.5464993689904,131.8281488,1.128119455,186.318689960794,96.8136099696133,275.823769951975
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,826.363636363636,147.348751421431,224.4453244,2.552502686,188.085022206385,98.5620602699769,277.607984142793
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,1238.5,274.818424903911,262.4737246,2.533130332,244.082695181122,153.662976201518,334.502414160725
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,1130.4,159.462430267028,198.8915063,1.2109063,229.394963200476,139.271879983831,319.51804641712
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,713.846153846154,90.3418010980577,204.6688961,2.906298325,172.797079316895,83.4076026692061,262.186555964585
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,915.076923076923,177.704089963466,214.4801797,2.487970085,200.138648278235,110.476557408263,289.800739148207
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,943.692307692308,112.631689305885,191.8197183,0.230183662,204.026669552554,114.313352975234,293.739986129874
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,823.230769230769,158.037523944027,198.4859127,1.290158433,187.659354188082,98.1407602904408,277.177948085724
