"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","K_sd_fr","Ca_sd_fr","Ti_sd_fr","Mn_sd_fr","Fe_sd_fr","Co_sd_fr","Ni_sd_fr","Cu_sd_fr","Zn_sd_fr","Rb_sd_fr","Sr_sd_fr","Zr_sd_fr"
"Bird Island","BI10","BI10.11",449,445.8,446.8,446.3,446.3,0.525,6176,6580,6410,6403,202,0.09592,0.00314,24876.8181818182,74235.3636363636,1.41545454545455,-6.75537347402445,2.09542642020882,-4.72946208612141,0.521369866935915,-5.82633416303899,1.3151785617681,-6.40153273132159,2.63808936058941,-0.70802805834982,0.16565965534521,-5.72642813843268,3.54141319084743,-5.24336118491552,0.630162397512323,-5.48286073095879,1.30851504461446,-8.79414397597336,16.6602868168545,-6.70210100741552,6.94336414568215,-4.66911559381265,0.921065223639477,-3.84641246906714,0.541170832233822,0,-1.8788519523455,6.54998030436364,1.87902362082147,0.15280435,-1.87902362076877,47692,436.193951856698,4361.95679191638,0.0918001782529464,830.727851727847,176.964300457362,0.206227680102278,0.03084685002734,0.00461923436521893,0.030846850903758,885.356764248176,80.05,19.95,1,86.26,4.31,43.13,4.31,4.1728,18.9235,0.9091,0.2265,1.0387,0.0217,0.1003,461.8,6.86652508355506,1.23597451503991,8.93751154889699,1.16187650135661,5.94825465356441,0.832755651499017,4.23367920911665,0.508041505093998,9.72321135536732,1.75017804396612,0.269769610162686,0.018883872711388,0.995395708692434,0.537513682693915,3.41491114435575,0.478087560209805,2.9208769665228,0.262878926987052,1.4297268344136,0.228756293506176,4.67712823950778,0.0935425647901556,2.27154962125356,0.113577481062678,0.310186613407251,0.11023872428661,0.225730025941751,0.412102768401339,0.233973291582975,0.618433184742053,0.120182908498697,0.23865553199737,1.89447510324739,1.03599813521158,0.197267599213016,0.140694955776563
"Bird Island","BI10","BI10.12",461,452.4,453.6,453,453,0.6,6271,6663,6472,6471,196,0.09957,0.00314,16602.5384615385,58318.2307692308,1.34923076923077,-5.94963074999192,1.47299019814032,-4.00453377439064,0.856328032865887,-4.13768753996096,2.00117754032829,-4.94855967236233,2.64943335880355,0.306203926813792,0.0312145888678671,-4.48603295864686,1.19653788126338,-5.13035862658363,0.797298390233463,-5.1891041372928,1.41758252737599,-7.01192619846203,10.1542214292954,-5.0083352036343,2.67572101490383,-3.00526664073903,1.05522804778495,-3.62579371369226,0.593131327964,0,-1.57100605467463,4.79991788846154,1.56041941322533,0.211779540384615,-1.56041941416724,25056,1663.48051864079,4952.95001579608,0.0675106829153157,3518.18657396545,324.087080732071,0.637304858943186,0.133356934355372,0.0282750205600243,0.133356934516788,3731.19096268202,43.16,56.84,2.84,13.35,0.67,6.68,0.67,4.4562,20.7372,0.5872,0.7734,3.6377,0.077,0.3646,473.5,8.7995353168452,1.58391635703214,9.31962982035972,1.21155187664676,8.24564278698453,1.15438999017783,5.87234844343613,0.704681813212335,10.5207192537696,1.89372946567854,1.66953197753021,0.116867238427114,1.73143597716126,0.934975427667078,3.35861069522474,0.470205497331464,3.92031701424788,0.352828531282309,3.22089872941643,0.515343796706629,5.57469817257397,0.111493963451479,4.1220388050844,0.20610194025422,0.247576742160398,0.213839633053461,0.483646365512456,0.53539484905085,0.101940524384095,0.266725165038531,0.15540792530607,0.273184443763266,1.4481358106026,0.534253580503597,0.351126263966202,0.163586617110656
"Bird Island","BI10","BI10.12",465,457.6,458.7,458.1,458.1,0.55,6333,6707,6522,6522,187,0.09957,0.00297,20723.5833333333,52309.4166666667,1.34166666666667,-7.03623881746604,3.33239825982552,-4.90800711161677,0.71918644531441,-5.4080587232222,1.49826966292895,-6.25765808059768,1.63594339555628,-1.7761988253714,1.03647115220593,-6.37885886076473,4.79567310132093,-5.25035241684757,0.964522874274898,-5.65604410250287,1.87758069929667,-8.35462197296972,28.9412594704298,-5.54546270506704,2.85119467692344,-3.62188511770029,0.838497450835548,-3.78450342504055,0.458960650539979,0,-1.82894084930517,6.23235880241667,1.82864355196065,0.160807435083333,-1.82864355192745,40690.8333333333,337.057982153417,2762.88671364286,0.0866375242378301,1327.37734124875,162.488507752134,0.309072748150483,0.0490729091491186,0.00780882062450493,0.0490729093999315,1329.52081821256,68.15,31.85,1.59,36.06,1.8,18.03,1.81,4.0849,19.1725,0.808,0.3776,1.7913,0.0376,0.1795,477.3,8.54634210442195,1.53834157879595,9.34867012055559,1.21532711567223,7.9716173252488,1.11602642553483,5.30804589904339,0.636965507885207,10.2925368623624,1.85265663522523,1.45395477010617,0.101776833907432,1.97315341092012,1.06550284189687,3.66765290729035,0.513471407020649,4.13141583461,0.3718274251149,3.07907172698451,0.492651476317522,5.42694982006684,0.108538996401337,4.09489415450193,0.204744707725096,0.473605053249972,0.146533293240787,0.277043896822972,0.261430614214708,0.583533294471811,0.751807369625043,0.183706311062071,0.331960052869074,3.46410161513775,0.514149103251245,0.231508571803611,0.121273678206557
"Bird Island","BI10","BI10.12",469,462.9,463.9,463.4,463.4,0.5,6429,6767,6573,6579,169,0.08959,0.0024,21096.2727272727,57828.2727272727,1.35545454545455,-6.46330771406953,1.72116945557079,-4.43692142255169,0.594794910497057,-4.88416987340356,1.04157524132431,-5.86735928800177,1.18628648663297,-1.01902055293318,0.373318012933405,-5.82389428646817,3.07983883716987,-5.11503410024366,0.975151658440078,-5.42054302483638,1.97282173069578,-7.33432667512682,10.906120669189,-5.40316170622921,4.04843588675037,-3.75984204821773,0.632635334659838,-3.83533833838657,0.511662113886532,0,-1.79346501077595,6.00792348690909,1.79228407935164,0.166712956363636,-1.79228407989297,39636.5454545455,509.362756963854,3505.86831158585,0.0608873774051135,1933.01574559735,148.397071767238,0.250118585719177,0.0419215519464351,0.00703510236167401,0.0419215516642001,2045.18768643058,61.49,38.51,1.93,40.11,2.01,20.05,2.01,3.5448,16.7756,0.8094,0.507,2.4248,0.0454,0.2185,480.9,8.61341857647426,1.55041534376537,9.23690275058605,1.20079735757619,8.24153350071262,1.15381469009977,5.74123239556141,0.68894788746737,10.4680502264298,1.88424904075736,1.99720710288617,0.139804497202032,1.83470170676368,0.990738921652386,3.5456315942823,0.496388423199522,4.07082857391697,0.366374571652527,3.0468782629677,0.487500522074831,5.29193586702381,0.105838717340476,3.93046105524908,0.196523052762454,0.266298547386828,0.134055768369904,0.21325532655941,0.202184053916525,0.366349836476641,0.528828080606799,0.19064421455052,0.363952785109631,1.48699685087321,0.749271649982823,0.168261146757408,0.133407295196224
"Bird Island","BI10","BI10.12",477,473.1,474.2,473.6,473.6,0.55,6590,7104,6791,6809,257,0.02308,0.0009,21065.1666666667,59893.8333333333,1.43166666666667,-6.72115931063704,2.58971674366396,-4.68122778015147,0.738006085598456,-5.3674137545553,1.06660482380792,-6.33657178755043,2.67584562708501,-0.788557959777492,0.125296546634537,-5.54760311437942,2.87621085319737,-5.20430801754022,0.794040161477172,-5.40992696849153,1.82877633531219,-6.80741965492145,10.4204307668706,-5.56891486705313,2.04145190610772,-3.65128217068667,0.850929365096561,-3.80573665365183,0.329842403767508,0,-1.80785138100994,6.09745183775,1.80765569268659,0.164073704916667,-1.80765569292039,38956.6666666667,390.449585462552,2067.26282945846,0.108948138899648,1204.07173789604,159.977531566344,0.131857418946278,0.021694842015631,0.00357040127784682,0.0216948420068609,1334.97581410392,74.7,25.3,1.27,69.78,3.49,34.89,3.49,4.0849,19.6626,0.8082,0.2738,1.3315,0.0063,0.031,490.2,7.83081658748666,1.4095469857476,8.84805845717108,1.15024759943224,7.08969149320785,0.992556809049099,4.10532182269821,0.492638618723785,10.4199476085342,1.87559056953616,3.08229080460771,0.21576035632254,2.35026307606215,1.26914206107356,3.84363834301598,0.538109368022237,4.91283945473156,0.44215555092584,2.37358497947831,0.379773596716529,4.71552387896197,0.0943104775792394,3.0845193619096,0.15422596809548,0.385308043445039,0.157652248567699,0.198718577061941,0.42228601155317,0.15889326216413,0.518460097792903,0.152573629155115,0.338040854518618,1.5307460528509,0.366579837336961,0.233049467370125,0.0866697918919335
"Bird Island","BI10","BI10.12",480,476.9,478,477.5,477.5,0.55,6625,7506,6943,6978,441,0.02308,0.00148,22437.0833333333,59727.8333333333,1.30833333333333,-7.51644829684844,3.57306956561106,-4.99957766680257,0.6876146015983,-5.93253011062244,1.9118994348839,-6.74023451758989,3.45392184385495,-1.46076208489891,0.552903128978258,-6.36294028644842,2.24730708598345,-5.21820331719702,0.927710261120076,-4.85982954030324,0.698650936639617,-7.64213651201194,8.63248253145559,-6.15003530628238,3.79231976869826,-3.8508697077196,0.415247854799301,-3.83815618746156,0.401460838929822,0,-1.87352259037513,6.51251556358333,1.8736355566357,0.15357819325,-1.87363555623764,44880,444.65971838195,2933.2952872877,0.106756590883044,1038.66439223503,184.698013147424,0.0914439817098542,0.0140269782162148,0.00215201160187435,0.0140269786014778,1206.71047970016,75.92,24.08,1.2,68.85,3.44,34.43,3.44,4.8707,23.6106,0.8008,0.2539,1.2436,0.0059,0.0291,496.2,8.72842602742352,1.57111668493623,9.19579802455276,1.19545374319186,8.16320342458908,1.14284847944247,4.74869687800914,0.569843625361096,9.48720661262688,1.70769719027284,1.6775116691311,0.117425816839177,2.30253872631913,1.24337091221233,4.4952405169627,0.629333672374778,3.56736199121857,0.321062579209672,3.41311957865995,0.546099132585592,5.50367524145641,0.110073504829128,4.02286597407827,0.201143298703913,0.475366745635595,0.137534537399847,0.322273869535119,0.512433482075632,0.378503203700363,0.353186889207446,0.17778346391041,0.143760379010335,1.12959020267264,0.616633820756172,0.107832226566087,0.104597316868268
"Bird Island","BI10","BI10.13",519,491,492,491.5,491.5,0.5,6901,8101,7636,7600,600,0.02106,0.00168,21587.2727272727,62373.4545454545,1.33818181818182,-7.6304024966436,4.71294480112924,-4.75624332672526,0.628391124389432,-6.19657189001387,1.83601557408973,-6.78838169335724,2.51201021685999,-0.867727752391579,0.242437204203188,-5.2014166367752,1.85104049603674,-5.23155074361927,1.34288362734356,-5.06545313918206,0.905071369409235,-6.44770709076495,5.95474623681821,-6.24938519262455,4.35385588798086,-3.77835300925649,0.429910225579163,-3.91452244071116,0.695186481842014,0,-1.79765606176369,6.03513247845455,1.79735947085571,0.165775222090909,-1.79735947064107,41474.8181818182,809.700326158893,2389.07590350898,0.100381092026156,2148.9349497325,322.510605886211,0.138583384638503,0.0228663774703127,0.003774207339163,0.0228663770092292,2449.34986550235,79.77,20.23,1.01,76.36,3.82,38.18,3.82,2.9089,15.2093,0.8896,0.4251,2.2441,0.009,0.048,535.8,6.67261526018673,1.20107074683361,8.85543266284345,1.15120624616965,5.73004757674072,0.802206660743701,4.17170682131633,0.500604818557959,9.8575508967614,1.77435916141705,2.69581035284315,0.188706724699021,2.68707445152709,1.45102020382463,4.36482993628612,0.611076191080057,4.55133415062563,0.409620073556306,1.24418021553255,0.199068834485208,4.88149917134404,0.0976299834268809,1.97143872906133,0.0985719364530667,0.617653499039183,0.132119212837264,0.296295372131254,0.370045517522698,0.279393166272482,0.355872375796521,0.256689401126698,0.178675301999809,0.92354478157781,0.696685474455827,0.113782440265887,0.177591645563722
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,495.3,0.5,6973,8151,7817,7780,589,0.02106,0.00162,21632,65648.6363636364,1.41363636363636,-7.15350664302771,3.84723404561312,-4.59065262420603,0.621124285149673,-5.7470095745903,2.78795622637195,-6.5073655048437,2.85882047112737,-0.524840079890173,0.223281328302712,-5.47380682340335,2.65112673366238,-5.27700594534457,0.843422040433041,-5.17180169189504,1.27763203059163,-6.90484122291838,6.42747111616061,-6.60267568464802,7.15584058198524,-3.72215622319487,0.663697006921451,-3.93109964512996,0.659411279017116,0,-1.8076146223663,6.09310645390909,1.8065205350143,0.164327659181818,-1.80652053491819,39778.9090909091,837.274984697381,7001.60209198905,0.0731126155013931,1998.69952719262,169.846668819529,0.229970511664389,0.037306038731296,0.0060583403362473,0.0373060385752311,2138.33853515038,76.89,23.11,1.16,69.32,3.47,34.66,3.47,3.9741,20.9234,0.8058,0.2422,1.2875,0.0051,0.0275,539.2,8.05939654297178,1.45069137773492,9.10941512949219,1.18422396683398,7.20597774875768,1.00883688482608,4.47682326820407,0.537218792184488,9.74492905252694,1.75408722945485,1.42016149053647,0.0994113043375526,2.61477393442688,1.41197792459052,4.59845486067839,0.643783680494975,4.04373556119629,0.363936200507666,2.66115348442915,0.425784557508664,5.4136321336454,0.108272642672908,3.36161079870668,0.168080539935334,0.537810927926221,0.135301957258659,0.485114247712158,0.439320715733492,0.425427357509424,0.484329611766247,0.159829655143201,0.247038093628737,0.930864433902796,1.08377889870063,0.178309820201951,0.16774219392633
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,499.2,0.5,7038,8243,8028,7965,603,0.02597,0.00199,21969.2,75244.2,1.42,-6.32884226521078,2.86834602877876,-4.12615816566966,0.757829142137626,-5.21214630110937,2.44178891122388,-5.53922433106126,2.77201907104915,0.0552868332314453,0.0107024520091383,-4.72232833146811,0.881746949881648,-4.9844730007219,0.775575891310349,-4.40347537218538,0.823106387654965,-5.20204220326021,3.30370454218997,-5.852925496152,2.81502124623153,-3.21087621023533,0.712481180991776,-3.84287170469092,0.432164575958695,0,-1.71151993910951,5.5384849477,1.70992647545118,0.1812110093,-1.7099264763363,36262.8,685.23374762842,5070.51574847723,0.096148034012373,2061.69896498549,178.156610255634,0.34593558566874,0.0634997516297374,0.0116878752857954,0.0634997518566606,2134.40654255202,72.95,27.05,1.35,58.75,2.94,29.37,2.94,3.219,17.0301,1.1024,0.4089,2.1836,0.0106,0.0575,541.7,8.74297608986742,1.57373569617614,9.34103600275103,1.21433468035763,7.96676653370418,1.11534731471859,5.13503054288322,0.616203665145987,10.3759748290375,1.86767546922676,2.34013910932566,0.163809737652796,2.57368599778711,1.38979043880504,4.36765878633331,0.611472230086664,3.85202334841802,0.346682101357622,3.22804148041946,0.516486636867113,5.57015098025976,0.111403019605195,3.90451319002101,0.195225659501051,0.453218125619258,0.183664588634264,0.468480501152502,0.500434520318129,0.193580485327039,0.186718687899349,0.155598373428449,0.186921991855372,0.635078381355591,0.480959692393532,0.221896184823505,0.112458757192222
"Isla Hermite","HER42PB","HER42PB1A",3,2.5,3.1,2.8,2.8,0.6,-65,-42,-60,-58,12,0.4116,0.01546,19219.7142857143,52847.5714285714,1.32857142857143,-6.13426534573965,1.74598492591236,-4.28151746399207,0.373422046939625,-5.37432702844761,2.86385126295808,-5.58739613619505,1.57440493340606,-1.43614953525541,0.257425357142309,-5.96404419587979,3.97046363669533,-5.16223759919652,1.15914603052794,-5.63881505083275,1.71195994807259,-7.24324042144331,8.38103059739735,-5.55684146787308,3.79394464677268,-3.85694519403326,0.585013460010466,-3.85020122748262,0.839760128483476,0,-1.7863980279188,5.96938572485714,1.78643536995883,0.167590926857143,-1.78643536997776,37325.1428571429,294.422437033205,1304.46500619256,0.0448807944925857,671.75860176675,121.7096466811,0.132506991081902,0.0219988752885902,0.00365304735119983,0.0219988749197825,740.467966575064,79.48,20.52,1.03,41.92,2.1,24.32,2.1,5.0921,0.3895,0.9496,0.2452,0.031,0.1009,0.0166,16.4,8.60221029700123,1.54839785346022,9.67710058327398,1.25802307582562,7.38219575149067,1.03350740520869,6.00988763234206,0.721186515881048,9.5943967832687,1.72699142098837,1.57923542890019,0.110546480023014,1.60257836181889,0.865392315382201,3.14113239669114,0.439758535536759,3.74234655648046,0.336811190083241,2.84100968171623,0.454561549074597,5.32139353241645,0.106427870648329,2.17378361734071,0.108689180867036,0.284628203624249,0.0872172191472153,0.532876255538419,0.281777932874151,0.179246903489424,0.665733436287796,0.224543331889326,0.303602784031684,1.15708303324927,0.682752003761021,0.151677929184861,0.218108114061492
"Isla Hermite","HER42PB","HER42PB1A",5,5.3,5.9,5.6,5.6,0.6,-64,-19,-55,-51,23,0.4081,-0.1335,18524.2857142857,52431.2857142857,1.43285714285714,-5.94163930795954,1.29724524681343,-4.09383594158534,0.672277914815624,-5.21612684289756,1.58641173904068,-5.23449283204305,1.27219513203279,-1.04440287707129,0.145967645705747,-5.63764366001623,1.6353286903465,-5.16210751320077,0.457718226822658,-5.66292590549052,1.21630769286781,-11.2532019012576,31.8288614977624,-5.21703717523171,2.53992736230091,-3.357074460093,0.540296725022803,-3.79210900427211,0.364290095131841,0,-1.6932246276944,5.43927447285714,1.69323286622107,0.183999063857143,-1.69323286598909,34242,485.12600228728,2026.48692028723,0.0778276484107213,935.464743170092,176.31303330805,0.169749114617209,0.0309511574357615,0.00564737550521574,0.0309511580912661,1043.88441250297,71.58,28.42,1.42,22.91,1.15,13.29,1.15,5.7703,0.5741,0.9087,0.3608,0.0539,0.1472,-0.0262,-17.8,8.69546996509277,1.5651845937167,9.71647584295073,1.26314185958359,7.5164228670614,1.0522992013886,5.90479756735227,0.708575708082272,9.69213420221314,1.74458415639837,1.68692356353095,0.118084649447166,1.70606525222041,0.921275236199023,3.36250920719164,0.47075128900683,3.56730361985049,0.321057325786544,3.09878037554298,0.495804860086877,5.36821733176771,0.107364346635354,2.20947403720299,0.110473701860149,0.218331201134274,0.164217111874611,0.304135958886964,0.243040763041076,0.139761818844341,0.290073085311282,0.0886688674445777,0.214784320537999,2.82842712474619,0.486852456095083,0.160942728987856,0.096065301583219
"Isla Hermite","HER42PB","HER42PB1A",9,10.9,11.5,11.2,11.2,0.6,-56,33,-29,-24,45,0.0853,-0.15703,20444,62930.4285714286,1.41428571428571,-5.64407493219392,1.06553331851152,-3.8614683340968,0.456314327410822,-4.6444239249416,1.83689122224263,-5.25654752477242,1.6946119672857,-0.453892296252317,0.0804243184278156,-5.07951898600696,2.07067697130015,-5.16742676022951,0.787099242646117,-5.65076392034471,2.3823284479671,-11.2990672426807,31.9585882735292,-5.27205171130838,1.86185107545852,-3.49464101869405,0.572327976472137,-3.6572970753775,1.10569653770339,0,-1.71662487140947,5.56645999028571,1.71644754488185,0.179760078571429,-1.71644754430853,35720.2857142857,222.754723107427,2539.29175540103,0.0832380407540412,923.956245098837,122.84388079029,0.149270687471833,0.0270488519798273,0.00490355952275918,0.0270488512007714,994.009174049837,75.75,24.25,1.21,32.46,1.62,18.83,1.63,5.7703,0.805,0.9124,0.2921,0.0554,0.0249,-0.0412,-165.1,8.55779448958485,1.54040300812527,9.65233966531506,1.25480415649096,7.36559048295233,1.03118266761333,5.67470210857249,0.680964253028699,9.74905363576774,1.75482965443819,1.55091659767825,0.108564161837478,1.65661319128261,0.894571123292609,3.4988255480102,0.489835576721428,3.32192060483868,0.298972854435481,2.93510790876877,0.469617265403004,5.2907181288431,0.105814362576862,2.11476511169135,0.105738255584568,0.188787946884564,0.118171194978232,0.39550464211032,0.322381174963136,0.177188110685862,0.407652176712882,0.152319380451395,0.421594050211493,2.82842712474619,0.353154934247876,0.163773038034681,0.302326148222254
"Isla Hermite","HER42PB","HER42PB1A",13,16.3,16.9,16.6,16.6,0.6,-46,192,27,40,119,0.0853,0.25802,18108,46364,1.38285714285714,-6.04655584675839,1.55799471359264,-4.50484364619078,1.09832681775728,-5.83731520061317,1.48831834418987,-5.94356500045588,1.15458134990128,-1.97199813286425,0.160257353851463,-5.72255896331498,2.02691378538694,-5.14416802005322,0.824892752349139,-5.47156159274123,2.31324272661396,-10.1956253086697,26.9750890275363,-5.58050479182847,4.46163229792131,-3.62299317673951,0.485702416293299,-3.78483384051612,0.521036919917799,0,-1.73518767107597,5.67165761885714,1.73532964360007,0.176368679571429,-1.73532964339341,36011.2857142857,190.077177307885,824.655887830393,0.0819988385515888,287.55156887401,110.329808604324,0.10702798875553,0.0187931875376665,0.00330055230954895,0.0187931869625532,347.628016844497,71.91,28.09,1.4,29.64,1.48,17.19,1.48,5.2022,0.9208,0.8836,0.3451,0.0783,0.0294,0.0957,325.2,8.67213331395159,1.56098399651129,9.77961448264658,1.27134988274405,7.50645258137216,1.0509033613921,5.76470733500438,0.691764880200526,9.52275758099223,1.7140963645786,1.67657121845375,0.117359985291762,1.84867273514208,0.998283276976721,3.5233746758147,0.493272454614058,3.3650311178055,0.302852800602495,3.01825103528569,0.482920165645711,5.3826754753159,0.107653509506318,2.36466586822196,0.118233293411098,0.257666472133536,0.243810197205403,0.254966246132045,0.194257377485183,0.0812664835633974,0.35419709930132,0.160354939639123,0.422775598411026,2.64575131106459,0.799503353971574,0.134061090540171,0.137664410611682
"Isla Hermite","HER42PB","HER42PB1A",20,26.1,26.7,26.4,26.4,0.6,2,355,144,152,177,0.0875,0.10392,16640.8571428571,45076.8571428571,1.39,-5.6940010326289,1.28548935115144,-3.88560751650349,0.873909048307735,-4.60233507165109,1.74114985034726,-5.18349494872823,1.37535845068992,-1.25758984012355,0.102127421790854,-6.05341820863341,3.01730383020085,-5.14956143847087,0.76799705064291,-5.49609337244455,2.75363070467001,-7.29706949677752,8.69155500733555,-5.33988527114899,1.64373069075583,-3.27200129293301,0.410187222973382,-3.71487418525192,0.441769378756222,0,-1.68024068071897,5.36897401628571,1.6804328586526,0.186331493857143,-1.68043285856644,31517.7142857143,490.23172363398,1275.77433069377,0.0597215762238964,670.404071473033,163.331681235571,0.116872773768094,0.0218406880768076,0.00408353385371246,0.0218406889666518,799.794080641118,68.52,31.48,1.57,27.72,1.39,16.08,1.39,4.7493,1.1588,0.9455,0.4344,0.1277,0.038,0.0563,148.2,8.67672819833176,1.56181107569972,9.73080159766745,1.26500420769677,7.72139446883604,1.08099522563705,5.94781364614823,0.713737637537787,9.55953187891748,1.72071573820515,1.89410531257422,0.132587371880195,2.05952593217641,1.11214400337526,3.7369658683285,0.52317522156599,3.60853466875703,0.324768120188133,3.11948028906967,0.499116846251147,5.25754462550231,0.105150892510046,2.40705045952541,0.120352522976271,0.225762050934847,0.224909243817331,0.378318793230026,0.265334193298937,0.0812088476961781,0.498446287074228,0.149138341161527,0.501015997740455,1.19110212821378,0.307821349577825,0.125362793669831,0.118919068783015
"Isla Hermite","HER42PB","HER42PB1A",25,33.1,33.6,33.4,33.4,0.5,56,419,226,231,182,0.0859,0.06884,15229.3333333333,49329.5,1.285,-5.20085101772725,2.20223183271783,-3.88367441101673,0.410522143323368,-4.65592805725691,1.25081992801258,-5.03025292462935,0.794786331741467,-0.208821305434328,0.0195540629030135,-4.7977196329653,1.85429837380449,-5.07117319441871,1.95573365100701,-5.23499373665358,1.73339069955148,-7.39110692574737,12.2640047238533,-4.61384165562369,3.34811584855051,-3.06995885137958,0.610559724284368,-3.65403272278377,0.361580165202182,0,-1.55625963964509,4.739217077,1.55554000360984,0.211144706666667,-1.55554000345794,26180.1666666667,1049.86678520023,3217.91800703498,0.110589330407594,1170.69193214953,155.034727292522,0.13446206725504,0.0281516979543398,0.00589592809765576,0.0281516984437201,1309.81592854365,59.53,40.47,2.02,19.47,0.97,11.29,0.98,3.9894,1.1729,1.1348,0.7716,0.2654,0.0663,0.0759,114.5,9.09065488779916,1.63631787980385,10.0443589944064,1.30576666927283,8.05216999710903,1.12730379959526,6.37222233759682,0.764666680511619,10.4769492488063,1.88585086478514,2.26517888895096,0.158562522226567,2.40585534898045,1.29916188844944,4.12140480975152,0.576996673365213,3.86912466450018,0.348221219805016,3.55103318664884,0.568165309863815,5.46924393047532,0.109384878609506,2.82054400525482,0.141027200262741,0.423436823168259,0.105704572494247,0.268651042849127,0.158001266268342,0.0936401717360349,0.386495776256608,0.38565704148292,0.331116098079524,1.65929201769912,0.725667696998135,0.19888205472526,0.0989537293816891
"Isla Hermite","HER42PB","HER42PB1A",28,37.1,37.7,37.4,37.4,0.6,89,447,280,279,179,0.0859,0.05639,16567.1428571429,50035.5714285714,1.29857142857143,-5.07264972160734,1.09296210370119,-3.55198208257087,0.83640028848827,-4.33319376772934,1.57145171963431,-4.88584627801262,0.866142636646665,-0.562260115909201,0.0824490174078432,-5.46610544750427,4.46527647867586,-5.11731272649502,1.43897515962473,-5.13002683419064,1.36270844565698,-7.83414775715296,10.8469062132201,-4.79594778516902,1.33587389783893,-3.14387978863568,0.741748065393653,-3.5994020706867,0.607071183402957,0,-1.62372487513187,5.07489128771429,1.62352839065262,0.197354673571429,-1.62352838986455,29369.1428571429,390.43925202752,2153.88392268036,0.0641426980589819,804.071040453042,120.122754674026,0.216178228791675,0.0425596448900126,0.00838868052414258,0.0425596449021451,801.388259745014,63.18,36.82,1.84,20.1,1.01,11.66,1.01,3.8992,1.2575,1.0087,0.5878,0.219,0.0505,0.052,102.9,8.95497161851489,1.61189489133268,9.89376972856614,1.2861900647136,7.93053966870594,1.11027555361883,6.23417589697179,0.748101107636615,10.1394031595937,1.82509256872686,2.08466893551853,0.145926825486297,2.17124647299971,1.17247309541984,3.77829489814228,0.528961285739919,3.75162665085004,0.337646398576503,3.4014242215987,0.544227875455792,5.30808874723216,0.106161774944643,2.89538225547318,0.144769112773659,0.215461773172635,0.235474241999244,0.362654384702895,0.177275867344516,0.146638566519198,0.816902732953063,0.281197424612024,0.265633785105137,1.38456747938106,0.278542210565757,0.235933978161278,0.168658897083742
"Isla Hermite","HER42PB","HER42PB1A",31,41.2,41.7,41.5,41.5,0.6,154,482,329,328,164,0.0777,0.0399,18103,57895.3333333333,1.36,-5.7031922188825,1.32429664619231,-4.09677203789734,0.413645384098836,-4.50716046592938,2.0279284870208,-5.24336258015149,1.00944007446489,-0.279786487849279,0.0273843454845858,-5.24693613964236,2.96290353395558,-5.10168962823367,1.44329381088992,-5.42830349789063,1.89263560998681,-9.26990403902223,22.7065348601693,-5.03386703189491,2.97847327340187,-3.46236233007518,0.383670714295484,-3.72759528864714,0.578539253747274,0,-1.66823520655225,5.30682681333333,1.66826732477932,0.188708828166667,-1.6682673247092,31538.1666666667,370.912388577141,1942.7416366225,0.0379473319220205,629.653767293317,124.889417752933,0.223075119566075,0.0416296108420912,0.00777805948191147,0.041629611431342,586.393525430377,58.63,41.37,2.07,18.16,0.91,10.53,0.91,3.6289,1.2737,1.0532,0.7433,0.2981,0.0578,0.0528,91.5,9.07178575698292,1.63292143625693,10.0842068622508,1.31094689209261,7.81706007915904,1.09438841108227,6.2359234047678,0.748310808572137,10.3204944551402,1.85768900192524,2.16589615015055,0.151612730510539,2.19498131688565,1.18528991111825,3.54783184940403,0.496696458916564,3.79044148733808,0.341139733860427,3.42162812374444,0.54746049979911,5.54563685026469,0.110912737005294,2.54076432775994,0.127038216387997,0.232202702515925,0.100968611451258,0.449934831996855,0.192517694329605,0.0978758684705951,0.56469212795823,0.282905060100574,0.348660610211324,2.44948974278318,0.591686918730682,0.110811832419386,0.15520441704315
