"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,12.35,9.39918809483592,1739.758107,627.1074323,3095.32037311719,-8265.7562786345,14456.3970248689
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,20.3636363636364,12.7457657853322,1447.271106,470.971649,3527.97048416541,-7830.35564122782,14886.2966095587
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,19.9,6.85484419143782,1334.018291,545.4493081,3502.93911075253,-7855.5243520243,14861.4025735294
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,14.6363636363636,14.9283135502489,3262.422113,1005.382976,3218.75940082975,-8141.4509748609,14578.9697765204
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,25.75,8.02411139232025,2439.861236,757.6437819,3818.77614587395,-7538.15072244266,15175.7030141906
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,6.66666666666667,7.54782730126339,4192.532888,1214.507924,2788.48154412458,-8575.03032490316,14151.9934131523
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,18.5,11.1069184008723,2645.007056,831.194612,3427.35417927048,-7931.54023787608,14786.248596417
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,14,7.97496081495075,1279.071246,462.2106416,3184.40261379246,-8176.04233664562,14544.8475642305
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,40,11.1624370099007,2999.419337,967.0211811,4588.12276988767,-6766.84594926453,15943.0914890399
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,41.7272727272727,13.0620894889823,1873.201141,661.8703278,4681.37690613175,-6673.52648072175,16036.2802929853
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,22.4545454545455,13.9381751772866,2896.949952,901.8791875,3640.8570701451,-7716.88295955603,14998.5970998462
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,35.1818181818182,19.5387726422014,3339.764406,1047.00677,4327.992810891,-7027.35474630348,15683.3403680855
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,43.6666666666667,12.1605422526624,1374.155784,526.8474966,4786.08330472161,-6568.79105708766,16140.9576665309
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,45.8181818181818,15.6640874730588,959.6082071,355.1815587,4902.24196565722,-6452.6550661988,16257.1389975132
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,39.6153846153846,13.9555154063334,6631.161901,2065.435552,4567.35767882117,-6787.63065159034,15922.3460092327
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,76.6666666666667,46.6287724934125,5147.889503,1470.473436,6567.72811822706,-4793.83822842089,17929.294464875
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,33.1818181818182,18.7286848540851,5505.035933,1603.539606,4220.01433734522,-7135.57547412775,15575.6041488182
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,43.3333333333333,22.276499371365,6097.843222,1936.386236,4768.08689246397,-6586.78912062098,16122.9629055489
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,38.4545454545455,14.5558485590064,6175.999603,1855.683454,4504.68485851138,-6850.37384586553,15859.7435628883
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,36.9090909090909,12.5654649373157,5968.444872,1958.591437,4421.24694713509,-6933.93152008086,15776.425414351
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,41,16.4758776838912,2516.983872,857.2828993,4642.11200666056,-6712.81435475666,15997.0383680778
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,17.2727272727273,10.6685604379495,790.4601626,305.8039749,3361.09466141284,-7998.19762004303,14720.3869428687
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,26.7272727272727,14.3742193463917,3163.380594,1060.826347,3871.53835453836,-7485.1733849323,15228.250094009
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,54.8,24.8363532839353,6266.517708,1913.941942,5387.16347412648,-5968.45156104892,16742.7785093019
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,37.9,19.3071661997991,1326.826528,440.8838882,4474.74537266459,-6880.35288002499,15829.8436253542
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,76.6153846153846,17.8863936254091,5443.67845,181.2744924,6564.95943941819,-4796.58598362,17926.5048624564
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,84.1538461538462,18.2658431407101,5975.780316,106.9664677,6971.95522432154,-4393.01710873619,18336.9275573793
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,118.692307692308,43.0104340352133,5333.453521,102.4023076,8836.660402093,-2553.03520805826,20226.3560122443
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,100.076923076923,18.6746777681327,5207.184,104.6643984,7831.62999447451,-3542.90253840539,19206.1625273544
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,62.3846153846154,19.3241578580562,5837.940234,81.73116327,5796.6510699578,-5560.3534274297,17153.6555673453
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,74.6666666666667,25.4248744819762,6956.874444,214.2717329,6459.74964468128,-4901.02493677125,17820.5242261338
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,87.8461538461538,18.3477798559124,5864.826617,211.1337582,7171.3000985599,-4195.60858269882,18538.2087798186
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,133.818181818182,47.6231418153363,8871.994311,120.6591226,9653.29480167177,-1751.87471828684,21058.4643216304
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,174.75,53.0953259370694,7746.307975,230.8399776,11863.1724250349,402.053740521687,23324.2911095482
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,79.3333333333333,17.7832062419133,8706.157013,221.1363881,6711.6994162881,-4651.00005734436,18074.3988899206
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,83,29.1422841807695,6598.380417,137.9061507,6909.65995112204,-4454.74203521567,18274.0619374598
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,68.3333333333333,15.8133047166178,4618.995032,122.8652679,6117.81781178629,-5240.77806431435,17476.4136878869
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,59,14.5789387317958,3415.579205,69.67781578,5613.91826857262,-5742.37759813329,16970.2141352785
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,64.1666666666667,15.3198227697637,4921.529077,148.6301781,5892.8626585659,-5464.572311415,17250.2976285468
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,47.7272727272727,17.7712740628854,7273.786524,336.7763161,5005.31232676911,-6349.65314705281,16360.277800591
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,44.4166666666667,11.797213332997,5415.67046,155.9713092,4826.57523230128,-6528.3004792868,16181.4509438894
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,157.727272727273,23.828935809603,8945.422022,111.8177753,10944.1283717873,-491.236311073339,22379.4930546479
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,121.384615384615,37.5777825794677,8976.759109,182.2282099,8982.01603955844,-2410.2273662996,20374.2594454165
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,79.6153846153846,14.1864868891636,5721.295663,207.6830326,6726.92714973687,-4635.89734840926,18089.751647883
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,43.8461538461538,13.5329607123137,6594.697268,79.79583695,4795.77368055263,-6559.10036591759,16150.6477270229
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,48.25,15.92273008417,5009.073815,164.2976211,5033.53397326403,-6321.45816502855,16388.5261115566
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,141.307692307692,69.2957245138359,7175.3422,244.679169,10057.647756803,-1356.22633483338,21471.5218484394
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,39.3333333333333,15.3760932107035,6260.84885,155.2690515,4552.1299453724,-6802.87393880521,15907.13382955
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,33.8333333333333,12.6981268005334,5656.960644,182.7198288,4255.18914312149,-7100.31627609931,15610.6945623423
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,34.4285714285714,21.9710098704014,3648.143898,92.29804061,4287.32559358155,-7068.10734867581,15642.7585358389
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,23.6923076923077,14.0141869509949,5049.87496,82.31296185,3707.68290866819,-7649.7358329382,15065.1016502746
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,23.6923076923077,10.15204918054,3309.7982,88.37161193,3707.68290866819,-7649.7358329382,15065.1016502746
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,59.0833333333333,13.276488674162,5997.873908,169.1400442,5618.41737163703,-5737.89422813904,16974.7289714131
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,77.2307692307692,31.8490027215763,4295.763522,76.03501434,6598.18358512459,-4763.6150814503,17959.9822516995
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,31,13.9940463531222,1024.567593,13.93411927,4102.21963893163,-7253.69131807679,15458.1305959401
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,37.4615384615385,12.052768593532,3756.973168,89.79165872,4451.07316884879,-6904.05906754887,15806.2054052464
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,31.9230769230769,10.1362512667943,3191.150345,68.60973241,4152.05585749122,-7203.7119885197,15507.8237035021
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,26.8461538461538,12.6283157615875,3125.582355,61.88653064,3877.95665541346,-7478.72972649877,15234.6430373257
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,29.5833333333333,13.4803448386789,2826.666898,28.26666898,4025.7348868367,-7330.41636353258,15381.886137206
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,58,22.571099783895,5457.248831,229.2044509,5559.92903179973,-5796.18478916165,16916.0428527611
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,39.0769230769231,11.1614032754364,2756.113305,144.6959485,4538.28655132807,-6816.73233332171,15893.3054359779
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,35.5,12.4452647776018,2828.534907,102.3929636,4345.17120440965,-7010.14240991919,15700.4848187385
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,46.0769230769231,17.3275384790682,3423.57602,48.95713709,4916.21120873832,-6438.6924371511,16271.1148546277
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,28.7692307692308,10.4813631918265,2194.360902,30.94048872,3981.78211074595,-7374.51854450745,15338.0827659994
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,44.6153846153846,9.57025305776935,2525.307497,72.47632516,4837.30386268563,-6517.57338182064,16192.1811071919
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,39.6666666666667,16.0302743884719,5697.238235,74.63382088,4570.12635763004,-6784.85925138528,15925.1119666454
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,49.1666666666667,20.9884528137534,5573.411793,145.4660478,5083.02410697252,-6272.02301593715,16438.0712298822
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,65.25,32.27474385505,4695.135297,117.847896,5951.3509984032,-5406.36500042067,17309.0669972271
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,25,12.0415945787923,1688.278234,102.8161445,3778.28421829428,-7578.81582046324,15135.3842570518
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,23.6153846153846,11.6012819804427,4369.778556,96.13512824,3703.52989045489,-7653.90826192906,15060.9680428388
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,17.0769230769231,8.1594683084698,1951.694876,106.5625402,3350.52334232444,-8008.83415116161,14709.8808358105
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,35.4615384615385,19.1207364947735,1649.869327,81.99850555,4343.094695303,-7012.22295494896,15698.412345555
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,23.9230769230769,10.8125046316872,2991.060367,80.75862991,3720.14196330808,-7637.21898832266,15077.5029149388
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,20.1538461538462,12.0405298460807,2493.852742,47.13381682,3516.64407085642,-7841.74386646794,14875.0320081808
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,40.75,14.8821125088904,3156.428577,21.77935718,4628.61469746734,-6726.32108452418,15983.5504794588
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,34.0769230769231,12.6981726930921,3752.970488,41.28267537,4268.34036746361,-7087.13485804375,15623.815592971
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,19.6153846153846,10.7357538280463,2146.234669,24.89632216,3487.57294336332,-7870.97615395283,14846.1220406795
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,34.5384615384615,15.0643917048083,3230.055285,67.83116098,4293.2584767434,-7062.16156813158,15648.6785216184
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,23,14.6685604837921,2161.527815,32.20676445,3670.30574474849,-7687.29034794372,15027.9018374407
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,34.9285714285714,12.9760980606314,3158.319141,36.63650203,4314.320211968,-7041.05526300605,15669.695686942
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,55.1428571428571,10.9955035765125,4932.545491,13.81112737,5405.67406959147,-5949.98830158649,16761.3364407694
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,32.3846153846154,14.0803554733682,3296.461851,35.93143418,4176.97396677102,-7178.72630665297,15532.674240195
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,26,15.1932002334378,3630.013724,38.11514411,3832.27345506717,-7524.59724741602,15189.1441575504
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,25.7142857142857,7.1082678992475,1910.49941,34.9621392,3816.84795884634,-7540.08699673909,15173.7829144318
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,17.4615384615385,13.1695063474641,1824.238565,12.03997453,3371.28843339094,-7987.94141722101,14730.5182840029
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,75.6666666666667,25.9766795181347,6392.588844,82.46439609,6513.73888145417,-4847.42535891634,17874.9031218247
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,75.5714285714286,31.5758288415834,4495.825694,27.8741193,6508.59704938056,-4852.52954431556,17869.7236430767
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,104.923076923077,30.3986335725296,7640.061698,169.6093697,8093.27014191239,-3284.79662141963,19471.3369052444
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,71.8333333333333,18.9728673892403,7405.052803,51.83536962,6306.78014049141,-5052.95801448001,17666.5182954628
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,26.9230769230769,14.0917324370328,6938.306145,81.87201251,3882.10967362676,-7474.56039430463,15238.7797415582
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,28.0714285714286,9.58736577051186,8950.558177,82.34513523,3944.10830266816,-7412.32698841495,15300.5435937513
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,30.8461538461538,20.4607190890503,2336.807871,32.71531019,4093.91360250503,-7262.02223892152,15449.8494439316
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,79.5,18.1182016428019,4675.210641,39.73929045,6720.69762241692,-4642.07560970167,18083.4708545355
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,45.0769230769231,14.6598177481937,3450.956197,49.34867362,4862.22197196543,-6492.66073258419,16217.104676515
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,59.9230769230769,21.5269657966527,6847.805483,156.129965,5663.75448713222,-5692.72048398057,17020.229458245
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,41,11.4891252930761,6749.372655,1924.888147,4642.11200666056,-6712.81435475666,15997.0383680778
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,48.8823529411765,41.3020616206703,8470.459825,2421.09846,5067.67422592924,-6287.35472217666,16422.7031740351
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,111.133333333333,45.2987963679053,7270.581826,2083.787413,8428.55714566607,-2954.46406205138,19811.5783533835
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,52.1428571428571,45.3615512264553,2638.458059,863.5155109,5243.70635927279,-6111.59150757304,16599.0042261186
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,104.5,100.293990923607,7029.037339,1907.985918,8070.42854173923,-3307.31807910738,19448.1751625858
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,49.375,59.0354413325871,3048.627916,1029.760485,5094.27186463353,-6260.78921581976,16449.3329450868
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,20.2,8.92988561756852,2675.023484,971.5768425,3519.13588178439,-7839.2384098763,14877.5101734451
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,10.3333333333333,8.68222047525588,458.1692768,273.1267857,2986.44207895852,-8375.45267328007,14348.3368311971
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21.6875,17.0439383164025,5071.624524,1576.918734,3599.44487148407,-7758.50384094469,14957.3935839128
