"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.4",145,141,142,141.5,-3.81851840925477,-6.1211036388589,2.26950082593994,-1.70855986733128,3.15205453531416,1.13866771915989,5.16544135146842
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-3.83784240019798,-6.14042730749125,4.06289986689823,1.86616521736354,3.10059398930523,1.08711180951926,5.1140761690912
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-3.84728581652632,-6.14987100325175,1.62082931236906,-2.15590622346265,3.07544580113469,1.06190683429156,5.08898476797782
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-3.95050653836554,-6.25309168332127,2.82771944430571,-0.935962562274622,2.80056496927699,0.785969560115671,4.81516037843831
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-3.8472431227956,-6.14982835638072,1.64034839181633,-1.8175594426662,3.07555949621457,1.06202080115043,5.08909819127871
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-3.91145941427548,-6.2140447571287,2.76618829563902,-1.49228049910523,2.90454899264243,0.890447079603537,4.91865090568133
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-3.92726903778877,-6.2298542323191,3.54986313646656,0.0630387276343519,2.86244734497658,0.848159376828015,4.87673531312515
"Bird Island","BI10","BI10.5",197,194,195,194.5,-3.99588201091149,-6.29846699515799,2.50722038468469,-1.16317271084551,2.67972830569703,0.66441606644211,4.69504054495195
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-3.94072839093337,-6.24331368975171,1.66302015698533,-2.12326519500713,2.82660455950937,0.81214344540127,4.84106567361746
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-3.937145191522,-6.23973054087619,2.81065610951069,-1.48577550531512,2.83614676011945,0.82173306637061,4.8505604538683
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-3.89606088068497,-6.19864617051195,2.10470426928473,-1.58889402562492,2.94555589171588,0.93161719810285,4.95949458532891
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-3.92010991652681,-6.22269521114482,2.23522678473759,-1.77420596342813,2.88151236576691,0.867310968604945,4.89571376292887
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-3.9498224890068,-6.25240758200085,1.60644830641208,-2.05895136256629,2.80238661955623,0.787800838093762,4.8169724010187
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-3.93872310166614,-6.24130840007215,2.01851259896874,-1.83776775182064,2.83194472350038,0.817510266002285,4.84637918099848
"Bird Island","BI10","BI10.7",271,265,266,265.5,-3.90681474200932,-6.20939968578259,1.77172983009664,-1.98124402878186,2.91691793710899,0.902867126933244,4.93096874728474
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-3.90584587325327,-6.20843121470782,1.68018858520275,-2.01743441431769,2.91949807261743,0.905457718686152,4.93353842654872
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.02303523978052,-6.32562010929287,1.87056396786785,-3.26907290452925,2.60741819193163,0.59160335786425,4.62323302599901
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-3.96268776054579,-6.26527264314582,1.84354066959512,-3.96963093204853,2.76812589671203,0.753353177649242,4.78289861577482
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-3.97748312443994,-6.28006811066898,2.57334240478613,-2.1537520611141,2.72872526220381,0.713722248923043,4.74372827548458
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-3.97404831399843,-6.2766335133914,1.57341563249961,-3.67034280429978,2.73787229716553,0.722924207397625,4.75282038693344
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-3.80752511672599,-6.11011025475887,2.7051026968095,-1.89507660068477,3.18133010461188,1.1679850449394,5.19467516428437
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-4.047746226927,-6.3503316062623,1.25621944257179,-3.20406600858224,2.54161186368845,0.525291762178488,4.55793196519842
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-3.92271177736183,-6.2252970219678,1.88872506413701,-2.36143123848746,2.87458350828592,0.860351092360239,4.88881592421161
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-3.85381268392599,-6.15639768257489,3.23120741293011,-1.04901800503227,3.05806449718449,1.04448237452591,5.07164661984308
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-4.06536435451856,-6.3679492726542,2.27020424838806,-2.79028645534088,2.49469409871014,0.477985918010645,4.51140227940964
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-4.03172486835666,-6.33430984863463,2.89983160159348,-0.83986316171207,2.58427737011812,0.56829005758179,4.60026468265446
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-4.06354212584717,-6.36612716066119,2.32978863349165,-1.67547257623514,2.49954676515253,0.482879797231655,4.51621373307341
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-3.97620393717509,-6.2787888169121,2.54921725667384,-1.71786697571676,2.73213178807574,0.717149332469122,4.74711424368235
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-3.83830462344053,-6.14088980932791,2.90556623767452,-1.5134354405011,3.09936307067619,1.08587826696981,5.11284787438256
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-3.9490766922799,-6.25166168149908,2.80246976867159,-1.43671381846689,2.80437270549939,0.789797380894305,4.81894803010447
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-3.97375012226894,-6.27633510889578,3.1653284297982,-2.06747101912538,2.73866639343995,0.723723030199373,4.75360975668054
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-3.92364508086794,-6.22623037619998,2.95772958023329,-1.18133123352186,2.87209808443338,0.857854418340903,4.88634175052586
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.00488100428724,-6.30746598755071,2.3694537107842,-1.91311036563677,2.65576363328501,0.64029093197146,4.67123633459857
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-3.89140257536892,-6.19398766836297,3.42959523453454,-1.40595632486965,2.95796114152915,0.944068324611917,4.97185395844638
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-3.85596668478097,-6.15855201414652,2.70067382574824,-1.41625629020614,3.05232830840099,1.0387312425831,5.06592537421889
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-3.76528976692875,-6.0678748599228,2.63664560445695,-1.08431974935719,3.29380449811739,1.28053556853219,5.30707342770258
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-3.87531072422287,-6.17789581721691,3.58500193216604,-0.482744767517704,3.00081437245353,0.98706752392246,5.01456122098461
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-3.82547409369242,-6.12805937010462,2.45099880585114,-1.13890202173962,3.13353127476828,1.12011335763231,5.14694919190425
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-3.89069551191985,-6.19328065385881,2.27154962125356,-1.48230742068633,2.95984407923384,0.945958083615202,4.97373007485248
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-3.89758607128038,-6.20017131212446,4.1220388050844,0.469326147306663,2.94149424932335,0.92754018177479,4.95544831687191
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-3.47792240145351,-5.78050759162462,4.09489415450193,-0.541849607545298,4.0590750664983,2.04277467737669,6.07537545561991
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-3.83550220007046,-6.13808743201456,3.93046105524908,-0.303019633807993,3.10682603405657,1.09335689312822,5.12029517498492
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-3.8244382720054,-6.12702313596416,4.36677999741066,0.355714002182057,3.13628970855862,1.12287665278689,5.14970276433035
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-3.79875851861039,-6.10134370089589,4.02286597407827,-0.610934858970978,3.20467589932868,1.19135764338647,5.21799415527089
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-3.78455281986229,-6.08713791285634,3.92536082473345,-0.209541604890297,3.24250623241897,1.22921917386759,5.25579329097035
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-3.77892753905567,-6.08151267581879,3.0845193619096,-1.47865828619827,3.25748657590045,1.24420768815326,5.27076546364765
"Bird Island","BI10","BI10.13",519,491,492,491.5,-3.91452242637996,-6.21710771987454,1.97143872906133,-1.78641904073522,2.89639207123879,0.882255573305089,4.91052856917249
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-3.93109966330391,-6.23368490918693,3.36161079870668,-1.52682012313101,2.85224623894502,0.837910373096345,4.86658210479369
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-3.84287168649465,-6.14545663951089,3.90451319002101,-0.285048556534247,3.08720080258607,1.07368921184212,5.10071239333002
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-3.96022634181469,-6.26281143480873,2.17895458751098,-2.62942119068946,2.7746807513604,0.759944755933973,4.78941674678683
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-3.85448847066387,-6.15707342204454,2.17378361734071,-2.10930307213894,3.05626485058876,1.04267807717065,5.06985162400686
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-3.86914691401015,-6.1717320549057,2.20947403720299,-1.81908278227855,3.01722884087127,1.00353276382855,5.03092491791398
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.84543511692913,-6.14802011636511,2.15429289939153,-2.76558803632511,3.08037428676947,1.06684697565411,5.09390159788482
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-3.71423426791114,-6.01681927885087,2.11476511169135,-2.7915101609367,3.42976729503263,1.41641179240798,5.44312279765729
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-3.73446485901449,-6.03704995200853,2.36466586822196,-3.51346999760676,3.37589243722914,1.36259462222358,5.3891902522347
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-3.73769602863212,-6.04028133163173,3.0024055143708,-0.919667827849011,3.36728770577075,1.35399626192976,5.38057914961175
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-3.71922101903427,-6.02180623572511,2.40705045952541,-1.58835415515511,3.41648738114937,1.40314894853727,5.42982581376148
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-3.67398812241206,-5.97657317599735,2.82054400525482,-1.46981544065408,3.53694435945081,1.52338284146562,5.55050587743599
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-3.69424224822343,-5.99682730100238,2.89538225547318,-2.75961006259456,3.48300682779655,1.46956416821524,5.49644948737785
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-3.75240673206363,-6.05499195292831,2.54076432775994,-1.82538895446889,3.32811252539598,1.31484019088021,5.34138485991176
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-3.82570550244675,-6.12829050371051,2.75937112210814,-1.59115684408264,3.13291502417677,1.11949600998907,5.14633403836448
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-3.79660694663038,-6.09919186142537,2.29512150458234,-2.19671999465947,3.21040561992286,1.197093061567,5.22371817827873
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-3.71844281556587,-6.02102807336068,1.84026550970484,-3.84371433461977,3.41855976751652,1.4052187938545,5.43190074117853
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-3.87525602136121,-6.1778408733801,2.34495084091361,-3.20182789513255,3.00096004832026,0.987213662901111,5.01470643373941
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-3.81367195376466,-6.11625709207524,2.37905443826757,-1.97925566741514,3.16496083642255,1.15159354577991,5.1783281270652
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-3.76564193096526,-6.06822680800221,2.43422723886526,-2.43230771392136,3.29286667147192,1.27959766018371,5.30613568276012
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-3.72800563733531,-6.03059089671364,2.92674561811915,-2.25824306426984,3.39309359797176,1.37978069978098,5.40640649616253
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-3.7017612290539,-6.00434636256655,2.70507421992641,-1.52853241092039,3.46298348685709,1.44957712301299,5.47638985070119
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-3.78343825227616,-6.08602316940242,2.30189664226622,-2.20796336830238,3.24547436962803,1.23218911852145,5.25875962073461
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-3.79557543889159,-6.09816062089332,3.04071887763682,-2.16228831106237,3.2131525654998,1.19984261557078,5.22646251542882
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-3.83403906170937,-6.13662396970757,1.99218450292692,-2.62303602093308,3.11072242891464,1.09726123152353,5.12418362630574
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-3.72275438545429,-6.02533947844833,2.76719583799472,-1.79875363749861,3.4070778877503,1.39375042135148,5.42040535414913
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-3.84291060108553,-6.14549583406285,2.29573028962015,-2.00933530408168,3.08709717150385,1.07358534579664,5.10060899721107
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-3.78817749487645,-6.0907625878705,2.97947051141915,-0.581895622417305,3.23285358065145,1.21955999998907,5.24614716131382
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-3.82995746813159,-6.13254251506506,2.05446156470115,-1.96292195984519,3.1215918727431,1.10815198636599,5.1350317591202
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-3.73116585368539,-6.03375094667944,1.91034281270084,-2.02188290083029,3.38467781784852,1.37137269012542,5.39798294557161
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-3.84792831714481,-6.15051326945143,1.64493595137221,-2.84690554081578,3.07373479678081,1.06019172341718,5.08727787014443
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-3.81586046171644,-6.11844555471049,2.46217399229269,-2.00323425120905,3.15913275388647,1.14575686422333,5.17250864354961
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-3.85017391005612,-6.15275881504524,2.2863838318549,-3.18628693352091,3.06775469475791,1.05419702567032,5.08131236384549
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-3.77111815120823,-6.07370333105948,1.04201183760856,-3.69099172338479,3.27828328211945,1.26501180347951,5.29155476075938
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-3.82570151218693,-6.12828683450582,2.01913704400101,-2.87371520961488,3.13292565039523,1.11950665515838,5.14634464563207
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-3.82591742187889,-6.12850242312321,1.90274388596677,-2.14281051127618,3.13235067441486,1.11893065204731,5.14577069678241
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-3.81003381631069,-6.11261890930474,1.61986165794154,-3.3000192610378,3.17464933919544,1.16129554863317,5.18800312975772
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-3.77780846495226,-6.08039368910668,1.34735966422006,-2.50168853723624,3.26046671414182,1.24718916885501,5.27374425942863
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-3.7726422226416,-6.07522709816149,2.36711380908355,-1.36676300983141,3.27422462009937,1.26095205471072,5.28749718548802
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-3.87282157130686,-6.17540661622305,1.80222890096861,-2.07539267740438,3.00744308432438,0.993717081777718,5.02116908687105
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-3.88472715007011,-6.18731204844951,1.85157758708406,-2.07049575481603,2.97573806099305,0.961908151684477,4.98956797030162
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-3.83013486315546,-6.13271986401201,1.56935137927083,-2.75063986640731,3.12111946283489,1.10767867619822,5.13456024947155
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-3.82543603515297,-6.12802131155819,0.979300259822164,-3.96836020949434,3.13363262615196,1.12021488905764,5.14705036324628
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-3.87773429037654,-6.18031923842673,1.14099867361132,-2.92184721767283,2.9943603207039,0.98059272931066,5.00812791209713
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-3.86062880613167,-6.1632137091449,2.32467700963131,-1.36821046489809,3.03991289633774,1.02628229651773,5.05354349615774
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-3.75622096128237,-6.05880592591714,3.14052501845553,-1.25763099814823,3.31795508334499,1.30468505399994,5.33122511269003
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-3.80598345536637,-6.10856841345207,2.26309960963223,-1.62423078443612,3.18543560929567,1.1720956808592,5.19877553773215
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-3.78597775164832,-6.08856284464236,1.13587460881848,-2.64074375483123,3.23871158316924,1.22542207818078,5.25200108815771
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-3.84119466611001,-6.14377971252297,2.22982248034593,-2.2709876904991,3.09166677366396,1.07816520076944,5.10516834655849
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-3.69991722681773,-6.00250244114365,1.23102031192447,-4.42397200995008,3.46789413715671,1.45447926423666,5.48130901007676
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-3.91085773461996,-6.21344277767224,0.810373364314194,-3.00633945128384,2.90615128917043,0.892056087200903,4.92024649113996
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-3.73110643516569,-6.03369169506075,1.61528030596745,-1.94608582848604,3.38483605169762,1.37153078478235,5.39814131861288
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-3.82674098541467,-6.12932621614672,1.72646855168906,-3.61267080706638,3.13015749240868,1.1167335200711,5.14358146474626
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-3.81204342607595,-6.11462838334162,2.18927382750332,-2.13071741306127,3.1692976695487,1.15593654460767,5.18265879448972
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-3.81119598052801,-6.11378089270419,1.82987232197543,-2.3631882106667,3.17155445029021,1.15819645515774,5.18491244542268
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-3.83970313454651,-6.14228836707556,1.47167531435744,-1.89802339950868,3.09563878073399,1.08214594049719,5.10913162097078
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-3.83402703705105,-6.13661194505148,1.81033279565521,-3.28913371043389,3.1107544510515,1.09729331827861,5.12421558382439
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-3.86301976872218,-6.16560509976077,2.11182657803138,-2.19323901525089,3.03354566915591,1.01989723944422,5.04719409886761
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-3.86748123386477,-6.17006647032417,1.84136896685849,-2.83637191910656,3.0216646124471,1.00798176694906,5.03534745794513
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-3.79818146058465,-6.10076659819867,2.62201239077,-2.82712786818232,3.20621262749062,1.19289593372619,5.21952932125505
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-3.78873364632288,-6.0913189161185,1.43671115090199,-2.62033762376102,3.23137252753044,1.21807785896174,5.24466719609914
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-3.86384545744112,-6.16643050278694,1.81955984851804,-2.40717390649059,3.0313468277036,1.01769214112592,5.04500151428129
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-3.92759106119121,-6.23017615418525,1.46891282736962,-3.00522910605308,2.86158978402213,0.847297831632297,4.87588173641195
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-3.84858216464628,-6.15116721071385,1.09039766652401,-4.14965076070776,3.07199357523234,1.05844629105385,5.08554085941084
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-3.77550649769639,-6.07809141621206,2.61465743355422,-3.55116050156988,3.26659694325599,1.25332186414757,5.27987202236441
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-3.87523409286041,-6.17781918585445,2.30939021851397,-1.51187842331464,3.0010184447782,0.987272244941763,5.01476464461463
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-3.77573077118657,-6.07831564603374,2.72581156932174,-1.9736692987933,3.26599969415284,1.25272439224535,5.27927499606034
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-3.7428460026741,-6.04543088457831,3.03031472494817,-1.5550528337911,3.35357312285095,1.34029021516164,5.36685603054026
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-3.89467043589733,-6.19725552889137,2.38457858250095,-2.97561418621664,2.94925870073589,0.935333870951559,4.96318353052021
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-3.88769250717375,-6.19027750257149,2.78045853697787,-1.5172269484233,2.9678411986879,0.953983756746424,4.98169864062937
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-3.78892500812615,-6.09150988007596,1.28991112880059,-3.17549710954583,3.23086292354075,1.21756787527909,5.2441579718024
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-3.74260711970643,-6.04519238153205,2.00703430725914,-1.94581069000153,3.35420927756581,1.34092601791585,5.36749253721577
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-3.79728192516351,-6.09986701815756,1.72915350208228,-2.64490496576167,3.20860812560807,1.19529381720976,5.22192243400639
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-3.80572963501465,-6.10831481792478,2.21182607888577,-3.12731327229098,3.18611154285031,1.17277244213732,5.19945064356329
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-4.06069187951173,-6.36327691449134,4.54128834604156,2.18843069995622,2.50713708296589,0.49053408130129,4.52374008463049
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-3.57278509680592,-5.87537004733739,4.86970972283419,2.06368314212159,3.80645198708067,1.79183601054453,5.82106796361681
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-3.62636849960105,-5.92895370532343,4.88958234108254,2.05993515386541,3.6637572832301,1.64979518271438,5.67771938374582
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-3.8073441670595,-6.10992921502286,3.77106180227717,0.600801576206135,3.18181198067285,1.16846753250159,5.19515642884411
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-3.72273088290786,-6.02531589314744,4.74079467568082,1.93873682229881,3.4071404759535,1.39381293970477,5.42046801220223
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-3.73758057424791,-6.04016583522701,3.72140683847071,0.550328279669679,3.36759516532547,1.35430350732204,5.38088682332889
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-3.76142214734076,-6.06400728334436,3.83151948798143,0.614220888462561,3.30410412081631,1.29083547653626,5.31737276509637
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-3.8072651413283,-6.10985041443087,2.45135835898421,-2.52630920029828,3.18202242929542,1.16867824741337,5.19536661117746
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-3.70034307100706,-6.00292800215639,4.58371361842646,1.50460883509347,3.46676009737361,1.45334721213586,5.48017298261136
