"Element","Model","R2","RMSE","RMSEP","RMSE_ppm","RMSEP_ppm","AIC","BIC","mean_obs_ppm","RMSE_log_pc","RMSE_ppm_pc","RMSEP_ppm_pc","Rank"
"Ca","RF",0.739371873885863,0.363281977243897,0.371218256028587,4506.9080410246,NA,NA,NA,13400.3536152465,3.92999712347622,177.121356369986,NA,1
"Fe","RF",0.80646417107391,0.501910285388067,0.516653413340178,18226.9640487726,NA,NA,NA,21584.5758201723,5.35302185013976,975.693368147914,NA,1
"Mn","RF",0.693783864178937,0.533068349436722,0.538666849894129,100.340442065868,NA,NA,NA,197.778804797106,11.023863961542,11.0613938317511,NA,1
"Sr","RF",0.724605462674095,0.324729281645887,0.327736832283875,42.4284084999708,NA,NA,NA,163.852330174044,6.60482845081866,2.80232359583564,NA,1
"Ti","Bayes",0.769067236846491,0.591446999353038,0.623668660505259,1783.30513592537,NA,495.052856787575,523.780752631662,3392.06646739343,8.13964971656281,145.1547914418,NA,1
"Zr","RF",0.763434294129901,0.639191072577344,0.656891235581288,44.0874905808599,NA,NA,NA,65.4747233406631,19.358805575353,8.53481158460073,NA,1
