"depth","SH20_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc"
143.5,4925.8,7.17,23191,55428,1.24,0.000231588698471515,0.00338119499768411,0.00125057897174618,0.000532654006484484,0.057040296433534,0.000856878184344604,0.00493283927744326,0.00326540064844836,4.53833760693458e-05,4.39666732616677e-05,0.00470125057897175,0.0174154701250579,1,0.15097267253358,0.150972673
143.6,4928,7.17,22992,55058,1.18,0.00032726337689053,0.00399728838916291,0.00114542181911686,0.000350639332382711,0.0571542111783819,0.00247785128217116,0.00535309380770939,0.00165969283994483,4.53833760693458e-05,4.39666732616677e-05,0.00294537039201477,0.0217162626522359,1,0.146239977559083,0.146239978
143.7,4930.3,7.18,22693,54409,1.32,0.000306871562448363,0.00321034865330595,0.00153435781224181,0.000283266057644643,0.0547883766494346,0.00212449543233482,0.00545287160965937,0.00259660552840922,4.53833760693458e-05,4.39666732616677e-05,0.000188844038429762,0.0228737341548049,1,0.143167386634563,0.143167387
143.8,4932.4,7.19,22746,54909,1.27,4.3862534815887e-05,0.00316819600572622,0.000985660979559269,4.41813201378457e-05,0.0634343244702072,0.00171317265494825,0.00481096430499167,0.000657107319706179,4.53833760693458e-05,4.39666732616677e-05,0.00164276829926545,0.0229752880711553,1,0.146816549717209,0.14681655
143.9,4934.7,7.19,22781,55190,1.45,0.000140558015320824,0.00433387213905873,0.000796495420151334,0.00089020076369855,0.0630402698713894,0.00248319160400122,0.00634853702532387,0.00627825801766346,4.53833760693458e-05,4.39666732616677e-05,0.00077306908426453,0.0212945393211048,1,0.147468784407431,0.147468784
144,4936.8,7.19,22743,54624,1.32,0.000258373655282567,0.00373467374453892,0.00140931084699582,0.00046977028233194,0.060553389392587,0.00256024803870907,0.00479165687978579,0.00359374265983934,4.53833760693458e-05,0.0015267534175788,0.00213745478461033,0.0225959505801663,1,0.143608775308874,0.143608775
144.1,4939.1,7.19,23005,56240,1.16,4.3862534815887e-05,0.00328320514292274,0.000757662725289863,0.00043623005395477,0.059212489955229,4.6419867703377e-05,0.00541843645964872,0.00172196073929514,4.53833760693458e-05,0.00087246010790954,4.65073016463585e-05,0.0221558948455975,1,0.151945815635404,0.151945816
144.2,4941.4,7.18,22830,55020,1.2,9.34797849964945e-05,0.00320168263612994,0.00158915634494041,0.000490768871231596,0.0610422996027109,0.00105164758121056,0.00523486795980369,0.00287450338864221,0.000677728441224585,4.39666732616677e-05,0.000444028978733349,0.0236036457116149,1,0.142206122925917,0.142206123
144.3,4943.7,7.18,23044,56187,1.26,4.3862534815887e-05,0.00346905240094942,0.000821617673909074,0.000114113565820705,0.0595216359320796,0.0020083987584444,0.0042906700748585,0.00230509402957824,4.53833760693458e-05,0.00168888077414643,0.00399397480372467,0.0215674639401132,1,0.142847361694358,0.142847362
144.4,4946,7.18,22755,55117,1.39,4.3862534815887e-05,0.00300131307447008,0.0019227161883324,0.0009379103357719,0.0611517538923279,0.00133652222847496,0.0047129994372538,0.00257925342337273,4.53833760693458e-05,0.000445507409491653,0.00173513412117802,0.0219471018570625,1,0.14971393734759,0.149713937
