"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,1.33888163436597,0.151531628201384,4.985074292,0.127587693,43.2069870390955,-132.711246371687,219.125220449878
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,1.41973863106985,0.134769302269532,7.527120756,0.159172342,51.0466863461832,-124.806068192665,226.899440885031
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,1.03931801783377,0.145136276931447,5.881017729,0.137897582,14.1620215730028,-162.251108446507,190.575151592513
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,1.31398761194212,0.149779229956006,5.366567931,0.132996241,40.7933226896562,-135.150910102269,216.737555481582
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,0.527474701002252,0.0967122567435122,6.491956622,0.038041679,-35.4650714415582,-213.633491915724,142.703349032608
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,0.805476458005293,0.122805190202832,6.318871737,0.0188804,-8.51069185054238,-185.584553067583,168.563169366498
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.816288932169331,0.114194890206563,13.10956878,0.116047921,-7.46234044414339,-184.500384073661,169.575703185374
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.944739350442413,0.175749709506741,4.823094008,0.025467738,4.99190218396896,-171.659639252765,181.643443620703
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,1.49887737815797,0.144101942057271,14.95585253,0.150306821,58.7197883163525,-117.096989270198,234.536565902903
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,0.612820600120127,0.23907205469394,3.512118591,0.040596801,-27.1901389873198,-204.987128165114,150.606850190474
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,1.07595784063373,0.174495330592126,6.610934788,0.094285182,17.7145303864161,-158.616803355803,194.045864128635
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,1.17780936635877,0.154457227468706,25.31019839,0.350281555,27.589808571391,-148.545233498484,203.724850641267
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.618686394186112,0.12143223511822,9.681378018,0.061403622,-26.6214057477829,-204.39401371991,151.151202224344
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.812857135675458,0.114345397223609,18.17108513,0.431769602,-7.79507915188456,-184.84443591076,169.254277606991
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.811457329477374,0.159259006459498,10.27576935,0.187219683,-7.9308009833714,-184.984787003936,169.123185037193
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.987319749152606,0.181171908150195,12.79708303,0.179448508,9.12039490410233,-167.418951780573,185.659741588777
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,1.11514621427069,0.204147247672945,18.27558905,0.220152357,21.5141405397923,-154.736251493499,197.764532573084
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.864207122132865,0.074507132182457,16.48531144,0.237707627,-2.81630836321172,-179.701745082905,174.069128356481
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,1.40858325098618,0.154477717940263,23.6965254,0.126505307,49.9650876091866,-125.894975022781,225.825150241155
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.978522829192091,0.150474375018221,19.25420696,0.306869951,8.26746677010888,-168.294407188234,184.829340728451
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.785207327404398,0.0699430346483402,10.69155001,0.147620518,-10.4759378478561,-187.618312665375,166.666436969663
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,1.2182044058165,0.231007326222769,30.86414748,0.245132518,31.5064141312825,-144.56346521511,207.576293477675
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,1.21062838408166,0.169034319448819,14.88976145,0.24262062,30.7718613434437,-145.309689413776,206.853412100663
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,1.40525515207835,0.137456278744239,13.96627653,0.338131722,49.6424031691847,-126.219946769665,225.504753108034
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,1.26503537487471,0.189409407410128,36.05342738,0.617087304,36.0470318965015,-139.956338791698,212.050402584701
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,1.31551021237823,0.173110267214365,11.59992701,0.320170369,40.9409503541818,-135.001613334108,216.883514042472
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,1.098030988402,0.137955861480211,9.694411847,0.227113038,19.854689535511,-156.43022062117,196.139599692192
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,1.23704967689272,0.196255838084677,61.68487759,1.598916396,33.3336061445994,-142.708342186296,209.375554475495
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,1.01049392181924,0.100992261318477,60.0329846,0.581671393,11.3673067707686,-165.114321336741,187.848934878278
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,1.29877649809074,0.260513824538517,50.93045401,0.738584595,39.3184897922952,-136.642981906953,215.279961491543
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,1.37088374181455,0.101131237899423,78.78952034,1.427199314,46.309834162008,-129.579014310197,222.198682634213
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,1.34505209587722,0.136626431875928,55.86097273,0.54284315,43.8052600990178,-132.106953916075,219.717474114111
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,1.59962867891555,0.167864517421502,50.67135824,0.810955899,68.4883913431266,-107.322847145618,244.299629831871
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,1.26692667375662,0.0913989129901869,21.85695903,0.227943318,36.2304076727291,-139.770481011466,212.231296356924
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,1.15464498732094,0.20325216574891,7.181000574,0.167559119,25.3438462713434,-150.831816756822,201.519509299509
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,1.05005382452771,0.236837728670995,28.83560184,0.21722532,15.2029394864859,-161.185611523416,191.591490496388
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.884760685418214,0.09290612970852,49.62591564,0.75197774,-0.82348445909804,-177.646532114021,175.999563195824
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.844582174417932,0.187997693623859,8.837063052,0.072120194,-4.71909594219941,-181.665823137188,172.227631252789
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,1.29476452386953,0.229998119542389,8.791484806,0.12132249,38.9294984519754,-137.036690979912,214.895687883863
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,1.16789275112981,0.185745059884833,9.110923126,0.162174432,26.6283174857915,-149.523824140341,202.780459111924
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.918522024269972,0.15474096805028,8.621791549,0.062939078,2.44993349595913,-174.274639195156,179.174506187074
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,1.15917616584298,0.287556287122395,8.287638868,0.061328528,25.7831784079255,-150.384352289601,201.950709105452
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,1.62251526118759,0.225512793193064,10.6404829,0.029793352,70.7074191390366,-105.108848046,246.523686324073
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,1.47423577964466,0.189065626890705,20.13391113,0.39865144,56.3305983802259,-119.49439876308,232.155595523532
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,1.45964424368273,0.190468252591871,11.10116946,0.204261518,54.9158382600965,-120.915297721995,230.746974242188
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,1.14694911291272,0.133524311708993,16.78597985,0.229967924,24.5976728574765,-151.59201009977,200.787355814723
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,1.21310598649143,0.327135782335266,18.09041528,0.063316453,31.0120836950882,-145.065622197529,207.089789587705
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,1.1944869738491,0.193324901867317,12.6893661,0.16115495,29.2068291536005,-146.900435204794,205.314093511995
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,1.16830806657919,0.189445393105557,15.7899099,0.203689838,26.6685854696822,-149.482831296671,202.820002236035
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,1.42104940350479,0.205631077045967,9.92564195,0.11116719,51.1737756788179,-124.678156426358,227.025707783994
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,1.55098127199787,0.272691765377671,6.298210275,0.021413915,63.7716561457896,-112.036625136508,239.579937428087
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,1.30094500413877,0.159368520704953,10.43275985,0.040687763,39.528742906499,-136.430208518737,215.487694331735
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,1.36912558803331,0.203320386221211,10.79469099,0.138172045,46.1393678134863,-129.75097706589,222.029712692862
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,1.5011271441381,0.298243166039028,11.40700042,0.087833903,58.9379201975072,-116.878241344756,234.754081739771
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,1.04404161045679,0.19842428537326,18.6667827,0.104533983,14.6200097165555,-161.782243444917,191.022262878028
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,1.23004865150573,0.33594886068745,14.95542664,0.216853686,32.6548036152859,-143.397337628383,208.706944858955
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,1.41790281331352,0.151588742633149,9.993117862,0.109924296,50.8686898860259,-124.98522934704,226.722609119092
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,1.54169619921831,0.216142129158031,20.92027695,0.115061523,62.8713978922861,-112.937514125364,238.680309909936
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,1.43672806929599,0.168226540642576,7.331532035,0.072582167,52.6939412841456,-123.148744801753,228.536627370044
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,1.27526276212931,0.267121324533029,15.9139461,0.165505039,37.0386546878704,-138.951483133272,213.028792509012
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,1.36444586177882,0.164921957291695,9.931686372,0.134077766,45.6856328471846,-130.208761905342,221.580027599712
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,1.62226860834941,0.190546003870568,19.67739493,0.558838016,70.6835042749754,-105.132696308767,246.499704858717
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,1.58072738179804,0.233379439015675,7.802635527,0.140447439,66.6557671800269,-109.153073108013,242.464607468067
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,1.77622399690881,0.144847017838668,6.75540424,0.132405923,85.6106472831651,-90.2996761402954,261.520970706626
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,1.57894655757029,0.240927569455057,5.180678081,0.058023595,66.4831027597113,-109.325593409803,242.291798929225
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,1.49863245599913,0.342533553558892,11.73028539,0.134898282,58.6960412547843,-117.120804755192,234.51288726476
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,1.40681432596375,0.13150932795176,9.839292734,0.041325029,49.7935769071082,-126.067695333727,225.654849147944
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,1.70626693436274,0.176938503410335,2.834914669,0.024947249,78.8277792924474,-97.0267286326947,254.68228721759
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,1.59512712018676,0.180689621888602,7.531822497,0.056488669,68.0519310702308,-107.75859223929,243.862454379752
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,1.53194180589749,0.149532692119862,6.704264966,0.117324637,61.9256354514877,-113.884351821337,237.735622724312
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,1.66302286531544,0.211231019128886,5.05239131,0.036882457,74.6349386977447,-101.19593360414,250.465810999629
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,1.67416745577542,0.24987092301637,3.847254066,0.081946512,75.7154912988617,-100.120677812614,251.551660410338
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,1.50218432288273,0.231087096373207,10.66656208,0.254930834,59.0404216978053,-116.775458128189,234.856301523799
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,1.48740841796321,0.163723728415859,6.063146568,0.125507134,57.6077856083969,-118.2124820101,233.428053226894
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,1.49367551085847,0.138654791776035,6.36986061,0.12612324,58.2154278141587,-117.602860291026,234.033715919344
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,1.46950789227013,0.172724231771603,4.803531513,0.063886969,55.8721938279293,-119.954688814433,231.699076470291
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,1.60073298215018,0.174211018968288,2.662592467,0.018904407,68.5954619202721,-107.215965767238,244.406889607782
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,1.44992966633802,0.185675535050522,3.129892546,0.053834152,53.9739362802729,-121.861811183341,229.809683743886
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,1.42425957433148,0.287360752865017,10.2233775,0.2545621,51.4850260966117,-124.364924034896,227.334976228119
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,1.61605133299836,0.252743005368695,23.116,0.2843268,70.0806922580994,-105.733918816152,245.895303332351
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,1.53115884543685,0.199141823063239,9.612839085,0.197063201,61.8497214943661,-113.960370417275,237.659813406007
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,1.71742755423419,0.174066825922845,3.113895793,0.071308214,79.9098860666244,-95.9520700278147,255.771842161063
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,1.62105457629096,0.138730435902961,9.298215317,0.10321019,70.565794655828,-105.25008205408,246.381671365736
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,1.87957475441192,0.119897673792908,3.424722039,0.011986527,95.6312873639664,-80.401213504682,271.663788232615
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,1.48717128776804,0.184099433491738,2.248747432,0.049472444,57.5847940368255,-118.235551907457,233.405139981108
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,1.80659367499033,0.201498677074509,5.029297468,0.142832048,88.5552179934045,-87.3860953256285,264.496531312437
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,1.64874548673502,0.231460960404403,5.620769362,0.026979693,73.2506385193215,-102.574254164439,249.075531203082
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,1.45019318465043,0.163872991350313,8.928726964,0.118752069,53.9994863800221,-121.836130461011,229.835103221056
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,1.54729099783313,0.185576475702431,6.233090779,0.094119671,63.4138560667411,-112.394630022581,239.222342156063
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,1.62958371518271,0.190111728276305,4.356527584,0.149864549,71.3927593835014,-104.425531296811,247.211050063814
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,1.53418693259389,0.122138120584773,6.112481301,0.037286136,62.1433175188856,-113.666384808668,237.95301984644
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,1.54185192515278,0.163908727293569,8.263321109,0.111554835,62.8864967031538,-112.922401577258,238.695394983566
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,1.45091578098157,0.243874121488556,6.305163916,0.058638024,54.0695475767951,-121.765712665181,229.904807818772
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,1.50435237311932,0.196347173197276,13.76339306,0.05918259,59.2506306176316,-116.564687002214,235.065948237477
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,1.617983854988,0.176172933708198,4.206837387,0.072778287,70.2680649273886,-105.547021819916,246.083151674693
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,1.52866203292851,0.170528762385095,6.169142495,0.09006948,61.6076365779148,-114.202807214764,237.418080370594
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,1.43195380388954,0.131517162899379,4.344509341,0.049527406,52.2310400297758,-123.614345938383,228.076425997935
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,1.58879928993408,0.188597289099738,2.975457077,0.015769923,67.4383999168417,-108.371270318919,243.248070152602
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,1.45369295140921,0.192168756373941,13.66253525,0.028691324,54.3388153206488,-121.495095981911,230.172726623209
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,1.35679778262247,0.172132650594224,10.06828333,0.220495405,44.9440935456178,-130.957129093691,220.845316184926
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,1.30349907617833,0.222801686430649,15.26880059,0.138946085,39.7763795689405,-136.179630202171,215.732389340051
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,1.44176998376998,0.19862308142662,20.70374755,0.211178225,53.1827931463152,-122.657151601263,229.022737893893
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,1.35877159774444,0.150025310282177,10.85448743,0.051016091,45.1354698973848,-130.763965755214,221.034905549984
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,1.42508548160449,0.175198613788064,16.12641381,0.219319228,51.5651040730378,-124.284343540805,227.414551686881
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,1.59397694241955,0.226051563145595,3.63246372,0.041773333,67.9404126090932,-107.869942410171,243.750767628357
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,1.52892276932033,0.11902097633792,7.44121623,0.142871352,61.6329169493559,-114.177488801826,237.443322700538
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,1.4339402038079,0.182168419103231,5.635881127,0.071012102,52.423636573036,-123.420613774504,228.267886920576
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,1.42660649483684,0.174229726186962,9.132377618,0.043835413,51.7125778461164,-124.135952243448,227.56110793568
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,1.29243944396307,0.391207991180516,93.81158408,8.921202081,38.7040643142427,-137.264891859139,214.673020487624
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,1.17576757138731,0.27397078775052,130.2830932,7.874920915,27.3918410574405,-148.746686226351,203.530368341232
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.967152832695467,0.191222598484794,132.8980564,7.845461046,7.16505934354298,-169.426434014895,183.75655270198
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,1.23674775835545,0.251407934097654,43.42615035,1.823579953,33.3043328517006,-142.738050571769,209.34671627517
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,1.34742038964797,0.198949412759335,114.5251759,6.949966381,44.0348841487648,-131.875064404248,219.944832701778
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,1.57662037806206,0.191919451336532,41.3224873,1.733822103,66.2575620072441,-109.550967136083,242.066091150571
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,1.69326907323955,0.213571155663456,46.13258291,1.848216072,77.5675380394328,-98.2789927547124,253.414068833578
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,1.56030864951909,0.22400508651733,11.60409855,0.079953569,64.6760161649708,-111.132017237836,240.484049567777
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,1.65309140894274,0.127502361313713,97.8771987,4.502392108,73.6720086506571,-102.154608314099,249.498625615414
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,1.63090166357972,0.195202465045146,51.11187666,2.214402619,71.5205444801041,-104.298148045076,247.339237005285
