"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"PB1","Ti","PLS_kfold",0.674305247052725,0.940538873364696,0.274954807584768,947,0.756227776634957,0.607666319730726,1919.97750377683,0.620336808479536,2,0.840792000457897,"Acceptable 2","High confidence (signal-dominated)",FALSE,3
"PB1","Ti","OLS",0.654167249298751,0.846928105405201,0.365025965139076,969,0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,3,0.743637270225016,"Acceptable 3","Moderate confidence",FALSE,4
"PB1","Ti","Bayes",0.6,1,0,947,0.757847910218222,0.605643649083077,2132.72586760655,0.617880211717454,4,0.708492382993621,"Unstable","Low confidence (noise-dominated)",FALSE,5
"PB1","Ti","OLS_weighted",0.568220340650058,0.763737109527156,0.274945187334412,969,0.718555763474536,0.652933928562262,2173.73266969499,NA,5,0.661337636082951,"Unstable","Moderate confidence",FALSE,6
"PB1","Ti","WLS",0.220125674133863,0,0.550314185334658,969,0.728935134347202,0.640781067535794,1882.89538666468,NA,8,0.356894570181163,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"PB1","Ti","WLS_weighted",0.219827277149271,0.016513639633561,0.524797733422835,969,0.72919658362992,0.640471967780676,1893.08238585334,NA,7,0.368157739335141,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"PB1","Zr","RF",0.788651020923381,0.647751701538968,1,947,0.744624310661954,0.664116978438206,47.763991633004,0.675449546082181,3,0.759702310441133,"Acceptable 3","High confidence (signal-dominated)",FALSE,1
"PB1","Zr","Bayes",0.648627019787452,1,0.121567549468629,947,0.7219222288162,0.693007515213175,84.3816359771264,0.70718613446717,7,0.654203921526356,"Unstable","Moderate confidence",FALSE,2
"PB1","Zr","PLS_LOO",0.6212812911544,0.928107471460997,0.161042020694505,947,0.72037835645274,0.69492862207945,77.8910261396823,0.711474071275561,4,0.706487262772948,"Acceptable 4","Moderate confidence",FALSE,3
"PB1","Zr","PLS_kfold",0.6212812911544,0.928107471460997,0.161042020694505,947,0.72037835645274,0.69492862207945,77.8910261396823,0.711474071275561,5,0.706487262772948,"Unstable","Moderate confidence",FALSE,4
"PB1","Zr","OLS",0.563791713877519,0.930484835694725,0.0137520311517103,970,0.608456680906178,0.822327315016661,148.16046066862,0.829368800202076,1,0.881052876763792,"Unstable","Low confidence (noise-dominated)",FALSE,5
"PB1","Zr","WLS_weighted",0.402847114494791,0.671008210837613,0.000605469980556713,970,0.608229412035276,0.822565937768544,162.575252795128,NA,2,0.770019585533002,"Unstable","Low confidence (noise-dominated)",FALSE,6
"PB1","Zr","WLS",0.266364646773888,0.441553072318118,0.00358200845754316,970,0.608323185716187,0.822467487738816,159.077231156446,NA,6,0.668968439841682,"Unstable","Low confidence (noise-dominated)",FALSE,7
"PB1","Zr","OLS_weighted",0,0,0,970,0.401191970178938,1.01694769214115,153.784821913486,NA,8,0.243417629025981,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
