"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"KER3","Ca","OLS_weighted",0.989106942069699,1,0.972767355174248,2000,0.60078407376705,0.449611220751241,5620.88386479327,NA,5,0.588405803230984,"Unstable","Low confidence",FALSE,1
"KER3","Ca","OLS",0.847365257423993,0.792291507834117,0.929975881808806,2000,0.605349695781694,0.447032844459699,5504.63271481712,0.450923989941031,6,0.520511230722479,"Unstable","Low confidence",FALSE,2
"KER3","Ca","PLS_LOO",0.76632408044224,0.837095524308569,0.660166914642747,1837,0.605172814508826,0.447133012734933,5921.70892622602,0.450351241681476,2,0.638537096368868,"Acceptable 2","Moderate confidence",FALSE,3
"KER3","Ca","PLS_kfold",0.76632408044224,0.837095524308569,0.660166914642747,1837,0.605172814508826,0.447133012734933,5921.70892622602,0.450351241681476,3,0.638537096368868,"Acceptable 3","Moderate confidence",FALSE,4
"KER3","Ca","Bayes",0.606917785029658,0.840710085229549,0.256229334729823,1837,0.636884102731344,0.428801053115093,5546.07861545861,0.437812064252784,4,0.634509260499655,"Acceptable 4","Moderate confidence",FALSE,5
"KER3","Ca","RF",0.427800223898523,0.713000373164205,0,1837,0.682203721520104,0.401150756423534,4911.79054471344,0.405320083182145,1,0.642410341669775,"Unstable","Low confidence (noise-dominated)",FALSE,6
"KER3","Ca","WLS_weighted",0.402449118092945,0.00569391551058415,0.997581921966485,2000,0.604732452698864,0.447382293228408,5447.03371534874,NA,7,0.205925410630512,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"KER3","Ca","WLS",0.4,0,1,2000,0.604685117514639,0.447409080513934,5446.04597912254,NA,8,0.203490077962097,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"KER3","Sr","PLS_LOO",0.946185870093619,0.910309783489366,1,1837,0.619560933054721,0.381668523678026,58.9814163562467,0.387403145926133,2,0.715434657119346,"Acceptable 2","Moderate confidence",FALSE,1
"KER3","Sr","PLS_kfold",0.946185870093619,0.910309783489366,1,1837,0.619560933054721,0.381668523678026,58.9814163562467,0.387403145926133,3,0.715434657119346,"Acceptable 3","Moderate confidence",FALSE,2
"KER3","Sr","Bayes",0.927383671565145,1,0.818459178912863,1837,0.635271572146413,0.373704733132646,56.5643915636821,0.385058169520708,1,0.734632075858658,"Preferred 1","Moderate confidence",FALSE,3
"KER3","Sr","RF",0.709230771752243,0.897354557649365,0.427045092906561,1837,0.675793821060387,0.35233390312532,45.3389098498978,0.346757684558846,4,0.7,"Unstable","Low confidence (noise-dominated)",FALSE,4
"KER3","Sr","OLS",0.584596236682407,0.968146741230707,0.00927047985995764,1846,0.605940022011523,0.388440903375382,59.7735590156883,0.391554198151312,5,0.476601104377288,"Unstable","Low confidence",FALSE,5
"KER3","Sr","OLS_weighted",0.10399030648715,0,0.259975766217874,1846,0.588442221601662,0.396971381054182,68.563181097856,NA,8,0.103567518923187,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"KER3","Sr","WLS_weighted",0.0994436464003926,0.131143991367748,0.0518931289493589,1846,0.605197017350042,0.38880693583257,61.616501941787,NA,7,0.212811409679503,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"KER3","Sr","WLS",0.0693031338712478,0.115505223118746,0,1846,0.605899324973479,0.388460961218056,59.3656290640811,NA,6,0.23565984712543,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"KER3","Ti","OLS_weighted",0.817922355156054,0.727076971695812,0.954190430346416,1984,0.718555763474536,0.652933928562262,2173.73266969499,NA,5,0.661337636082951,"Unstable","Moderate confidence",FALSE,1
"KER3","Ti","OLS",0.801080949542684,0.743170069032022,0.887947270308679,1984,0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,3,0.743637270225016,"Acceptable 3","Moderate confidence",FALSE,2
"KER3","Ti","RF",0.733415281902351,0.78791002406583,0.651673168657132,1837,0.737139589077221,0.631009137231014,1647.90252563752,0.624680929647959,6,0.467170786497582,"Unstable","Low confidence (noise-dominated)",FALSE,3
"KER3","Ti","PLS_LOO",0.639265658141706,0.912323476898689,0.229678930006231,1837,0.756227776634957,0.607666319730726,1919.97750377683,0.620336808479536,1,0.840792000457897,"Preferred 1","High confidence (signal-dominated)",FALSE,4
"KER3","Ti","PLS_kfold",0.639265658141706,0.912323476898689,0.229678930006231,1837,0.756227776634957,0.607666319730726,1919.97750377683,0.620336808479536,2,0.840792000457897,"Acceptable 2","High confidence (signal-dominated)",FALSE,5
"KER3","Ti","Bayes",0.6,1,0,1837,0.757847910218222,0.605643649083077,2132.72586760655,0.617880211717454,4,0.708492382993621,"Unstable","Low confidence (noise-dominated)",FALSE,6
"KER3","Ti","WLS_weighted",0.403404843902111,0.0148935923293629,0.986171721261233,1984,0.72919658362992,0.640471967780676,1893.08238585334,NA,7,0.368157739335141,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"KER3","Ti","WLS",0.4,0,1,1984,0.728935134347202,0.640781067535794,1882.89538666468,NA,8,0.356894570181163,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"KER3","Zr","OLS",0.625269319719142,1,0.0631732992978546,2000,0.608456680906178,0.822327315016661,148.16046066862,0.829368800202076,1,0.881052876763792,"Unstable","Low confidence (noise-dominated)",FALSE,1
"KER3","Zr","RF",0.565367149892293,0.275611916487156,1,1837,0.744624310661954,0.664116978438206,47.763991633004,0.675449546082181,3,0.759702310441133,"Acceptable 3","High confidence (signal-dominated)",FALSE,2
"KER3","Zr","Bayes",0.552479057547136,0.854036720236172,0.100142563513582,1837,0.7219222288162,0.693007515213175,84.3816359771264,0.70718613446717,7,0.654203921526356,"Unstable","Moderate confidence",FALSE,3
"KER3","Zr","PLS_LOO",0.523317366186152,0.753267451410815,0.178392238349158,1837,0.72037835645274,0.69492862207945,77.8910261396823,0.711474071275561,4,0.706487262772948,"Acceptable 4","Moderate confidence",FALSE,4
"KER3","Zr","PLS_kfold",0.523317366186152,0.753267451410815,0.178392238349158,1837,0.72037835645274,0.69492862207945,77.8910261396823,0.711474071275561,5,0.706487262772948,"Unstable","Moderate confidence",FALSE,5
"KER3","Zr","WLS_weighted",0.454442463442782,0.73443960365491,0.0344467531245891,2000,0.608229412035276,0.822565937768544,162.575252795128,NA,2,0.770019585533002,"Unstable","Low confidence (noise-dominated)",FALSE,6
"KER3","Zr","WLS",0.305795194539484,0.482391287627857,0.0409010549069246,2000,0.608323185716187,0.822467487738816,159.077231156446,NA,6,0.668968439841682,"Unstable","Low confidence (noise-dominated)",FALSE,7
"KER3","Zr","OLS_weighted",0,0,0,2000,0.401191970178938,1.01694769214115,153.784821913486,NA,8,0.243417629025981,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
