"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","Robustness_low","Robustness_high","Bootstrap_Unstable","Global_Rank","Robustness_score","SNR_CI_s","SNR_smooth_s","Robustness_score_site","Robustness_Rank","Stability_class"
"Ca","PB1","Bayes",947,26545.0420291462,17741.4701054625,50061.1210337438,0.354396180890633,0.000325147039539451,0.597167517234048,0.607069768039878,FALSE,4,0.634509260499655,0.747159350996595,1,0.848295610597957,1,"Stable"
"Ca","PB1","RF",947,27484.1634199196,16400.4238797408,47811.8296179776,0.343020210913956,0.000302618957736155,0.642410341669775,0.642410341669775,FALSE,1,0.642410341669775,0.71736888447434,0.82511132475908,0.760465860588236,2,"Stable"
"Ca","PB1","PLS_LOO",947,29610.387593017,19485.8596769893,58803.3536199398,0.331373271717309,0.00030039119834253,0.622366279387121,0.653319390092195,FALSE,2,0.638537096368868,0.686868825759716,0.80781691449777,0.735248061254937,3,"Acceptable"
"Ca","PB1","PLS_kfold",947,29610.387593017,19485.8596769893,58803.3536199398,0.331373271717309,0.00030039119834253,0.622366279387121,0.653319390092195,FALSE,3,0.638537096368868,0.686868825759716,0.80781691449777,0.735248061254937,4,"Acceptable"
"Ca","PB1","OLS_weighted",970,27360.2382187574,21632.6896885983,47971.6411185266,0.450947459461497,0.000196333199693836,0.629212858359254,0.588405803230984,FALSE,5,0.588405803230984,1,0,0.6,5,"Acceptable"
"Ca","PB1","OLS",970,27724.7788492419,21481.064067992,56626.8005435383,0.379344477558395,0.000200006794371442,0.54449572959814,0.503688674469871,FALSE,6,0.520511230722479,0.812491924675323,0.0285186334170986,0.498902608172033,6,"Marginal"
"Ca","PB1","WLS_weighted",970,26695.1575574388,20151.5413130683,282441.802896564,0.071347587738095,0.000216309287528219,0.232184212207787,0.191377157079517,FALSE,7,0.205925410630512,0.00593467690114087,0.155077186258284,0.0655916806439982,7,"Unstable"
"Ca","PB1","WLS",970,26659.6362260705,20104.930594342,291032.742754723,0.0690813356739247,0.000216927768973039,0.229923291436982,0.189116236308712,FALSE,8,0.203490077962097,0,0.159878544913233,0.063951417965293,8,"Unstable"
"Sr","PB1","OLS",948,244.36445489428,122.301856208928,417.019740600425,0.293275939486313,0.0494176618070442,0.416506725390689,0.416506725390689,FALSE,5,0.476601104377288,0.743000576494652,0.693250283196162,0.723100459175256,1,"Acceptable"
"Sr","PB1","Bayes",947,253.80117245151,156.972442509113,405.947338229947,0.38668178782391,0.0341953121068919,0.638973606171947,0.638995424908899,FALSE,1,0.734632075858658,0.979687411468163,0.072806581754324,0.616935079582628,2,"Acceptable"
"Sr","PB1","RF",947,305.422266413939,180.049546961392,456.170490733547,0.394697926803338,0.0324090303776044,0.7,0.7,FALSE,4,0.7,1,0,0.6,3,"Acceptable"
"Sr","PB1","PLS_LOO",947,254.298643360865,138.11357531161,416.958186600362,0.331240828817174,0.0364385264109611,0.633054729325594,0.669151720053799,FALSE,2,0.715434657119346,0.839202149048908,0.164237156754849,0.569216152131284,4,"Acceptable"
