"Location","Site","Section","sample","min_depth","max_depth","midpoint","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","Rb_fit_OLS","Rb_lwr_OLS","Rb_upr_OLS","Rb_fit_WLS","Rb_lwr_WLS","Rb_upr_WLS"
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-2.06916363698461,-0.103458181849231,-1.37972746288172,-0.0689863731440859,-3.46155804940487,-4.91419701259201,-2.00891908621772,-3.5229425017569,-5.15407502382974,-1.89180997968405
"Bird Island","BI10","BI10.5",197,194,195,194.5,-1.26537740280338,-0.0632688701401692,-2.49852551485568,-0.124926275742784,-3.11203634404648,-4.56098274800099,-1.66308994009198,-3.12646631947128,-4.60891997398849,-1.64401266495407
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-0.980684839214727,-0.0490342419607363,-3.80357548260856,-0.190178774130428,-2.9882394611231,-4.43703863461311,-1.53944028763309,-2.98603865856251,-4.41700505746274,-1.55507225966229
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-1.31239353941375,-0.0656196769706874,-2.3546936862884,-0.11773468431442,-3.13248103387643,-4.58151024532157,-1.68345182243129,-3.1496575332,-4.64067868606687,-1.65863638033312
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-1.51556218999672,-0.0757781094998362,-3.33432295630276,-0.166716147815138,-3.22082772383867,-4.67040529531241,-1.77125015236493,-3.24987264950553,-4.77811305219339,-1.72163224681767
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-1.22457862757833,-0.0612289313789166,-3.26107321584368,-0.163053660792184,-3.09429523716162,-4.54318321895661,-1.64540725536662,-3.10634188593998,-4.58137537802454,-1.63130839385541
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-0.896618923784851,-0.0448309461892425,-3.92871160445238,-0.196435580222619,-2.95168389339371,-4.40055587475515,-1.50281191203227,-2.94457224399529,-4.36047022088918,-1.52867426710141
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-0.623676380141096,-0.0311838190070548,-2.77561219298976,-0.138780609649488,-2.83299643737327,-4.2824701866284,-1.38352268811814,-2.8099404064677,-4.17737502088939,-1.44250579204602
"Bird Island","BI10","BI10.7",271,265,266,265.5,-2.38808345895542,-0.119404172947771,-4.11019770852193,-0.205509885426096,-3.60023845385516,-5.05567753697752,-2.1447993707328,-3.68025312502105,-5.37152412842421,-1.98898212161788
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-1.66252914798805,-0.0831264573994026,-3.99246467502808,-0.199623233751404,-3.28473543910427,-4.73490241189903,-1.8345684663095,-3.32236567806043,-4.8777195423968,-1.76701181372405
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-1.82419213510252,-0.0912096067551261,-3.77460014570102,-0.188730007285051,-3.3550336359963,-4.8060355611619,-1.90403171083071,-3.40210768062573,-4.98745950190013,-1.81675585935133
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-1.8726407275957,-0.093632036379785,-3.68804297474531,-0.184402148737266,-3.37610122082211,-4.8273913989953,-1.92481104264892,-3.4260054685847,-5.02038122664629,-1.83162971052312
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-1.60064585171877,-0.0800322925859387,-2.98432564755135,-0.149216282377567,-3.25782585254327,-4.70772493976352,-1.80792676532303,-3.2918410783488,-4.83575951751566,-1.74792263918195
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-1.92453567896668,-0.0962267839483338,-3.80516655208257,-0.190258327604129,-3.39866743448855,-4.85028580274266,-1.94704906623443,-3.45160321002951,-5.05566162305471,-1.8475447970043
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-0.886250844827862,-0.0443125422413931,-2.5552210113299,-0.127761050566495,-2.94717539538239,-4.39606002866325,-1.49829076210152,-2.93945807783059,-4.35350209706271,-1.52541405859847
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-1.80152214243083,-0.0900761071215417,-3.99438339535503,-0.199719169767752,-3.34517572332983,-4.79604878917301,-1.89430265748665,-3.39092546355769,-4.97206009677192,-1.80979083034347
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-1.01907319865762,-0.050953659932881,-3.82433674638688,-0.191216837319344,-3.00493241291526,-4.45371597175181,-1.55614885407871,-3.00497412865256,-4.44284257646158,-1.56710568084353
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-1.40057246176885,-0.0700286230884426,-2.49487317102256,-0.124743658551128,-3.17082511841977,-4.62005432957288,-1.72159590726667,-3.19315273255362,-4.70028908566496,-1.68601637944228
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-2.17668775656678,-0.108834387828339,-3.72281679099047,-0.186140839549524,-3.50831427891631,-4.96181292091764,-2.05481563691499,-3.57597992716016,-5.22732289952228,-1.92463695479805
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-1.97567142864191,-0.0987835714320957,-3.19576178248908,-0.159788089124454,-3.42090351377333,-4.8728649187156,-1.96894210883105,-3.47682646709387,-5.09044258796097,-1.86321034622677
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-0.678060336228506,-0.0339030168114253,-3.14830952255078,-0.157415476127539,-2.85664498006717,-4.30595427603979,-1.40733568409456,-2.83676587618863,-4.21379849911366,-1.4597332532636
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-0.405038866613732,-0.0202519433306866,-3.22891941786982,-0.161445970893491,-2.73792320355353,-4.18828160475128,-1.28756480235578,-2.70209510757919,-4.03125538750358,-1.3729348276548
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-1.62596999322732,-0.0812984996613662,-2.52668218138099,-0.126334109069049,-3.2688379061844,-4.71884315457059,-1.81883265779822,-3.30433248280188,-4.8529273166553,-1.75573764894846
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-1.5689122496863,-0.0784456124843152,-3.09479925274576,-0.154739962637288,-3.24402668277912,-4.6937995163485,-1.79425384920974,-3.27618813873754,-4.81425304547144,-1.73812323200364
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-1.50581255010926,-0.0752906275054631,-2.07101424958192,-0.103550712479096,-3.21658815041083,-4.6661323417478,-1.76704395907386,-3.24506353504591,-4.77151076868279,-1.71861630140904
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-1.45296006746429,-0.0726480033732147,-2.7972535031149,-0.139862675155745,-3.19360555991485,-4.64298119183973,-1.74422992798997,-3.21899348102871,-4.73573223989968,-1.70225472215773
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-1.81957952050744,-0.090978976025372,-3.41117955798579,-0.17055897789929,-3.35302786773246,-4.80400326312172,-1.90205247234321,-3.39983245899684,-4.98432594368147,-1.81533897431221
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-0.86084463640064,-0.043042231820032,-3.0301632190058,-0.15150816095029,-2.93612765542548,-4.38504669997079,-1.48720861088017,-2.92692619298955,-4.33643144094986,-1.51742094502924
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.46305529768294,-0.0731527648841468,-3.09687083481431,-0.154843541740715,-3.19799541126084,-4.64740162234019,-1.74858920018148,-3.22397306162635,-4.7425646072436,-1.70538151600909
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.5303625848609,-0.0765181292430451,-2.37295537612894,-0.118647768806447,-3.22726358829232,-4.6768931930734,-1.77763398351125,-3.25717310303724,-4.78813694885869,-1.72620925721579
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.27311429761304,-0.0636557148806522,-2.44708386415426,-0.122354193207713,-3.11540068714301,-4.56435957822195,-1.66644179606406,-3.1302826258304,-4.61414492073169,-1.64642033092911
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-1.04671086190555,-0.0523355430952773,-3.06136673497652,-0.153068336748826,-3.01695048784582,-4.46572965013226,-1.56817132555937,-3.0186067025209,-4.46145231739171,-1.57576108765009
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-2.03034168753965,-0.101517084376982,-2.87765149687048,-0.143882574843524,-3.44467655355646,-4.89702626198753,-1.99232684512538,-3.50379315874718,-5.12764562639766,-1.8799406910967
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-0.953254992027456,-0.0476627496013728,-2.30871851996975,-0.115435925998487,-2.97631175378139,-4.42512885666931,-1.52749465089347,-2.97250859219535,-4.39855128344944,-1.54646590094126
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-0.60753181022546,-0.030376590511273,-2.36212035102483,-0.118106017551241,-2.82597606632283,-4.27550290120749,-1.37644923143816,-2.80197692417279,-4.16656804627899,-1.43738580206659
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-0.868051190429761,-0.0434025595214881,-2.45468687143679,-0.12273434357184,-2.93926138296012,-4.38817017476353,-1.4903525911567,-2.93048090306966,-4.34127297796436,-1.51968882817496
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-1.20830749823795,-0.0604153749118973,-2.37901885227534,-0.118950942613767,-3.08721983249143,-4.53608799721154,-1.63835166777132,-3.0983159768512,-4.57039397796739,-1.626237975735
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-0.834560857794547,-0.0417280428897273,-2.02901747675901,-0.101450873837951,-2.92469830924985,-4.37365804866617,-1.47573856983353,-2.91396143724401,-4.31877748715905,-1.50914538732896
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-0.670277111665392,-0.0335138555832696,-2.10425922085807,-0.105212961042903,-2.85326049075049,-4.30259196372167,-1.4039290177793,-2.83292671718163,-4.20858387745069,-1.45726955691258
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-0.527440167460999,-0.02637200837305,-2.84778967617713,-0.142389483808857,-2.79114868763239,-4.24096773951935,-1.34132963574544,-2.76247086223011,-4.11299571850707,-1.41194600595316
"Bird Island","BI10","BI10.13",519,491,492,491.5,-1.07207557488571,-0.0536037787442853,-3.56277980322316,-0.178138990161158,-3.02798018375219,-4.4767603541972,-1.57920001330719,-3.03111811928756,-4.47853743229113,-1.58369880628398
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-1.46877887947678,-0.0734389439738392,-2.56468518270184,-0.128234259135092,-3.20048427706156,-4.64990816446948,-1.75106038965363,-3.22679627974346,-4.74643861799773,-1.70715394148918
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-1.40541911710754,-0.0702709558553772,-2.38845826048118,-0.119422913024059,-3.17293265792123,-4.62217455179205,-1.72369076405041,-3.19554339728987,-4.70356724525743,-1.68751954932231
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.11291524359722,-0.205645762179861,-3.87397823310782,-0.193698911655391,-4.35027138697506,-5.83373328548329,-2.86680948846683,-4.53104490519662,-6.55584198374287,-2.50624782665037
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-0.626207759819786,-0.0313103879909893,-2.2979295368455,-0.114896476842275,-2.83409719290326,-4.28356279570727,-1.38463159009926,-2.81118903664852,-4.17906973737817,-1.44330833591886
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.219707799411057,-0.0109853899705528,-2.11160077712181,-0.10558003885609,-2.65733308156599,-4.10872131795348,-1.2059448451785,-2.61067857062109,-3.90781074188228,-1.3135463993599
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.733745665992677,-0.0366872832996339,-2.11003070265951,-0.105501535132975,-2.88085941743241,-4.33002329190587,-1.43169554295895,-2.86423326243555,-4.25112428048139,-1.47734224438971
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.420657112283667,-0.0210328556141833,-2.17892104734001,-0.108946052367001,-2.74471470560858,-4.19499804801327,-1.29443136320389,-2.70979897479399,-4.0416762182889,-1.37792173129907
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-0.383654786253431,-0.0191827393126716,-2.18382458304818,-0.109191229152409,-2.7286244622748,-4.17908859041485,-1.27816033413475,-2.69154718055282,-4.01699188005055,-1.3661024810551
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-0.420039877927434,-0.0210019938963717,-2.18306141406654,-0.109153070703327,-2.74444630488756,-4.19473257899845,-1.29416003077667,-2.70949451732665,-4.04126433480572,-1.37772469984759
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-0.360844096524406,-0.0180422048262203,-2.19047612308321,-0.10952380615416,-2.7187053683224,-4.16928604532652,-1.26812469131829,-2.68029556315199,-4.00178246872569,-1.35880865757828
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.341950754633135,-0.0170975377316567,-2.16052850504115,-0.108026425252057,-2.71048970998324,-4.16116986532121,-1.25980955464526,-2.67097621959381,-3.9891894805058,-1.35276295868182
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.383622150407285,-0.0191811075203643,-2.14387513291522,-0.107193756645761,-2.7286102707695,-4.17907456288036,-1.27814597865864,-2.69153108257162,-4.01697011536075,-1.3660920497825
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.232887104331707,-0.0116443552165854,-2.13975943157624,-0.106987971578812,-2.66306402461454,-4.11437055512989,-1.2117574940992,-2.6171794041486,-3.91657591226586,-1.31778289603135
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.52249454692046,-0.026124727346023,-2.31904648280026,-0.115952324140013,-2.78899811369634,-4.23883678439213,-1.33915944300056,-2.76003138184645,-4.10968986553136,-1.41037289816153
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-0.428984796625033,-0.0214492398312517,-2.3262551008816,-0.11631275504408,-2.74833595005008,-4.19858001664276,-1.29809188345739,-2.71390669442706,-4.0472337346458,-1.38057965420833
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-0.599001974681662,-0.0299500987340831,-2.22215799719508,-0.111107899859754,-2.8222669176227,-4.27182258812518,-1.37271124712022,-2.79776949129062,-4.1608593630883,-1.43467961949295
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-0.731469305163537,-0.0365734652581768,-2.43279219082238,-0.121639609541119,-2.87986955534573,-4.32903891884486,-1.43070019184659,-2.86311042303788,-4.24959783888445,-1.47662300719131
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-0.0849126698212835,-0.00424563349106417,-2.16059813179483,-0.108029906589742,-2.59871821412401,-4.0510165007022,-1.14641992754582,-2.54418942699339,-3.81828398969112,-1.27009486429565
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-0.461947932938667,-0.0230973966469333,-2.27146803561061,-0.11357340178053,-2.76266977554789,-4.21276346895044,-1.31257608214535,-2.73016611501182,-4.06923931679761,-1.39109291322603
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.408309879378729,-0.0204154939689364,-2.16329107601346,-0.108164553800673,-2.73934558417073,-4.18968811438353,-1.28900305395793,-2.70370856971392,-4.03343765334568,-1.37397948608217
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.39540910001017,-0.0197704550005085,-2.09681156468196,-0.104840578234098,-2.7337357563165,-4.18414134572532,-1.28333016690769,-2.69734512190275,-4.02483155310062,-1.36985869070487
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-0.309194074759623,-0.0154597037379811,-2.24681998514599,-0.1123409992573,-2.69624566085128,-4.14710461000728,-1.24538671169528,-2.65481863586282,-3.96736583777752,-1.34227143394811
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-0.562753895616191,-0.0281376947808095,-2.23577747312469,-0.111788873656235,-2.80650465413502,-4.25618894194245,-1.3568203663276,-2.7798897374557,-4.13660836689461,-1.42317110801678
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-0.728857045422678,-0.0364428522711339,-2.40033488518447,-0.120016744259224,-2.87873362959751,-4.3279093399468,-1.42955791924823,-2.8618218978988,-4.24784621886348,-1.47579757693411
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.56928960237022,-0.028464480118511,-2.19700068700445,-0.109850034350223,-2.80934666768695,-4.25900703798901,-1.35968629738488,-2.78311354492114,-4.14097992872898,-1.4252471611133
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-0.590663280897359,-0.0295331640448679,-2.35088975737249,-0.117544487868624,-2.81864088578984,-4.26822527255248,-1.36905649902721,-2.79365634113172,-4.15527933030119,-1.43203335196225
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-0.841219832798675,-0.0420609916399337,-2.40180999705014,-0.120090499852507,-2.92759392527362,-4.37654286462453,-1.47864498592272,-2.91724604809612,-4.32324948848112,-1.51124260771113
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-0.719684520002532,-0.0359842260001266,-2.45599072744756,-0.122799536372378,-2.87474501099352,-4.32394341243354,-1.42554660955349,-2.85729745134093,-4.24169622159582,-1.47289868108605
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-0.872268159591677,-0.0436134079795838,-2.25317822234387,-0.112658911117194,-2.9410951071398,-4.38999808013275,-1.49219213414686,-2.93256096834452,-4.34410626425353,-1.52101567243552
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-0.703682527521881,-0.035184126376094,-2.47886052214155,-0.123943026107078,-2.86778663890014,-4.31702613607048,-1.41854714172979,-2.84940429689527,-4.2309691899424,-1.46783940384814
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-0.556827914899959,-0.027841395744998,-2.19114657093565,-0.109557328546783,-2.80392777635611,-4.25363402687116,-1.35422152584106,-2.77696668389897,-4.13264502164621,-1.42128834615173
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-0.586039235818438,-0.0293019617909219,-2.30769421714245,-0.115384710857123,-2.81663014704749,-4.26623068227894,-1.36702961181604,-2.79137548129406,-4.15218535248738,-1.43056561010074
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-0.681010743977691,-0.0340505371988846,-2.4402230316909,-0.122011151584545,-2.85792794748332,-4.307228955427,-1.40862693953963,-2.83822119646016,-4.2157753784951,-1.46066701442522
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-0.403857085264222,-0.0201928542632111,-2.6312225143778,-0.13156112571889,-2.73740931290067,-4.18777346778837,-1.28704515801297,-2.70151218125148,-4.03046698789686,-1.37255737460611
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-1.78590054608554,-0.089295027304277,-2.70943675051457,-0.135471837525728,-3.33838276425336,-4.78916926895852,-1.88759625954819,-3.38321994358633,-4.96145054609047,-1.80498934108219
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-0.494411507800924,-0.0247205753900462,-2.61551103322411,-0.130775551661206,-2.77678636969365,-4.22673991475195,-1.32683282463536,-2.74617912155185,-4.09092297712408,-1.40143526597963
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-0.709410411270497,-0.0354705205635249,-2.66924816049325,-0.133462408024663,-2.87027737538053,-4.31950194185491,-1.42105280890614,-2.85222963699772,-4.23480861996299,-1.46965065403244
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-0.554200967301539,-0.027710048365077,-2.26308036122329,-0.113154018061165,-2.80278546367963,-4.25250153423846,-1.3530693931208,-2.77567091381658,-4.13088821516925,-1.42045361246391
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-0.251406379326211,-0.0125703189663106,-2.64482250615135,-0.132241125307568,-2.67111702216889,-4.1223109320306,-1.21992311230719,-2.62631423519731,-3.92889603947462,-1.32373243092
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-0.580193542194008,-0.0290096771097004,-2.69172161033646,-0.134586080516823,-2.81408818163713,-4.26370936087476,-1.36446700239949,-2.78849203020661,-4.14827427976687,-1.42870978064635
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-0.126190216184601,-0.00630951080923006,-2.65732205164694,-0.132866102582347,-2.61666751181584,-4.06867273125694,-1.16466229237475,-2.56455001952446,-3.84567540001482,-1.28342463903409
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-0.683772831561318,-0.0341886415780659,-2.93311034433828,-0.146655517216914,-2.85912902498567,-4.30842233303782,-1.40983571693353,-2.83958362578991,-4.21762615557182,-1.461541096008
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-0.354058564323473,-0.0177029282161736,-2.80378105901276,-0.140189052950638,-2.71575471964769,-4.16637081721538,-1.26513862208,-2.67694852660496,-3.99725923726733,-1.35663781594259
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-0.120025595631666,-0.0060012797815833,-2.21446725086582,-0.110723362543291,-2.6139868629108,-4.06603504424249,-1.1619386815791,-2.56150925430837,-3.84158325736876,-1.28143525124798
