"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.14531261316221,-6.71350059661726,3.28047752852584,-0.76892883376751,3.83587698480325,3.07885541018787,4.59289855941864,3.83508448205546,3.07540635195675,4.59476261215417
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-9.18863245308603,-8.87372333501462,3.22105825962403,-1.67688267393337,3.00653555979956,2.23479156770613,3.77827955189299,3.00513845686765,2.22877131134294,3.78150560239237
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.17678378207948,-7.51504849222709,3.83739375220028,-0.65563963789172,3.4172240884892,2.65375217053943,4.18069600643897,3.41612638258797,2.64899141857326,4.18326134660268
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-5.10346956634338,-6.53714533374295,4.80370016784794,-0.174803375279016,4.66461900991164,3.91427915187847,5.41495886794481,4.664430670378,3.9134809485068,5.4153803922492
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-4.69940871280571,-5.852392058504,5.01434956763412,0.953145772105413,4.82861898559515,4.07862682211147,5.57861114907883,4.82855020407767,4.07835749209429,5.57874291606106
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-5.61110495434336,-6.01535472015131,4.97818920065822,0.87431295469437,4.45858026461081,3.70734505277412,5.2098154764475,4.4582417202766,3.70588349921712,5.21059994133609
"Bird Island","BI10","BI10.2",45,44,45,44.5,-4.7510250936801,-6.26966517650603,5.11122645283105,0.959546236605112,4.80766896003797,4.0576504279772,5.55768749209875,4.80758490569205,4.05731351542463,5.55785629595946
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-5.01034336655924,-6.10874626831427,4.70858561298687,0.727265684166521,4.70241701574759,3.95218601056874,5.45264802092644,4.70225623142897,3.95150965444788,5.45300280841007
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-5.76461657956939,-6.15790508199093,5.03673035693971,0.667493795763234,4.39627305869421,3.64466676476615,5.14787935262228,4.39588909163418,3.64300499250959,5.14877319075877
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-4.22359937002681,-5.37698938688399,4.58307553783376,0.164149271467765,5.02174019484501,4.27174201061973,5.7717383790703,5.02181220108412,4.27209567807774,5.7715287240905
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-4.56137621890712,-6.22369518702921,5.12420449095423,0.670393547395899,4.88464353101871,4.13469590110092,5.6345911609365,4.88461559208965,4.13460731307315,5.63462387110614
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-4.62828626682757,-5.95703649532609,4.74493052053587,0.424757633429026,4.85748612109923,4.10752162731417,5.60745061488429,4.85743838408154,4.107345424636,5.60753134352708
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-4.64514625219977,-5.98435612267026,5.34661758690507,0.966617242496849,4.85064300039883,4.10067285537475,5.60061314542292,4.85059027466128,4.10047457592448,5.60070597339809
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-4.66678470493162,-6.20523897950361,4.87490594640391,-0.340358866591808,4.84186039824675,4.09188217347572,5.59183862301778,4.84180126988331,4.09165556056903,5.59194697919759
"Bird Island","BI10","BI10.3",95,93,94,93.5,-4.03931769760471,-4.70518100993258,4.78638501391686,0.72780538107135,5.0965363289707,4.34641508221804,5.84665757572335,5.09666286251918,4.34700992581612,5.84631579922225
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-3.95739899655976,-5.48830377176127,4.7221214785087,-0.0696101644730695,5.12978544197378,4.37958785707067,5.87998302687689,5.12993621453799,4.38028986892543,5.87958256015056
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-4.37409423949972,-5.75844696169254,4.84528705056754,-1.11894466459632,4.96065742793513,4.21070974488982,5.71060511098044,4.96068490407963,4.21086638596134,5.71050342219791
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.26239047602626,-6.19806038657047,4.54763367627891,0.390914586845132,4.60011628688019,3.84955097709771,5.35068159666266,4.59988092406151,3.84854493254885,5.35121691557417
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.72465348496619,-6.6248489024658,4.51904296521713,-0.901140281741689,4.41249325544374,3.66098804131771,5.16399846956978,4.4121211131083,3.65937837047641,5.16486385574019
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-4.99523828934966,-6.02165071977948,4.61311637523697,0.0252757264488745,4.70854785538074,3.95833288537885,5.45876282538263,4.70839154052024,3.95767629608842,5.45910678495206
"Bird Island","BI10","BI10.4",145,141,142,141.5,-4.71022365563952,-6.18801117981943,4.51362383871107,-0.357031769021802,4.82422942311654,4.07423217266344,5.57422667356965,4.82415744155358,4.07394868208451,5.57436620102265
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.2838773461566,-6.07507434330064,4.79591699049481,0.039170546510341,4.59139520898304,3.84079557765342,5.34199484031266,4.59115348839042,3.83976144233932,5.34254553444153
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-4.75102725966474,-6.38770489804082,4.44731158954328,0.457205785071871,4.80766808090943,4.05764954763119,5.55768661418767,4.80758402592261,4.05731263224274,5.55785541960248
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-4.91619530682944,-5.96904778045982,4.79753296389401,0.348786965272573,4.74062977348236,3.99049133392479,5.49076821303993,4.74049684673803,3.9899381946837,5.49105549879236
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-4.83141147279923,-5.84638342849273,4.5572450961939,0.250544180160415,4.77504178493452,4.02497165718092,5.52511191268812,4.77493394497331,4.02452950189276,5.52533838805386
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-4.50117474366126,-6.14419631864108,4.78042419724919,1.08433708201752,4.90907806950466,4.15913801677113,5.6590181222382,4.90906794365719,4.15912825937806,5.65900762793631
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.16003735069749,-6.17758879329412,4.80019144329258,0.864790502392804,4.6416593116946,3.891244940261,5.39207368312821,4.64145423425622,3.89037274144597,5.39253572706648
"Bird Island","BI10","BI10.5",197,194,195,194.5,-4.92995734036352,-5.93679328001145,4.77825533569965,0.0968592974835245,4.7350440476067,3.98489317446347,5.48519492074993,4.73490704879894,3.98432202228146,5.48549207531641
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-4.64873791884697,-6.48993622263796,4.45197816032173,0.280656910686872,4.84918521690497,4.09921379509481,5.59915663871513,4.84913142842517,4.09901081267792,5.59925204417243
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-4.63619067653885,-5.70020961398362,4.71158837101642,0.314048937333415,4.85427788405005,4.10431081107509,5.60424495702502,4.85422780818776,4.10412425819383,5.6043313581817
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-4.64413630960968,-6.21817300941835,4.91382516980409,0.884159888396573,4.85105291528855,4.10108312467191,5.60102270590519,4.85100048838404,4.10088616765306,5.60111480911502
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-4.5088462439635,-5.98278489089563,4.76039101129108,0.30591569744853,4.90596436558604,4.15602374731085,5.65590498386122,4.90595196980979,4.15600394453624,5.65589999508334
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.28206168305712,-6.57851928036604,4.55468304015441,-0.35790029437403,4.59213214922745,3.84153545346713,5.34272884498778,4.59189096587341,3.84050369174831,5.34327823999851
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-4.86019941163718,-6.14080390888076,4.6180169814012,-0.208428346711881,4.7633573536711,4.01326563013225,5.51344907720994,4.76324099561459,4.01278578870761,5.51369620252157
"Bird Island","BI10","BI10.7",271,265,266,265.5,-5.2177093749042,-6.24706448082141,4.78497007688671,0.600669744396141,4.61825142527178,3.86775455822806,5.3687482923155,4.6180292831939,3.86680693566868,5.36925163071913
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-4.88580231130227,-5.86543918209985,4.60353110603016,0.287930675297533,4.75296566418735,4.00285335267012,5.50307797570457,4.75284173046033,4.00233999636237,5.50334346455829
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.74454510749841,-5.87393969170047,4.70471429278773,0.227197873431854,4.81029905292354,4.06028412146476,5.56031398438232,4.81021691594795,4.0599556930948,5.56047813880109
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-4.62161410980006,-6.14623961255331,4.55442858181256,-1.78282650918646,4.86019421217187,4.11023179896186,5.61015662538189,4.86014844938616,4.11006433297998,5.61023256579233
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-4.08867627262037,-6.09394471978052,4.69965995389204,-0.0403277625063534,5.07650270029455,4.32642102248252,5.82658437810657,5.07661462907928,4.32695128028802,5.82627797787053
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-4.43220354414176,-5.96829645128029,4.53250398956068,-0.269873776303446,4.93707205839279,4.1871318428528,5.68701227393278,4.93708234051039,4.18721239776686,5.68695228325392
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-4.53467383050846,-5.46208967329404,4.00686912375442,-0.100802093292027,4.89548148032692,4.14553809920071,5.64542486145313,4.89546144239731,4.14548447659178,5.64543840820284
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-4.17304156789586,-5.92417477109219,3.98120094013651,-0.668511562764478,5.04226056509988,4.29223532696359,5.79228580323616,5.04234753094339,4.29265517224385,5.79203988964292
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-4.40917184078114,-6.03651275273776,4.83863377723039,-0.0949163771547678,4.94642015227029,4.19647777893156,5.69636252560901,4.94643724926426,4.19658849116697,5.69628600736154
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-4.05405707751701,-5.95718755085103,5.0275703373299,0.270360653346096,5.09055391833615,4.34044499378693,5.84066284288538,5.09067609063309,4.34102055188009,5.8403316293861
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-3.69699444989915,-4.92959001409509,4.92796820808576,1.33525561959417,5.23547828241182,4.48494965980513,5.98600690501852,5.23570610636749,4.48599210650613,5.98542010622886
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-4.08595040270555,-6.08360161305509,5.15122272117239,0.754487377820605,5.07760907473254,4.32752533779499,5.8276928116701,5.07772181007796,4.32805916265099,5.82738445750492
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-3.91386241039485,-5.35793280900178,4.96127239704665,0.658357125488896,5.14745604532443,4.39721247319502,5.89769961745383,5.14761969997763,4.39797142806892,5.89726797188633
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-3.91792092640917,-5.83319233571919,4.8652129416843,-0.00387427030245468,5.14580877729083,4.39556965099233,5.89604790358933,5.14597123106521,4.39632329799073,5.89561916413968
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-4.18590283783363,-6.18753118470318,5.03272069818746,0.773787973652428,5.03704044060975,4.28702256577401,5.78705831544549,5.03712360091777,4.28742557693976,5.78682162489577
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-4.1224195020256,-5.92631680766657,4.90990425474619,0.99908755536352,5.06280701868251,4.31274960965022,5.8128644277148,5.06290896314549,4.31323570912017,5.81258221717082
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-4.96388924171423,-6.16786177465044,5.02211114919423,0.281675358462114,4.72127178793916,3.97108865326562,5.47145492261269,4.72112474898329,3.9704730905931,5.47177640737349
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-4.67048038790745,-5.69387159112233,4.79952697956569,0.340195707320899,4.84036039666812,4.09038069901148,5.59034009432476,4.84030017478493,4.0901492470083,5.59045110256155
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.49306887399087,-5.9786972582238,4.85154838767966,-0.722454620655601,4.91236807500061,4.16242849287979,5.66230765712144,4.91236034760795,4.16242934962496,5.66229134559093
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-3.74417159975378,-5.63311210799725,5.43893495275558,0.911481891915043,5.21633004926517,4.46587136817814,5.96678873035219,5.2165439139214,4.46685216904974,5.96623565879305
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-3.80721701878813,-5.67759318728592,4.99114666985596,-0.0191632609943816,5.19074121258855,4.44036911427563,5.94111331090147,5.1909364226655,4.4412675121099,5.94060533322109
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-4.04524788079171,-6.16905683127644,4.5067322610346,0.591593622014256,5.09412938979321,4.34401315252695,5.84424562705947,5.09425416865319,4.34460023697778,5.8439081003286
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-4.54288002608588,-6.388038983312,4.50083290786636,0.278017796158606,4.89215075461229,4.14220621841088,5.64209529081371,4.89212828854233,4.142141850208,5.64211472687667
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-4.30125852040269,-5.72453754514049,4.51844421677488,1.00657789195628,4.99021994570002,4.24025343557203,5.74018645582801,4.99026897328659,4.24050543811884,5.74003250845434
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-3.94734594878897,-5.13733050518719,4.67712823950778,0.787837600170772,5.13386576694345,4.38365789688655,5.88407363700034,5.13401951411517,4.38437305829829,5.88366596993205
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-4.7620084318209,-6.22181070752461,5.57469817257397,1.54315529845043,4.80321104937366,4.05318622408769,5.55323587465963,4.80312374515557,4.05283493131483,5.55341255899632
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-2.60401305317976,-3.70368088553834,5.42694982006684,0.998546190223597,5.6790969129105,4.92571734486046,6.43247648096055,5.67964814034945,4.92818199539882,6.43111428530008
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-3.69433452653572,-5.12740411275656,5.29193586702381,0.43612142630528,5.23655789050328,4.48602519318941,5.98709058781716,5.23678650150664,4.48707111513528,5.986501887878
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-4.02284012253382,-5.08745151498975,5.713479251255,1.68179857600433,5.1032242372085,4.35308870487855,5.85335976953845,5.10335564632503,4.35370510723891,5.85300618541116
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-3.90214167571002,-4.99838516272327,5.50367524145641,1.58428149655361,5.15221325005356,4.40195665528674,5.90246984482037,5.152380372768,4.40273093849126,5.90202980704474
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-3.7328424467469,-6.04643869153261,5.5400177749991,1.1848159020045,5.22092831905888,4.47045324443287,5.97140339368488,5.22114553591081,4.47144885032114,5.97084222150048
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-3.46897105126468,-4.94710112232496,4.71552387896197,-0.0261878314731951,5.32802828200696,4.57709948751926,6.07895707649467,5.32832357606012,4.57843965988667,6.07820749223356
"Bird Island","BI10","BI10.13",519,491,492,491.5,-3.77688539848274,-5.95982102861415,4.88149917134404,0.120552047291572,5.20305219235552,4.45263942153952,5.95346496317151,5.20325637728939,4.45357746717072,5.95293528740807
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-3.71974218994577,-5.37808011372321,5.4136321336454,0.937074323357795,5.22624544339305,4.4757510953987,5.97673979138741,5.22646653649457,4.47676381974428,5.97616925324486
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-3.20326227052361,-4.61408720322357,5.57015098025976,0.929455823308164,5.43587400177642,4.68434920491071,6.18739879864213,5.43624791669676,4.686035733593,6.18646009980053
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-3.38088949459271,-5.63563734773879,5.29275948157958,0.191369087506412,5.36377877113724,4.61266785800421,6.11488968427027,5.36410012774034,4.61412292134125,6.11407733413943
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-3.8089628609501,-5.85909378103311,5.32139353241645,1.06688021817228,5.19003261122417,4.43966279846662,5.94040242398171,5.19022730472193,4.44055891406458,5.93989569537929
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-3.46390936815143,-4.97792504155659,5.36821733176771,0.911467151090821,5.33008271489801,4.57914387019021,6.08102155960581,5.33037950665822,4.58049064673792,6.08026836657851
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.38656254961934,-5.31465617056437,5.25655596373445,-1.46887775827996,5.3614761949825,4.61037747356777,6.11257491639723,5.36179587297903,4.61182513926936,6.1117666066887
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-3.62110792735238,-5.17056467385117,5.2907181288431,0.254765027111349,5.266279058442,4.51562868385686,6.01692943302714,5.26652933654538,4.51677025827023,6.01628841482052
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-3.66559351839976,-5.65456974579688,5.3826754753159,0.704934596700514,5.24822327356167,4.49764565451396,5.99880089260939,5.24846038877395,4.4987291240517,5.9981916534962
