"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-0.958663866290123,-3.26124896971701,10.2689600502149,6.27326050205897,9.94973692617897,8.65197704020609,11.2474968121518
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-0.802800744844831,-3.10538583560709,10.3396534788221,5.65280504371187,10.0574560671864,8.75931351800006,11.3555986163728
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.00946716473646,-3.31205225773051,10.4443299476404,6.09909001669502,9.91462606981834,8.6169774226881,11.2122747169486
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.01380397639444,-3.31638907214455,10.2847469871715,5.79471151429647,9.91162883979897,8.61398938119544,11.2092682984025
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-1.00075482050474,-3.30333992165979,10.3803317960264,5.90213540399061,9.92064729041305,8.62298003805862,11.2183145427675
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-0.599957494687315,-2.90254259496953,9.72321135536732,5.41366496471041,10.1976438195137,8.89890985691462,11.4963777821127
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-0.972322001180235,-3.27490708888613,10.5207192537696,6.08042849049437,9.94029760182511,8.64256827370681,11.2380269299434
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,0.449924740792956,-1.85266035220109,10.2925368623624,3.46900555478215,10.9232318323561,9.61975475615563,12.2267089085566
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-0.952963808610733,-3.25554891197832,10.4680502264298,6.42707387748989,9.95367631422165,8.65590353349972,11.2514490949436
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-1.20432517973619,-3.50691025939221,10.3357174866678,7.36247740797946,9.77995702303197,8.4826734934678,11.0772405525961
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-0.987992385766077,-3.29057748681763,9.48720661262688,4.86509082338325,9.92946758410706,8.63177272528818,11.2271624429259
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-2.03685740656167,-4.3394425072222,9.2206794817005,6.36105409025073,9.20458258228504,7.90775809648625,10.5014070680838
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-0.729098744489396,-3.03168383541023,10.4199476085342,5.03129705680506,10.1083925305088,8.81004730737375,11.4067377536439
"Bird Island","BI10","BI10.13",519,491,492,491.5,-0.867727753033165,-3.17031285317169,9.8575508967614,5.24858047034423,10.0125841213061,8.71460855969085,11.3105596829213
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-0.52484007909647,-2.82742517885127,9.74492905252694,3.87295380012497,10.2495584957187,8.95057874047963,11.5485382509579
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,0.0552868331360163,-2.24729825891182,10.3759748290375,6.47224559360384,10.6504921616271,9.34912777148303,11.9518565517712
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-0.050870384879016,-2.35345547682088,10.6011333038366,5.09882486729562,10.5771254522331,9.27626169871622,11.87798920575
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-1.40366021448268,-3.70624529119645,9.5943967832687,4.9273511934466,9.64219384649301,8.34518273915306,10.939204953833
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.998009585370585,-3.30059468650326,9.69213420221314,5.03567072141488,9.92254456006717,8.62487140483046,11.2202177153039
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.118943328035315,-2.42152841652414,9.73713427247931,5.54407373718118,10.5300793075476,9.22952145534186,11.8306371597534
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.345981243060328,-2.64856633322762,9.74905363576774,5.16368607668683,10.373170290483,9.07354709532575,11.6727934856402
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-2.03755253006485,-4.34013763840251,9.52275758099223,4.77832532760335,9.20410217289787,7.90727732448088,10.5009270213149
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-1.4174338783133,-3.72001897543386,9.39155639205623,3.64695192319262,9.63267467850381,8.33567861716722,10.9296707398404
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-1.26148714973731,-3.56407225685402,9.55953187891748,4.08686112519108,9.74045160154601,8.44325665067915,11.0376465524129
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.242101773121072,-2.54468687121081,10.4769492488063,6.50835589198521,10.4449628169408,9.14492832971978,11.7449973041619
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.505209212041915,-2.8077943017213,10.1394031595937,5.27286820942501,10.2631256571918,8.9640792837637,11.56217203062
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.519641392045419,-2.82222647831377,10.3204944551402,5.57606220167468,10.2531513796435,8.95415407857427,11.5521486807128
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.701473570938507,-3.00405866191583,10.2098801602127,5.73573823684408,10.1274846668493,8.82905988437734,11.4259094493213
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-1.50322474139022,-3.80580984337659,9.53769812618272,5.45725646912961,9.57338343634697,8.27647009425959,10.8702967784344
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-1.6258456562738,-3.92843072893698,9.2120458528166,4.87690280391964,9.48863844023548,8.19181042370066,10.7854664567703
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-1.42045795954061,-3.72304304011761,9.80512681450682,5.49262624248155,9.63058469449012,8.33359187119149,10.9275775177888
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-1.32703395978214,-3.62961903769681,9.83820515425722,5.39003871738443,9.69515130210163,8.39804757373208,10.9922550304712
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-1.63914948709476,-3.94173460584274,9.54483336618875,4.34182617924985,9.47944398028335,8.18262289253236,10.7762650680343
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.197782077095804,-2.50036717008985,10.2795797464345,5.90552128166588,10.4755927667409,9.17537440598737,11.7758111274944
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.519424168860026,-2.82200926185407,10.0225149816138,4.30868217091574,10.2533015055663,8.95430346985039,11.5522995412823
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-1.38207566036481,-3.68466076530833,9.7126046538171,4.75075952389028,9.6571112278918,8.36007555970071,10.9541468960829
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-2.01991862015943,-4.32250372069119,9.77657586466808,5.8545025234495,9.21628920989546,7.91947317571307,10.5131052440779
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-1.74519668096247,-4.0477817911376,9.64272031763777,4.77618536759955,9.40615331008662,8.10937115243535,10.7029354677379
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.746063294164491,-3.04864837872381,9.75124368857942,5.25043351812538,10.0966680975472,8.7983707608728,11.3949654342216
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-1.45368736735973,-3.75627247746923,10.2786897661913,6.07898468842592,9.60761939498072,8.31066060124672,10.9045781887147
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-2.20034806835937,-4.50293314329711,9.46831472718413,5.16324913358915,9.09159194352276,7.79464789764246,10.3885359894031
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-2.66456720937748,-4.967152331095,8.98578370606067,4.24135145269735,8.77076372806041,7.47310515072686,10.068422305394
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-2.82534349670083,-5.12792855596141,9.45766693483669,4.72466337716124,8.65964903072697,7.36161377351303,9.95768428794092
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-2.95158689878467,-5.25417206832391,8.8532660887407,3.86243342184815,8.57240048402633,7.2740229176145,9.87077805043816
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-1.87271198515163,-4.17529705862793,9.58284819899656,4.37984101193966,9.31802573439592,8.02125202908266,10.6147994397092
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.68594565172704,-3.98853073932353,9.28368083617101,4.1508779082108,9.44710250906239,8.1503021712547,10.7439028468701
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-2.66643467031516,-4.96901980647494,8.0782662800668,3.14459202722731,8.76947310019279,7.47181052894561,10.06713567144
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-2.66474344336451,-4.96732856508708,9.3877562103865,4.79253635563298,8.77064193033479,7.47298297647508,10.0683008841945
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-2.18961394481011,-4.49219906459945,9.27683052587651,5.28142591179408,9.099010443534,7.8020763587902,10.3959445282778
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.95221888329068,-5.25480395713633,8.85320007534911,4.33420758560076,8.57196371086609,7.27358432790727,9.87034309382491
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-2.57740909257757,-4.87999421189759,9.14237584852239,4.0263800387683,8.83099989801809,7.5335177498279,10.1284820462083
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-1.66792728395835,-3.9705123928559,9.53177754928083,4.59810329603872,9.45955525016241,8.16274759060802,10.7563629097168
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-2.48100015807243,-4.78358526301968,9.3365604876083,5.13016642168997,8.89762943497358,7.60031968491268,10.1949391850345
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-2.6625081778642,-4.96509325652605,9.05772558018548,4.21683306076627,8.77218675298036,7.47453256887813,10.0698409370826
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-1.89973850354879,-4.20232356980625,8.94680591979604,4.76034606868668,9.29934733684319,8.00257004343812,10.5961246302483
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-2.85099542223731,-5.15358051523135,9.16608643402768,5.69231835941605,8.64192063315381,7.3438191334548,9.94002213285283
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-2.28689405376229,-4.58947913691202,8.60515430358127,4.57096366422755,9.03177882596937,7.73474362761263,10.3288140243261
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-1.92395113568658,-4.22653623552859,9.31604091001985,4.18323798191888,9.28261365467882,7.98583154886064,10.579395760497
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-2.04773557052805,-4.35032070227375,9.52338606306293,4.42391955494839,9.19706453396591,7.90023423080735,10.4938948371245
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-2.0482986588344,-4.35088376733783,9.41235158808437,4.7558881074937,9.19667537591423,7.89984476333398,10.4935059884945
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-3.00684683205724,-5.30943190482776,9.70801852021435,3.86497397811982,8.53420958621129,7.23566931001338,9.83274986240919
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-3.10685216484353,-5.40943732488931,9.41491847819261,4.53531144624539,8.46509452907647,7.16623987751067,9.76394918064227
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-3.29985835737211,-5.60244350458375,8.64573273778196,5.07374703536734,8.33170530219901,7.03217144743988,9.63123915695814
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-3.17990232977079,-5.48248735063162,8.64293835084814,3.87524923536228,8.41460855815885,7.11550806192627,9.71370905439144
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-3.65329156244247,-5.95587657823348,8.83585363076915,4.58835788901423,8.08744276658021,6.78641811459271,9.38846741856771
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-3.54955318924113,-5.85213817784189,8.67131215554056,3.19864140194571,8.15913777914725,6.85858378826265,9.45969177003184
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-1.63256591978286,-3.93515100765992,8.95402186727739,4.92546504591561,9.48399397395104,8.18716951438234,10.7808184335197
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-2.19291575565562,-4.49550086657228,9.36147442263518,4.84248193272251,9.09672851677192,7.79979139958277,10.3936656339611
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-3.5298325972904,-5.83241775852096,8.5373847936401,3.89139261319708,8.17276695072673,6.87229932452905,9.47323457692441
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-2.31799029614778,-4.62057543991805,9.15588425481793,5.32082229033036,9.01028778634907,7.71321512752673,10.3073604451714
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-2.584821473512,-4.88740657976697,9.00648409288161,3.35149178235981,8.82587709988808,7.52838070721948,10.1233734925567
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-1.91322821527794,-4.21581332182184,9.4506529452984,4.89427292381676,9.29002441204592,7.99324462377815,10.5868042003137
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-1.76883840343708,-4.0714235081592,9.51813963180376,5.66438553474923,9.38981419142092,8.09303676380544,10.6865916190364
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-2.37464082167149,-4.67722595765415,9.19383515032171,4.217601282931,8.97113583115628,7.67398852976641,10.2682831325461
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-2.50187998530753,-4.80446513932867,9.38635047337173,5.24491430395333,8.88319909998931,7.58585404104597,10.1805441589327
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-2.48851105385479,-4.79109611071885,9.36494328810062,6.10263790556233,8.89243855188096,7.59511622966593,10.189760874096
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-3.06651040194988,-5.36909547347707,8.24083231516475,4.71746729922897,8.49297527472902,7.19425052723636,9.79170002222169
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-1.53457611019597,-3.83716120319002,9.56581692152712,2.92042590722812,9.55171607535838,8.25482823366928,10.8486039170475
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-1.66744441109045,-3.97002951998033,9.28087581868198,5.34353500541291,9.45988897022437,8.16308110294941,10.7566968374993
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-1.04029329689268,-3.34287838988673,9.86755241348809,4.02450787124817,9.89332170708225,8.59573732250826,11.1909060916562
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-1.21675373692162,-3.51933882653945,9.97718948344483,5.08433722515978,9.77136747669438,8.47410392182986,11.0686310315589
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-1.61875707121827,-3.92134214402506,10.0674757463862,5.28795217305126,9.49353745859247,8.19670556408453,10.7903693531004
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-1.96196450127967,-4.26454956582057,9.87135875721964,6.00335263691675,9.25634209633635,7.95954938858007,10.5531348040926
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-2.14711661612856,-4.44970171768274,10.2561900508501,6.43492140853961,9.12838093026774,7.83148336988843,10.425278490647
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-1.60119211267694,-3.9037771957531,10.0308957458306,4.88099838430973,9.50567684235664,8.20883478086824,10.802518903845
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-1.44531090209167,-3.7478960120584,9.29717124109191,5.32327283190667,9.61340848501682,8.31644138112192,10.9103755889117
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-1.4813387558482,-3.78392385324107,9.5302111001346,5.36972673488655,9.58850914113734,8.29157649733606,10.8854417849386
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-2.86825282706818,-5.17083784963731,10.3944753828036,4.23639553797763,8.62999380397728,7.33184678861542,9.92814081933915
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,0.0168398907626922,-2.28574520321465,10.7942299965342,6.91501151371816,10.623920952425,9.32274119710532,11.9251007077447
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,0.321283299384501,-1.98130179070867,10.6185565877526,6.53083215220209,10.8343259677874,9.53158106422359,12.1370708713511
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-0.575436145717781,-2.87802124048973,9.83668676453478,4.51546271897546,10.2145908601147,8.91577825125732,11.5134034689721
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-0.766969167765107,-3.06955426506561,10.4809453958415,5.99133445039577,10.0822197615625,8.78398042053542,11.3804591025895
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-1.3709703360428,-3.67355542903684,9.4733445962411,5.70345031082924,9.66478626984838,8.36773749772007,10.9618350419767
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-2.03423488011696,-4.33681995017181,9.20323742486761,5.60557670009412,9.20639504628085,7.90957191734458,10.5032181752171
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-1.61615867625752,-3.91874378938644,8.29913352423565,4.21571544481421,9.49533324498874,8.1984998965543,10.7921665934232
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-1.42291276976659,-3.72549787935739,9.80958208381306,5.16333770168338,9.62888814147344,8.33189792935121,10.9258783535957
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-1.79186297858496,-4.09444804757653,9.33783499667785,4.71299804893958,9.37390159173734,8.07712738679954,10.6706757966751
