"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-3.5915200662804,-5.89410519556364,10.2084233665595,5.94590817637531,9.92773724097168,9.02128089804921,10.8341935838941
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-3.61335399849333,-5.91593898021664,9.22189419575507,5.05967270579274,9.91653099305901,9.01016857150651,10.8228934146115
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-4.03219838796566,-6.33478336819026,9.98572801629662,5.27234213943422,9.70155945153894,8.79669698102838,10.6064219220495
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-3.87128527045763,-6.17387026744359,9.92040411277186,6.00604433211648,9.78414797794867,8.87877718432628,10.6895187715711
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-4.0626093533735,-6.36519438824177,9.43467774000756,5.85321517802935,9.68595104832964,8.78117510666755,10.5907269899917
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-3.66407059462196,-5.96665564859615,10.1785846220022,5.40783565507649,9.89050074143224,8.98435047755686,10.7966510053076
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-4.08973339003657,-6.39231830385874,9.93760062850563,3.66736063850368,9.6720296586196,8.76732833306852,10.5767309841707
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-3.46395096874274,-5.76653602979385,10.2348687464063,6.4831497799149,9.99321197630845,9.08617579876943,10.9002481538475
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-5.02375655253067,-7.32634210146829,8.93428530700569,5.24322290529183,9.19264303173948,8.28903500815104,10.0962510553279
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-4.95960820513823,-7.26219272798068,8.30274116562577,3.51085970884657,9.22556711875493,8.32197587341723,10.1291583640926
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.41840062067969,-7.7209863902284,8.12276516165504,4.29889700390414,8.99009228541428,8.08608290390771,9.89410166692084
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-5.60095579645487,-7.90354116013396,8.56595682570995,5.16984878424358,8.89639599023817,7.99202757906512,9.80076440141121
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-5.58390669697942,-7.88649072553729,8.26461729747913,4.28548118234701,8.90514642664818,8.00081618376297,9.80947666953338
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-5.65348002599419,-7.956064263141,8.13369763876573,4.14095972055806,8.86943797223667,7.96494597056176,9.77392997391159
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-5.60177955943537,-7.90436438152138,7.69143122339231,3.49201487414036,8.89597319455983,7.99160291501661,9.80034347410304
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-5.8004214669409,-8.1030062294962,8.21909763839401,4.66708418232147,8.79402039743451,7.88913451958966,9.69890627527936
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-5.57458562510511,-7.87716992717861,8.34704543059529,3.9175788590511,8.90993045919058,8.00562067978094,9.81424023860021
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-5.78402640257317,-8.08661279582968,8.29732503289176,3.62459977200799,8.80243515085855,7.89759673200557,9.70727356971153
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-5.55049922808327,-7.85308354897959,8.156661708295,4.53671509447871,8.92229278283057,8.01803456039708,9.82655100526406
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-5.70050415422567,-8.00308894820165,7.86148487283987,2.9755678537688,8.8453028767486,7.94069253878696,9.74991321471024
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-5.68300326554778,-7.98558894620311,8.28138848690783,3.75725659464415,8.85428519359853,7.94971974497828,9.75885064221878
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-5.32216814857721,-7.62475262708895,8.64535379865867,4.17889706806707,9.03948352328718,8.13561928052165,9.9433477660527
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-5.58365126478676,-7.88623529361649,8.18864130774545,4.3470007258438,8.90527752701287,8.00094784870829,9.80960720531744
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-5.72786658242319,-8.03045229004331,8.44258246687294,4.68457194152646,8.8312591327778,7.92657659577999,9.73594166977561
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-5.81340104296678,-8.11598714022846,8.23262372364728,4.88264241895725,8.78735864061816,7.88243456531673,9.69228271591958
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-5.76679831565979,-8.06938404768027,9.64862594888936,5.61175971399676,8.81127745242519,7.90648795373648,9.7160669511139
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-5.59440775669994,-7.89699311861236,8.25981199428062,3.76717003486304,8.89975676630545,7.99540312738345,9.80411040522744
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-5.47465653357304,-7.77724114943018,8.15518753214192,4.19368162686787,8.96121898397281,8.0571106456348,9.86532732231082
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.04564639212538,-7.34823117443011,8.26959825640738,4.7941417945915,9.18140808940868,8.27779123841744,10.0850249403999
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-4.0195800984633,-6.32216546984599,8.36920037765474,4.02196245518808,9.70803577834156,8.8031365141833,10.6129350424998
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-5.35593186084746,-7.65851674198021,8.42097595628158,4.48125986175555,9.02215432548338,8.1182426302052,9.92606602076156
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-5.71256966921473,-8.0151550648566,8.33427550369154,4.36057955063457,8.83911026101439,7.9344683896933,9.74375213233547
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-5.25883649493121,-7.56142216469843,8.40047850082598,4.1069055656355,9.0719884429029,8.16820308845776,9.97577379734804
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-5.51230867767596,-7.81489302750314,8.41867054746995,4.92491971428962,8.94189405170014,8.03771366720732,9.84607443619296
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-5.1928682148185,-7.49545294784452,8.19122193444895,4.23186153378133,9.1058466089037,8.20212938653036,10.009563831277
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-5.60370404468329,-7.90628968053736,8.48543854273557,4.17272888476563,8.89498545407487,7.99061080093305,9.7993601072167
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-5.40352611594517,-7.70611187550493,8.34695761159659,4.72046188350386,8.9977266128459,8.09374165613427,9.90171156955752
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.20323266670786,-7.50581775970191,8.65978743399626,4.96978556169131,9.10052706241897,8.19680008441046,10.0042540404275
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.87587807185795,-7.1784635581197,8.35935349275183,3.60323843430132,9.26854154141729,8.3649518013812,10.1721312814534
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.28357398627485,-7.58615967048793,8.38205996568466,4.62944301389583,9.05929194563292,8.15547734859019,9.96310654267565
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-5.38513618026098,-7.68772040069618,8.10110829231546,2.92111749353332,9.0071652323472,8.10320946667526,9.91112099801913
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-5.25898819773782,-7.56157405987951,8.252128921372,4.52983925396986,9.07191058156105,8.16812505392475,9.97569610919735
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-6.0862843671583,-8.38887033972133,9.05080416995608,5.67828274209045,8.64730149688877,7.74144655138003,9.5531564423975
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-6.20931960717619,-8.51190221335966,8.95251119508585,5.55853505415164,8.58415376022872,7.67779942996833,9.49050809048912
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.47235926958508,-8.77494112754238,9.03247663098054,5.71854839456605,8.44914886788626,7.54156126220359,9.35673647356893
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-6.39430011548805,-8.69688820060831,9.05117350567887,5.83638455702234,8.48921266510492,7.58201455802512,9.39641077218472
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-6.09761648697045,-8.4002015799645,8.92119492731739,5.59363965718534,8.64148529563136,7.73558642265226,9.54738416861047
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-6.30648273646418,-8.60906728134468,8.86229049412781,5.51001316445933,8.53428486331389,7.62750123664963,9.44106848997815
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-6.04213698163733,-8.34472417859008,8.97414125341878,4.92160660515498,8.66996010652535,7.76427228786352,9.57564792518718
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-5.22693314328994,-7.52951805006319,8.94295705366394,5.43642273974374,9.08836281213015,8.18461219662403,9.99211342763627
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-5.19743600735083,-7.50002055792085,9.18760189097389,5.98915952082488,9.10350219310943,8.1997807148535,10.0072236713654
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.72089862376853,-8.02348524265894,9.22549097083816,5.87713838628764,8.83483543187812,7.93017151392055,9.73949934983568
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-5.57255923125983,-7.8751445873605,9.06846230301866,5.29630280768631,8.91097050418007,8.00666513573012,9.81527587263002
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-5.38389181278097,-7.68647777724952,9.15476427621045,6.11270745007023,9.0078039029421,8.10385007230818,9.91175773357602
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-3.88265951352056,-6.1852444608551,9.75868882811901,5.91544057598458,9.77831015696712,8.8729780813389,10.6836422325953
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-5.65260316676486,-7.95518882982405,9.12398249192,5.62098253238585,8.86988801952144,7.96539815549544,9.77437788354744
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-5.89972509841926,-8.20230946153931,9.11961915848126,5.78981498359968,8.74305288951507,7.83786071807049,9.64824506095965
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-5.83015827257913,-8.13274404639851,9.00677164100722,5.55166194761795,8.7787580061775,7.87378379905466,9.68373221330033
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-6.07867172508356,-8.38125594517981,9.10587115377252,5.70206051226291,8.651208679229,7.7453830073553,9.55703435110269
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-5.73885260540625,-8.04143738769264,9.1123419166149,4.96675382415039,8.82562056543584,7.92090834904422,9.73033278182746
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-5.76607264522923,-8.06865901534944,9.29731765213452,5.77434785026577,8.81164990218222,7.90686244270379,9.71643736166066
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-5.46841932763488,-7.77100536896994,9.1456020630957,5.87750713463347,8.96442022483697,8.06032337109353,9.86851707858042
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-5.32953624395218,-7.63212071791964,9.19896970173341,5.53019927655397,9.03570185434129,8.13182757627235,9.93957613241023
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-5.68093830108443,-7.98352251440557,9.30078604194167,5.70459458413934,8.85534503492631,7.9507848165569,9.75990525329571
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-5.58389019834601,-7.88647475913061,9.31404398633085,5.9834211686947,8.90515489455833,8.00082468814645,9.8094851009702
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-5.63990611019598,-7.94249176606277,9.24376986371577,5.24882306090417,8.87640477345676,7.97194557987001,9.78086396704351
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-5.21948973524243,-7.52207464339665,9.20812072157386,5.86424465329126,9.09218313524383,8.18844014258496,9.9959261279027
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-5.10191179015232,-7.40449721181799,9.24452051237576,4.90446777289703,9.15252991973013,8.24888313644895,10.0561767030113
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-5.22979946117297,-7.53238436741168,9.19033913181177,5.7170825262191,9.08689167681286,8.18313807724114,9.99064527638458
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-5.60233263573647,-7.90491718661476,9.09648095553632,4.9160112483148,8.89568932859907,7.9913177933769,9.80006086382124
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-5.48298687763059,-7.78557076780451,9.31275444292594,5.92483218982466,8.95694344167487,8.05281956509685,9.86106731825289
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-5.25980017003533,-7.56238584035864,9.48916174310286,6.02355906568234,9.07149383744115,8.16770738153051,9.97528029335179
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-4.9769818281913,-7.27956706622134,9.30414278931411,5.97119959218986,9.2166501208832,8.31305566992223,10.1202445718442
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-5.10351715964361,-7.40610241723748,9.25670380353425,5.64703482561731,9.15170596514717,8.24805817483232,10.055353755462
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-5.04082046696693,-7.34340540536418,9.22776885478899,5.55427142795513,9.18388499156291,8.28027022232829,10.0874997607975
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-4.89435939359771,-7.19694515426416,9.26511633876385,5.78237454759083,9.25905601809744,8.3554679320831,10.1626441041118
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-4.86342019562102,-7.16600541808131,9.56007943379838,6.08804409138278,9.27493553624218,8.37134404639311,10.1785270260912
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-4.91198519802693,-7.2145698832942,9.42846853683969,5.9627363928054,9.25000958833995,8.34642203150335,10.1535971451766
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-4.94030242081286,-7.24288821286978,9.28315729272444,6.00321082566732,9.23547579682486,8.33188694723574,10.139064646414
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-5.00105636883927,-7.30364190754348,9.26185236574728,5.59584399519964,9.20429388251744,8.30069334597169,10.1078944190632
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-5.02017969734918,-7.32276479034323,9.35644619108558,6.04382062987334,9.19447884974609,8.29087211854816,10.098085580944
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-5.31377116372857,-7.61635727229695,9.41025782564113,4.92737457422664,9.04379326891683,8.13994024494666,9.947646292887
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-5.25553569345276,-7.55812078644681,9.73897403104398,5.10483468872224,9.07368257657142,8.16990097171993,9.9774641814229
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-5.33020006093646,-7.63278536040981,9.36556063730716,4.42096323571633,9.03536115081515,8.13148595985738,9.93923634177292
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-5.26584920835679,-7.56843333329803,9.26795852784079,5.75073560807295,9.06838917345289,8.16459573376032,9.97218261314546
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-5.38107134640048,-7.68365600488481,9.17026485189954,5.65183454288245,9.00925150501308,8.10530204144863,9.91320096857753
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-5.28764749264787,-7.59023357502925,9.17342864976243,5.45847734418036,9.05720122180706,8.15338161623194,9.96102082738217
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-5.67606244930782,-7.97864637510977,9.1177914194227,5.21208095828347,8.85784756187662,7.953299637757,9.76239548599623
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-5.09697322517422,-7.39955799111592,9.31300973823763,5.52638253122992,9.15506463417999,8.25142089559375,10.0587083727662
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-4.81510658693507,-7.11769143320923,9.64227786533771,5.54886140387624,9.29973245652252,8.39612934451937,10.2033355685257
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-3.844180588794,-6.14676582194922,9.3788574530918,6.30781059298129,9.79805943372101,8.89259466790793,10.7035241995341
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-5.53983519573532,-7.84242130727401,9.09521980661058,5.51913936995405,8.9277660887415,8.02353008366123,9.83200209382177
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-5.4111293533667,-7.71371511801384,9.17294849557703,5.68773884819555,8.99382425743627,8.08982690670986,9.89782160816268
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-5.84961226926795,-8.15219597386387,8.2376791985245,1.79992754878809,8.76877325823282,7.86373969648681,9.67380681997883
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-5.72890091789958,-8.03148539563187,8.78348385900289,4.96221521683621,8.83072826093758,7.92604294651377,9.73541357536139
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-5.87202989833795,-8.17461463636326,8.50520825128065,4.31874840024129,8.757267428384,7.85216393118838,9.66237092557961
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-5.73679721277074,-8.03938261583457,8.72114306576237,4.73115851926125,8.82667549403078,7.92196886052821,9.73138212753335
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-5.92317805838393,-8.22576315137798,8.84556195613134,3.89790146111736,8.7310156769284,7.82574644857096,9.63628490528584
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-5.97616656029126,-8.27875125935801,8.784852211432,4.66826204027009,8.70381937151242,7.79836941043018,9.60926933259467
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-5.62860914162953,-7.93119423462357,9.02943561328963,5.2307412932498,8.88220293336597,7.97777058304168,9.78663528369026
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-4.62997858528148,-6.93256347325181,10.0619727146222,5.49602324218129,9.39474925248376,8.49103043108692,10.2984680738806
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-3.77243507819274,-6.07502008421514,10.5403489125535,6.31361516232186,9.83488275856136,8.92915764318776,10.740607873935
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-3.97339848093968,-6.27598362709863,10.4851515775509,5.8495221840925,9.73173845589551,8.82670007793819,10.6367768338528
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-2.48355072147443,-4.78613586240343,11.0087071590579,6.39348663715943,10.4964016041496,9.58314954727232,11.4096536610268
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-2.35099058216039,-4.65357565416252,10.8556711053061,5.63431477974416,10.5644379876102,9.6501085354492,11.4787674397711
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-2.00270559254168,-4.30529065589942,10.8330522105511,5.99215969118934,10.7431949746644,9.82576910287706,11.6606208464517
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-1.90306779811026,-4.20565286427856,10.8616353190277,6.95956264491227,10.7943339914471,9.87595188148933,11.7127161014049
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-1.47278377253907,-3.77536888733991,10.9968900931697,5.9296844476249,11.0151769168711,10.0923088856972,11.9380449480451
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-1.81123909721413,-4.11382418409015,10.8874988091006,6.23103532880362,10.8414649973376,9.92217400873904,11.7607559859362
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-2.62869696798472,-4.93128211640158,10.7834144728247,6.44060855130406,10.4219054114287,9.50976873048426,11.3340420923732
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-2.15930632451627,-4.46189139151494,10.7754098815195,6.01941680566553,10.6628197766149,9.74683363862142,11.5788059146084
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-3.0317956292105,-5.33438070147011,10.5705629452994,5.75467172784677,10.2150153520978,9.30562169510613,11.1244090090894
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-3.55470999010027,-5.85729490820595,10.3741253781368,6.14739162784332,9.9466299825693,9.04001177473719,10.8532481904014
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-3.05450990585617,-5.357095020061,10.4934373542256,5.85780796093279,10.2033572681225,9.29410259233945,11.1126119439056
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-3.33762402927513,-5.64020926302998,10.4229678739275,6.28780131707362,10.0580491750282,9.15038657868876,10.9657117713676
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-2.99037113019902,-5.29295616351388,11.0224283333139,6.8555130782095,10.2362764424526,9.32662503001334,11.1459278548919
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-2.97244097405166,-5.27502612566438,10.4479137992733,5.82254090616305,10.2454790804814,9.33571438290042,11.1552437780623
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-2.7999006402174,-5.10248565099638,10.404229074727,4.69039626444692,10.3340352661938,9.42312745715315,11.2449430752345
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-2.71007170296099,-5.01265673583362,10.4002582713391,5.17890194571314,10.3801398950262,9.4685990372961,11.2916807527562
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-2.46377257984333,-4.76635764933927,10.4901326127221,5.76842861031562,10.5065527192217,9.59314346760434,11.419961970839
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-2.57466441720312,-4.8772495495779,10.3786122392549,5.83171096140249,10.4496375740785,9.53709355036889,11.3621815977881
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-2.28961253170335,-4.59219759508406,10.6016475287658,4.72351166657396,10.5959402219814,9.68109297765656,11.5107874663063
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-2.11252253355509,-4.4151076678945,10.4169446285926,6.41061094362088,10.6868315191949,9.77042337413235,11.6032396642574
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-2.43770140951859,-4.74028649106594,10.3983648191448,6.17845703393698,10.5199337261417,9.60631535742225,11.4335520948611
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-6.32675212571368,-8.62933777804487,9.23576811624226,4.32097079993758,8.52388161580203,7.61700455190493,9.43075867969912
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-6.05917138874307,-8.36175476965607,9.00550960499209,4.50814556623111,8.66121721096212,7.75546566115681,9.56696876076743
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.24035266412127,-8.54293673103702,8.98869841270813,4.36891619470638,8.56822606904497,7.66173797266285,9.47471416542709
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-5.7312746448536,-8.03386004620976,9.2023955692444,4.67321929653942,8.82950994751312,7.92481824581586,9.73420164921037
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-5.58408899838749,-7.88667435753927,9.22898393664225,4.72845156423883,8.90505286059907,8.00072221464275,9.80938350655538
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-6.1437089117758,-8.44629214165998,9.04619253818091,4.73241057643945,8.61782839616737,7.71174652615132,9.52391026618342
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-6.16262399269975,-8.46520813635029,9.06444461778615,3.79416124582311,8.60812024629978,7.70196127032031,9.51427922227925
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-5.96087986349573,-8.26346612034441,9.10192708401371,3.53016718508195,8.7116652561834,7.80626837855129,9.6170621338155
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-6.25831184537193,-8.56089955005144,9.04678840496119,3.92108846945657,8.55900853390559,7.65244159006324,9.46557547774794
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-6.49438681814018,-8.79697323397216,9.20445741456645,4.21748875228516,8.43784324654378,7.53014214332537,9.34554434976218
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-6.66852107928818,-8.97110302336521,8.99171023573811,4.26404034639433,8.34846897893665,7.43981519082618,9.25712276704712
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-6.56865934441139,-8.87124301257825,9.10739103619751,4.46680858012893,8.39972293297046,7.4916275203059,9.30781834563502
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-6.57926985218383,-8.88185710522047,9.26336901252922,5.22250496105733,8.39427709850428,7.4861238930553,9.30243030395327
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-7.20112013456942,-9.50337005075456,9.10149037861087,3.98391565374875,8.07511294790522,7.16293713213996,8.98728876367049
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-6.17418522353958,-8.47677127691732,8.383364571767,3.2292517209972,8.60218645399414,7.69597977403256,9.50839313395573
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-6.57788334796283,-8.88046844095688,8.88971192972413,4.81943132360657,8.39498872066565,7.48684308790977,9.30313435342153
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-6.4835135599487,-8.78609930720867,8.91766655346452,4.66665694147224,8.44342393744837,7.53577905609126,9.35106881880549
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-6.06820262110313,-8.37078814600096,9.02680805370628,4.8091203131402,8.65658193831417,7.75079621480227,9.56236766182606
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-6.35605300618948,-8.6586357953121,9.51769154001506,4.97468915989239,8.50884296277933,7.60182846217812,9.41585746338055
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-6.33129192592927,-8.63387870457084,9.2410110529388,4.06615790353087,8.52155156704151,7.61465339218655,9.42844974189647
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-5.06885048966278,-7.37143494669118,9.32577309581231,4.83036784936886,9.16949860525997,8.26587067351367,10.0731265370063
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-5.22448194581879,-7.52706666728309,9.73426746564652,4.75049505524932,9.08962088723438,8.18587280216249,9.99336897230626
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-5.33328548680583,-7.63587078691723,9.55091989712779,4.84345807670105,9.03377755850246,8.1298981053951,9.93765701160982
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-5.11785971240856,-7.42044430446991,9.51964651189439,5.12561672536591,9.14434466163037,8.24068749768032,10.0480018255804
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-5.13882833255127,-7.44141291399786,9.87787328574047,5.85959642562366,9.13358253443247,8.22991044704142,10.0372546218235
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-5.36961252913155,-7.67219869602432,9.40636083877455,5.56513846494473,9.01513273363692,8.11120074313905,9.91906472413479
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-5.48628684285459,-7.78887193584864,9.66738750781775,5.14920523994894,8.95524973721327,8.05111964224352,9.85937983218301
