"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ti","Ti_sd","Ti_ICP","Ti_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,0.0296382662517896,0.0349040346485669,134.9563972,2.246361623,455.662916099034,-2357.55105733316,3268.87688953123
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,0.0217716380992997,0.0222308068393088,79.78694045,0.954822132,408.311060001814,-2405.15304625786,3221.77516626149
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,0.0240127591314434,0.0148225806066842,340.544392,4.893302391,421.801114260567,-2391.59085770933,3235.19308623046
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,0.0618646138745448,0.0259186371934027,1070.668936,10.73236296,649.644040615352,-2162.63485181467,3461.92293304538
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,0.133383295205551,0.0481778522396202,1962.99309,30.40726253,1080.13881436119,-1730.58003315212,3890.8576618745
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,0.0546190641658839,0.0215591110100752,1538.231355,7.943023099,606.030662621735,-2206.44590935358,3418.50723459705
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,0.065452792726174,0.0238084575316061,3006.601666,14.09773486,671.242484744131,-2140.94120975905,3483.42617924731
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,0.0245837087908236,0.0247852452834665,301.0170716,3.519876752,425.237850507109,-2388.13585577879,3238.61155679301
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,0.0151721725407795,0.0167618345158282,1904.013462,92.77560752,368.586677790269,-2445.09388755756,3182.2672431381
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,0.123486431224939,0.0894903885739792,225.6496719,2.024591047,1020.5662923175,-1790.32606142731,3831.45864606231
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,0.071912342617309,0.0262737863880355,1442.000824,11.02828725,710.124667932239,-2101.89215365622,3522.1414895207
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,0.0784315543300949,0.0273347412948187,461.9149499,4.1315028,749.365975504842,-2062.48830610682,3561.2202571165
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,0.0535464242562412,0.0296612231948465,2197.326275,24.940646,599.574085590131,-2212.93237028387,3412.08054146413
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,0.0463097170301029,0.0351694827127393,574.7925663,2.379383359,556.01393344523,-2256.69831040976,3368.72617730022
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,0.200509003993884,0.145709913307557,606.0238476,2.682720915,1484.19082258571,-1325.71076346395,4294.09240863537
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,0.162060764786135,0.0420777008256819,562.7226914,3.077677491,1252.75805941632,-1557.53494527731,4063.05106410995
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,0.112171096558822,0.13672693784035,441.0920959,6.868091078,952.455522567659,-1858.65188887977,3763.56293401509
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,0.0519819638752101,0.0369806308461557,354.6954517,1.783713254,590.157077261227,-2222.39325097403,3402.70740549648
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,0.0301932932687968,0.0228554419064091,192.9637106,2.274240107,459.003808655533,-2354.1928408212,3272.20045813226
