"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Co","Co_sd","Co_ICP","Co_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,154.333333333333,49.5989980348455,8.58191768,0.113935315,10.3908776152588,-3.01719207072288,23.7989473012404
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,187.909090909091,69.5923193254177,1.309662683,0.013947987,13.2902855186592,-0.132574728238092,26.7131457655565
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,80.6153846153846,89.612627887609,5.309682165,0.038456563,4.02502264823315,-9.38554000878062,17.4355853052469
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,230.166666666667,85.3195419726585,4.280007535,0.041449262,16.9394049422078,3.48382129045102,30.3949885939646
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,106.090909090909,69.4441567670809,7.368448017,0.084118008,6.2249413497232,-7.17932333101093,19.6292060304573
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,169.916666666667,74.1735781594073,5.122222899,0.145873046,11.7365640000275,-1.67713278047014,25.1502607805251
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,180.727272727273,49.2931859572718,5.35222129,0.027518772,12.6701053082748,-0.748754886507538,26.0889655030572
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,68.9090909090909,40.2379287375843,5.409379617,0.23362155,3.01413494406231,-10.4012450310862,16.4295149192108
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,148.833333333333,75.270220277385,21.80830378,0.383297426,9.91592947945807,-3.49066657734148,23.3225255362576
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,196,69.7509856561181,14.81752131,0.234127184,13.9889695531429,0.561058571783756,27.416880534502
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,143.363636363636,69.4352543413974,4.1377886,0.019010108,9.44359813779402,-3.96179769737373,22.8489939729618
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,273.2,51.0115455341022,10.38268079,0.298178052,20.6555142956545,7.15056038604796,34.1604682052609
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,288.9,100.240211492195,32.08267707,0.182515294,22.0112753378492,8.48431097391081,35.5382397017875
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,83.6153846153846,42.112030073639,4.851245271,0.115944762,4.2840852677608,-9.12543768998556,17.6936082255072
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,92.3076923076923,32.7220226946741,5.402833637,0.043222669,5.034702601264,-8.37225702330838,18.4416622258364
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,158.153846153846,49.547697817097,4.923853521,0.059086242,10.7207949683325,-2.68845575404205,24.130045690707
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,172.846153846154,76.1006418652806,4.715790685,0.102332658,11.989537540891,-1.42545656469536,25.4045316464773
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,92.7692307692308,45.0927818432061,5.347190156,0.056145497,5.07455838888364,-8.33228380470784,18.4814005824751
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,132.083333333333,48.2313710308462,4.922970952,0.064490919,8.46949652042868,-4.9342597547638,21.8732527956212
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,47.9230769230769,34.6204697119626,6.646599115,0.108339566,1.20190435850873,-12.2251380524578,14.6289467694753
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,175.454545454545,60.9399107914733,9.632847657,0.088622198,12.2147831284989,-1.20142985292002,25.6309961099178
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,98.9166666666667,72.9663164297975,8.041928644,0.101328301,5.605415337873,-7.8000423835199,19.0108730592659
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,129.833333333333,68.1186576141333,8.722415009,0.070651562,8.27519955578294,-5.12836436522822,21.6787634767941
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,142.833333333333,59.5999288183427,6.251857157,0.096903786,9.39780424040277,-4.00748930067559,22.8030977814811
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,70.1666666666667,34.9358719873306,5.871694204,0.029358471,3.12273190073299,-10.2920725545595,16.5375363560255
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,162.583333333333,43.7813956614063,4.139917554,0.052576953,11.1032998189598,-2.30748166695617,24.5140813048758
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,132.666666666667,56.3855773521326,5.075843538,0.092380352,8.51986980755911,-4.88394364960417,21.9236832647224
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,73.6363636363636,39.0442639251215,6.595896427,0.11081106,3.42235482937861,-9.99093413926351,16.8356437980207
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,99.8333333333333,48.7718870836158,6.245626149,0.014989503,5.68457336050644,-7.72070655274208,19.089853273755
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,129.818181818182,46.0517495472608,11.02836,0.101460912,8.27389115871466,-5.12967161882869,21.677453936258
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,105.230769230769,64.8268897991076,9.134399757,0.033797279,6.15066465461387,-7.25371903988288,19.5550483491106
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,130.615384615385,62.8444355287171,5.668266146,0.064051407,8.34273297369406,-5.06089272626239,21.7463586736505
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,58.7692307692308,33.9684997366527,7.144032067,0.087157191,2.13851536757025,-11.2820148469509,15.5590455820913
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,103.0625,55.4670698102337,5.39869674,0.062085013,5.96342548569246,-7.44128726952533,19.3681382409102
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,75.5384615384615,47.0241345563024,7.2536503,0.028289236,3.58660898441712,-9.82589429693647,16.9991122657707
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,129.083333333333,50.1460745011889,7.23671292,0.149799957,8.21043390090103,-5.1930758569288,21.6139436587308
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,87.5833333333333,46.1725190470643,5.413025996,0.123958295,4.62673433076853,-8.78153563757314,18.0350042991102
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,60.5714285714286,32.1312555375227,3.181449904,0.041995139,2.29414272875169,-11.1254058517522,15.7136913092556
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,119.076923076923,52.5015262293417,4.0172756,0.092397339,7.34633828320305,-6.05692507206953,20.7496016384756
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,94.6153846153846,49.9792264538286,2.856953727,0.045996955,5.23398153936219,-8.17240976661079,18.6403728453352
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,80.9166666666667,52.9209673747447,5.301363572,0.036579409,4.05103962070708,-9.35941502998561,17.4614942713998
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,92,44.5234020862437,4.125981149,0.061889717,5.00813207618424,-8.39890688211889,18.4151710344874
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,105.230769230769,45.1574169732095,1.260301438,0.020038793,6.15066465461387,-7.25371903988288,19.5550483491106
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,60.7692307692308,34.9097738132505,5.526713106,0.056372474,2.31122378058868,-11.1082188035606,15.730666364738
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,131.307692307692,53.45151169578,2.678001972,0.025173219,8.40251665512346,-5.00116825039197,21.8062015606389
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,60.8461538461538,27.7484118279652,4.257107492,0.087696414,2.31786641185861,-11.1015350446544,15.7372678683716
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,61.5833333333333,28.8332457521879,3.122609518,0.043716533,2.38152496152887,-11.0374850010922,15.8005349241499
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,118.5,46.8178287718375,5.441252987,0.071280414,7.2965185486785,-6.10675761649187,20.6997947138489
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,53.5384615384615,34.8559305920226,2.424955924,0.04073926,1.68681644121433,-11.7367250314144,15.1103579138431
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,80,51.8459255872629,2.969961652,0.043064444,3.97188159807363,-9.43890415950214,17.3826673556494
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,77.5384615384615,33.836901415997,3.689626761,0.112164654,3.75931739743555,-9.65239421705419,17.1710290119253
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,50.6923076923077,40.7111463348483,2.746114854,0.119181385,1.44103908422656,-11.9842421336313,14.8663203020845
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,59.3846153846154,35.9108582964783,2.27561944,0.012288345,2.19165641772976,-11.2285353852417,15.6118482207013
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,58,40.5126242950605,5.029922831,0.111161295,2.07208905487085,-11.3488688686191,15.4930469783608
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,77.5833333333333,34.0946765595007,5.877569688,0.058775697,3.76319226567635,-9.64850199226708,17.1748865236198
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,120.416666666667,53.5527918520735,4.779923294,0.037283402,7.4620307778212,-5.94121419203574,20.8652757476781
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,86.9230769230769,31.1674550839535,2.063550218,0.052826886,4.56971841236821,-8.8387503987401,17.9781872234765
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,88.2307692307692,39.495049998183,5.122309014,0.038929549,4.68264314395719,-8.72543558462919,18.0907218725436
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,115.769230769231,45.4443869767467,1.700460441,0.029588012,7.06070513859566,-6.34267162633419,20.4640819035255
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,60.6923076923077,40.322418527383,1.696042582,0.031037579,2.30458114931874,-11.1149026146413,15.7240649132788
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,72.0769230769231,52.677416948919,2.30494227,0.020283492,3.28769057726983,-10.1262663710996,16.7016475256393
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,42.7692307692308,31.9587073324153,1.877953739,0.051268137,0.756848063422766,-12.673651824874,14.1873479517195
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,93.8333333333333,61.7455678694038,2.990729658,0.048150748,5.16644812145114,-8.2401305060943,18.5730267489966
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,65.1538461538462,58.16334205472,4.563779045,0.075302354,2.68985376297525,-10.7273278309264,16.1070353568769
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,62.3846153846154,38.4068970835935,1.567442911,0.011128845,2.45071903725742,-10.9678708239054,15.8693088984203
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,100.615384615385,46.1583117497785,3.348828618,0.108167164,5.75210677841753,-7.6530273138915,19.1572408707266
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,98.5384615384615,53.0135444715395,3.220383438,0.060543209,5.57275573412912,-7.83277751452882,18.9782889827871
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,122,34.8778086820479,4.839313706,0.098238068,7.59875827146077,-5.80448544880931,21.0020019917308
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,126.142857142857,59.7106576530743,4.807527056,0.182686028,7.95651141271323,-5.44683400497517,21.3598568304016
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,101.230769230769,64.8847103794541,3.707856044,0.067853766,5.805247828577,-7.5997753228765,19.2102709800305
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,88.0769230769231,42.3585126006992,4.871365568,0.035560969,4.66935788141731,-8.73876595464691,18.0774817174815
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,77.5714285714286,38.2194358242671,4.458688299,0.053058391,3.76216423940839,-9.64953462159976,17.1738631004165
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,76.8461538461538,36.9568355288665,1.647634055,0.040367034,3.69953371600609,-9.7124479390737,17.1115153710859
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,137,47.2671325360638,5.815379919,0.034310742,8.89407136909903,-4.51026112520324,22.2984038634013
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,69.7857142857143,53.3323088271562,4.010749764,0.016845149,3.08983506015805,-10.3251422613029,16.504812381619
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,83.3076923076923,60.6113089219394,8.019375617,0.147556511,4.25751474268104,-9.15211119086963,17.6671406762317
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,100.833333333333,62.2777259661522,9.69654668,0.224959883,5.77092756701563,-7.63416685062367,19.1760219846549
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,134.769230769231,43.9965033575659,6.815172626,0.16424566,8.70143506227079,-4.70260948560493,22.1054796101465
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,82,54.6203681366632,6.870330497,0.10580309,4.14459001109207,-9.26548290300448,17.5546629251886
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,75.6153846153846,51.5889821272244,4.4576731,0.104755318,3.59325161568706,-9.81922056370668,17.0057237950808
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,55.8571428571429,50.973382409702,4.917649378,0.046225904,1.88704432663681,-11.5351325723216,15.3092212255952
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,78.1538461538462,67.0868170778807,2.854988022,0.043966816,3.81245844759508,-9.5990166848102,17.2239335800004
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,103,32.1065933000269,4.926755175,0.130066337,5.95802834778563,-7.44669450927708,19.3627512048483
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,76.25,54.7501902584213,16.33205694,0.063835773,3.64805332366406,-9.76416425848233,17.0602709058105
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,265.823529411765,60.7774992226951,18.68861595,0.079848366,20.0185250311688,6.52317681117366,33.513873251164
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,248.533333333333,92.1829443991416,15.75984242,0.167762212,18.5254438684271,5.05076065420313,32.000127082651
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,201.5,97.1396694693542,5.990333136,0.045056322,14.4639176889436,1.03224437349932,27.8955910043878
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,143.428571428571,71.6752443967976,14.56260068,0.081466026,9.4492055538011,-3.95620297811689,22.8546140857191
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,77.25,56.5113557909677,5.221829427,0.034339306,3.73440753017328,-9.67741608676237,17.1462311471089
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,86.8,49.8744137094076,4.215243411,0.073672112,4.55909020233631,-8.84941610070586,17.9675965053785
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,92.7333333333333,61.3787616440115,1.572869736,0.017783884,5.071458494291,-8.33539276526869,18.4783097538507
