"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.00090728805691167,0.00050204960372601,3339.764406,1047.00677,4257.70226104114,-7685.44917259811,16200.8536946804
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.00112802125538654,0.00031423178649304,1374.155784,526.8474966,4517.11941051519,-7425.4388447004,16459.6776657308
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.00134967801660833,0.00047698399670631,959.6082071,355.1815587,4777.62197902371,-7164.63779089089,16719.8817489383
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0009254243425199,0.00032615706020574,6631.161901,2065.435552,4279.01696833049,-7664.07459297918,16222.1085296402
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.00418125846748785,0.00269289902818202,5147.889503,1470.473436,8105.44277874463,-3859.18610379054,20070.0716612798
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.00097532353519084,0.00056367750733303,5505.035933,1603.539606,4337.66109804542,-7605.276021124,16280.5982172148
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.00118340298807389,0.00063512882290397,6097.843222,1936.386236,4582.20690675931,-7360.24886217542,16524.662675694
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.00114157317151975,0.00047276710394982,6175.999603,1855.683454,4533.04632806759,-7409.48513075544,16475.5777868906
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.00096892033083372,0.00034510153050504,5968.444872,1958.591437,4330.13571883966,-7612.82037480695,16273.0918124863
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.00125449123889381,0.000504229210705,2516.983872,857.2828993,4665.75352102585,-7276.5979434914,16608.1049855431
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.00049588600192816,0.00032231721719709,790.4601626,305.8039749,3774.20114236489,-8170.84382681583,15719.2461115456
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0007870628916867,0.00044278763174804,3163.380594,1060.826347,4116.40738617319,-7827.19134381215,16060.0061161585
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.00181812535588744,0.00091147940473434,6266.517708,1913.941942,5328.16568642314,-6614.44305880454,17270.7744316508
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.00114069074272907,0.00056874907189011,1326.826528,440.8838882,4532.00925180053,-7410.52391797923,16474.5424215803
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.00237576643088783,0.0005501778906073,5443.67845,181.2744924,5983.5345167838,-5961.22361683472,17928.2926504023
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.0028669843468963,0.00062831534972832,5975.780316,106.9664677,6560.83939172768,-5387.37265835972,18509.0514418151
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.00422504534667578,0.00145681466507321,5333.453521,102.4023076,8156.90339935712,-3808.45192871501,20122.2587274293
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.00324905057246883,0.00066026583492587,5207.184,104.6643984,7009.86351602414,-4942.04475415301,18961.7717862013
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.00201390487758364,0.00063767603110958,5837.940234,81.73116327,5558.25597549038,-6384.89272955126,17501.404680532
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.002637489584682,0.00094133177737723,6956.874444,214.2717329,6291.12519629081,-5655.29134378022,18237.5417363618
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.00324936307470982,0.00073513387586082,5864.826617,211.1337582,7010.23078493122,-4941.68086989205,18962.1424397545
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.00593727119131278,0.00216613794818445,8871.994311,120.6591226,10169.2003757093,-1833.5973913375,22171.9981427561
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.00753708405477638,0.00271848822803511,7746.307975,230.8399776,12049.3837627084,-4.21453449305227,24102.9820599099
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.00288229152061386,0.00073037943321397,8706.157013,221.1363881,6578.82917939782,-5369.51397210626,18527.1723309019
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.00263885760818558,0.00093477317816532,6598.380417,137.9061507,6292.7329687517,-5653.69332964991,18239.1592671533
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.00231829219822249,0.00054315791414622,4618.995032,122.8652679,5915.98780559913,-6028.46170493115,17860.4373161294
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.00201655379488215,0.00053872805721135,3415.579205,69.67781578,5561.3691210413,-6381.78848250105,17504.5267245836
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.0021973402769674,0.00054702018717695,4921.529077,148.6301781,5773.83880919895,-6170.02659200922,17717.7042104071
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.00168588005994824,0.00066643323478854,7273.786524,336.7763161,5172.74412799451,-6769.63134775624,17115.1196037453
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.00150632677915916,0.00040685559422986,5415.67046,155.9713092,4961.72376221877,-6980.50467145527,16903.9521958928
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.00720038398310064,0.00111435471774113,8945.422022,111.8177753,11653.6763049027,-387.969924406238,23695.3225342116
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.00476616516087668,0.00161014350569047,8976.759109,182.2282099,8792.85558368568,-3182.43021623957,20768.1413836109
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.0024784851556787,0.00044584131180672,5721.295663,207.6830326,6104.25491121006,-5841.10463708922,18049.6144595093
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.00138303611261697,0.00048351879744764,6594.697268,79.79583695,4816.82615056761,-7125.41448124908,16759.0667823843
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00144621908193427,0.00048700155505033,5009.073815,164.2976211,4891.08206634671,-7051.14080374169,16833.3049364351
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.00584063789992973,0.0036840966261841,7175.3422,244.679169,10055.6318995213,-1944.58494895263,22055.8487479953
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.00119151819632707,0.00046618870903668,6260.84885,155.2690515,4591.74432209589,-7350.69799096666,16534.1866351584
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.00089861770382191,0.00036791587847094,5656.960644,182.7198288,4247.51241058357,-7695.66835029722,16190.6931714644
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.00096387569121502,0.00061493444209343,3648.143898,92.29804061,4324.20699566141,-7618.76422165734,16267.1782129802
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00062186861795626,0.00035623406358913,5049.87496,82.31296185,3922.26247323449,-8022.09371198657,15866.6186584555
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.00064019180501158,0.00028560242480244,3309.7982,88.37161193,3943.79683683731,-8000.46717947838,15888.060853153
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.00182793095754877,0.00041265979015977,5997.873908,169.1400442,5339.6897401198,-6602.9405226951,17282.3200029347
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.00242507656768731,0.00105401412422634,4295.763522,76.03501434,6041.48635736365,-5903.55250909507,17986.5252238224
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.00084331599408661,0.00039375964982674,1024.567593,13.93411927,4182.51896147988,-7760.85957570917,16125.8974986689
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00103479014943759,0.00034290897994109,3756.973168,89.79165872,4407.54935981734,-7535.22341326799,16350.3221329027
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.00087491381191331,0.00028103280777376,3191.150345,68.60973241,4219.65436243831,-7723.60890152987,16162.9176264065
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.00072763869724771,0.00034248304404771,3125.582355,61.88653064,4046.56897836836,-7897.28318405448,15990.4211407912
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00083220126245598,0.00035565536752424,2826.666898,28.26666898,4169.45635007068,-7773.96417365602,16112.8768737974
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.0019718557190195,0.00080591865313529,5457.248831,229.2044509,5508.83761464634,-6434.17553005145,17451.8507593441
