"Location","Site","Section","sample","min_depth","max_depth","midpoint","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-5.47934449692877,-6.72528696132797,3.67910143420938,-1.8658710066189,3.28592097159285,1.95444501762538,4.61739692556032
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-5.74544866250215,-7.06944127009048,3.61123068399644,-0.852913741302107,2.76283304374711,1.43175953175952,4.09390655573471
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.94487988459512,-6.30814013209809,3.22696331755683,-2.48722183977325,2.37080586714288,1.03842683585661,3.70318489842916
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.95106494205938,-6.84009888938224,2.93461448330624,-2.4649569627174,2.35864773769151,1.02620623682879,3.69108923855424
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.04103503219526,-6.93938312794087,2.96497237086501,-2.60486929957842,2.18179117508992,0.848291747313645,3.51529060286619
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.75375374217107,-6.81890545330942,3.74010134376473,-2.28440222778488,2.74650753112219,1.41540711460825,4.07760794763612
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.56423850811173,-6.99218421291109,4.1409556466192,-0.566629701016258,3.11904259033744,1.7879613936823,4.45012378699258
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.48737027257994,-6.89643811762361,4.34807395647575,-1.66478811971239,3.27014449419093,1.93871653595595,4.6015724524259
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.57559089874049,-7.01099809976268,3.70495967655551,-1.97316694951726,3.09672689874616,1.76567957732063,4.42777422017169
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.35955273217233,-6.7798827588653,4.21343974493318,-0.991264885978251,3.52139878106049,2.18894174336918,4.8538558187518
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.55071029538394,-6.49343893191465,4.06418630807182,-0.868493019545981,3.14563535241611,1.81450796032098,4.47676274451124
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.79317110317063,-6.84602396763689,3.52665226881939,-0.369667763384252,2.66902379221876,1.33776311752398,4.00028446691353
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.56967774059735,-7.10791916749813,3.4466821961612,-1.03233236028565,3.10835054858061,1.77728613933539,4.43941495782584
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.43650640368523,-6.450163076755,3.36638780268202,-1.62716196965457,3.37012893346126,2.03835911392115,4.70189875300136
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.52105572622536,-6.7190896433368,3.2932592802158,-3.10633591038055,3.20392811569886,1.87267729263012,4.5351789387676
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.49489992643129,-6.48483876271612,3.84436622254859,-2.08326944275383,3.25534325640493,1.92395830067198,4.58672821213788
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-5.4389249074557,-6.76886829444302,4.22087969680031,-0.203044291547204,3.36537481725622,2.03362327874036,4.69712635577208
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-5.61209973924162,-7.40232064276989,3.53991217074624,-1.76482319990917,3.02496051476401,1.69399187764435,4.35592915188366
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.5397896178803,-6.96396052836355,4.09771293969708,-0.601321531961845,3.16710241421028,1.83593310844795,4.49827171997262
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-5.44717160731182,-6.90212980604079,4.29315916634833,-0.401206142391785,3.34916406335836,2.01747333958006,4.68085478713667
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.68685724854111,-6.60636444542056,4.76141116789666,-0.172960835766107,2.87800772074772,1.54705614696124,4.2089592945342
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-6.04437934385282,-6.69326537667913,3.49578073072233,-1.59063928898114,2.17521717407324,0.841673043507267,3.50876130463922
"Bird Island","BI10","BI10.7",271,265,266,265.5,-5.40894649458307,-6.20464442548454,4.98040620033954,-0.503751314138828,3.4243041686095,2.09231174839051,4.75629658882849
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.60052959990465,-6.54741556335636,3.90612838544179,-0.506974296324309,3.04770424069413,1.7167156641938,4.37869281719445
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-5.03379567698923,-6.27218836305074,4.38652336682736,-0.0577854619229246,4.16174795639075,2.82412310951209,5.49937280326942
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-5.0795609155567,-6.57248040652438,4.3634489984322,-0.899804984150105,4.07178602829375,2.73510695318134,5.40846510340617
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-5.47769928054291,-6.65265248939828,3.93301409837603,-0.947193540312539,3.28915501653268,1.9576689486038,4.62064108446156
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-5.71183920863057,-6.60553829934002,3.92278743728639,-0.489261498165707,2.82890002749323,1.49791100214448,4.15988905284199
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-5.58061427711259,-6.93591367483694,3.56366869339289,-0.985788409325629,3.08685231231198,1.75581855616211,4.41788606846186
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-5.21890250923828,-6.40233727636438,3.99374178868654,-0.795398747344838,3.79787860807518,2.46363756647488,5.13211964967548
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-5.08704900540725,-6.50298463417407,4.53334541187595,-0.00871662261423215,4.05706649395273,2.72053535182393,5.39359763608153
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-5.35671210084022,-6.70235404968461,4.11413017139962,-0.725463614715701,3.52698268446946,2.19449636473655,4.85946900420237
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-5.34945655258397,-6.57389736801768,4.43260825287375,0.0535090536289599,3.54124510570803,2.20868272946387,4.8738074819522
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-5.1304037103235,-6.61667562378249,4.24111676635252,-0.165581912113868,3.97184301498863,2.6361306595849,5.30755537039236
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-5.51545744611467,-6.46764053652508,4.56484180462082,-0.178756741504935,3.21493280153792,1.88365526085744,4.5462103422184
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-5.18424966870548,-6.39984777938924,4.3171729377403,-1.51295569246454,3.86599660430878,2.53121148083033,5.20078172778723
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-5.33117026570226,-6.63132169523726,4.0101882273546,-2.12914846554505,3.57719093877057,2.24442881693632,4.90995306060481
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-5.32940433066868,-6.86743138117381,4.54614322681,-0.507365596569851,3.58066228351798,2.24788026107842,4.91344430595755
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-5.81693574040709,-7.15361520810945,2.96809787151603,-1.77310335775356,2.6223090223795,1.29092574103839,3.95369230372061
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-5.38292157312236,-6.71101785500683,4.26582893902981,0.410013300714963,3.47546203834784,2.14323532010221,4.80768875659347
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-5.06109248068114,-7.09208108044179,4.4710190220307,-0.840459564916633,4.10808991443847,2.77103778653539,5.44514204234155
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-5.24307325468173,-6.55306661437638,4.00860205405965,-0.826924836647683,3.75036554069701,2.41647956292351,5.0842515184705
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-5.20889826677921,-6.89769357698193,4.37838522528282,-0.0921374920051699,3.81754420949974,2.48315032894238,5.1519380900571
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-5.24099901319728,-6.88580929607655,3.89848727414977,-1.12838377804596,3.75444293150979,2.4205272718401,5.08835859117948
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-5.40917063887341,-6.74387152322886,3.90501664128133,-1.13032677956777,3.42386356230738,2.09187305838119,4.75585406623357
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-5.28743155848815,-7.02537091210787,4.21434228379832,-0.042281230562482,3.66316926110906,2.32988258816505,4.99645593405308
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-5.54252761500881,-6.86687997632193,3.41491114435575,-2.12464954904078,3.16172026154344,1.83056185208045,4.49287867100642
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-5.64990069528875,-6.73496217875824,3.35861069522474,-1.16631862523898,2.95065418541108,1.6197183712796,4.28158999954256
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-5.16848892877825,-6.26483666385007,3.66765290729035,-2.31101327051062,3.89697790357587,2.56193167616562,5.23202413098611
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-5.56561733746647,-6.75343866482844,3.5456315942823,-0.767573141728354,3.11633218936168,1.78525534519994,4.44740903352342
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-5.45400742001252,-6.73449714391082,3.25646041376138,-0.15416059904312,3.33572672729469,2.0040846311516,4.66736882343778
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-5.35524084761634,-6.77748253490832,4.4952405169627,0.217755396444354,3.52987476546548,2.19737317014224,4.86237636078872
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-5.19223648665384,-6.45084476281988,4.58289379681246,1.6470122260151,3.85029670708361,2.51564064277786,5.18495277138937
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-5.23941247566548,-6.09006808533244,3.84363834301598,-1.32176483877281,3.7575616298893,2.42362316733081,5.0915000924478
"Bird Island","BI10","BI10.13",519,491,492,491.5,-5.06552536673959,-6.87430979338071,4.36482993628612,-0.460264660133827,4.09937607421093,2.762414551536,5.43633759688586
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-5.17353988279747,-6.62851007716603,4.59845486067839,1.66939330368335,3.88704911096993,2.55208748985892,5.22201073208094
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-4.40394569856403,-6.13120744584519,4.36765878633331,1.07054160782447,5.399860555486,4.04204320214286,6.75767790882915
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.08841689334858,-5.47134165306455,5.61221992952173,-0.812384501927357,6.02010379196508,4.64726511050076,7.3929424734294
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.63136693279567,-6.52233666784996,3.14113239669114,-1.82071273286511,2.98708648776456,1.65614076507808,4.31803221045104
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.78560559533693,-6.51588056620715,3.36250920719164,-2.66977733605351,2.68389550911692,1.35266976447782,4.01512125375602
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.59189544796458,-6.40647174701406,3.34601295857279,-1.20088831957711,3.06467661930121,1.73367014216985,4.39568309643257
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.7387306468908,-6.30943144788404,3.4988255480102,-0.529731272967329,2.77603882298698,1.44498532676491,4.10709231920906
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.34108280320634,-6.49035001337935,3.5233746758147,-0.581020222394989,3.55770560417791,2.22505319145581,4.8903580169
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.22586114077697,-6.19444131382843,3.36651437403964,-1.85484195010691,3.78419984380491,2.45006308296599,5.11833660464383
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.51048431648953,-6.3511054824002,3.7369658683285,-1.39583706018619,3.22470861269412,1.89340642807528,4.55601079731296
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-5.21135455052653,-6.7188177550397,4.12140480975152,0.0290582498016057,3.8127158282047,2.47835979196933,5.14707186444007
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-5.19875950523537,-6.42656542719726,3.77829489814228,-1.56084446284981,3.83747423861244,2.50292195435901,5.17202652286587
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.66394781571813,-6.29982766947239,3.54783184940403,-1.07754104287935,2.9230413928726,1.59210516209968,4.25397762364553
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.30365285805832,-6.53937391217666,3.7108792915104,-1.38858721570312,3.63128262768923,2.29819818842273,4.96436706695573
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.64461979083482,-6.23600466276738,3.32692512370657,-1.02360284510472,2.96103499760921,1.63009757232133,4.29197242289708
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.31728288344459,-6.86179297239722,2.77278660016065,-1.73707340579588,3.6044897298012,2.27156820570793,4.93741125389448
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.51725981814239,-6.56989002447361,3.58854047607253,-1.98421373617727,3.21138983163681,1.88012101112435,4.54265865214927
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.52841614796041,-6.64029368726476,3.56859697742436,-0.617862873987502,3.18945954191625,1.85824219542901,4.52067688840349
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.28929638534092,-6.54172487228207,3.56687716889825,-0.916075385062944,3.65950352212257,2.32624055960258,4.99276648464257
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-5.27214779830596,-6.28989485948403,3.89493006450566,-0.896569698592951,3.69321294879867,2.35972743501553,5.02669846258181
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-5.22293002453772,-6.28330631468248,3.68287331557028,-0.922296870166301,3.78996161576575,2.45578113273035,5.12414209880115
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.61010985385797,-6.68345335705335,3.54177370856808,-1.37810722338248,3.02887208458007,1.69790034833636,4.35984382082378
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-5.52492075708715,-7.06434727905931,3.70501790395471,-1.51633841985366,3.19633052330417,1.86509751294772,4.52756353366063
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-5.4659090654767,-6.68163392056068,3.8066097777144,-1.04702176630717,3.3123313510878,1.98077006286956,4.64389263930604
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-5.37143008372209,-6.59875477627189,3.36549746562234,-1.02456134164029,3.49805116003745,2.16571354001108,4.83038878006382
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-5.88874118064312,-6.5649423982645,3.43602110374131,-2.44211475934737,2.48115918783939,1.14928674021114,3.81303163546764
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-5.67154857368203,-6.67468817828993,3.32826323246248,-0.215650451089867,2.90810038387025,1.57716107790806,4.23903968983244
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-5.98045085931605,-7.10739002066198,3.25683026856368,-2.69541357069359,2.30088307048867,0.968126730304703,3.63363941067264
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-5.62165388672229,-6.84276428678183,3.10026285090828,-2.85198097750336,3.006179676827,1.67522400960695,4.33713534404706
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-5.94915968712124,-6.79372861158637,2.99582341090086,-1.21057065569022,2.36239294722427,1.02997083034462,3.69481506410392
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-5.84312335735667,-6.34621060005528,3.38583165082722,-0.774652713474142,2.57083133785752,1.23929031625174,3.9023723594633
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.55028933142779,-6.73316557970577,3.41883680425056,-1.54300832736058,3.14646285229025,1.81533392104791,4.47759178353259
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-5.57823795103862,-6.62216634214801,2.05867515192628,-3.00853050262236,3.09152351871433,1.76048345438337,4.4225635830453
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-5.92766216126165,-7.1205948236821,3.74846547441755,-0.374278562428022,2.40465119685172,1.07243910928799,3.73686328441544
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-5.55910109580592,-6.8007607660858,3.01737675310824,-2.1499123504926,3.12914133626178,1.79804334294837,4.46023932957519
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-5.75991930143257,-6.85630598459036,2.80242638001498,-2.79699607712,2.73438772979868,1.40326579512119,4.06550966447618
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-5.81475839269539,-7.04059659921126,3.2532477110526,-1.34197214433105,2.62658909180366,1.29521785717886,3.95796032642847
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-5.57848490330081,-6.54031103047852,3.29508314276706,-1.16166703754039,3.09103807818459,1.75999867851704,4.42207747785213
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-5.83260338044168,-6.33824499537007,3.48990290533011,-0.179173921798667,2.59151073200976,1.26003592839408,3.92298553562543
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-5.78174934781785,-6.4597681573244,2.8646306973902,-1.47817522575283,2.69147583586478,1.36026713324454,4.02268453848501
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-5.60802878145635,-6.78860509986731,2.75402781884778,-1.80235220063628,3.03296290310564,1.7019877790018,4.36393802720948
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-5.68640870868837,-6.63118162725471,2.8137051548089,-1.42682191565852,2.87888942728404,1.54793832837907,4.20984052618901
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-5.89377554948562,-6.6521654399431,2.81321794598094,-1.34087662003917,2.47126299714969,1.13934956523514,3.80317642906425
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-6.13171789786185,-6.81010406183279,3.20653225833774,-0.783452288658627,2.00353349095919,0.668685675115464,3.33838130680292
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-5.64243636061034,-6.31341224110196,3.47515066111348,-1.48669446664634,2.96532702358805,1.63438864988589,4.2962653972902
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-5.72985547650489,-6.77082754656888,3.40978428148532,-1.43110823760969,2.79348497786562,1.46245552821772,4.12451442751352
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-5.64122093953442,-6.78449228821414,3.63530630071647,-0.0456049835473301,2.96771620863029,1.63677723544001,4.29865518182056
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-5.98490879256124,-7.04266246143714,3.02300739347789,-2.12688996758277,2.29211999435014,0.959313289190008,3.62492669951027
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-5.66268482309931,-6.83881908550492,2.65203313638137,-3.22610272612469,2.92552409054267,1.59458817687531,4.25646000421003
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-5.7303555493704,-6.79766220904485,2.76680864661591,-1.26738199362106,2.79250197153641,1.46147123950056,4.12353270357227
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-5.74159597784154,-7.09802056883023,2.544098303435,-1.3779750388463,2.77040636689077,1.43934452479346,4.10146820898808
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-5.96712799126495,-6.88483577631251,2.69243636579462,-1.43030767164305,2.32707218115816,0.99446227414301,3.65968208817331
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-5.36961322982155,-6.46836606074103,2.74151755628379,-1.31553122068405,3.50162259733527,2.16926702577835,4.8339781688922
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-5.66937205802739,-6.84307689692019,2.86735172964532,-1.94853949074654,2.91237881769807,1.58144059680379,4.24331703859234
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-5.9024205405984,-6.53411851456182,2.40358833832222,-1.95472176758751,2.45426931169691,1.12228345817445,3.78625516521936
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-5.73898786490299,-6.60450346196221,3.06997791790903,-0.964212720766828,2.77553320280359,1.44447896899597,4.10658743661121
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-5.76289522466061,-6.44008476431016,3.00361661131636,-1.74081564299739,2.72853787956644,1.39740508777102,4.05967067136186
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-5.6524989405666,-6.42364075012695,3.74302822408534,-0.862141962613218,2.94554674661734,1.61461137062376,4.27648212261091
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-5.62739228563869,-6.92272996327322,3.04155357691903,-1.09361298006212,2.99489955578168,1.66395015873341,4.32584895282995
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-5.58800535874048,-6.53074344466638,3.13691783080411,-1.70397468889191,3.07232346957499,1.74130808368851,4.40333885546148
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-5.63179057141054,-6.46261699387518,3.49228331978617,-2.82768529889235,2.98625373024372,1.65530836691959,4.31719909356785
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-5.9667519889211,-6.73092910404833,3.81079444193079,-1.46772029667884,2.32781129881341,0.995205435619013,3.6604171620078
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-5.80024365679383,-6.72003787795775,2.72003828600677,-2.9067831551984,2.65512108832321,1.32382596780085,3.98641620884557
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-5.29700623605755,-6.59546449983032,3.28580693061614,-1.30941292315201,3.64434806663892,2.31118185946009,4.97751427381775
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-5.5630858991828,-6.60829699679631,3.17926165147159,-0.9251332469319,3.12130830389721,1.7902234183318,4.45239318946262
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-5.78526749721729,-6.55830056925325,3.55012360719247,-3.09526741193964,2.68456011744587,1.35333588756092,4.01578434733083
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-5.60324506231192,-6.4638581704005,3.78079730602034,-0.642051324161992,3.04236638511903,1.71138290470371,4.37334986553435
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-5.73931274224487,-6.70424751247064,3.56408686156432,-0.289667236252873,2.77489458290374,1.44383941421964,4.10594975158783
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-5.82738849989273,-6.736233460185,3.67375208829088,-0.982711391122956,2.60176175928862,1.2703183613408,3.93320515723643
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-5.84549997789854,-6.67706109992704,3.51298415889917,-1.19754654370722,2.5661595526119,1.23460304122474,3.89771606399906
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-5.74841959260654,-6.9614580899633,3.39941893349363,-0.982607700178471,2.75699300862879,1.42591014660991,4.08807587064768
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-5.64822427116742,-7.03568545182421,3.08162662506956,-1.00474976621422,2.95394957621387,1.62301335527562,4.28488579715212
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-5.82872350379399,-7.16151695195839,3.08445908409579,-1.4254009236686,2.5991375071546,1.26768615899265,3.93058885531655
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-6.34358542297526,-6.39899665521761,3.20654759638406,-2.45267414740049,1.58705994778642,0.247963233863871,2.92615666170896
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-5.41083819699978,-6.43181909010473,3.2862844286255,-1.16089708575069,3.4205855996231,2.08860929776522,4.75256190148098
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-5.51301246014287,-6.20433901417114,3.27699586002435,-1.19618118795979,3.21973897449972,1.88844942486168,4.55102852413776
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-5.81860806023624,-6.49595092914663,2.5442626656955,-2.50186808509538,2.61902169949133,1.28762905423753,3.95041434474514
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-5.42448133687524,-6.34482765300802,3.25120980381015,-1.69085807669886,3.39376692224016,2.06190320512097,4.72563063935936
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-5.65710909807635,-6.74665996734392,2.95412827386822,-1.95718194877398,2.93648443925503,1.60554926510587,4.26741961340419
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-5.89921865299249,-6.61741986351269,2.38066240716184,-2.67941045698756,2.46056334602502,1.12860461680399,3.79252207524605
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-5.88664667267094,-6.85673246331918,1.19338356995938,-4.10975328925197,2.4852764170179,1.15342076251105,3.81713207152476
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-5.81601699816722,-6.66468339056054,3.09437038917735,-2.28774967403327,2.62411501806334,1.29273683989873,3.95549319622795
