"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,768.272727272727,66.9404076908573,55.86097273,0.54284315,60.2534610197026,-122.057467624329,242.564389663734
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,870.272727272727,88.5291939521545,50.67135824,0.810955899,61.1687081353273,-121.11094526168,243.448361532335
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,748.083333333333,58.7203826054747,21.85695903,0.227943318,60.0723013670629,-122.246287049455,242.39088978358
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,709.818181818182,126.05777896014,7.181000574,0.167559119,59.7289477439925,-122.605490107633,242.063385595617
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,670.545454545455,112.478765672783,28.83560184,0.21722532,59.3765531326289,-122.975964179568,241.729070444826
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,658.3,74.0315998596395,49.62591564,0.75197774,59.2666745350579,-123.091855507246,241.625204577361
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,631.5,77.4413756764862,8.837063052,0.072120194,59.026197841933,-123.346114102032,241.398509785898
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,682.461538461538,123.666632110023,8.791484806,0.12132249,59.4834762839401,-122.863361360784,241.830313928664
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,613.076923076923,81.3556610798756,9.110923126,0.162174432,58.8608873711998,-123.521394298945,241.243169041345
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,598.769230769231,102.755497700572,8.621791549,0.062939078,58.7325042916326,-123.657798600749,241.122807184014
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,753.384615384615,199.051726301456,8.287638868,0.061328528,60.1198698288918,-122.196660305395,242.436399963178
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,741.846153846154,110.405952552271,10.6404829,0.029793352,60.0163350873053,-122.304717835871,242.337388010482
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,675.666666666667,94.9979266121427,20.13391113,0.39865144,59.4225058250058,-122.927549809742,241.772561459754
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,658.076923076923,96.1963803359752,11.10116946,0.204261518,59.2646728633872,-123.093968368676,241.62331409545
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,572.909090909091,65.0145438274461,16.78597985,0.229967924,58.5004609738223,-123.904957461291,240.905879408935
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,586.583333333333,158.352000494487,18.09041528,0.063316453,58.623160100657,-123.774166496005,241.020486697319
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,649.916666666667,97.2143445581916,12.6893661,0.16115495,59.1914507933652,-123.171298517198,241.554200103928
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,687.166666666667,112.520570509924,15.7899099,0.203689838,59.525695450787,-122.818946090788,241.870336992362
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,662.25,94.6602777400224,9.92564195,0.11116719,59.302117928261,-123.054453097046,241.658688953568
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,712.666666666667,125.097295467701,6.298210275,0.021413915,59.7545072296932,-122.578690719091,242.087705178478
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,607.583333333333,78.9803869017588,10.43275985,0.040687763,58.8115933303445,-123.573739373302,241.196926033991
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,629.545454545455,87.7284031957309,10.79469099,0.138172045,59.0086596841915,-123.364690822303,241.382010190686
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,683.916666666667,127.565639669319,11.40700042,0.087833903,59.4965331652402,-122.849622488529,241.842688819009
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,527.090909090909,102.39966264149,18.6667827,0.104533983,58.0893339272315,-124.344818331428,240.523486185891
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,634.692307692308,150.835111195075,14.95542664,0.216853686,59.0548424537719,-123.315783007891,241.425467915435
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,730.846153846154,74.309988285387,9.993117862,0.109924296,59.9176319669929,-122.407880297464,242.243144231449
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,721.538461538462,99.7811065822044,20.92027695,0.115061523,59.8341139421131,-122.495284146217,242.163512030443
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,723.75,85.9662724561208,7.331532035,0.072582167,59.8539581009171,-122.474507359842,242.182423561676
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,623.384615384615,130.813823467768,15.9139461,0.165505039,58.9533784070171,-123.423275451082,241.330032265116
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,707.166666666667,84.378835490826,9.931686372,0.134077766,59.705155669537,-122.630445028112,242.040756367186
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,860.75,97.1345131061233,19.67739493,0.558838016,61.0832605993543,-121.198788049486,243.365309248195
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,780.571428571429,124.551326636985,7.802635527,0.140447439,60.3638174009728,-121.942683105027,242.670317906973
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,935.153846153846,82.2413583645177,6.75540424,0.132405923,61.7508871246847,-120.515323161331,244.017097410701
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,792.923076923077,129.082958814904,5.180678081,0.058023595,60.4746488767283,-121.827585756841,242.776883510298
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,712.25,155.13872091542,11.73028539,0.134898282,59.7507684751359,-122.582610239237,242.084147189509
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,684.384615384615,64.5788129104513,9.839292734,0.041325029,59.5007320742045,-122.845204796475,241.846668944884
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,850.538461538462,87.7473792434997,2.834914669,0.024947249,60.9916323530503,-121.293104866464,243.276369572565
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,792.384615384615,89.7965649505764,7.531822497,0.056488669,60.4698172554543,-121.832599557415,242.772234068323
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,796.076923076923,80.4450760233978,6.704264966,0.117324637,60.5029483727619,-121.798226146331,242.804122891855
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,818,116.816808151339,5.05239131,0.036882457,60.6996643817763,-121.594468501257,242.99379726481
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,820,125.891006249634,3.847254066,0.081946512,60.7176104036513,-121.575908584205,243.011129391508
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,685.75,111.401913644409,10.66656208,0.254930834,59.5129836852922,-122.832316308114,241.858283678698
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,746,85.9302042357633,6.063146568,0.125507134,60.0536075942765,-122.265798860359,242.373014048912
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,761.857142857143,75.1612186650056,6.36986061,0.12612324,60.1958939105711,-122.117416159171,242.509203980313
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,713.846153846154,82.4862070832109,4.803531513,0.063886969,59.7650907810554,-122.567596582784,242.097778144895
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,792.692307692308,88.5262528061447,2.662592467,0.018904407,60.4725781818966,-121.829734486225,242.774890850018
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,722.230769230769,94.7014201285228,3.129892546,0.053834152,59.8403260266083,-122.488779482588,242.169431535805
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,634.75,131.062181633549,10.2233775,0.2545621,59.0553601274798,-123.315234967135,241.425955222094
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,774.916666666667,121.973513021426,23.116,0.2843268,60.3130771605525,-121.995436964123,242.621591285228
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,780.25,120.062956969932,9.612839085,0.197063201,60.3609332188858,-121.945680724505,242.667547162276
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,898.692307692308,99.1601269121353,3.113895793,0.071308214,61.4237173412713,-120.84943016383,243.696864846373
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,840.461538461538,71.0324050282867,9.298215317,0.10321019,60.9012120120647,-121.386300136977,243.188724161106
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,946.384615384615,64.0176257780341,3.424722039,0.011986527,61.8516609398289,-120.41273175955,244.116053639208
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,755.615384615385,98.3535615873827,2.248747432,0.049472444,60.1398865455986,-122.175787472415,242.455560563612
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,957.230769230769,104.065006803563,5.029297468,0.142832048,61.9489835969202,-120.313796465471,244.211763659311
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,845.538461538462,126.636366146416,5.620769362,0.026979693,60.9467672983628,-121.339331671649,243.232866268374
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,751.666666666667,70.9523954792396,8.928726964,0.118752069,60.1044546562556,-122.212738825346,242.421648137857
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,788.153846153846,98.0525761635445,6.233090779,0.094119671,60.4318545168725,-121.872005722261,242.735714756007
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,883.692307692308,109.114912374818,4.356527584,0.149864549,61.2891221772089,-120.987339230594,243.565583585011
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,809.153846153846,58.8371285185442,6.112481301,0.037286136,60.62028774656,-121.676617594302,242.917193087422
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,808.769230769231,80.8611503815376,8.263321109,0.111554835,60.6168365885071,-121.68019140875,242.913864585764
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,750.285714285714,123.26608403177,6.305163916,0.058638024,60.0920633554372,-122.225665898092,242.409792608966
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,787.714285714286,110.480369694856,13.76339306,0.05918259,60.4279103362407,-121.876101091924,242.731921764406
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,863.692307692308,92.4629516936239,4.206837387,0.072778287,61.1096619584589,-121.171635075961,243.390958992878
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,823.307692307692,88.9788220265405,6.169142495,0.09006948,60.7472903629061,-121.545223794668,243.03980452048
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,764.642857142857,67.4600818066702,4.344509341,0.049527406,60.2208901553255,-122.091379852775,242.533160163426
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,856.923076923077,106.282219850783,2.975457077,0.015769923,61.0489215767282,-121.234120096269,243.331963249725
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,722.916666666667,106.884354100659,13.66253525,0.028691324,59.8464805918026,-122.482335610096,242.175296793701
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,638.142857142857,85.8978437473233,10.06828333,0.220495405,59.0858042717321,-123.283011916193,241.454620459657
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,603.769230769231,106.688138864444,15.26880059,0.138946085,58.7773693463201,-123.610102751223,241.164841443863
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,705.75,93.8074672352415,20.70374755,0.211178225,59.6924439040422,-122.643781516312,242.028669324396
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,721.615384615385,84.2531289839715,10.85448743,0.051016091,59.8348041737236,-122.494561377633,242.16416972508
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,728.285714285714,94.8484042049194,16.12641381,0.219319228,59.8946571148122,-122.431913810071,242.221228039695
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,775.307692307692,116.211290770579,3.63246372,0.041773333,60.3165858379062,-121.991787819673,242.624959495486
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,675.5,69.4348061687531,7.44121623,0.142871352,59.4210103231829,-122.929124933906,241.771145580271
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,719.153846153846,94.1265514735757,5.635881127,0.071012102,59.8127167621852,-122.517693466784,242.143126991155
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,700.307692307692,85.5164551566779,9.132377618,0.043835413,59.6436100175939,-122.695037575658,241.982257610845
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,623.5,202.771628521678,93.81158408,8.921202081,58.954413754433,-123.422177821171,241.331005330037
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,566.117647058824,120.661656271235,130.2830932,7.874920915,58.4395212738725,-123.969998694491,240.849041242236
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,600,110.691334026524,132.8980564,7.845461046,58.7435479974018,-123.646055324898,241.133151319702
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,758.857142857143,100.097534852345,43.42615035,1.823579953,60.1689748777586,-122.145465594284,242.483415349801
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,670.857142857143,118.84693267642,114.5251759,6.949966381,59.3793499152588,-122.973016681684,241.731716512202
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,852.4375,111.077131609826,41.3224873,1.733822103,61.0086724459364,-121.275555375671,243.292900267544
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,879.733333333333,95.804463560396,46.13258291,1.848216072,61.2535982569845,-121.023782518249,243.530979032218
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,936.333333333333,122.278760371927,11.60409855,0.079953569,61.7614706760469,-120.50454165663,244.027483008724
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,894.4375,63.2381411807779,97.8771987,4.502392108,61.3855389053113,-120.888521358832,243.659599169455
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,911.6,124.116189803863,51.11187666,2.214402619,61.5395382055261,-120.730972293075,243.810048704127
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,707.066666666667,73.217354174956,160.3937624,6.916091616,59.7042583684432,-122.631386348902,242.039903085789
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,712.428571428571,91.4344778311974,63.51816441,2.858527259,59.7523707985176,-122.580930419579,242.085672016614
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,721.866666666667,112.066221919176,121.174026,5.750805569,59.8370589303182,-122.492200382688,242.166318243324
