"Model","Shapiro_W","Shapiro_p","Shapiro_expl","BreuschPagan_stat","BreuschPagan_p","BreuschPagan_expl","CV10_RMSE","CV10_expl","AIC","AIC_expl","BIC","BIC_expl"
"OLS",0.930599969699794,0.000000000699615485899015,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",0.0982605435196742,0.753927120132716,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.391554198151312,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",259.701823511304,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",270.474784452837,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"OLS_weighted",0.931617065152256,0.000000000866174924832632,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",29185.7994144649,0,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",330.646390635536,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",341.419351577069,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"WLS_weighted",0.930696647333872,0.000000000713901121148499,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",2695.78921801384,0,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",262.010925381086,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",272.783886322619,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"Bayes",0.930599141691087,0.000000000699494431405068,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",0.0982605435196742,0.753927120132716,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.39155455936524,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",259.701827598661,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",270.474788540193,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"RF",0.956844732744834,0.000000377869457877644,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.439186426890549,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_LOO",0.930599969699794,0.000000000699615485899015,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.391554198151312,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_kfold",0.930599969699794,0.000000000699615485899015,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.391554198151312,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
