"Location","Site","Section","sample","min_depth","max_depth","midpoint","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","Rb_fit_OLS","Rb_lwr_OLS","Rb_upr_OLS","Rb_fit_WLS","Rb_lwr_WLS","Rb_upr_WLS"
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-0.494411507778096,-0.0247205753889048,-2.61551103322411,-0.130775551661206,-2.74254826234126,-4.18052373994826,-1.30457278473425,-2.73767251940232,-4.15144279419542,-1.32390224460923
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-0.709410411270939,-0.035470520563547,-2.66924816049325,-0.133462408024663,-2.86163602396893,-4.29861085303463,-1.42466119490324,-2.85863348293929,-4.28011310750619,-1.4371538583724
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-0.554200967265471,-0.0277100483632735,-2.26308036122329,-0.113154018061165,-2.77566560751654,-4.21331587934855,-1.33801533568453,-2.7713107869072,-4.18717420344514,-1.35544737036926
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-0.251406379404902,-0.0125703189702451,-2.64482250615135,-0.132241125307568,-2.60794786981892,-4.04761656410864,-1.1682791755292,-2.600954917615,-4.00662502475905,-1.19528481047094
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-0.58019354226506,-0.029009677113253,-2.69172161033646,-0.134586080516823,-2.79006287896934,-4.22758304434637,-1.35254271359231,-2.78593452156667,-4.20272013759914,-1.36914890553421
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-0.126190216072221,-0.00630951080361104,-2.65732205164694,-0.132866102582347,-2.53859071325374,-3.97936416809204,-1.09781725841544,-2.53050680127087,-3.93226071016139,-1.12875289238035
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-0.683772831623417,-0.0341886415811708,-2.93311034433828,-0.146655517216914,-2.84743538422532,-4.28450497246104,-1.41036579598959,-2.84420947292557,-4.26474332360815,-1.42367562224299
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-0.354058564350097,-0.0177029282175048,-2.80378105901276,-0.140189052950638,-2.6648068525054,-4.10368761531405,-1.22592608969676,-2.65870826890388,-4.06772002147313,-1.24969651633463
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-0.120025595606077,-0.00600127978030387,-2.21446725086582,-0.110723362543291,-2.53517613373417,-3.97600804936288,-1.09434421810546,-2.52703851180841,-3.92860418394612,-1.12547283967071
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-0.850332617084451,-0.0425166308542225,-2.22286060813199,-0.111143030406599,-2.93969274789322,-4.37626558568198,-1.50311991010447,-2.93791800728816,-4.36472308189929,-1.51111293267702
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-0.436837576418279,-0.0218418788209139,-2.32429228011926,-0.116214614005963,-2.71065809684572,-4.14898087016219,-1.27233532352925,-2.70528073461294,-4.11707264679341,-1.29348882243247
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-0.855438328168466,-0.0427719164084233,-3.30261839400558,-0.165130919700279,-2.94252079815132,-4.37908284873372,-1.50595874756891,-2.94079054162312,-4.36779257083579,-1.51378851241046
