"Location","Site","Section","sample","min_depth","max_depth","midpoint","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","Rb_fit_OLS","Rb_lwr_OLS","Rb_upr_OLS","Rb_fit_WLS","Rb_lwr_WLS","Rb_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.29580572072543,-6.92404509418982,0.828010693892561,-4.58948524040541,1.15595337221547,-0.408633777472704,2.72054052190365,1.14172077978965,-0.665094662879838,2.94853622245914
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-6.68078927258721,-6.45409324349077,0.422019571710031,-4.44468736795912,1.66801316014002,0.105797579864791,3.23022874041525,1.66437532104848,0.0921899824453505,3.2365606596516
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-7.29543309223325,-6.88134320869064,1.48137044625347,-3.05947578279728,1.15626362093688,-0.408321140300784,2.72084838217455,1.14203744770029,-0.66463536190736,2.94871025730794
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-6.3155892135512,-6.26599311863502,2.94516564297707,-2.20940591853322,1.97207700322277,0.409779523986483,3.53437448245906,1.97473038537395,0.540934874306375,3.40852589644152
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-6.71374399912544,-6.96759308912322,3.76510499590153,-0.182959468216188,1.64057521058052,0.0783123629428912,3.20283805821815,1.63636966764963,0.0516573334140245,3.22108200188524
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-7.2492745879547,-6.61878973162704,1.66473145136415,-2.91464979278575,1.19469497343703,-0.369602830997353,2.75899277787142,1.18126396262023,-0.607744411222007,2.97027233646246
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-5.65745916643924,-5.83597451538565,1.2699297134193,-3.26069477451645,2.52003296988203,0.954785295931833,4.08528064383222,2.53402381387205,1.34694307735237,3.72110455039172
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-6.83176115227275,-6.70285133498869,3.41320377295125,-1.36122894388347,1.54231468666281,-0.0201916322146727,3.1048210055403,1.53607608814358,-0.0935444503328315,3.16569662661999
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-7.00768301875529,-6.67101903274505,2.05354660680524,-2.15633379990156,1.3958429721013,-0.167241511152501,2.95892745535509,1.38657380620922,-0.310114444124303,3.08326205654275
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-6.71247141962672,-6.38530017423263,2.58795630922308,-3.76440836763454,1.64163475425648,0.0793738998168867,3.20389560869606,1.63745113377323,0.0532226504947353,3.22167961705173
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.85459290236519,-6.08546890478106,2.33059914641457,-2.97942067398675,2.35590035307707,0.791913882145589,3.91988682400855,2.3664952174761,1.10596501409938,3.62702542085283
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.27633539948731,-5.74054711435307,2.2715446811789,-1.59104483691296,2.83735481691423,1.26875710099471,4.40595253283376,2.85791119636743,1.81133513233224,3.90448726040262
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.59322982087951,-6.41551369541698,1.83521807251857,-2.34470529440366,1.74091474579348,0.178780799909118,3.30304869167784,1.73878527415412,0.199854431197713,3.27771611711052
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-7.16761570050667,-6.86837482941343,1.79803683709596,-3.16307498350179,1.26268377717614,-0.301149678674717,2.826517233027,1.2506594860864,-0.507118309136946,3.00843728130974
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-6.79567380444549,-6.53286955998474,0.952679147086453,-3.82463457453228,1.57236084190163,0.00994128256711746,3.13478040123614,1.56674391220097,-0.0491370404459135,3.18262486484785
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-7.76468604354823,-7.45912497706206,1.93944313233607,-2.36813189827928,0.765565831535139,-0.802936980178682,2.33406864324896,0.743255940723815,-1.24339607487381,2.72990795632144
"Bird Island","BI10","BI10.4",145,141,142,141.5,-7.51849714853172,-7.17822696890708,2.28106041113065,-2.82004420309538,0.970541541946059,-0.595678763417672,2.53676184730979,0.95247269318204,-0.939669063606409,2.84461444997049
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-7.4520395354712,-7.03474400448818,3.03557677576426,-1.29375957461351,1.02587383647697,-0.539816110270029,2.59156378322398,1.00894983842336,-0.857710764636674,2.87561044148339
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-7.6488238764101,-7.20138425658923,1.44930277027984,-2.97026136878961,0.862032124286866,-0.705334207385726,2.42939845595946,0.841718165592999,-1.10043315876991,2.78386948995591
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-7.19784747812983,-7.17618340981456,0.941773671293499,-3.11039776879336,1.23751294201366,-0.326485972011297,2.80151185603863,1.22496785472775,-0.544369164424948,2.99430487388045
"Bird Island","BI10","BI10.5",197,194,195,194.5,-6.83934092566858,-6.75611182026035,2.53951583785195,-1.15848590899427,1.53600380315826,-0.0265221165720602,3.09852972288858,1.52963462954676,-0.102872584949208,3.16214184404273
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-6.29411012032337,-6.36161691248927,0.937504569219371,-2.71043260176633,1.98996039472612,0.427623502693483,3.55229728675875,1.99298379250091,0.567300148400615,3.41866743660121
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-6.4503810303332,-6.43892811754087,3.24673919028029,-0.825745927091217,1.85984997364609,0.29771209817239,3.42198784911978,1.86018132676112,0.375406109854033,3.34495654366821
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-6.8558338571426,-7.1543477799947,1.81634223887534,-2.24291002303579,1.52227186636469,-0.0402983558121535,3.08484208854153,1.51561857264347,-0.123170767247141,3.15440791253408
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-6.5986898771602,-6.95104154676902,1.51177886706363,-3.1409739533037,1.73636872874042,0.174231559595997,3.29850589788485,1.73414519791019,0.193141939991125,3.27514845582925
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-6.78699451526825,-6.90876208529932,1.11103113030599,-3.12403889339184,1.57958717704907,0.017186866416065,3.14198748768207,1.57411976355765,-0.0384576839258772,3.18669721104118
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-6.98108143874694,-6.68592200208531,1.61479095490272,-1.96502917234197,1.41799132188734,-0.144989210764448,2.98097185453912,1.40918041557408,-0.277357305898217,3.09571813704638
"Bird Island","BI10","BI10.7",271,265,266,265.5,-7.770517416351,-7.0387847836333,0.993016131174853,-3.1320949619449,0.760710658100779,-0.807852275379289,2.32927359158085,0.738300311510373,-1.25059241833724,2.72719304135799
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-7.14319275364178,-7.30163750906996,0.920959690503753,-2.94278241103341,1.28301820730396,-0.280687124477475,2.8467235390854,1.27141464495816,-0.477027561951549,3.01985685186787
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-6.90841846182337,-6.47345049287846,1.2087273610862,-2.58526851951883,1.47849017304178,-0.084236417466395,3.04121676354996,1.4709310158799,-0.187896397486655,3.12975842924646
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-6.92576662583247,-6.52648402004464,1.13803483017063,-2.78615211458577,1.46404617368165,-0.0987370528357507,3.02682940019905,1.45618816350692,-0.20925285030863,3.12162917732246
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-6.53771827927653,-6.45414118627788,2.20581945851924,-2.39768138867321,1.78713339296403,0.22501811749429,3.34924866843377,1.78596020646512,0.268089288914799,3.30383112401545
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-7.48711458516688,-6.70508842828044,0.875521060151705,-2.92805870930357,0.996670515878016,-0.569294791929268,2.5626358236853,0.979142287643504,-0.900965016188573,2.85924959147558
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-6.49535703643223,-6.45007996349258,2.58627667702711,-2.24097096560565,1.82240316354128,0.260284863485842,3.38452146359672,1.82195972487307,0.320147220088407,3.32377222965773
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-6.73750306835543,-6.42326150347899,0.704587583871853,-4.28353562815777,1.62079352183379,0.0584909843086061,3.18309605935897,1.61617868663322,0.0224312712752295,3.20992610199122
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-6.21415680445277,-6.6923609288687,1.10969261285147,-2.92306491859109,2.05652914763102,0.494011777832653,3.61904651742939,2.06092988362575,0.665411459724363,3.45644830752713
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-6.75000935306788,-6.59875563331123,2.50127386729276,-0.776966304760059,1.61038084829153,0.0480555300272247,3.17270616655584,1.6055505700698,0.00704607996485374,3.20405506017474
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-6.92855510827151,-6.77537333247314,1.60803160705006,-2.08269136865171,1.4617244963823,-0.101068067236295,3.0245170600009,1.45381844963277,-0.212685740532707,3.12032263979824
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-7.14550040823733,-6.74417911761436,2.21654549625482,-4.68050005820388,1.28109686499454,-0.282620360923327,2.8448140909124,1.26945354918963,-0.479870649934862,3.01877774831412
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-5.79105369717759,-6.57577915033534,2.01982429093537,-1.81245811582966,2.40880279500647,0.844445019859803,3.97316057015313,2.42049223534417,1.18368467099065,3.6572997996977
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-5.56247866115702,-6.11412688014634,1.9597717742796,-1.68968268010372,2.59911328966698,1.03314301589655,4.16508356343742,2.61474034196993,1.46287697190982,3.76660371203005
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-6.99555436948519,-6.91290070465113,2.66453622255324,-1.55277615357349,1.4059412281591,-0.157095130155673,2.96897758647387,1.39688099984533,-0.295178861660977,3.08894086135164
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-6.5889866649274,-6.30070388319787,2.2244225848454,-1.57799587973036,1.74444757738448,0.182315964865564,3.3065791899034,1.74239120166118,0.20507076782868,3.27971163549369
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-7.49058099371904,-6.9940435822935,2.99710652583661,-1.03141229021795,0.993784400501017,-0.572208673349025,2.55977747435106,0.976196457207376,-0.905239976665085,2.85763289107984
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-6.60278968848558,-6.11472885657259,2.36309077597283,-1.38907777121425,1.73295524520814,0.170815492530324,3.29509499788595,1.73066108782825,0.188101594640947,3.27322058101556
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-6.87754332688592,-6.56666335354516,1.58752330391482,-2.97462259885576,1.50419666446339,-0.0584353245674811,3.06682865349426,1.49716938647289,-0.149891048679344,3.14422982162513
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-6.09631442838674,-5.99349289261195,2.42052494302108,-2.74331566178941,2.15464415297692,0.591763757780336,3.7175245481735,2.16107493371358,0.809924550289289,3.51222531713786
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-6.50465807958414,-6.3482971717276,2.03089434043002,-1.98302528289737,1.81465915897318,0.252542804023335,3.37677551392301,1.81405549327649,0.3087180767847,3.31939290976828
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-6.75659624749567,-6.59870485080144,2.65458404108435,-2.03674209403816,1.60489663112305,0.0425587908202663,3.16723447142584,1.59995288191707,-0.00105742416923182,3.20096318800337
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-6.59918837193598,-6.76345130363629,2.73082479204988,-1.1520549586778,1.73595368434618,0.173816208549323,3.29809116014303,1.73372156605588,0.192529091186409,3.27491404092535
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-6.25801321310018,-6.43678393075901,1.75847511135943,-1.719463007011,2.0200145090728,0.457602727109217,3.58242629103639,2.02365974034379,0.611600922711095,3.43571855797649
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-7.06200862539584,-7.02334991367113,1.4297268344136,-2.62534140445059,1.3506117287753,-0.212703321811261,2.91392677936185,1.34040670758401,-0.377020408406039,3.05783382357406
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-6.40124587147925,-6.53397415051566,3.22089872941643,-0.632975175041168,1.90075967467694,0.338581150314484,3.4629381990394,1.90193746838665,0.435760026825535,3.36811490994777
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-4.69999874011151,-5.68113378372017,3.07907172698451,-1.12645850268638,3.31720999553019,1.74127951617294,4.89314047488743,3.34769480008823,2.5079463474833,4.18744325269316
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-6.01634477221443,-6.10167761475988,3.0468782629677,-0.793830690480164,2.22122651073979,0.658033951515984,3.7844190699636,2.22903491118717,0.907925860552552,3.55014396182179
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-6.43295318789463,-6.46045506166168,3.16710157189124,-0.0344804581752358,1.87436031289001,0.312210321489251,3.43651030429076,1.8749918916207,0.396814980170987,3.35316880307042
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-5.9896767962096,-6.33319980629806,3.41311957865995,-0.294971212469768,2.24343014151869,0.680121658634224,3.80673862440315,2.25169794533414,0.940594047412053,3.56280184325623
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-6.05646177425896,-6.22272919578204,3.35929624952674,0.0152087858633285,2.18782528444531,0.624795971914228,3.7508545969764,2.19494259810557,0.858770353932411,3.53111484227873
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-5.41300510052541,-6.53629205674049,2.37358497947831,-1.47790410239984,2.7235642697815,1.15630576440077,4.29082277516223,2.74176627029873,1.64506644458533,3.83846609601213
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.22841706389754,-6.52779989853764,1.24418021553255,-2.96935345414145,2.04465612301657,0.48217484299098,3.60713740304216,2.04881120065247,0.647916161527199,3.44970623977774
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-6.60780442551017,-6.57359688633267,2.66115348442915,-1.83604713099144,1.72877999886297,0.166636895697603,3.29092310202833,1.72639945370927,0.181936298975974,3.27086260844257
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.83845086837613,-6.5327334582613,3.22804148041946,-0.00178012748719293,2.36934013428314,0.805262509086523,3.93341775947975,2.38021307395795,1.12571372744512,3.63471242047079
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-8.80398077761509,-8.07825620923128,1.48372581125676,-2.21562051376608,-0.0997460519573953,-1.68334792074245,1.48385581682766,-0.139959644990646,-2.52717300095113,2.24725371096983
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.68259310313113,-6.00057065075982,2.84100968171623,-0.500033777449337,2.49910657298464,0.934037617521647,4.06417552844764,2.51266444016506,1.31624479529573,3.7090840850344
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.12495236591645,-5.77085248515813,3.09878037554298,-1.07460739445304,2.96339561517309,1.39313511690374,4.53365611344244,2.9865598369117,1.9950962387828,3.97802343504061
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.40881839197405,-6.56135961747132,3.02828290357912,-0.883740101365042,2.72705010353343,1.15975285918257,4.29434734788428,2.74532422755974,1.65016457251443,3.84048388260506
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.52451990531152,-6.2621153366077,2.93510790876877,-1.40003513868827,2.63071757037682,1.06443763773565,4.19699750301799,2.64699852983344,1.50917522711298,3.78482183255389
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.64174971051709,-6.07264757570395,3.01825103528569,-1.68122982794957,2.53311258863411,0.967750553226946,4.09847462404126,2.54737405597252,1.36612634886517,3.72862176307987
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.41515500098365,-6.39893416415722,3.11505750563613,-0.554019320911886,2.72177427282119,1.15453560394284,4.28901294169954,2.73993923747521,1.64244841484424,3.83743006010619
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.21495666523312,-6.3671715891661,3.11948028906967,-0.990993655976694,2.88845846095566,1.3192092617923,4.45770766011902,2.91007219838906,1.88589691951436,3.93424747726376
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-4.75551388618613,-5.18104774388209,3.55103318664884,-0.80727692262726,3.27098834729358,1.69588215954414,4.84609453504302,3.30051680461773,2.44125366814345,4.15977994109201
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-4.74226830391259,-6.04865954868002,3.4014242215987,-0.727511785635203,3.28201655649101,1.70671597145298,4.85731714152903,3.31177319255311,2.45717579440862,4.1663705906976
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.1786278610433,-5.77252331671241,3.42162812374444,-0.205215939339544,2.91870565162073,1.34905626373955,4.48835503950191,2.94094521738845,1.92999367997794,3.95189675479896
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.46728703528332,-5.97167185280964,3.13048052313269,-1.84575334585478,2.67836938745858,1.11160004846216,4.24513872645499,2.69563628500253,1.57894253021136,3.81233003979371
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.50953301810771,-6.23755250636214,2.8457976519831,-2.04705460258424,2.64319558182914,1.07679010982409,4.20960105383419,2.65973471710146,1.5274490342815,3.79202039992142
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.53022661921361,-6.17558572156677,2.53947190280935,-4.10591908936825,2.62596618735398,1.05973356961832,4.19219880508965,2.64214883850303,1.50221606356889,3.78208161343717
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.71570138560083,-5.92360790097411,2.78604752856493,-0.986213535614105,2.47154077348237,0.906699251117383,4.03638229584735,2.48452829154912,1.27579480531032,3.69326177778791
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.22250420518321,-6.0688414712766,3.25539830953638,-0.302452881724603,2.88217441486568,1.31300699685714,4.45134183287423,2.90365813248531,1.87673222666265,3.93058403830798
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.58030346965983,-6.28734223114533,2.9979641515603,-0.566929322249075,2.58427243835419,1.01844346389207,4.15010141281631,2.59959242659423,1.44112911014416,3.75805574304431
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-4.696855399215,-5.9243321653139,3.58499338148611,-0.683704568673251,3.31982712630403,1.74384922598245,4.8958050266256,3.35036608050562,2.51171933618964,4.1890128248216
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-4.89310721686857,-5.94879178912743,3.49436526110612,-0.468951039412834,3.15642879048438,1.58325753939919,4.72960004156958,3.18358695770745,2.27552585430946,4.09164806110544
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.61075945315848,-6.23165550871134,3.00996728924865,-0.314269050620134,2.55891493043946,0.993321301355513,4.12450855952341,2.57371026013794,1.40396007083221,3.74346044944366
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-6.17840192581338,-6.63675750322928,3.19199254314342,-0.72504300505189,2.08629849059539,0.523683188655323,3.64891379253545,2.09131516803498,0.709270545158765,3.47335979091119
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-6.01083154491102,-6.24418171002108,2.83774413919081,-1.25460242075082,2.22581679773506,0.662600757766819,3.7890328377033,2.23372017333885,0.914680089303468,3.55276025737423
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-5.02758071741178,-5.34269737960988,3.21191437007154,-0.816642452517716,3.04446678950364,1.47303738465969,4.61589619434758,3.06930841125452,2.11303437425822,4.02558244825083
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.1935735951692,-6.26064012615039,2.9908749026054,-1.35965306503248,2.07366663039666,0.511094183286698,3.63623907750661,2.07842194881897,0.69066130286989,3.46618259476805
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.80111654672356,-6.69039142872815,2.90520359483185,-0.552564138857384,1.56782924040532,0.00539729027679048,3.13026119053385,1.56211854977831,-0.0558342095356446,3.18007130909227
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-6.47036220617415,-6.5722796226827,2.38583874774731,-1.44000656186186,1.84321374107934,0.281086642790452,3.40534083936823,1.84320088286474,0.350858224458126,3.33554354127135
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-6.8534953425939,-6.67892923923262,2.75389201299074,-1.05377097667716,1.52421890252525,-0.0383449002774583,3.08678270532796,1.51760589388078,-0.120292630090886,3.15550441785244
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-6.64787230903176,-6.50798769844436,2.21950602078614,-2.10048522292499,1.69541966841854,0.133242270029781,3.25759706680729,1.69234888263173,0.132670253696596,3.25202751156686
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-6.10690538880919,-6.26688942924342,3.05326636270802,-0.710336638399446,2.14582616938598,0.582983127173561,3.7086692115984,2.15207450197253,0.796941312670669,3.5072076912744
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.49087334453278,-6.1096672655594,2.74075648172597,-1.75108501711164,2.6587315378551,1.09216716691862,4.22529590879158,2.67559211922765,1.55019653950141,3.80098769895388
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-6.5188877310719,-6.44472164245739,1.39210296173829,-2.81429110418734,1.80281161839907,0.240696844357642,3.36492639244049,1.80196282162011,0.291231606084876,3.31269403715534
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-6.09859547626407,-6.26461617450459,2.50828962143308,-1.44977732435477,2.15274496329533,0.589872691921168,3.71561723466949,2.15913644892097,0.807128342635334,3.51114455520662
