"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,792.363636363636,126.043066233151,2.896325963,0.085387528,46.8814581475927,-114.011086171281,207.774002466466
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,898.5,114.744379937637,2.113253146,0.03629458,75.8911889081946,-84.9793680702667,236.761745886656
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,921.5,127.663976552083,6.431024383,0.078886265,82.1776658952886,-78.7127326803913,243.068064470969
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,840.25,91.0595459525848,35.64216716,0.676354366,59.970002625663,-100.889511663176,220.829516914503
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,793.2,107.025230670156,40.9140318,0.917402906,47.1100573107599,-113.781584194432,208.001698815951
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,831.454545454545,100.516032190257,27.74345656,3.945793598,57.5659842521398,-103.296748572295,218.428717076574
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,866.8,126.178709244732,60.55383697,6.691084732,67.2267836694607,-93.6307904693927,228.084357808314
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,927.181818181818,95.6230287972706,6.355756988,0.110447115,83.7306493407169,-77.166000404208,244.627299085642
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,922.181818181818,63.1740740839439,31.40903404,0.597663272,82.36402390874,-78.5270965790518,243.255144396532
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,860.454545454545,100.4752343977,6.255310392,0.136212551,65.4924117576062,-95.3645637863009,226.349387301513
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,904,140.341142804369,30.42377281,3.299014819,77.3944768833693,-83.4800276288671,238.268981395606
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,866.833333333333,131.158359060775,21.97235957,0.521915705,67.2358945056738,-93.6216845394257,228.093473550773
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,873.909090909091,98.4545118777748,39.24997232,1.135258391,69.1698765563807,-91.6891607363779,230.028913849139
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,907.818181818182,62.3455181738322,13.33706426,0.180364254,78.4380817586972,-82.4394578919938,239.315621409388
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,834.545454545455,85.4977936982746,13.96054981,0.385854347,58.4108072464531,-102.450648430846,219.272262923752
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,857.909090909091,86.3486589883764,13.08141258,0.324463031,64.7966751740544,-96.0602477644679,225.653598112577
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,914.363636363636,104.603319954266,11.39582517,0.228978244,80.2271186878305,-80.6561858974505,241.110423273111
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,866.545454545455,82.2877434814732,8.138802933,0.19067742,67.1572100111056,-93.7003272690296,228.014747291241
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,945.1,54.8826019791336,5.71655892,0.108668636,88.6281379342199,-72.2917263817719,249.548002250212
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,803.545454545455,87.998140476221,10.71344504,0.348935486,49.9377295681959,-110.943702471155,210.819161607547
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,963.818181818182,77.0309264929589,9.674570314,0.181126451,93.7442865968391,-67.2055041230815,254.69407731676
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,889.583333333333,112.938807512848,58.14267286,6.463462839,73.4540402211689,-87.4111818378572,234.319262280195
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,842,120.667311232164,5.057282645,0.115798204,60.448321526855,-100.410705282487,221.307348336197
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,807.470588235294,98.3311481977219,16.90685979,0.392208159,51.0105670730847,-109.867455318083,211.888589464252
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,889,109.012843280047,5.156965844,0.162421667,73.2946005874384,-87.5703183668382,234.159519541715
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,739,90.364816162044,15.8979202,0.224859279,32.2958376281296,-128.678249077943,193.269924334202
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,700.272727272727,90.346102194938,34.80855314,1.065068086,21.7107024640899,-139.352051300237,182.773456228417
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,641.363636363636,114.077405937611,12.27077458,0.312493156,5.60937010188859,-155.635713419539,166.854453623316
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,617.111111111111,105.383163318962,5.275218799,0.119640341,-1.01945345806424,-162.35620378754,160.317296871412
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,701.818181818182,67.4193120430907,16.62081972,0.226326755,22.1331139612465,-138.925626853669,183.191854776162
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,762.272727272727,57.9484096573684,8.204676276,0.204151273,38.6568578206041,-122.275872354744,199.589587995952
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,662.363636363636,68.2968121178035,9.348601732,0.169618079,11.3491969161918,-149.824329926883,172.522723759267
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,732.333333333333,83.3004783717939,4.985074292,0.127587693,30.4736703854936,-130.513913763215,191.461254534202
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,778.5,84.1641913827437,7.527120756,0.159172342,43.0921785407476,-117.817018225944,204.00137530744
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,669.909090909091,92.2403973814668,5.881017729,0.137897582,13.4115589317208,-147.738030743818,174.561148607259
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,792.454545454545,82.112561324518,5.366567931,0.132996241,46.9063058827196,-113.986139743085,207.798751508524
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,469.5,80.2173184656417,6.491956622,0.038041679,-41.3652731554284,-203.467548753926,120.737002443069
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,621.090909090909,103.50116380549,6.318871737,0.0188804,0.0683251686002622,-161.252719782105,161.389370119306
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,606,90.4937075774394,13.10956878,0.116047921,-4.05639886245744,-165.438373426863,157.325575701948
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,651.333333333333,98.9125723540591,4.823094008,0.025467738,8.33433838746689,-152.875868562336,169.544545337269
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,860.5,78.0611648295454,14.95585253,0.150306821,65.5048356251697,-95.3521418339252,226.361813084265
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,403.636363636364,141.062590878853,3.512118591,0.040596801,-59.3674572548339,-221.925465886925,103.190551377257
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,714,113.228088387997,6.610934788,0.094285182,25.4627104682449,-135.565779468483,186.491200404973
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,720.636363636364,81.4116364253572,25.31019839,0.350281555,27.2765951325053,-133.736446222371,188.289636487382
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,467.6,91.4308481859378,9.681378018,0.061403622,-41.8845908195796,-203.9990319479,120.229850308741
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,539.05,56.4301850916128,18.17108513,0.431769602,-22.3555133966289,-184.052802634235,139.341775840977
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,535.272727272727,108.593822024175,10.27576935,0.187219683,-23.3879367911498,-185.10519938276,138.329325800461
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,587.4,93.1560220514189,12.79708303,0.179448508,-9.14024546941173,-170.602458901985,152.321967963162
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,687.727272727273,99.9660851580084,18.27558905,0.220152357,18.2817150165842,-142.815073317877,179.378503351046
