"Site","Element","Model","R2","RMSE","RMSE_ppm","RMSEP","Mean_ppm","Mean_CI_width","SNR_model","SNR_CI","SNR_smooth","Roughness","SNR_CI_s","SNR_smooth_s","Roughness_norm","Robustness_score","Robust_Rank","Global_Rank","Robustness_Class","Stability_class","Confidence_class","Confidence_Flag","Unstable_flag","Bootstrap_Unstable","R2_q05","R2_q95","Robustness_low","Robustness_high","Is_Production_Model","Rank_site","Robustness_score_site","n_mean","R2_overall","RMSE_overall","RMSEP_overall"
"ALL","Ca","OLS",0.605349695781694,0.447032844459699,5504.63271481712,0.450923989941031,10921.4227828969,22038.6753023897,1.98404205125242,0.367288108355072,4.20176309327957,1926.46353037206,0.758376912734568,0.996811612323666,0.304988751461709,0.612277417462477,6,6,"Unstable","Acceptable","Moderate confidence","Moderate confidence",FALSE,FALSE,0.506693877391423,0.664163105864895,0.602394248790927,0.602394248790927,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Ca","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758376912734568,0.00338627521334799,NA,0.612277417462477,NA,6,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,6,0.45638065772608,14519,0.605349695781694,0.447032844459699,5504.63271481712
"ALL","Ca","WLS_weighted",0.604732452698864,0.447382293228408,5447.03371534874,NA,10873.2672025233,114937.491193476,1.99618136599456,0.066580398464715,4.20378299807899,1820.40413734327,0.00545628098595968,0.999950184333833,0.0531177376092387,0.310714594767109,7,7,"Unstable","Marginal","Low confidence","Low confidence (uncertainty-dominated)",FALSE,FALSE,0.506693877391423,0.664163105864895,0.302167567694534,0.302167567694534,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Ca","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.645228708425907,NA,0.308444560944566,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.258091483370363,14519,0.604685117514639,0.447409080513934,5446.04597912254
"ALL","Ca","WLS",0.604685117514639,0.447409080513934,5446.04597912254,NA,10872.2684867972,118586.161886132,1.99636002495685,0.064401223541595,4.20381505816965,1816.70549605334,0,1,0.0443341635667263,0.308444560944566,8,8,"Unstable","Marginal","Low confidence","Low confidence (uncertainty-dominated)",FALSE,FALSE,0.506693877391423,0.664163105864895,0.3,0.3,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Ca","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00545628098595968,0.622247892800727,NA,0.310714594767109,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.252172925711866,14519,0.604732452698864,0.447382293228408,5447.03371534874
"ALL","Fe","OLS_weighted",0.705011398870254,0.619652240442579,19165.0781241486,NA,15756.8906271743,26305.9766538876,0.822166782994747,0.674583226386664,5.420670473258,3273.68555088834,1,0.952548943160995,0.037474460616865,0.685764682948298,1,1,"Preferred 1","Acceptable","Moderate confidence","Moderate confidence",FALSE,FALSE,0.642793526015425,0.752069400201717,0.685764682948298,0.685764682948298,TRUE,NA,NA,NA,NA,NA,NA
"ALL","Fe","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.742789853177484,NA,0.685764682948298,NA,1,"Preferred 1",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.897115941270993,14519,0.705011398870254,0.619652240442579,19165.0781241486
"ALL","Fe","Bayes",0.782666025570093,0.531874559979908,13054.643263387,0.553367126639677,20039.3503092571,49770.6178813076,1.53503622465574,0.423535164530212,2.93519389409532,7181.67439484506,0.572207111049672,0.346911324385626,0.513184119105853,0.562584151391753,2,2,"Acceptable 2","Acceptable","Low confidence","Low confidence",FALSE,FALSE,0.690636361518016,0.80949015337227,0.513819534327551,0.586904388293669,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Fe","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505844797326056,1,NA,0.502337918930422,NA,5,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.703506878395634,13396,0.80646417107391,0.501910285388067,18226.9640487726
"ALL","Fe","PLS_LOO",0.769588412151896,0.547643031052147,12699.4253247054,0.558876405734737,19736.9429343488,50988.4215852367,1.55416032062117,0.451820464479349,2.87835907298712,8003.73120223755,0.620406049892652,0.333062348294653,0.613251027870948,0.539037995940333,3,3,"Acceptable 3","Acceptable","Low confidence","Low confidence",FALSE,FALSE,0.689574550994159,0.805368935543005,0.524930387654866,0.583802835934084,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Fe","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437589437736436,0.79616143138217,NA,0.490537268119636,NA,6,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.581018235194729,14519,0.711860213839782,0.612416695598065,19046.317786508
"ALL","Fe","PLS_kfold",0.769588412151896,0.547643031052147,12699.4253247054,0.558876405734737,19736.9429343488,50988.4215852367,1.55416032062117,0.451820464479349,2.87835907298712,8003.73120223755,0.620406049892652,0.333062348294653,0.613251027870948,0.539037995940333,4,4,"Acceptable 4","Acceptable","Low confidence","Low confidence",FALSE,FALSE,0.689574550994159,0.805368935543005,0.524930387654866,0.583802835934084,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Fe","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572207111049672,0.275489387088756,NA,0.562584151391753,NA,2,"Acceptable 2",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.453520021465305,13396,0.782666025570093,0.531874559979908,13054.643263387
"ALL","Fe","RF",0.80646417107391,0.501910285388067,18226.9640487726,0.516653413340178,19101.04240858,43942.7615453961,1.04795523585105,0.384590781229447,1.51150430633445,11180.9016496336,0.505844797326056,0,1,0.502337918930422,5,5,"Unstable","Unstable","Low confidence","Low confidence (noise-dominated)",TRUE,FALSE,0.72215098127947,0.819903035471915,0.502337918930422,0.502337918930422,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Fe","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00718974203791843,0.978724577260547,NA,0.321781097623359,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.39580367612697,14519,0.711404682307114,0.612900601250386,19121.2837499281
"ALL","Fe","OLS",0.711860213839782,0.612416695598065,19046.317786508,0.619207902382141,16489.7914089335,50727.5899499971,0.865773195310985,0.344535473675517,5.55041643777789,3148.85458195219,0.437589437736436,0.98416422276424,0.0222791005550537,0.490537268119636,6,6,"Unstable","Marginal","Low confidence","Low confidence",FALSE,FALSE,0.642793526015425,0.752069400201717,0.470285041923846,0.470285041923846,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Fe","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.974432373171306,NA,0.318856979630259,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.389772949268523,14519,0.711426381771426,0.612877558837851,19118.97376675
"ALL","Fe","WLS_weighted",0.711404682307114,0.612900601250386,19121.2837499281,NA,16225.1661371414,181108.83229552,0.848539582872014,0.0919576206545299,5.61540489327032,2965.83017858167,0.00718974203791843,1,0,0.321781097623359,7,7,"Unstable","Marginal","Low confidence","Low confidence (uncertainty-dominated)",FALSE,FALSE,0.642793526015425,0.752069400201717,0.302875896815167,0.302875896815167,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Fe","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620406049892652,0,NA,0.539037995940333,NA,3,"Acceptable 3",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,7,0.372243629935591,13396,0.769588412151896,0.547643031052147,12699.4253247054
"ALL","Fe","WLS",0.711426381771426,0.612877558837851,19118.97376675,NA,16230.5950256377,190028.62119965,0.84892605762473,0.0877383574304587,5.61386747112591,2969.93101005432,0,0.999625375393036,0.00049918390693302,0.318856979630259,8,8,"Unstable","Marginal","Low confidence","Low confidence (uncertainty-dominated)",FALSE,FALSE,0.642793526015425,0.752069400201717,0.299887612617911,0.299887612617911,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Fe","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620406049892652,0,NA,0.539037995940333,NA,4,"Acceptable 4",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,8,0.372243629935591,13396,0.769588412151896,0.547643031052147,12699.4253247054
"ALL","Mn","PLS_LOO",0.652472643614871,0.567888873609633,106.37886834467,0.583845224423336,153.648507852804,417.173075343394,1.44435178004506,0.355430420726812,3.3737841569136,43.9494629143216,0.90614383647643,1,0,0.790824778954716,1,1,"Preferred 1","Stable","High confidence","High confidence (signal-dominated)",FALSE,FALSE,0.538309939588125,0.699035496067784,0.662457534590572,0.662457534590572,TRUE,NA,NA,NA,NA,NA,NA
"ALL","Mn","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855358641677302,1,NA,0.767831344333452,NA,3,"Acceptable 3",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,1,0.913215185006381,13396,0.693783864178937,0.533068349436722,100.340442065868
"ALL","Mn","PLS_kfold",0.652472643614871,0.567888873609633,106.37886834467,0.583845224423336,153.648507852804,417.173075343394,1.44435178004506,0.355430420726812,3.3737841569136,43.9494629143216,0.90614383647643,1,0,0.790824778954716,2,2,"Acceptable 2","Stable","High confidence","High confidence (signal-dominated)",FALSE,FALSE,0.538309939588125,0.699035496067784,0.662457534590572,0.662457534590572,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Mn","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990055493180809,0.304435346874551,NA,0.640092072408385,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.715807434658306,13396,0.675458563365959,0.54878715622519,106.167683499791
"ALL","Mn","RF",0.693783864178937,0.533068349436722,100.340442065868,0.538666849894129,157.678876664654,392.795796744905,1.57143892749791,0.340616688568879,2.95803188926975,45.2303452360865,0.855358641677302,0.41895962554177,0.0840601812932284,0.767831344333452,3,3,"Acceptable 3","Stable","High confidence","High confidence (signal-dominated)",FALSE,FALSE,0.60201756323575,0.7372426666462,0.767831344333452,0.767831344333452,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Mn","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90614383647643,0.355956256538849,NA,0.790824778954716,NA,1,"Preferred 1",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,3,0.686068804501398,13396,0.652472643614871,0.567888873609633,106.37886834467
"ALL","Mn","Bayes",0.675458563365959,0.54878715622519,106.167683499791,0.563291283780317,154.258493992566,399.642585261461,1.45297032870525,0.37990694015858,2.70644362850449,56.0983388402004,0.990055493180809,0.0673489462475985,0.797291597741144,0.640092072408385,4,4,"Unstable","Unstable","Moderate confidence","Low confidence (noise-dominated)",TRUE,FALSE,0.567979634223782,0.710264046198335,0.555941845872477,0.504392662285821,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Mn","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90614383647643,0.355956256538849,NA,0.790824778954716,NA,2,"Acceptable 2",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,4,0.686068804501398,13396,0.652472643614871,0.567888873609633,106.37886834467
"ALL","Mn","OLS",0.642325781154841,0.576119639333299,111.776118917736,0.578466614037536,147.072578783174,415.131351621857,1.31577818417022,0.382807692258575,2.68496604453211,59.1871450375229,1,0.0373326495127932,1,0.497410599846452,5,5,"Unstable","Unstable","Low confidence","Low confidence (noise-dominated)",TRUE,FALSE,0.554183967628568,0.700269518789615,0.48595079229291,0.4208892539513,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Mn","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.497410599846452,NA,5,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.6,14095,0.642325781154841,0.576119639333299,111.776118917736
"ALL","Mn","OLS_weighted",0.621575234052913,0.592595892589243,115.442539169045,NA,132.023911331763,939.928330609961,1.14363312070291,0.162722974321814,2.72146261670173,56.2006373585815,0.245494305312877,0.0883389424671466,0.804005120017953,0.124699404865295,6,6,"Unstable","Unstable","Low confidence","Low confidence (uncertainty-dominated)",TRUE,FALSE,0.554183967628568,0.700269518789615,0.199450402304367,0.134388863962757,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Mn","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245494305312877,0.222362029653091,NA,0.124699404865295,NA,6,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.236241395048962,14095,0.621575234052913,0.592595892589243,115.442539169045
"ALL","Mn","WLS_weighted",0.642027836746649,0.576359544649593,109.653909631702,NA,145.664884077566,1673.03766670793,1.32840575011703,0.0911137799574559,2.66652806633924,57.1667659340393,0,0.0115643961869478,0.867409026704437,0.0884422756537995,7,7,"Unstable","Unstable","Low confidence","Low confidence (uncertainty-dominated)",TRUE,FALSE,0.554183967628568,0.700269518789615,0.0782203162951568,0.0131587779535463,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Mn","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00258780130396593,0.335215916589276,NA,0.0847062584063581,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.13563904741809,14095,0.64171449487873,0.57661174033931,108.962939644912
"ALL","Mn","WLS",0.64171449487873,0.57661174033931,108.962939644912,NA,145.168076687072,1630.88827087206,1.3322701935185,0.0918686258440677,2.65825338500898,56.3631236943644,0.00258780130396593,0,0.814668574897058,0.0847062584063581,8,8,"Unstable","Unstable","Low confidence","Low confidence (uncertainty-dominated)",TRUE,FALSE,0.554183967628568,0.700269518789615,0.0757861179606589,0.0107245796190483,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Mn","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.234911122773432,NA,0.0884422756537995,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.0939644491093728,14095,0.642027836746649,0.576359544649593,109.653909631702
"ALL","Sr","RF",0.724605462674095,0.324729281645887,42.4284084999708,0.327736832283875,143.478707552227,195.222808058447,3.38166602577907,0.410627168879334,3.19892431204541,25.0596079037757,1,1,0.604101061285048,1,1,1,"Preferred 1","Stable","High confidence","High confidence (signal-dominated)",FALSE,FALSE,0.59806873653694,0.763295087427818,1,1,TRUE,NA,NA,NA,NA,NA,NA
"ALL","Sr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624036078797696,0.593631782764563,NA,0.518174469315604,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.611874360384443,14005,0.605940022011523,0.388440903375382,59.7735590156883
"ALL","Sr","Bayes",0.719033486991341,0.327997906598047,49.7050467588939,0.346202462486856,150.562909245336,207.199353185979,3.02912720262949,0.362486494626766,2.5330514701478,29.650786061973,0.882748761495878,0,1,0.640823117141204,2,2,"Unstable","Unstable","Moderate confidence","Low confidence (noise-dominated)",TRUE,FALSE,0.594571936878357,0.747173588968374,0.643423020192633,0.600101968186197,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Sr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA,1,"Preferred 1",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.6,13396,0.724605462674095,0.324729281645887,42.4284084999708
"ALL","Sr","PLS_LOO",0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,149.744279624008,221.398972488903,2.47295988182904,0.307121886291843,2.64847690131003,25.6738014291286,0.747902937307632,0.17334455454482,0.657063189190855,0.556069420797394,3,3,"Acceptable 3","Acceptable","Low confidence","Low confidence",FALSE,FALSE,0.549403714418875,0.72376504157943,0.516496738264525,0.521214149299402,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Sr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747902937307632,0.33751367931477,NA,0.556069420797394,NA,3,"Acceptable 3",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.583747234110487,13396,0.681443929954195,0.349250256346248,60.5526521980026
"ALL","Sr","PLS_kfold",0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,149.744279624008,221.398972488903,2.47295988182904,0.307121886291843,2.64847690131003,25.6738014291286,0.747902937307632,0.17334455454482,0.657063189190855,0.556069420797394,4,4,"Acceptable 4","Acceptable","Low confidence","Low confidence",FALSE,FALSE,0.549403714418875,0.72376504157943,0.516496738264525,0.521214149299402,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Sr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747902937307632,0.33751367931477,NA,0.556069420797394,NA,4,"Acceptable 4",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.583747234110487,13396,0.681443929954195,0.349250256346248,60.5526521980026
"ALL","Sr","OLS",0.605940022011523,0.388440903375382,59.7735590156883,0.391554198151312,143.231154722705,243.139630055274,2.39622932081244,0.256264989918794,3.0435722326859,20.4720539160617,0.624036078797696,0.766694074927601,0.208514636090287,0.518174469315604,5,5,"Unstable","Acceptable","Low confidence","Low confidence",FALSE,FALSE,0.489657473355962,0.672037080636319,0.479622653997358,0.479622653997358,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Sr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882748761495878,0.1083794425519,NA,0.640823117141204,NA,2,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.573001033918287,13396,0.719033486991341,0.327997906598047,49.7050467588939
"ALL","Sr","WLS",0.605899324973479,0.388460961218056,59.3656290640811,NA,143.397140314445,2053.6686365944,2.41549095958636,0.030648910220976,3.05449018354233,20.6066157965584,0.0745264347859501,0.783090525074617,0.220117955291709,0.303199881502357,6,6,"Unstable","Marginal","Low confidence","Low confidence (uncertainty-dominated)",FALSE,FALSE,0.489657473355962,0.672037080636319,0.264737731436765,0.264737731436765,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Sr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.194384994574195,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.4,14005,0.588442221601662,0.396971381054182,68.563181097856
"ALL","Sr","WLS_weighted",0.605197017350042,0.38880693583257,61.616501941787,NA,142.461659924356,1720.05445347286,2.31206990716462,0.0346514105471945,2.99705140125776,19.8869839221994,0.0842749089743282,0.696829637604153,0.158063840746946,0.279673654231843,7,7,"Unstable","Unstable","Low confidence","Low confidence (uncertainty-dominated)",FALSE,FALSE,0.489657473355962,0.672037080636319,0.242758854870977,0.242758854870977,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Sr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0842749089743282,0.706257315345669,NA,0.279673654231843,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.333067871522865,14005,0.605197017350042,0.38880693583257,61.616501941787
"ALL","Sr","OLS_weighted",0.588442221601662,0.396971381054182,68.563181097856,NA,131.570344226979,1069088.3690725,1.91896499141714,5.006225989857e-05,2.96450376601237,18.0539422484993,0,0.647949981913982,0,0.194384994574195,8,8,"Unstable","Unstable","Low confidence","Low confidence (uncertainty-dominated)",FALSE,FALSE,0.489657473355962,0.672037080636319,0.194384994574195,0.194384994574195,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Sr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0745264347859501,0.568628180476374,NA,0.303199881502357,NA,6,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.272167133062119,14005,0.605899324973479,0.388460961218056,59.3656290640811
"ALL","Ti","OLS",0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,2121.49959929056,6993.83718311646,1.04222720733185,0.64362324768362,6.5074019789329,691.734768520636,0.968687534319326,0.952566661215178,0.416818152667415,0.740802902134819,1,1,"Preferred 1","Acceptable","Moderate confidence","Moderate confidence",FALSE,FALSE,0.647980042492791,0.783176150339138,0.673245012092284,0.673245012092284,TRUE,NA,NA,NA,NA,NA,NA
"ALL","Ti","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.7,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,1,1,13396,0.769067236846491,0.591446999353038,1783.30513592537
"ALL","Ti","PLS_LOO",0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,2133.88133038419,6414.01219915502,1.05149977485898,0.64176020813951,5.76961477414703,713.437199028184,0.964866790636458,0.393261846296018,0.577375928161679,0.714647702901392,2,2,"Acceptable 2","Acceptable","Moderate confidence","Moderate confidence",FALSE,FALSE,0.651635393866369,0.786249900096901,0.55853052457724,0.563065668883717,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Ti","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.922750724892684,0.993581942028383,NA,0.630282207935879,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.951083211746964,13396,0.756878389356067,0.606854866359101,1582.52952794485
"ALL","Ti","PLS_kfold",0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,2133.88133038419,6414.01219915502,1.05149977485898,0.64176020813951,5.76961477414703,713.437199028184,0.964866790636458,0.393261846296018,0.577375928161679,0.714647702901392,3,3,"Acceptable 3","Acceptable","Moderate confidence","Moderate confidence",FALSE,FALSE,0.651635393866369,0.786249900096901,0.55853052457724,0.563065668883717,FALSE,NA,NA,NA,NA,NA,NA
"ALL","Ti","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964866790636458,0.834532259870352,NA,0.714647702901392,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.912732978330015,13396,0.754035431978301,0.610392701137588,2029.36926987965
"ALL","Ti","Bayes",0.769067236846491,0.591446999353038,1783.30513592537,0.623668660505259,2136.84030349143,6140.791272153,1.19824715380669,0.658891574121819,5.250857290592,770.562863117966,1,0,1,0.7,4,4,"Unstable","Unstable","Moderate confidence","Low confidence (noise-dominated)",TRUE,FALSE,0.668062458066952,0.798768282738815,0.7,0.7,FALSE,NA,NA,NA,NA,NA,NA
