"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","Robustness_low","Robustness_high","Bootstrap_Unstable","Global_Rank","Robustness_score","SNR_CI_s","SNR_smooth_s","Robustness_score_site","Robustness_Rank","Stability_class"
"Ca","ALL","PLS_LOO",13396,11255.5432374305,7377.79052102093,18369.0735446626,0.401641950155111,9.08489998338852e-05,0.812251917349835,0.863390475772702,FALSE,2,0.837235427150408,0.844393052063046,1,0.906635831237828,1,"Stable"
"Ca","ALL","PLS_kfold",13396,11255.5432374305,7377.79052102093,18369.0735446626,0.401641950155111,9.08489998338852e-05,0.812251917349835,0.863390475772702,FALSE,3,0.837235427150408,0.844393052063046,1,0.906635831237828,2,"Stable"
"Ca","ALL","Bayes",13396,11346.9447772753,7644.70989184762,18368.730735261,0.416180627939233,8.74379669376684e-05,0.893979184949795,0.90286449739367,FALSE,1,0.89337836429761,0.880795412567876,0.555015766768837,0.750483554248261,3,"Stable"
"Ca","ALL","RF",13396,11008.1315358607,7900.61226620046,17034.9079510132,0.463789548433136,8.56126445801363e-05,0.7,0.7,FALSE,4,0.7,1,0.316894442706861,0.726757777082745,4,"Acceptable"
"Ca","ALL","OLS_weighted",14519,10492.425843022,8101.82570808005,18035.9437498918,0.449204423146897,8.31834857740987e-05,0.682931997255936,0.682931997255936,FALSE,5,0.682931997255936,0.963481342900547,0,0.578088805740328,5,"Acceptable"
"Ca","ALL","OLS",14519,10921.4227828969,8094.54336246637,22038.6753023897,0.367288108355072,8.32094433143569e-05,0.602394248790927,0.602394248790927,FALSE,6,0.612277417462477,0.758376912734568,0.00338627521334799,0.45638065772608,6,"Marginal"
"Ca","ALL","WLS",14519,10872.2684867972,7637.09392056858,118586.161886132,0.064401223541595,8.81294955103154e-05,0.3,0.3,FALSE,8,0.308444560944566,0,0.645228708425907,0.258091483370363,7,"Unstable"
"Ca","ALL","WLS_weighted",14519,10873.2672025233,7652.5839621963,114937.491193476,0.066580398464715,8.79533357450352e-05,0.302167567694534,0.302167567694534,FALSE,7,0.310714594767109,0.00545628098595968,0.622247892800727,0.252172925711866,8,"Unstable"
"Fe","ALL","OLS_weighted",14519,15756.8906271743,17745.5706044317,26305.9766538876,0.674583226386664,3.77959583073471e-05,0.685764682948298,0.685764682948298,FALSE,1,0.685764682948298,1,0.742789853177484,0.897115941270993,1,"Stable"
"Fe","ALL","RF",13396,19101.04240858,16899.9809921232,43942.7615453961,0.384590781229447,4.04466669539799e-05,0.502337918930422,0.502337918930422,FALSE,5,0.502337918930422,0.505844797326056,1,0.703506878395634,2,"Acceptable"
"Fe","ALL","OLS",14519,16489.7914089335,17477.4542318397,50727.5899499971,0.344535473675517,3.83459852233895e-05,0.470285041923846,0.470285041923846,FALSE,6,0.490537268119636,0.437589437736436,0.79616143138217,0.581018235194729,3,"Acceptable"
"Fe","ALL","Bayes",13396,20039.3503092571,21079.6068331299,49770.6178813076,0.423535164530212,3.29801397973113e-05,0.513819534327551,0.586904388293669,FALSE,2,0.562584151391753,0.572207111049672,0.275489387088756,0.453520021465305,4,"Marginal"
