Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,21886.23077,51097.61538,1.358461538,-0.859951881,-0.221420373,-1.847016543,-0.977298454,1.959325955,-1.165694516,0.374861958,-0.340275766,-4.231808312,-2.556369411,-1.410888185,1.860314817,5.673303739,3.742916971,0.145120525,0.538691951,0.429326463,1.054253949,0.363845465,0.406760888,1.0395205,0.283014554,0.45864496,0.208283761,1.678110231,1.415602257,0.234813457,0.19726401,0.201054792,0.002974175,71.58035749,3.579017875,28.41964251,2.841964251,0.360788755,0.036078875,1771.848926,14.3519763,2134.314662,35.21619192,3780.755735,6.049209176,483.9049853,9.53292821,90.58997647,1.648737572,3050.532794,34.77607385,1.690889426,0.04802126,3.447393088,0.054468811,9.794512059,0.108719084,32.22505588,0.447928277,0.439985779,0.031282989,0.868594897,0.021367434,81.06532941,0.899825156,6.897431912,0.080699953,0.673868779,0.02762862,0.096780997,0.006223018
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,1.264285714,-1.64923939,-0.230547562,-0.8978715,-2.141146906,2.935946032,-0.913353255,0.306835244,-0.309879866,-4.173682724,-3.514344791,-0.257787932,1.723146516,5.51675878,3.605167352,0.147880167,0.41576411,0.245136646,0.292782392,0.870765943,0.165339784,0.785605591,0.185374189,0.56893918,0.690559163,1.53593406,1.141367427,0.214696852,0.169069116,0.168626969,0.003362614,29.61002281,1.480501141,70.38997719,7.038997719,1.012276019,0.101227602,2015.155225,11.48638479,2089.942677,39.91790514,6525.57179,142.9100222,1408.35037,17.18187451,86.46016016,2.023167748,7851.216036,252.0240348,2.851308267,0.08953108,5.334838241,0.196855531,13.40015169,0.246562791,31.8213276,0.801897456,0.827647802,0.02805726,1.338842032,0.034006588,104.8784032,2.087080224,17.18644975,0.371227315,1.466127343,0.066708794,0.209170238,0.002593711
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,1.322307692,-2.112032189,-0.17179109,-1.000119123,-1.904720069,3.011074781,-1.114437761,0.437705532,-0.379731533,-4.063690724,-3.719907123,-0.370447546,1.869975538,5.715627399,3.802493909,0.147634556,0.619609709,0.176344432,0.549126793,0.859461145,0.19398519,1.134659237,0.252952345,0.423865652,0.496589187,0.989738752,1.163936788,0.175159619,0.12736228,0.136405716,0.002370346,75.74731616,3.787365808,24.25268384,2.425268384,0.292144605,0.02921446,2317.433526,9.73322081,1779.04261,18.67994741,4940.432966,75.09458109,1241.462931,20.11169948,55.81310149,0.647431977,8344.923993,165.2294951,2.134905215,0.048462348,5.589422519,0.189481423,11.97926549,0.028750237,24.29654636,0.218668917,0.948065571,0.028821193,1.014046175,0.012776982,94.53614478,0.642845784,15.76503787,0.039412595,1.791481576,0.048370003,0.201727586,0.005971137
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,-2.577542299,-0.230046423,-0.09294859,-2.515187848,3.588726059,-1.608446508,0.222651667,-0.46139706,-3.544041204,-2.981967842,-0.714942962,1.750667052,5.534414718,3.630061239,0.148946779,0.967551907,0.393773244,0.407418468,0.961246086,0.417088753,1.525952706,0.267646472,0.395408138,1.082758302,1.69647455,1.080040653,0.30806048,0.265018699,0.264162658,0.002973005,71.91050025,3.595525013,28.08949975,2.808949975,0.345137645,0.034513765,2802.907849,40.92245459,1462.794157,26.03773599,6131.18343,113.4268935,2277.256134,12.06945751,62.90213663,0.484346452,10691.94331,204.2161173,2.998855814,0.060277002,8.261052616,0.195786947,11.24002965,0.187708495,21.32425029,0.138607627,1.08566532,0.017044946,1.446039186,0.048731521,92.32272965,0.858601386,27.06353779,0.424897543,1.296380378,0.039021049,0.380536628,0.006811606
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,-2.438518812,-0.312397029,-0.009738317,-2.169953513,2.473101659,-1.073384791,0.306244893,-0.750889823,-3.731464641,-3.370385737,-0.042519315,1.764543817,5.634473129,3.72088848,0.147600634,0.705449838,0.305939457,0.247265707,0.921365727,0.552434399,1.076730629,0.256223561,1.067846308,0.855832902,1.349920363,0.680082922,0.2303698,0.218486462,0.227973762,0.003996293,67.13543578,3.356771789,32.86456422,3.286456422,0.603070633,0.060307063,2178.116521,16.33587391,1354.604703,15.44249361,6943.504909,49.29888485,2862.642661,63.2644028,71.5155,0.75091275,7986.619879,149.3497917,3.571440727,0.072500247,7.700557879,0.206374951,11.60429285,0.204235554,22.50065448,0.389261323,0.920888479,0.033336163,1.729952721,0.020759433,111.3330188,1.213529905,33.63395636,0.605411215,1.292769079,0.059984485,0.46145557,0.006183505
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,-3.210515083,-0.34076699,-0.318946901,-2.45183877,3.051902544,-1.531231622,0.346089216,-0.389608561,-3.814923266,-2.353120064,-0.269342248,1.912666402,5.643148214,3.726487131,0.147154705,0.945580259,0.275746272,0.330253781,1.08827042,0.751919993,1.234352671,0.183465221,0.536444088,0.970404848,1.572730037,1.133401072,0.282956423,0.240608964,0.233194157,0.004268201,68.52043629,3.426021815,31.47956371,3.147956371,0.434378762,0.043437876,1821.540325,33.33418795,1102.266789,25.35213614,6534.507184,106.5124671,2202.675675,10.57284324,65.84935956,0.388511221,8570.237082,29.99582979,3.434464783,0.054951437,8.044716196,0.135151232,11.43140635,0.166898533,21.58351439,0.250368767,0.926562331,0.042529211,1.406166493,0.015186598,101.3618316,1.267022895,27.17845392,0.10599597,1.162250486,0.027661562,0.366802962,0.020394245
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,-3.011498238,-0.031813768,-0.16572201,-1.687464631,2.174600412,-1.734976968,0.386654327,-0.339697676,-4.35860522,-2.55439432,0.20850236,1.798506077,5.609576519,3.706333137,0.149119361,0.933460543,0.246669064,0.264790243,0.617292086,0.256933528,1.50690516,0.24504267,0.572537787,0.12026427,1.799376563,0.431581894,0.174160718,0.120910775,0.124096031,0.003357047,59.52633489,2.976316744,40.47366511,4.047366511,0.771593844,0.077159384,2089.857912,48.06673198,1144.77978,10.76092993,8345.148352,186.9313231,2912.205495,30.57815769,83.23987912,1.589881691,8371.598901,15.90603791,4.068094505,0.146451402,8.92706044,0.099983077,13.55326154,0.265643926,18.08953077,0.327420507,1.093994725,0.050651956,1.945437912,0.058363137,129.978,1.6117272,34.46506593,0.716873371,1.114361648,0.037331115,0.51366967,0.021368658
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,-2.974136737,0.289038734,1.007488008,-1.254100114,3.254197754,-1.12167865,-0.286181206,-0.918623203,-4.207818935,-3.879171309,0.887162782,1.192867004,4.927365099,3.083590772,0.158260431,0.914596732,0.176983419,0.18839237,0.267424656,0.163914653,0.419273369,0.223623562,0.3967738,1.132464813,1.343207347,0.174634447,0.169792945,0.166627748,0.160597124,0.003722228,63.18099355,3.159049677,36.81900645,3.681900645,0.587799686,0.058779969,2797.116997,28.81030507,3227.770248,84.89035753,23434.69076,243.720784,10129.00989,111.4191088,323.9125641,1.911084128,26108.88564,754.546795,12.9706968,0.398200392,23.03441319,0.515970855,33.18613386,0.19579819,52.60385462,0.678589725,1.368892536,0.05311303,6.18584993,0.060621329,270.9112707,2.248563547,116.7050439,0.980322369,1.629214904,0.079179844,1.383938431,0.01979032
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,-3.314937148,0.297659989,1.189109386,-1.233016136,3.549636255,-0.854321745,-0.877300026,-1.193205104,-3.546143213,-2.343058058,1.162536006,0.667504214,4.081783279,2.413752301,0.188784788,0.534443776,0.199978691,0.142496096,0.177022739,0.137965758,0.382098111,0.273438918,0.261498419,1.618558883,1.241781756,0.157956847,0.225386334,0.266200037,0.230486208,0.008324653,58.6261659,2.931308295,41.3738341,4.13738341,0.743284189,0.074328419,3466.27432,21.49090078,4573.268115,49.39129564,37810.7568,552.0370493,15989.14162,182.2762145,523.7464391,2.67110684,41892.79642,20.94639821,18.97802487,0.02277363,31.2414405,0.149958914,45.7672747,0.32494765,87.38332267,1.389394831,1.831382859,0.049081061,8.593039332,0.140925845,385.7181504,2.892886128,197.5983924,1.244869872,2.513567785,0.084455878,2.310849547,0.021721986
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,-3.233222395,0.242975946,0.957703151,-1.197011623,3.754603824,-0.824915987,-0.749029615,-1.204272811,-3.134763421,-3.283715574,1.127481562,0.745013606,4.247227397,2.55192594,0.183735067,0.833101923,0.237874068,0.223985699,0.232030367,0.171561814,0.367048062,0.224109207,0.270330424,1.56918488,1.687580999,0.166822486,0.178542128,0.195881124,0.187487217,0.008714645,72.32539759,3.61626988,27.67460241,2.767460241,0.506365094,0.050636509,3335.001167,42.35451482,4438.860201,27.52093325,35780.25835,347.068506,14153.99091,191.0788772,517.3790221,8.485015963,41782.67485,71.03054724,22.23236511,0.333485477,41.34347364,0.636689494,44.24220161,0.508785319,77.76789376,0.24885726,1.848744282,0.079680879,8.614199678,0.074082117,341.4057384,3.789603697,176.5003252,0.582451073,2.112265006,0.046047377,2.09557536,0.047779118
