"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","Mn_fit_OLS","Mn_lwr_OLS","Mn_upr_OLS","Mn_fit_WLS","Mn_lwr_WLS","Mn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-1.3097272069569,-0.0654863603478448,-0.0635356415265467,-0.00317678207632733,-0.516241552361662,-1.27339975200565,0.240916647282322,-0.516177577222783,-1.27963420010236,0.247279045656795
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-0.184290589813116,-0.0092145294906558,-0.0165474503882118,-0.00082737251941058,0.586746688402717,-0.172976637064698,1.34647001387013,0.58665302577106,-0.163851027357146,1.33715707889927
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-1.23012751628606,-0.0615063758143028,-0.243600908865024,-0.0121800454432512,-0.438229586657865,-1.19468268090989,0.318223507594161,-0.438176760896553,-1.19982807288566,0.323474551092553
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-1.32903995611134,-0.0664519978055671,-0.708827591890483,-0.0354413795945241,-0.535169082255119,-1.29251859560977,0.222180431099536,-0.535102402016127,-1.29901691402256,0.228812109990307
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-1.35446806436548,-0.0677234032182739,-0.533324400672106,-0.0266662200336053,-0.560089992026457,-1.31770343258021,0.197523448527293,-0.560019750120612,-1.32454893493062,0.2045094346894
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-1.08492444689481,-0.0542462223447407,-0.327669504447657,-0.0163834752223829,-0.295922791568949,-1.05143640234793,0.459590819210033,-0.295890304125926,-1.05459051169975,0.462809903447896
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-0.81370048344734,-0.040685024172367,-0.843460913829237,-0.0421730456914619,-0.0301087619390183,-0.785071593268839,0.724854069390803,-0.0301142643216884,-0.784500800586425,0.724272271943048
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-0.748800567193052,-0.0374400283596526,0.0812867235545763,0.00406433617772881,0.03349663650336,-0.721567323476429,0.788560596483149,0.0334820437126202,-0.720106224343146,0.787070311768387
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-1.32735853450448,-0.066367926725224,-0.63999270052538,-0.031999635026269,-0.533521198907551,-1.29085374225565,0.223811344440552,-0.533454754182092,-1.29732909350784,0.230419585143652
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-1.30935144998135,-0.0654675724990676,-0.757053092837117,-0.0378526546418558,-0.515873290374178,-1.27302784604128,0.241281265292921,-0.515809367866865,-1.27925715866272,0.247638422928988
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-1.10123330207523,-0.0550616651037613,-0.789639840041126,-0.0394819920020563,-0.311906344272241,-1.06750310242976,0.443690413885274,-0.311871572478833,-1.07088108507806,0.44713794012039
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-1.09570624984799,-0.0547853124923997,-0.468778542581216,-0.0234389271290608,-0.30648953667964,-1.06205748138588,0.449078408026597,-0.306455539049944,-1.0653595982589,0.45244852015901
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-1.46599403917791,-0.0732997019588955,-0.629762595837152,-0.0314881297918576,-0.669391428361524,-1.42832364072312,0.0895407840000719,-0.669305565224098,-1.43668820499743,0.0980770745492381
"Bird Island","BI10","BI10.3",95,93,94,93.5,-0.951053838798328,-0.0475526919399164,-0.707282012930893,-0.0353641006465446,-0.164722416296699,-0.919767892308603,0.590323059715205,-0.164708679855624,-0.921083347873658,0.59166598816241
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-1.05879379984517,-0.0529396899922584,-0.618439670611773,-0.0309219835305887,-0.270313356101616,-1.02570556314383,0.485078850940602,-0.270284528728722,-1.02850089625653,0.487931838799087
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-0.957187293831208,-0.0478593646915604,-0.426211194364728,-0.0213105597182364,-0.170733531159562,-0.9257920953972,0.584325033078076,-0.170718935617085,-0.927191808243147,0.585753937008978
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-1.04406662914056,-0.0522033314570279,-0.777042561775839,-0.038852128088792,-0.255879939008667,-1.01121013783988,0.499450259822547,-0.255853174442616,-1.01380322971608,0.502096880830845
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-1.28251188807033,-0.0641255944035163,-0.663538721305175,-0.0331769360652587,-0.489569080324346,-1.24647108989944,0.267332929250746,-0.48950891718352,-1.25233344372381,0.273315609356769
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-1.15074510487993,-0.0575372552439964,-0.877847222837218,-0.0438923611418609,-0.360430566285938,-1.11631445754681,0.395453324974932,-0.360388859468299,-1.12037180622548,0.399594087288885
"Bird Island","BI10","BI10.4",145,141,142,141.5,-1.42418833214278,-0.0712094166071389,-0.852461113208772,-0.0426230556604386,-0.628419593471689,-1.38682674367409,0.129987556730716,-0.628339585980288,-1.39462263397459,0.137943462014013
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-1.31889849091406,-0.0659449245457032,-0.644164394537035,-0.0322082197268518,-0.52522990248584,-1.28247796931635,0.232018164344674,-0.525164642742627,-1.28883774383602,0.238508458350766
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-1.24178669427584,-0.0620893347137922,-1.14726572678359,-0.0573632863391795,-0.449656206357109,-1.20620417819964,0.30689176548542,-0.449601747516869,-1.21150922365297,0.312305728619235
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-1.03473525406021,-0.0517367627030104,-0.227138915986405,-0.0113569457993203,-0.246734690998247,-1.00202799438031,0.508558612383819,-0.24670923346019,-1.00449293174116,0.511074464820779
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-1.57830431006135,-0.0789152155030677,-0.812097283193199,-0.0406048641596599,-0.779461516907141,-1.53998603130754,-0.0189370025067389,-0.779359922683272,-1.54987319485682,-0.00884665050972389
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-1.28462558433916,-0.0642312792169579,-0.362185611670631,-0.0181092805835315,-0.491640616023072,-1.24856196069779,0.265280728651648,-0.491580156820822,-1.25445322356143,0.271292909919781
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-1.30089582605826,-0.0650447913029132,0.0400113784096749,0.00200056892048374,-0.507586325463472,-1.26465967172395,0.249487020797003,-0.50752358731935,-1.27077340644006,0.255726231801359
"Bird Island","BI10","BI10.5",197,194,195,194.5,-1.61064735003835,-0.0805323675019174,-0.821628241735101,-0.0410814120867551,-0.811159430607283,-1.57219144683574,-0.0501274143788228,-0.811053306155202,-1.58251554910642,-0.0395910632039851
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-1.1911884556356,-0.05955942278178,-0.997711150593603,-0.0498855575296802,-0.40006721896019,-1.15622436610909,0.356089928188713,-0.400019847319185,-1.16083625507573,0.360796560437364
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-1.60983178677232,-0.0804915893386161,-0.522962128445841,-0.0261481064222921,-0.810360134868787,-1.57137908564763,-0.0493411840899449,-0.810254124651104,-1.58169217914072,-0.0388160701614916
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-1.56274075003768,-0.078137037501884,-0.85152324103048,-0.042576162051524,-0.764208393426847,-1.52449648303023,-0.00392030382346176,-0.764108979161286,-1.5341731329487,0.0059551746261256
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-1.45777251463881,-0.0728886257319406,-0.834872189495013,-0.0417436094747507,-0.661333893401628,-1.42015994170162,0.0974921548983676,-0.661249181837537,-1.42841274640671,0.105914382731637
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-1.46896126617783,-0.0734480633088916,-0.868254933647315,-0.0434127466823657,-0.672299469950659,-1.43127034699013,0.0866714070888065,-0.67221319119938,-1.43967523695726,0.0952488545585014
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-0.808726451504921,-0.0404363225752461,-0.675089100293886,-0.0337544550146943,-0.0252339438834283,-0.780201342968649,0.729733455201793,-0.0252401429693103,-0.779562285792995,0.729081999854375
"Bird Island","BI10","BI10.7",271,265,266,265.5,-1.34939693154405,-0.0674698465772026,-1.0624297162087,-0.053121485810435,-0.55512000990202,-1.31267972399797,0.202439704193934,-0.555050478300123,-1.31945600996633,0.209355053366086
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-1.90666297523712,-0.095333148761856,-1.24282001602113,-0.0621410008010566,-1.10127061830382,-1.8679547493658,-0.33458648724185,-1.10112303150505,-1.8822388282341,-0.320007234775996
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-1.37556930074075,-0.0687784650370374,-0.965024247450171,-0.0482512123725085,-0.580770335310985,-1.33861316925401,0.177072498632041,-0.580697137795018,-1.34574655893255,0.184352283342513
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-1.69805615322165,-0.0849028076610826,-0.823093714574025,-0.0411546857287013,-0.896824745367653,-1.65933731452897,-0.134312176206339,-0.896706377730439,-1.6708384148414,-0.122574340619481
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-1.20971588322972,-0.0604857941614861,-0.800335517311577,-0.0400167758655788,-0.418225091608577,-1.17451903474919,0.338068851532037,-0.418175124865959,-1.17938482201352,0.343034572281606
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-1.13119827628594,-0.056559913814297,-0.418561877151963,-0.0209280938575981,-0.341273625988292,-1.09703792382645,0.414490671849863,-0.341234657057829,-1.10082712157509,0.418357807459427
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-1.64685211702817,-0.0823426058514085,-0.82227201065795,-0.0411136005328975,-0.846642043880283,-1.60826802962423,-0.0850160581363361,-0.846530848295217,-1.61908034840347,-0.0739813481869595
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-1.86054013883862,-0.0930270069419311,-0.66781418703356,-0.033390709351678,-1.05606776511485,-1.82175261015474,-0.290382920074958,-1.05592663865422,-1.8354248236932,-0.276428453615235
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-1.47679982727102,-0.0738399913635509,-0.850266852403121,-0.0425133426201561,-0.679981680195643,-1.43905558844323,0.0790922280519404,-0.679894303511992,-1.44756698301972,0.0877783759957329
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-1.48354057600683,-0.0741770288003417,-1.07607256113967,-0.0538036280569834,-0.686587975455891,-1.4457515176913,0.0725755667795185,-0.68649965460836,-1.45435447213139,0.0813551629146692
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-1.47261786472363,-0.0736308932361813,-0.80025272548609,-0.0400126362743045,-0.675883132625017,-1.4349019118352,0.0831356465851681,-0.675796341700921,-1.44335648937883,0.0917638059769871
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-1.29196717247141,-0.0645983586235706,-0.929929239053656,-0.0464964619526828,-0.498835766114206,-1.25582500373269,0.258153471504283,-0.498774278589642,-1.26181666458507,0.264268107405783
